resolved_timestamp,type
"2013-11-21 09:30:53+00:00",AT
"2013-11-21 09:35:15+00:00",AT
"2013-11-21 10:59:09+00:00",AT
"2013-11-21 11:10:48+00:00",PS
"2013-11-21 14:25:45+00:00",DEV
"2013-11-21 14:27:42+00:00",AT
"2013-11-21 14:48:11+00:00",AT
"2013-11-22 07:43:35+00:00",AT
"2013-11-22 08:15:53+00:00",AT
"2013-11-22 08:16:59+00:00",AT
"2013-11-22 08:57:57+00:00",AT
"2013-11-22 09:07:10+00:00",AT
"2013-11-22 12:46:45+00:00",AT
"2013-11-22 12:49:01+00:00",AT
"2013-11-22 13:35:44+00:00",AT
"2013-11-22 13:36:02+00:00",AT
"2013-11-25 05:33:11+00:00",DEV
"2013-11-25 05:34:31+00:00",AT
"2013-11-25 05:37:33+00:00",AT
"2013-11-25 05:58:29+00:00",AT
"2013-11-25 05:59:30+00:00",AT
"2013-11-25 06:00:25+00:00",AT
"2013-11-25 06:37:50+00:00",AT
"2013-11-25 10:41:03+00:00",DEV
"2013-11-25 11:17:55+00:00",DEV
"2013-11-25 11:21:27+00:00",DEV
"2013-11-25 13:12:39+00:00",AT
"2013-11-25 13:22:27+00:00",AT
"2013-11-25 14:18:29+00:00",PS
"2013-11-25 17:13:58+00:00",AT
"2013-11-25 17:16:01+00:00",AT
"2013-11-26 05:46:32+00:00",AT
"2013-11-26 05:50:07+00:00",AT
"2013-11-26 06:51:10+00:00",AT
"2013-11-26 08:50:09+00:00",DEV
"2013-11-26 11:44:54+00:00",DEV
"2013-11-26 12:35:53+00:00",AT
"2013-11-26 12:37:42+00:00",PS
"2013-11-26 12:39:36+00:00",AT
"2013-11-26 14:45:20+00:00",DEV
"2013-11-26 16:25:53+00:00",PS
"2013-11-27 07:38:27+00:00",AT
"2013-11-27 08:04:02+00:00",AT
"2013-11-27 10:15:22+00:00",AT
"2013-11-27 11:04:00+00:00",AT
"2013-11-27 11:24:36+00:00",AT
"2013-11-27 11:47:59+00:00",AT
"2013-11-27 12:37:29+00:00",AT
"2013-11-27 12:41:40+00:00",AT
"2013-11-27 13:14:27+00:00",PS
"2013-11-27 14:13:18+00:00",AT
"2013-11-27 14:29:19+00:00",AT
"2013-11-27 15:28:07+00:00",AT
"2013-11-27 15:40:36+00:00",AT
"2013-11-27 15:42:43+00:00",AT
"2013-11-27 15:44:26+00:00",AT
"2013-11-27 16:01:50+00:00",PS
"2013-11-27 17:06:41+00:00",AT
"2013-11-28 05:07:16+00:00",AT
"2013-11-28 06:11:16+00:00",AT
"2013-11-28 10:32:47+00:00",AT
"2013-11-28 10:34:19+00:00",AT
"2013-11-28 10:35:03+00:00",AT
"2013-11-28 11:54:27+00:00",AT
"2013-11-28 11:57:31+00:00",AT
"2013-11-28 11:59:00+00:00",AT
"2013-11-28 12:00:13+00:00",AT
"2013-11-28 12:07:27+00:00",AT
"2013-11-28 12:24:14+00:00",DEV
"2013-11-29 05:56:56+00:00",AT
"2013-11-29 06:04:28+00:00",AT
"2013-11-29 06:44:13+00:00",AT
"2013-11-29 07:13:01+00:00",AT
"2013-11-29 07:49:26+00:00",PS
"2013-11-29 08:21:17+00:00",AT
"2013-11-29 09:06:41+00:00",AT
"2013-11-29 09:57:33+00:00",AT
"2013-11-29 10:03:09+00:00",AT
"2013-11-29 10:10:49+00:00",AT
"2013-11-29 10:18:35+00:00",AT
"2013-11-29 10:28:22+00:00",AT
"2013-11-29 10:51:57+00:00",AT
"2013-11-29 11:29:30+00:00",AT
"2013-11-29 11:30:26+00:00",AT
"2013-11-29 15:05:00+00:00",AT
"2013-12-02 10:49:32+00:00",PS
"2013-12-02 11:25:56+00:00",AT
"2013-12-02 13:11:51+00:00",AT
"2013-12-02 13:15:14+00:00",AT
"2013-12-02 13:24:27+00:00",AT
"2013-12-02 13:45:40+00:00",AT
"2013-12-02 22:14:32+00:00",AT
"2013-12-03 06:54:10+00:00",PS
"2013-12-03 09:15:55+00:00",PS
"2013-12-03 09:46:17+00:00",AT
"2013-12-03 10:24:34+00:00",AT
"2013-12-03 11:54:07+00:00",PS
"2013-12-03 12:46:27+00:00",AT
"2013-12-03 13:17:21+00:00",AT
"2013-12-03 13:22:49+00:00",AT
"2013-12-03 17:27:11+00:00",AT
"2013-12-04 06:40:19+00:00",AT
"2013-12-04 10:21:02+00:00",AT
"2013-12-04 13:10:18+00:00",PS
"2013-12-04 20:15:32+00:00",PS
"2013-12-06 12:30:46+00:00",DEV
"2013-12-06 12:31:01+00:00",DEV
"2013-12-06 12:31:16+00:00",DEV
"2013-12-06 12:31:29+00:00",DEV
"2013-12-06 12:31:52+00:00",DEV
"2013-12-06 12:32:05+00:00",DEV
"2013-12-06 12:35:02+00:00",DEV
"2013-12-06 12:35:48+00:00",DEV
"2013-12-06 12:36:13+00:00",DEV
"2013-12-06 12:37:37+00:00",DEV
"2013-12-06 12:38:08+00:00",DEV
"2013-12-06 12:38:30+00:00",DEV
"2013-12-06 12:38:53+00:00",DEV
"2013-12-06 12:39:27+00:00",DEV
"2013-12-06 12:47:09+00:00",DEV
"2013-12-09 06:13:06+00:00",DEV
"2013-12-09 10:00:05+00:00",DEV
"2013-12-09 15:31:00+00:00",PS
"2013-12-09 16:19:24+00:00",PS
"2013-12-10 11:13:25+00:00",DEV
"2013-12-11 14:42:12+00:00",AT
"2013-12-11 15:22:44+00:00",AT
"2013-12-12 10:10:52+00:00",PS
"2013-12-12 12:10:40+00:00",PS
"2013-12-16 15:13:27+00:00",PS
"2013-12-16 15:23:21+00:00",AT
"2013-12-17 11:11:33+00:00",DEV
"2013-12-17 11:11:44+00:00",DEV
"2013-12-17 12:53:12+00:00",DEV
"2013-12-18 13:27:42+00:00",PS
"2013-12-18 16:06:58+00:00",DEV
"2013-12-19 11:24:15+00:00",DEV
"2013-12-19 16:09:02+00:00",PS
"2013-12-19 16:42:36+00:00",PS
"2013-12-20 10:24:52+00:00",PS
"2013-12-20 12:08:48+00:00",DEV
"2013-12-27 05:54:22+00:00",PS
"2014-01-02 07:47:00+00:00",AT
"2014-01-07 10:09:53+00:00",DEV
"2014-01-07 13:59:48+00:00",DEV
"2014-01-07 14:56:45+00:00",AT
"2014-01-08 07:40:33+00:00",DEV
"2014-01-08 15:05:38+00:00",PS
"2014-01-10 09:44:57+00:00",AT
"2014-01-13 22:14:10+00:00",PS
"2014-01-15 05:10:21+00:00",DEV
"2014-01-15 06:56:01+00:00",DEV
"2014-01-15 13:53:11+00:00",PS
"2014-01-15 14:45:22+00:00",AT
"2014-01-15 15:00:22+00:00",DEV
"2014-01-15 15:51:01+00:00",AT
"2014-01-15 16:07:56+00:00",PS
"2014-01-16 08:53:01+00:00",DEV
"2014-01-16 11:03:28+00:00",DEV
"2014-01-16 11:09:54+00:00",DEV
"2014-01-16 14:00:15+00:00",DEV
"2014-01-16 14:29:50+00:00",PS
"2014-01-17 14:37:25+00:00",AT
"2014-01-17 14:56:00+00:00",AT
"2014-01-17 15:44:32+00:00",AT
"2014-01-17 15:45:18+00:00",PS
"2014-01-20 12:28:07+00:00",PS
"2014-01-20 15:26:42+00:00",PS
"2014-01-20 16:00:48+00:00",AT
"2014-01-21 08:54:36+00:00",AT
"2014-01-21 11:04:41+00:00",DEV
"2014-01-21 11:04:50+00:00",DEV
"2014-01-21 11:11:46+00:00",AT
"2014-01-21 11:12:16+00:00",AT
"2014-01-21 13:08:26+00:00",PS
"2014-01-21 14:52:06+00:00",AT
"2014-01-22 06:16:54+00:00",AT
"2014-01-22 18:01:28+00:00",PS
"2014-01-23 08:43:06+00:00",AT
"2014-01-23 08:44:06+00:00",AT
"2014-01-23 10:00:02+00:00",DEV
"2014-01-23 10:03:41+00:00",DEV
"2014-01-23 16:14:21+00:00",AT
"2014-01-24 05:18:41+00:00",DEV
"2014-01-24 05:19:23+00:00",DEV
"2014-01-24 05:19:40+00:00",DEV
"2014-01-24 05:20:52+00:00",DEV
"2014-01-24 05:21:10+00:00",DEV
"2014-01-24 05:21:24+00:00",DEV
"2014-01-24 05:21:41+00:00",DEV
"2014-01-24 05:22:04+00:00",DEV
"2014-01-24 10:20:31+00:00",AT
"2014-01-24 10:23:13+00:00",AT
"2014-01-24 10:52:44+00:00",AT
"2014-01-24 11:07:17+00:00",PS
"2014-01-24 12:20:21+00:00",AT
"2014-01-24 12:26:30+00:00",AT
"2014-01-24 13:23:11+00:00",PS
"2014-01-24 13:42:43+00:00",AT
"2014-01-24 15:51:37+00:00",PS
"2014-01-27 06:12:55+00:00",AT
"2014-01-27 07:03:33+00:00",AT
"2014-01-27 07:04:04+00:00",AT
"2014-01-27 11:13:39+00:00",AT
"2014-01-27 11:16:28+00:00",AT
"2014-01-28 06:51:39+00:00",PS
"2014-01-28 06:54:10+00:00",AT
"2014-01-28 12:51:09+00:00",AT
"2014-01-28 13:01:58+00:00",AT
"2014-01-28 13:23:30+00:00",AT
"2014-01-28 14:42:10+00:00",AT
"2014-01-29 06:46:39+00:00",AT
"2014-01-29 08:12:56+00:00",DEV
"2014-01-30 00:19:31+00:00",DEV
"2014-01-30 00:21:34+00:00",DEV
"2014-01-30 00:22:05+00:00",DEV
"2014-01-30 00:22:34+00:00",DEV
"2014-01-30 00:22:51+00:00",DEV
"2014-01-30 01:30:38+00:00",PS
"2014-01-30 14:33:34+00:00",AT
"2014-01-31 14:09:47+00:00",AT
"2014-01-31 14:16:59+00:00",AT
"2014-01-31 14:29:16+00:00",AT
"2014-01-31 14:54:03+00:00",AT
"2014-01-31 15:36:54+00:00",AT
"2014-02-03 07:51:01+00:00",AT
"2014-02-03 09:04:12+00:00",DEV
"2014-02-03 10:16:55+00:00",PS
"2014-02-03 10:32:53+00:00",AT
"2014-02-03 10:34:49+00:00",AT
"2014-02-03 12:55:58+00:00",DEV
"2014-02-03 13:01:23+00:00",PS
"2014-02-03 13:21:00+00:00",AT
"2014-02-03 13:58:12+00:00",AT
"2014-02-03 14:08:23+00:00",AT
"2014-02-03 14:15:45+00:00",AT
"2014-02-04 07:27:19+00:00",AT
"2014-02-04 07:35:47+00:00",AT
"2014-02-04 07:56:02+00:00",DEV
"2014-02-04 08:44:13+00:00",DEV
"2014-02-04 09:18:06+00:00",AT
"2014-02-04 09:19:20+00:00",AT
"2014-02-04 09:25:22+00:00",AT
"2014-02-04 09:31:53+00:00",AT
"2014-02-04 10:01:15+00:00",AT
"2014-02-04 10:01:39+00:00",AT
"2014-02-04 10:04:42+00:00",AT
"2014-02-04 12:18:21+00:00",AT
"2014-02-04 12:36:57+00:00",AT
"2014-02-04 12:53:09+00:00",AT
"2014-02-04 13:03:00+00:00",AT
"2014-02-04 13:19:38+00:00",AT
"2014-02-04 13:39:27+00:00",AT
"2014-02-04 15:59:51+00:00",AT
"2014-02-04 17:09:02+00:00",AT
"2014-02-05 07:02:13+00:00",AT
"2014-02-05 07:03:02+00:00",AT
"2014-02-05 07:09:53+00:00",AT
"2014-02-05 07:44:31+00:00",DEV
"2014-02-05 07:55:19+00:00",DEV
"2014-02-05 08:11:31+00:00",AT
"2014-02-05 09:12:13+00:00",AT
"2014-02-05 09:48:43+00:00",AT
"2014-02-05 10:07:01+00:00",AT
"2014-02-05 10:08:32+00:00",AT
"2014-02-05 10:16:21+00:00",AT
"2014-02-05 10:55:21+00:00",AT
"2014-02-05 10:58:48+00:00",AT
"2014-02-05 11:11:11+00:00",AT
"2014-02-05 11:13:22+00:00",PS
"2014-02-05 11:15:15+00:00",AT
"2014-02-05 11:19:55+00:00",AT
"2014-02-05 11:51:14+00:00",AT
"2014-02-05 13:26:16+00:00",AT
"2014-02-05 13:27:13+00:00",AT
"2014-02-06 00:22:00+00:00",AT
"2014-02-06 00:46:13+00:00",AT
"2014-02-06 01:04:37+00:00",AT
"2014-02-06 06:59:11+00:00",DEV
"2014-02-06 08:54:06+00:00",DEV
"2014-02-06 08:55:42+00:00",DEV
"2014-02-06 09:49:14+00:00",AT
"2014-02-06 10:23:33+00:00",AT
"2014-02-06 12:05:03+00:00",AT
"2014-02-06 12:33:29+00:00",PS
"2014-02-06 12:52:45+00:00",AT
"2014-02-06 12:53:34+00:00",AT
"2014-02-06 14:09:04+00:00",PS
"2014-02-06 14:39:55+00:00",AT
"2014-02-07 05:54:01+00:00",DEV
"2014-02-07 05:54:18+00:00",DEV
"2014-02-07 06:45:03+00:00",AT
"2014-02-07 06:48:10+00:00",PS
"2014-02-07 06:55:03+00:00",PS
"2014-02-07 10:09:30+00:00",PS
"2014-02-07 10:16:30+00:00",AT
"2014-02-07 10:26:31+00:00",AT
"2014-02-07 10:38:32+00:00",PS
"2014-02-07 11:31:32+00:00",PS
"2014-02-07 11:57:12+00:00",AT
"2014-02-07 12:18:42+00:00",AT
"2014-02-07 12:19:15+00:00",AT
"2014-02-07 12:19:38+00:00",AT
"2014-02-07 12:55:42+00:00",AT
"2014-02-07 14:07:16+00:00",AT
"2014-02-10 06:34:45+00:00",AT
"2014-02-10 06:48:48+00:00",PS
"2014-02-10 10:40:28+00:00",AT
"2014-02-10 11:02:28+00:00",AT
"2014-02-10 11:36:22+00:00",AT
"2014-02-10 12:16:14+00:00",AT
"2014-02-10 12:37:09+00:00",AT
"2014-02-10 13:07:01+00:00",PS
"2014-02-10 13:17:00+00:00",PS
"2014-02-10 13:22:48+00:00",AT
"2014-02-10 13:34:09+00:00",PS
"2014-02-10 13:37:39+00:00",PS
"2014-02-10 13:42:17+00:00",AT
"2014-02-10 13:44:27+00:00",AT
"2014-02-10 13:56:15+00:00",AT
"2014-02-10 14:03:24+00:00",AT
"2014-02-10 14:35:05+00:00",AT
"2014-02-10 16:07:36+00:00",AT
"2014-02-11 08:39:03+00:00",DEV
"2014-02-11 08:44:54+00:00",DEV
"2014-02-11 09:49:43+00:00",AT
"2014-02-11 09:50:36+00:00",AT
"2014-02-11 10:35:21+00:00",PS
"2014-02-11 11:03:19+00:00",PS
"2014-02-12 07:44:37+00:00",AT
"2014-02-12 09:44:12+00:00",AT
"2014-02-12 10:31:57+00:00",AT
"2014-02-12 12:30:11+00:00",DEV
"2014-02-12 12:31:17+00:00",DEV
"2014-02-12 12:32:33+00:00",DEV
"2014-02-12 12:34:13+00:00",DEV
"2014-02-12 12:36:06+00:00",DEV
"2014-02-12 12:36:39+00:00",DEV
"2014-02-12 12:37:27+00:00",DEV
"2014-02-12 12:46:44+00:00",AT
"2014-02-12 13:00:03+00:00",DEV
"2014-02-13 13:16:52+00:00",AT
"2014-02-13 15:18:58+00:00",PS
"2014-02-14 00:37:27+00:00",AT
"2014-02-14 08:43:14+00:00",PS
"2014-02-14 09:32:12+00:00",AT
"2014-02-14 12:03:59+00:00",AT
"2014-02-14 14:29:29+00:00",AT
"2014-02-14 15:04:53+00:00",AT
"2014-02-16 09:04:17+00:00",AT
"2014-02-17 07:04:19+00:00",AT
"2014-02-17 07:19:07+00:00",AT
"2014-02-17 12:11:19+00:00",AT
"2014-02-17 13:39:26+00:00",DEV
"2014-02-18 13:49:17+00:00",AT
"2014-02-18 15:12:35+00:00",AT
"2014-02-20 08:32:37+00:00",AT
"2014-02-20 08:34:52+00:00",AT
"2014-02-20 10:10:48+00:00",PS
"2014-02-20 11:10:47+00:00",PS
"2014-02-20 12:57:12+00:00",AT
"2014-02-20 13:23:33+00:00",AT
"2014-02-20 13:23:34+00:00",PS
"2014-02-20 13:50:19+00:00",PS
"2014-02-20 16:47:07+00:00",PS
"2014-02-21 14:01:22+00:00",DEV
"2014-02-21 14:15:04+00:00",DEV
"2014-02-21 14:16:27+00:00",DEV
"2014-02-21 14:17:36+00:00",DEV
"2014-02-21 14:18:31+00:00",DEV
"2014-02-21 20:44:57+00:00",DEV
"2014-02-24 16:47:39+00:00",PS
"2014-02-25 07:36:54+00:00",DEV
"2014-02-25 09:06:37+00:00",PS
"2014-02-25 09:37:44+00:00",PS
"2014-02-25 11:30:25+00:00",AT
"2014-02-25 12:36:13+00:00",AT
"2014-02-26 08:38:33+00:00",DEV
"2014-02-26 08:46:55+00:00",DEV
"2014-02-26 08:51:56+00:00",DEV
"2014-02-26 13:54:53+00:00",PS
"2014-02-26 13:57:41+00:00",PS
"2014-02-26 14:03:57+00:00",PS
"2014-02-26 16:09:13+00:00",PS
"2014-02-26 17:05:35+00:00",PS
"2014-02-26 17:31:43+00:00",PS
"2014-02-27 07:23:15+00:00",DEV
"2014-02-27 07:24:49+00:00",DEV
"2014-02-27 07:25:15+00:00",DEV
"2014-02-27 07:48:56+00:00",DEV
"2014-02-27 07:51:28+00:00",DEV
"2014-02-27 09:52:00+00:00",DEV
"2014-02-27 09:52:45+00:00",DEV
"2014-02-27 09:53:09+00:00",DEV
"2014-02-27 09:54:01+00:00",DEV
"2014-02-27 09:54:30+00:00",DEV
"2014-02-27 09:55:35+00:00",DEV
"2014-02-27 09:55:58+00:00",DEV
"2014-02-27 11:53:04+00:00",PS
"2014-02-27 11:56:20+00:00",PS
"2014-02-27 12:13:50+00:00",DEV
"2014-02-28 06:59:33+00:00",DEV
"2014-02-28 09:42:13+00:00",DEV
"2014-02-28 09:54:30+00:00",DEV
"2014-02-28 10:01:50+00:00",DEV
"2014-03-03 09:12:25+00:00",PS
"2014-03-03 11:13:12+00:00",DEV
"2014-03-03 11:51:01+00:00",DEV
"2014-03-03 14:18:45+00:00",DEV
"2014-03-03 15:41:02+00:00",PS
"2014-03-04 06:48:44+00:00",DEV
"2014-03-04 07:54:43+00:00",DEV
"2014-03-04 10:48:45+00:00",PS
"2014-03-04 10:50:27+00:00",PS
"2014-03-04 11:01:55+00:00",PS
"2014-03-04 12:54:17+00:00",DEV
"2014-03-04 12:57:01+00:00",DEV
"2014-03-05 08:56:11+00:00",DEV
"2014-03-05 14:29:46+00:00",PS
"2014-03-05 14:33:42+00:00",PS
"2014-03-05 20:07:21+00:00",DEV
"2014-03-05 20:08:39+00:00",DEV
"2014-03-06 09:03:54+00:00",PS
"2014-03-06 09:31:18+00:00",DEV
"2014-03-06 09:31:31+00:00",DEV
"2014-03-06 09:31:44+00:00",DEV
"2014-03-06 09:32:08+00:00",DEV
"2014-03-06 09:32:18+00:00",DEV
"2014-03-06 09:32:24+00:00",DEV
"2014-03-06 09:32:32+00:00",DEV
"2014-03-06 09:32:53+00:00",DEV
"2014-03-06 09:33:01+00:00",DEV
"2014-03-06 09:35:44+00:00",DEV
"2014-03-06 09:35:51+00:00",DEV
"2014-03-06 09:35:59+00:00",DEV
"2014-03-07 10:06:45+00:00",DEV
"2014-03-07 10:39:23+00:00",DEV
"2014-03-10 05:50:41+00:00",AT
"2014-03-10 10:59:10+00:00",AT
"2014-03-10 11:03:42+00:00",DEV
"2014-03-10 11:53:01+00:00",PS
"2014-03-11 10:27:19+00:00",AT
"2014-03-11 11:06:37+00:00",AT
"2014-03-11 16:47:16+00:00",PS
"2014-03-12 12:39:32+00:00",AT
"2014-03-12 13:14:56+00:00",AT
"2014-03-12 13:15:21+00:00",PS
"2014-03-12 13:53:38+00:00",AT
"2014-03-12 13:58:46+00:00",AT
"2014-03-13 09:58:42+00:00",AT
"2014-03-13 13:22:31+00:00",DEV
"2014-03-14 09:20:10+00:00",DEV
"2014-03-14 09:22:01+00:00",DEV
"2014-03-14 09:22:03+00:00",DEV
"2014-03-14 09:22:27+00:00",DEV
"2014-03-14 09:22:36+00:00",DEV
"2014-03-14 09:23:08+00:00",DEV
"2014-03-14 09:23:22+00:00",DEV
"2014-03-14 09:23:30+00:00",DEV
"2014-03-14 09:23:45+00:00",DEV
"2014-03-14 09:23:56+00:00",DEV
"2014-03-14 09:24:11+00:00",DEV
"2014-03-14 09:24:27+00:00",DEV
"2014-03-14 09:24:56+00:00",DEV
"2014-03-14 09:25:28+00:00",DEV
"2014-03-14 09:26:23+00:00",DEV
"2014-03-14 09:27:28+00:00",DEV
"2014-03-14 09:27:59+00:00",DEV
"2014-03-14 09:28:17+00:00",DEV
"2014-03-14 10:29:38+00:00",DEV
"2014-03-14 10:29:42+00:00",DEV
"2014-03-14 10:29:49+00:00",DEV
"2014-03-14 10:29:54+00:00",DEV
"2014-03-14 13:13:42+00:00",AT
"2014-03-17 11:55:01+00:00",PS
"2014-03-17 12:00:42+00:00",AT
"2014-03-17 12:30:17+00:00",AT
"2014-03-17 15:08:06+00:00",PS
"2014-03-18 10:07:36+00:00",AT
"2014-03-18 12:12:51+00:00",AT
"2014-03-18 12:55:46+00:00",AT
"2014-03-19 09:45:38+00:00",PS
"2014-03-19 12:37:13+00:00",AT
"2014-03-20 14:01:36+00:00",AT
"2014-03-20 14:27:13+00:00",AT
"2014-03-21 09:56:08+00:00",AT
"2014-03-21 09:59:20+00:00",AT
"2014-03-21 10:00:39+00:00",AT
"2014-03-21 10:01:29+00:00",AT
"2014-03-21 10:02:24+00:00",AT
"2014-03-21 10:03:07+00:00",AT
"2014-03-21 10:03:46+00:00",AT
"2014-03-21 10:04:34+00:00",AT
"2014-03-21 10:05:15+00:00",AT
"2014-03-21 10:12:37+00:00",AT
"2014-03-21 12:39:53+00:00",AT
"2014-03-21 17:07:15+00:00",AT
"2014-03-21 17:49:35+00:00",AT
"2014-03-22 15:00:08+00:00",DEV
"2014-03-24 07:35:37+00:00",DEV
"2014-03-24 07:35:47+00:00",DEV
"2014-03-24 07:36:04+00:00",DEV
"2014-03-24 07:36:10+00:00",DEV
"2014-03-24 07:37:03+00:00",DEV
"2014-03-24 07:37:12+00:00",DEV
"2014-03-24 07:37:18+00:00",DEV
"2014-03-24 07:37:24+00:00",DEV
"2014-03-24 07:37:30+00:00",DEV
"2014-03-24 07:37:35+00:00",DEV
"2014-03-24 07:38:40+00:00",DEV
"2014-03-24 07:39:14+00:00",DEV
"2014-03-24 09:29:16+00:00",PS
"2014-03-24 09:39:12+00:00",AT
"2014-03-24 09:49:23+00:00",PS
"2014-03-24 10:05:32+00:00",PS
"2014-03-24 11:54:09+00:00",AT
"2014-03-24 12:54:32+00:00",DEV
"2014-03-24 12:57:07+00:00",DEV
"2014-03-24 13:49:15+00:00",AT
"2014-03-24 14:15:25+00:00",AT
"2014-03-24 14:24:54+00:00",AT
"2014-03-24 16:14:08+00:00",AT
"2014-03-25 06:43:26+00:00",AT
"2014-03-25 06:56:18+00:00",AT
"2014-03-25 10:32:26+00:00",DEV
"2014-03-25 12:07:29+00:00",AT
"2014-03-25 12:10:43+00:00",AT
"2014-03-25 12:48:57+00:00",AT
"2014-03-25 13:23:56+00:00",DEV
"2014-03-26 07:27:49+00:00",AT
"2014-03-26 09:06:31+00:00",AT
"2014-03-26 09:08:38+00:00",AT
"2014-03-26 10:29:19+00:00",AT
"2014-03-26 12:52:50+00:00",AT
"2014-03-27 05:54:16+00:00",AT
"2014-03-27 13:05:55+00:00",AT
"2014-03-28 05:55:34+00:00",AT
"2014-03-28 05:56:54+00:00",AT
"2014-03-28 08:35:27+00:00",DEV
"2014-03-28 10:44:45+00:00",AT
"2014-03-31 08:17:12+00:00",PS
"2014-03-31 13:08:05+00:00",AT
"2014-04-02 07:45:36+00:00",DEV
"2014-04-02 10:09:23+00:00",DEV
"2014-04-02 11:09:36+00:00",PS
"2014-04-02 12:14:35+00:00",AT
"2014-04-02 13:13:12+00:00",AT
"2014-04-02 14:09:47+00:00",AT
"2014-04-02 16:01:19+00:00",PS
"2014-04-03 08:08:16+00:00",DEV
"2014-04-03 08:17:46+00:00",PS
"2014-04-03 08:36:36+00:00",AT
"2014-04-03 11:35:53+00:00",PS
"2014-04-03 12:39:39+00:00",AT
"2014-04-03 12:44:22+00:00",AT
"2014-04-04 08:51:20+00:00",DEV
"2014-04-04 08:51:28+00:00",DEV
"2014-04-04 08:51:35+00:00",DEV
"2014-04-04 08:51:48+00:00",DEV
"2014-04-04 08:52:01+00:00",DEV
"2014-04-04 12:03:27+00:00",PS
"2014-04-04 18:10:21+00:00",AT
"2014-04-07 12:55:46+00:00",PS
"2014-04-07 13:16:47+00:00",PS
"2014-04-07 14:12:32+00:00",DEV
"2014-04-07 14:12:44+00:00",DEV
"2014-04-07 14:26:46+00:00",AT
"2014-04-07 14:48:56+00:00",PS
"2014-04-08 08:10:54+00:00",DEV
"2014-04-08 12:40:52+00:00",AT
"2014-04-09 07:43:31+00:00",DEV
"2014-04-09 10:33:02+00:00",AT
"2014-04-09 11:49:12+00:00",AT
"2014-04-09 13:24:27+00:00",DEV
"2014-04-09 14:48:36+00:00",AT
"2014-04-09 15:47:30+00:00",AT
"2014-04-09 16:22:07+00:00",AT
"2014-04-10 05:40:00+00:00",DEV
"2014-04-10 09:47:12+00:00",AT
"2014-04-10 11:11:07+00:00",PS
"2014-04-10 14:29:37+00:00",PS
"2014-04-10 14:30:38+00:00",PS
"2014-04-11 07:33:37+00:00",DEV
"2014-04-11 07:38:29+00:00",DEV
"2014-04-11 07:44:08+00:00",DEV
"2014-04-11 07:49:59+00:00",DEV
"2014-04-11 07:53:19+00:00",PS
"2014-04-11 09:30:45+00:00",AT
"2014-04-11 10:50:51+00:00",AT
"2014-04-11 14:49:48+00:00",AT
"2014-04-14 13:32:06+00:00",DEV
"2014-04-14 14:55:12+00:00",DEV
"2014-04-14 15:16:16+00:00",PS
"2014-04-14 15:39:19+00:00",PS
"2014-04-15 09:54:00+00:00",PS
"2014-04-15 09:57:49+00:00",PS
"2014-04-15 10:54:17+00:00",PS
"2014-04-15 14:21:12+00:00",AT
"2014-04-16 05:30:44+00:00",DEV
"2014-04-16 06:41:29+00:00",DEV
"2014-04-17 10:05:14+00:00",PS
"2014-04-17 10:09:06+00:00",PS
"2014-04-17 10:09:47+00:00",AT
"2014-04-17 11:38:25+00:00",PS
"2014-04-17 13:18:18+00:00",PS
"2014-04-22 08:53:11+00:00",DEV
"2014-04-22 08:59:21+00:00",DEV
"2014-04-22 12:37:53+00:00",AT
"2014-04-22 15:45:56+00:00",AT
"2014-04-23 08:32:49+00:00",DEV
"2014-04-23 09:34:51+00:00",DEV
"2014-04-23 11:02:04+00:00",DEV
"2014-04-23 11:03:08+00:00",DEV
"2014-04-24 15:40:22+00:00",DEV
"2014-04-24 15:41:25+00:00",DEV
"2014-04-24 15:42:47+00:00",DEV
"2014-04-24 15:44:41+00:00",DEV
"2014-04-24 15:45:52+00:00",DEV
"2014-04-24 15:46:29+00:00",DEV
"2014-04-24 15:47:14+00:00",DEV
"2014-04-24 15:48:25+00:00",DEV
"2014-04-25 06:39:30+00:00",DEV
"2014-04-25 06:40:36+00:00",DEV
"2014-04-25 06:42:09+00:00",DEV
"2014-04-25 06:43:11+00:00",DEV
"2014-04-25 06:43:59+00:00",DEV
"2014-04-25 06:45:06+00:00",DEV
"2014-04-25 06:45:43+00:00",DEV
"2014-04-25 06:48:21+00:00",DEV
"2014-04-25 07:03:07+00:00",DEV
"2014-04-25 13:22:12+00:00",DEV
"2014-04-29 11:11:29+00:00",DEV
"2014-04-29 13:22:02+00:00",PS
"2014-04-30 08:35:14+00:00",PS
"2014-04-30 08:36:20+00:00",DEV
"2014-04-30 08:36:43+00:00",DEV
"2014-04-30 09:58:18+00:00",PS
"2014-04-30 12:22:03+00:00",AT
"2014-05-02 09:09:44+00:00",DEV
"2014-05-02 17:26:55+00:00",PS
"2014-05-02 17:40:19+00:00",PS
"2014-05-02 18:00:24+00:00",PS
"2014-05-05 07:01:42+00:00",AT
"2014-05-05 09:37:47+00:00",AT
"2014-05-05 13:20:27+00:00",AT
"2014-05-06 12:29:20+00:00",PS
"2014-05-07 10:00:46+00:00",PS
"2014-05-08 14:08:44+00:00",DEV
"2014-05-09 08:06:57+00:00",PS
"2014-05-09 12:34:24+00:00",AT
"2014-05-09 13:02:17+00:00",AT
"2014-05-09 16:15:03+00:00",PS
"2014-05-12 09:35:31+00:00",AT
"2014-05-13 09:23:17+00:00",DEV
"2014-05-13 10:52:12+00:00",PS
