branch;line;nd
#ifdef SUPPORT_UCP;2743;1
#ifdef SUPPORT_UCP;2754;1
#ifdef SUPPORT_UTF;2949;2
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;3236;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;3257;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;3276;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;3294;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;3314;1
#ifdef SUPPORT_UCP;3406;1
#ifdef SUPPORT_UTF;3626;2
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;3779;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;3792;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;3803;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;3814;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;3825;1
#ifdef SUPPORT_UCP;3858;1
#ifdef SUPPORT_UTF;4111;2
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;4417;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;4437;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;4457;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;4477;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;4497;1
#ifdef NO_RECURSE;4597;3
#ifdef NO_RECURSE;4627;1
#ifdef NO_RECURSE;4661;1
#if defined COMPILE_PCRE8;4674;1
#elif defined COMPILE_PCRE16;4679;1
#elif defined COMPILE_PCRE32;4684;1
#ifdef NO_RECURSE;4715;1
#ifdef NO_RECURSE;4723;1
#else;4725;1
#ifdef SUPPORT_UTF;4741;2
#ifdef SUPPORT_JIT;4770;1
#ifdef BSR_ANYCRLF;4839;1
#else;4841;1
#if defined SUPPORT_UCP && !(defined COMPILE_PCRE8);4921;1
#if defined SUPPORT_UCP && !(defined COMPILE_PCRE8);4939;1
#ifdef SUPPORT_UTF;4952;1
#ifdef SUPPORT_UTF;4983;1
#ifndef COMPILE_PCRE8;5009;1
#if defined SUPPORT_UTF && defined COMPILE_PCRE8;5015;1
#ifdef PCRE_DEBUG;5063;1
#ifdef SUPPORT_UTF;5097;1
#ifdef NO_RECURSE;5159;1
#ifdef NO_RECURSE;5172;1
#ifdef NO_RECURSE;5197;1
#ifdef HAVE_CONFIG_H;1;1
#if defined COMPILE_PCRE8;5;1
#elif defined COMPILE_PCRE16;9;1
#elif defined COMPILE_PCRE32;13;1
#ifdef SUPPORT_JIT;40;1
#else;46;1
#ifdef HAVE_CONFIG_H;1;1
#if defined COMPILE_PCRE8;5;1
#elif defined COMPILE_PCRE16;8;1
#elif defined COMPILE_PCRE32;11;1
#ifdef COMPILE_PCRE8;20;1
#ifdef COMPILE_PCRE16;29;1
#ifdef COMPILE_PCRE32;38;1
#if defined COMPILE_PCRE8;59;1
#elif defined COMPILE_PCRE16;63;1
#elif defined COMPILE_PCRE32;67;1
#ifdef COMPILE_PCRE8;77;1
#ifdef COMPILE_PCRE16;86;1
#ifdef COMPILE_PCRE32;95;1
#if defined COMPILE_PCRE8;128;1
#elif defined COMPILE_PCRE16;131;1
#elif defined COMPILE_PCRE32;134;1
#if defined COMPILE_PCRE8;144;1
#elif defined COMPILE_PCRE16;147;1
#elif defined COMPILE_PCRE32;150;1
#if defined COMPILE_PCRE8;158;1
#elif defined COMPILE_PCRE16;160;1
#elif defined COMPILE_PCRE32;162;1
#if defined COMPILE_PCRE8;165;1
#elif defined COMPILE_PCRE16;169;1
#elif defined COMPILE_PCRE32;173;1
#if defined COMPILE_PCRE8;186;1
#elif defined COMPILE_PCRE16;190;1
#elif defined COMPILE_PCRE32;194;1
#if defined COMPILE_PCRE8;210;1
#elif defined COMPILE_PCRE16;215;1
#elif defined COMPILE_PCRE32;220;1
#if defined COMPILE_PCRE8;229;1
#elif defined COMPILE_PCRE16;231;1
#elif defined COMPILE_PCRE32;233;1
#if defined COMPILE_PCRE8;237;1
#elif defined COMPILE_PCRE16;241;1
#elif defined COMPILE_PCRE32;245;1
#if defined COMPILE_PCRE8;260;1
#elif defined COMPILE_PCRE16;262;1
#elif defined COMPILE_PCRE32;264;1
#if defined COMPILE_PCRE8;279;1
#elif defined COMPILE_PCRE16;282;1
#elif defined COMPILE_PCRE32;285;1
#if defined COMPILE_PCRE8;292;1
#elif defined COMPILE_PCRE16;296;1
#elif defined COMPILE_PCRE32;300;1
#if defined COMPILE_PCRE8;316;1
#elif defined COMPILE_PCRE16;318;1
#elif defined COMPILE_PCRE32;320;1
#if defined COMPILE_PCRE8;325;1
#elif defined COMPILE_PCRE16;330;1
#elif defined COMPILE_PCRE32;335;1
#if defined COMPILE_PCRE8;344;1
#elif defined COMPILE_PCRE16;346;1
#elif defined COMPILE_PCRE32;348;1
#if defined COMPILE_PCRE8;352;1
#elif defined COMPILE_PCRE16;355;1
#elif defined COMPILE_PCRE32;358;1
#ifdef HAVE_CONFIG_H;1;1
#if defined _MSC_VER || defined __SYMBIAN32__;5;1
#elif !defined VPCOMPAT;19;1
#if 0;3;1
#if !defined COMPILE_PCRE16 && !defined COMPILE_PCRE32;6;1
#if defined SUPPORT_UCP && !(defined SUPPORT_UTF);9;1
#if defined SUPPORT_UTF8 && !(defined SUPPORT_UTF);12;1
#if defined SUPPORT_UTF && !(defined SUPPORT_UTF8);15;1
#if defined EBCDIC && defined SUPPORT_UTF;18;1
#ifdef PCRE_DEBUG;22;1
#else;24;1
#ifdef SUPPORT_VALGRIND;33;1
#ifndef PCRE_EXP_DECL;36;3
#ifndef PCRE_CALL_CONVENTION;61;1
#if USHRT_MAX == 65535;65;1
#elif UINT_MAX == 65535;70;1
#else;75;1
#if UINT_MAX == 4294967295U;78;1
#elif ULONG_MAX == 4294967295UL;83;1
#else;88;1
#if defined HAVE_STDINT_H;91;1
#elif defined HAVE_INTTYPES_H;93;1
#if defined INT64_MAX || defined int64_t;96;1
#else;98;1
#if defined COMPILE_PCRE8;101;1
#elif defined COMPILE_PCRE16;106;2
#elif defined COMPILE_PCRE32;115;1
#else;121;1
#ifdef CUSTOM_SUBJECT_PTR;130;1
#else;132;1
#ifdef COMPILE_PCRE32;137;1
#ifdef VPCOMPAT;140;1
#else;147;3
#if defined COMPILE_PCRE8;176;2
#elif defined COMPILE_PCRE16;192;2
#elif defined COMPILE_PCRE32;208;1
#else;214;1
#if defined COMPILE_PCRE8;218;1
#elif defined COMPILE_PCRE16;222;1
#elif defined COMPILE_PCRE32;226;1
#else;230;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;234;1
#else;236;1
#ifndef SUPPORT_UTF;239;1
#else;249;2
#ifndef EBCDIC;315;1
#else;324;2
#if defined COMPILE_PCRE8;351;1
#elif defined COMPILE_PCRE16;353;1
#elif defined COMPILE_PCRE32;355;1
#ifndef FALSE;371;1
#ifndef SUPPORT_UTF;375;3
#else;650;1
#ifndef ESC_e;904;1
#ifndef ESC_f;907;1
#ifndef ESC_n;910;1
#ifndef ESC_r;913;1
#ifndef ESC_tee;916;1
#if defined COMPILE_PCRE8;1172;1
#elif defined COMPILE_PCRE16;1174;1
#elif defined COMPILE_PCRE32;1176;1
#ifdef NO_RECURSE;1304;1
#if defined COMPILE_PCRE8;1345;2
#elif defined COMPILE_PCRE16;1352;2
#elif defined COMPILE_PCRE32;1359;2
#else;1366;1
#ifdef COMPILE_PCRE8;1374;1
#if defined COMPILE_PCRE8;1388;1
#elif defined COMPILE_PCRE16 || defined COMPILE_PCRE32;1394;1
#if defined COMPILE_PCRE8 || defined COMPILE_PCRE16;1410;1
#elif defined COMPILE_PCRE32;1413;1
#ifdef SUPPORT_JIT;1429;1
#ifdef SUPPORT_JIT;1451;1
#ifdef SUPPORT_UCP;1454;1
#ifndef DFTABLES;1;2
#if defined COMPILE_PCRE8;7;1
#elif defined COMPILE_PCRE16;10;1
#elif defined COMPILE_PCRE32;13;1
#ifndef DFTABLES;20;1
#else;22;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef SUPPORT_UTF;11;1
#ifdef EBCDIC;28;1
#ifndef EBCDIC;37;2
#ifdef SUPPORT_UTF;58;1
#ifdef EBCDIC;80;1
#ifndef EBCDIC;86;2
#ifdef HAVE_CONFIG_H;1;1
#ifdef SUPPORT_UTF;10;1
#else;22;1
#ifdef HAVE_CONFIG_H;1;1
#if defined COMPILE_PCRE8;5;1
#elif defined COMPILE_PCRE16;8;1
#elif defined COMPILE_PCRE32;11;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef SUPPORT_UTF;115;1
#ifdef SUPPORT_UTF;131;1
#ifdef SUPPORT_UTF;164;1
#if defined SUPPORT_UTF || defined COMPILE_PCRE16 || defined COMPILE_PCRE32;188;1
#else;194;1
#ifdef SUPPORT_UTF;350;1
#ifdef COMPILE_PCRE8;379;3
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;402;3
#if defined SUPPORT_UTF && defined COMPILE_PCRE8;437;1
#if defined SUPPORT_UTF && defined COMPILE_PCRE8;456;1
#if defined SUPPORT_UTF && defined COMPILE_PCRE8;466;1
#else;468;1
#if 0;471;1
#if defined SUPPORT_UTF || !defined COMPILE_PCRE8;558;1
#ifdef SUPPORT_UTF;663;2
#ifndef EBCDIC;679;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;682;1
#ifdef SUPPORT_UTF;694;2
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;709;1
#ifdef SUPPORT_UTF;769;2
#ifndef EBCDIC;784;1
#ifdef SUPPORT_UTF;794;2
#if defined SUPPORT_UTF && defined COMPILE_PCRE8;831;1
#if defined COMPILE_PCRE16 || defined COMPILE_PCRE32;838;1
#if defined SUPPORT_UTF && defined COMPILE_PCRE8;846;1
#if defined COMPILE_PCRE8;895;1
#elif defined COMPILE_PCRE16;898;1
#elif defined COMPILE_PCRE32;901;1
#if defined COMPILE_PCRE8;923;1
#elif defined COMPILE_PCRE16;925;1
#elif defined COMPILE_PCRE32;927;1
#if defined COMPILE_PCRE8;944;1
#elif defined COMPILE_PCRE16;948;1
#elif defined COMPILE_PCRE32;952;1
#ifdef SUPPORT_JIT;978;1
#ifdef PCRE_DEBUG;1002;1
#ifdef SUPPORT_JIT;1018;2
#if defined COMPILE_PCRE8;1042;1
#elif defined COMPILE_PCRE16;1045;1
#elif defined COMPILE_PCRE32;1048;1
#ifdef SUPPORT_JIT;1055;1
#ifndef PCRE_INCLUDED;1;2
#if (defined SUPPORT_UTF && defined COMPILE_PCRE8) || (defined PCRE_INCLUDED && (defined SUPPORT_PCRE16 || defined SUPPORT_PCRE32));10;1
#ifdef SUPPORT_UTF;22;2
#ifndef PCRE_INCLUDED;1;2
#ifndef SUPPORT_UCP;7;1
#else;12;3
#ifdef HAVE_CONFIG_H;1;1
#ifdef SUPPORT_UTF;8;1
#else;145;1
#ifdef HAVE_CONFIG_H;1;1
#if defined COMPILE_PCRE8;7;1
#elif defined COMPILE_PCRE16;10;1
#elif defined COMPILE_PCRE32;13;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef COMPILE_PCRE8;11;1
#ifdef SUPPORT_UTF;26;1
#ifdef SUPPORT_UTF;38;1
#ifdef SUPPORT_UCP;52;1
#ifdef HAVE_CONFIG_H;1;1
#if defined(_WIN32) && !defined(PCRE_STATIC);4;1
#ifdef __cplusplus;4;1
#if defined(_WIN32) && !defined(PCRE_STATIC) && !defined(PCREPOSIX_EXP_DECL);48;1
#ifndef PCREPOSIX_EXP_DECL;52;2
#ifdef __cplusplus;66;1
#if HAVE_PCRE || HAVE_BUNDLED_PCRE;7;3
#if HAVE_PCRE || HAVE_BUNDLED_PCRE;3;2
#else;48;1
#ifdef HAVE_CONFIG_H;1;1
#if can_handle_soft_dependency_on_SPL && defined(HAVE_SPL) && ((PHP_MAJOR_VERSION > 5) || (PHP_MAJOR_VERSION == 5 && PHP_MINOR_VERSION >= 1));38;1
#if (PHP_MAJOR_VERSION == 5) && (PHP_MINOR_VERSION < 2);51;1
#else;53;1
#if ZEND_MODULE_API_NO >= 20050922;78;2
#if ZEND_MODULE_API_NO >= 20050922;87;1
#else;90;1
#ifdef COMPILE_DL_PDO;107;1
#ifdef HAVE_CONFIG_H;1;1
#if 0;20;1
#if PHP_API_VERSION >= 20041225;1003;1
#else;1005;1
#if PHP_API_VERSION >= 20041225;1012;1
#if PHP_MAJOR_VERSION > 5 || PHP_MINOR_VERSION >= 1;1079;1
#if 0;1123;1
#if 0;621;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if 0;163;1
#ifdef TEMP_STREAM_TAKE_BUFFER;453;1
#ifdef MBO_0;865;1
#if PHP_MAJOR_VERSION > 5 || PHP_MINOR_VERSION >= 1;875;1
#if PHP_MAJOR_VERSION == 5 && PHP_MINOR_VERSION < 1;976;1
#ifdef ilia_0;1543;1
#ifdef ilia_0;1572;1
#if PHP_API_VERSION >= 20041225;1750;1
#else;1752;1
#if PHP_API_VERSION >= 20041225;1759;1
#if PHP_API_VERSION >= 20041225;2091;1
#else;2093;1
#ifdef PHP_WIN32;7;1
#else;10;1
#ifndef TRUE;15;1
#ifndef FALSE;18;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef DBVERSION_71;201;1
#ifdef DBVERSION_72;204;1
#if !PHP_DBLIB_IS_MSSQL;256;1
#ifdef DBSETLDBNAME;262;1
#ifndef DBSETLDBNAME;271;1
#if PHP_DBLIB_IS_MSSQL;276;1
#if PDO_DBLIB_IS_MSSQL;302;1
#elif defined(PHP_WIN32);304;1
#else;307;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if ZEND_MODULE_API_NO >= 20050922;17;1
#if PDO_DBLIB_IS_MSSQL;23;1
#else;25;1
#if ZEND_MODULE_API_NO >= 20050922;28;1
#else;31;1
#if PDO_DBLIB_IS_MSSQL;34;1
#elif defined(PHP_WIN32);36;1
#else;38;1
#if defined(COMPILE_DL_PDO_DBLIB) || defined(COMPILE_DL_PDO_MSSQL);54;2
#if 0;99;1
#if 0;121;1
#if !PHP_DBLIB_IS_MSSQL;155;1
#if PDO_DBLIB_IS_MSSQL;171;1
#elif defined(PHP_WIN32);173;1
#else;175;1
#if PDO_DBLIB_IS_MSSQL;3;1
#else;6;1
#ifdef ZTS;10;1
#ifndef PDO_DBLIB_FLAVOUR;3;1
#if PHP_DBLIB_IS_MSSQL;6;1
#else;19;2
#ifdef ZTS;94;1
#else;96;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef ZEND_ENGINE_2;6;1
#if 0;19;1
#if 0;24;1
#else;61;1
#if abies_0;224;1
#if defined(__GNUC__) || defined(PHP_WIN32);413;2
#else;428;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef COMPILE_DL_PDO_FIREBIRD;31;1
#ifdef ZTS;5;1
#ifdef SQLDA_VERSION;4;1
#else;6;1
#if SIZEOF_LONG == 8;14;1
#else;17;2
#ifdef PHP_WIN32;27;1
#else;29;1
#ifndef min;32;1
#ifdef HAVE_CONFIG_H;1;1
#ifndef PDO_USE_MYSQLND;11;1
#if defined(PDO_USE_MYSQLND);15;1
#else;17;1
#if defined(PDO_USE_MYSQLND);172;1
#else;174;1
#if MYSQL_VERSION_ID >= 40100 || defined(PDO_USE_MYSQLND);248;1
#else;250;1
#if MYSQL_VERSION_ID >= 40100 || defined(PDO_USE_MYSQLND);258;1
#else;260;1
#if MYSQL_VERSION_ID >= 40100 || defined(PDO_USE_MYSQLND);269;1
#else;271;1
#ifndef PDO_USE_MYSQLND;302;1
#if defined(PDO_USE_MYSQLND);335;1
#else;339;1
#ifndef PDO_USE_MYSQLND;358;1
#if MYSQL_VERSION_ID <= 32230;371;1
#if MYSQL_VERSION_ID > 32230;377;1
#else;381;1
#ifdef PHP_WIN32;410;1
#else;412;1
#ifdef CLIENT_MULTI_RESULTS;430;1
#ifdef CLIENT_MULTI_STATEMENTS;433;1
#if defined(PDO_USE_MYSQLND);437;1
#ifdef CLIENT_MULTI_RESULTS;443;1
#ifndef PDO_USE_MYSQLND;455;1
#ifndef PDO_USE_MYSQLND;463;1
#ifndef PDO_USE_MYSQLND;473;1
#if PHP_API_VERSION < 20100412;486;1
#else;488;1
#if defined(MYSQL_OPT_LOCAL_INFILE) || defined(PDO_USE_MYSQLND);494;1
#ifdef MYSQL_OPT_RECONNECT;500;1
#ifndef PDO_USE_MYSQLND;515;1
#if MYSQL_VERSION_ID > 50605 || defined(PDO_USE_MYSQLND);565;1
#ifdef PDO_MYSQL_HAS_CHARSET;579;1
#ifdef PDO_USE_MYSQLND;593;1
#else;602;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef PDO_USE_MYSQLND;11;1
#else;15;1
#ifndef PDO_USE_MYSQLND;37;1
#if PDO_USE_MYSQLND;70;1
#ifndef PDO_USE_MYSQLND;112;1
#ifdef PDO_USE_MYSQLND;199;1
#if PDO_USE_MYSQLND;257;1
#ifndef PDO_USE_MYSQLND;295;1
#if PDO_USE_MYSQLND;308;1
#else;315;1
#ifndef PDO_USE_MYSQLND;336;1
#ifndef PDO_USE_MYSQLND;351;1
#if PDO_USE_MYSQLND;364;1
#else;370;1
#if PDO_USE_MYSQLND;404;2
#else;424;1
#if PDO_USE_MYSQLND;458;1
#else;468;2
#if PDO_USE_MYSQLND;490;1
#if PDO_USE_MYSQLND;496;1
#else;498;1
#ifdef PDO_USE_MYSQLND;536;1
#if PDO_USE_MYSQLND;563;1
#else;570;1
#ifdef FIELD_TYPE_TINY;598;1
#ifdef FIELD_TYPE_BIT;601;1
#ifdef FIELD_TYPE_NEWDECIMAL;611;1
#ifdef FIELD_TYPE_GEOMETRY;614;1
#ifdef FIELD_TYPE_YEAR;618;1
#ifdef FIELD_TYPE_NEWDATE;624;1
#ifdef PDO_USE_MYSQLND;679;2
#ifdef HAVE_CONFIG_H;1;1
#ifdef COMPILE_DL_PDO_MYSQL;11;1
#ifndef PDO_MYSQL_UNIX_ADDR;15;3
#ifdef PDO_USE_MYSQLND;26;1
#ifndef PHP_WIN32;50;1
#if PDO_DBG_ENABLED;53;1
#ifndef PDO_USE_MYSQLND;63;1
#if MYSQL_VERSION_ID > 50605 || defined(PDO_USE_MYSQLND);77;1
#ifdef PDO_USE_MYSQLND;80;1
#if PDO_USE_MYSQLND;88;1
#ifndef PHP_WIN32;99;1
#if PDO_USE_MYSQLND && PDO_DBG_ENABLED;103;1
#ifndef PHP_WIN32;130;1
#if PDO_DBG_ENABLED;133;1
#if ZEND_MODULE_API_NO >= 20050922;141;2
#if PDO_USE_MYSQLND && PDO_DBG_ENABLED;157;1
#else;160;1
#ifdef PHP_WIN32;5;1
#else;7;1
#ifdef ZTS;10;1
#if defined(PDO_USE_MYSQLND);3;1
#else;7;1
#if (MYSQL_VERSION_ID >= 40113 && MYSQL_VERSION_ID < 50000) || MYSQL_VERSION_ID >= 50007 || defined(MYSQL_USE_MYSQLND);11;1
#if defined(PDO_USE_MYSQLND) && PHP_DEBUG && !defined(PHP_WIN32);14;1
#else;23;1
#if defined(PDO_USE_MYSQLND);33;1
#ifndef PHP_WIN32;37;1
#if PDO_DBG_ENABLED;40;1
#if defined(PHP_WIN32) && !PDO_DBG_ENABLED;44;1
#ifdef ZTS;49;1
#else;51;1
#if !PDO_USE_MYSQLND;67;1
#if PDO_USE_MYSQLND;80;1
#else;82;1
#if PDO_USE_MYSQLND;86;1
#else;88;1
#ifndef PDO_USE_MYSQLND;93;1
#ifndef PDO_USE_MYSQLND;112;1
#if MYSQL_VERSION_ID > 50605 || defined(PDO_USE_MYSQLND);126;1
#ifdef ER_DUP_KEY;1;1
#ifdef ER_OUTOFMEMORY;4;1
#ifdef ER_OUT_OF_SORTMEMORY;7;1
#ifdef ER_CON_COUNT_ERROR;10;1
#ifdef ER_BAD_HOST_ERROR;13;1
#ifdef ER_HANDSHAKE_ERROR;16;1
#ifdef ER_DBACCESS_DENIED_ERROR;19;1
#ifdef ER_ACCESS_DENIED_ERROR;22;1
#ifdef ER_NO_DB_ERROR;25;1
#ifdef ER_UNKNOWN_COM_ERROR;28;1
#ifdef ER_BAD_NULL_ERROR;31;1
#ifdef ER_BAD_DB_ERROR;34;1
#ifdef ER_TABLE_EXISTS_ERROR;37;1
#ifdef ER_BAD_TABLE_ERROR;40;1
#ifdef ER_NON_UNIQ_ERROR;43;1
#ifdef ER_SERVER_SHUTDOWN;46;1
#ifdef ER_BAD_FIELD_ERROR;49;1
#ifdef ER_WRONG_FIELD_WITH_GROUP;52;1
#ifdef ER_WRONG_GROUP_FIELD;55;1
#ifdef ER_WRONG_SUM_SELECT;58;1
#ifdef ER_WRONG_VALUE_COUNT;61;1
#ifdef ER_TOO_LONG_IDENT;64;1
#ifdef ER_DUP_FIELDNAME;67;1
#ifdef ER_DUP_KEYNAME;70;1
#ifdef ER_DUP_ENTRY;73;1
#ifdef ER_WRONG_FIELD_SPEC;76;1
#ifdef ER_PARSE_ERROR;79;1
#ifdef ER_EMPTY_QUERY;82;1
#ifdef ER_NONUNIQ_TABLE;85;1
#ifdef ER_INVALID_DEFAULT;88;1
#ifdef ER_MULTIPLE_PRI_KEY;91;1
#ifdef ER_TOO_MANY_KEYS;94;1
#ifdef ER_TOO_MANY_KEY_PARTS;97;1
#ifdef ER_TOO_LONG_KEY;100;1
#ifdef ER_KEY_COLUMN_DOES_NOT_EXITS;103;1
#ifdef ER_BLOB_USED_AS_KEY;106;1
#ifdef ER_TOO_BIG_FIELDLENGTH;109;1
#ifdef ER_WRONG_AUTO_KEY;112;1
#ifdef ER_FORCING_CLOSE;115;1
#ifdef ER_IPSOCK_ERROR;118;1
#ifdef ER_NO_SUCH_INDEX;121;1
#ifdef ER_WRONG_FIELD_TERMINATORS;124;1
#ifdef ER_BLOBS_AND_NO_TERMINATED;127;1
#ifdef ER_CANT_REMOVE_ALL_FIELDS;130;1
#ifdef ER_CANT_DROP_FIELD_OR_KEY;133;1
#ifdef ER_BLOB_CANT_HAVE_DEFAULT;136;1
#ifdef ER_WRONG_DB_NAME;139;1
#ifdef ER_WRONG_TABLE_NAME;142;1
#ifdef ER_TOO_BIG_SELECT;145;1
#ifdef ER_UNKNOWN_PROCEDURE;148;1
#ifdef ER_WRONG_PARAMCOUNT_TO_PROCEDURE;151;1
#ifdef ER_UNKNOWN_TABLE;154;1
#ifdef ER_FIELD_SPECIFIED_TWICE;157;1
#ifdef ER_UNSUPPORTED_EXTENSION;160;1
#ifdef ER_TABLE_MUST_HAVE_COLUMNS;163;1
#ifdef ER_UNKNOWN_CHARACTER_SET;166;1
#ifdef ER_TOO_BIG_ROWSIZE;169;1
#ifdef ER_WRONG_OUTER_JOIN;172;1
#ifdef ER_NULL_COLUMN_IN_INDEX;175;1
#ifdef ER_PASSWORD_ANONYMOUS_USER;178;1
#ifdef ER_PASSWORD_NOT_ALLOWED;181;1
#ifdef ER_PASSWORD_NO_MATCH;184;1
#ifdef ER_WRONG_VALUE_COUNT_ON_ROW;187;1
#ifdef ER_INVALID_USE_OF_NULL;190;1
#ifdef ER_REGEXP_ERROR;193;1
#ifdef ER_MIX_OF_GROUP_FUNC_AND_FIELDS;196;1
#ifdef ER_NONEXISTING_GRANT;199;1
#ifdef ER_TABLEACCESS_DENIED_ERROR;202;1
#ifdef ER_COLUMNACCESS_DENIED_ERROR;205;1
#ifdef ER_ILLEGAL_GRANT_FOR_TABLE;208;1
#ifdef ER_GRANT_WRONG_HOST_OR_USER;211;1
#ifdef ER_NO_SUCH_TABLE;214;1
#ifdef ER_NONEXISTING_TABLE_GRANT;217;1
#ifdef ER_NOT_ALLOWED_COMMAND;220;1
#ifdef ER_SYNTAX_ERROR;223;1
#ifdef ER_ABORTING_CONNECTION;226;1
#ifdef ER_NET_PACKET_TOO_LARGE;229;1
#ifdef ER_NET_READ_ERROR_FROM_PIPE;232;1
#ifdef ER_NET_FCNTL_ERROR;235;1
#ifdef ER_NET_PACKETS_OUT_OF_ORDER;238;1
#ifdef ER_NET_UNCOMPRESS_ERROR;241;1
#ifdef ER_NET_READ_ERROR;244;1
#ifdef ER_NET_READ_INTERRUPTED;247;1
#ifdef ER_NET_ERROR_ON_WRITE;250;1
#ifdef ER_NET_WRITE_INTERRUPTED;253;1
#ifdef ER_TOO_LONG_STRING;256;1
#ifdef ER_TABLE_CANT_HANDLE_BLOB;259;1
#ifdef ER_TABLE_CANT_HANDLE_AUTO_INCREMENT;262;1
#ifdef ER_WRONG_COLUMN_NAME;265;1
#ifdef ER_WRONG_KEY_COLUMN;268;1
#ifdef ER_DUP_UNIQUE;271;1
#ifdef ER_BLOB_KEY_WITHOUT_LENGTH;274;1
#ifdef ER_PRIMARY_CANT_HAVE_NULL;277;1
#ifdef ER_TOO_MANY_ROWS;280;1
#ifdef ER_REQUIRES_PRIMARY_KEY;283;1
#ifdef ER_KEY_DOES_NOT_EXITS;286;1
#ifdef ER_CHECK_NO_SUCH_TABLE;289;1
#ifdef ER_CHECK_NOT_IMPLEMENTED;292;1
#ifdef ER_CANT_DO_THIS_DURING_AN_TRANSACTION;295;1
#ifdef ER_NEW_ABORTING_CONNECTION;298;1
#ifdef ER_MASTER_NET_READ;301;1
#ifdef ER_MASTER_NET_WRITE;304;1
#ifdef ER_TOO_MANY_USER_CONNECTIONS;307;1
#ifdef ER_READ_ONLY_TRANSACTION;310;1
#ifdef ER_NO_PERMISSION_TO_CREATE_USER;313;1
#ifdef ER_LOCK_DEADLOCK;316;1
#ifdef ER_NO_REFERENCED_ROW;319;1
#ifdef ER_ROW_IS_REFERENCED;322;1
#ifdef ER_CONNECT_TO_MASTER;325;1
#ifdef ER_WRONG_NUMBER_OF_COLUMNS_IN_SELECT;328;1
#ifdef ER_USER_LIMIT_REACHED;331;1
#ifdef ER_SPECIFIC_ACCESS_DENIED_ERROR;334;1
#ifdef ER_NO_DEFAULT;337;1
#ifdef ER_WRONG_VALUE_FOR_VAR;340;1
#ifdef ER_WRONG_TYPE_FOR_VAR;343;1
#ifdef ER_CANT_USE_OPTION_HERE;346;1
#ifdef ER_NOT_SUPPORTED_YET;349;1
#ifdef ER_WRONG_FK_DEF;352;1
#ifdef ER_OPERAND_COLUMNS;355;1
#ifdef ER_SUBQUERY_NO_1_ROW;358;1
#ifdef ER_ILLEGAL_REFERENCE;361;1
#ifdef ER_DERIVED_MUST_HAVE_ALIAS;364;1
#ifdef ER_SELECT_REDUCED;367;1
#ifdef ER_TABLENAME_NOT_ALLOWED_HERE;370;1
#ifdef ER_NOT_SUPPORTED_AUTH_MODE;373;1
#ifdef ER_SPATIAL_CANT_HAVE_NULL;376;1
#ifdef ER_COLLATION_CHARSET_MISMATCH;379;1
#ifdef ER_WARN_TOO_FEW_RECORDS;382;1
#ifdef ER_WARN_TOO_MANY_RECORDS;385;1
#ifdef ER_WARN_NULL_TO_NOTNULL;388;1
#ifdef ER_WARN_DATA_OUT_OF_RANGE;391;1
#ifdef ER_WRONG_NAME_FOR_INDEX;394;1
#ifdef ER_WRONG_NAME_FOR_CATALOG;397;1
#ifdef ER_UNKNOWN_STORAGE_ENGINE;400;1
#ifdef ER_TRUNCATED_WRONG_VALUE;403;1
#ifdef ER_SP_NO_RECURSIVE_CREATE;406;1
#ifdef ER_SP_ALREADY_EXISTS;409;1
#ifdef ER_SP_DOES_NOT_EXIST;412;1
#ifdef ER_SP_LILABEL_MISMATCH;415;1
#ifdef ER_SP_LABEL_REDEFINE;418;1
#ifdef ER_SP_LABEL_MISMATCH;421;1
#ifdef ER_SP_UNINIT_VAR;424;1
#ifdef ER_SP_BADSELECT;427;1
