guard;line;td
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);445;2
#ifdef bottom_HTMLtree;446;1
#ifndef htmlNodeDump;450;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);456;2
#ifdef bottom_HTMLtree;457;1
#ifndef htmlNodeDumpFile;461;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);467;2
#ifdef bottom_HTMLtree;468;1
#ifndef htmlNodeDumpFileFormat;472;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);478;2
#ifdef bottom_HTMLtree;479;1
#ifndef htmlNodeDumpFormatOutput;483;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);489;2
#ifdef bottom_HTMLtree;490;1
#ifndef htmlNodeDumpOutput;494;1
#if defined(LIBXML_HTML_ENABLED);500;1
#ifdef bottom_HTMLparser;501;1
#ifndef htmlNodeStatus;505;1
#if defined(LIBXML_HTML_ENABLED);511;1
#ifdef bottom_HTMLparser;512;1
#ifndef htmlParseCharRef;516;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_PUSH_ENABLED);522;2
#ifdef bottom_HTMLparser;523;1
#ifndef htmlParseChunk;527;1
#if defined(LIBXML_HTML_ENABLED);533;1
#ifdef bottom_HTMLparser;534;1
#ifndef htmlParseDoc;538;1
#if defined(LIBXML_HTML_ENABLED);544;1
#ifdef bottom_HTMLparser;545;1
#ifndef htmlParseDocument;549;1
#if defined(LIBXML_HTML_ENABLED);555;1
#ifdef bottom_HTMLparser;556;1
#ifndef htmlParseElement;560;1
#if defined(LIBXML_HTML_ENABLED);566;1
#ifdef bottom_HTMLparser;567;1
#ifndef htmlParseEntityRef;571;1
#if defined(LIBXML_HTML_ENABLED);577;1
#ifdef bottom_HTMLparser;578;1
#ifndef htmlParseFile;582;1
#if defined(LIBXML_HTML_ENABLED);588;1
#ifdef bottom_HTMLparser;589;1
#ifndef htmlReadDoc;593;1
#if defined(LIBXML_HTML_ENABLED);599;1
#ifdef bottom_HTMLparser;600;1
#ifndef htmlReadFd;604;1
#if defined(LIBXML_HTML_ENABLED);610;1
#ifdef bottom_HTMLparser;611;1
#ifndef htmlReadFile;615;1
#if defined(LIBXML_HTML_ENABLED);621;1
#ifdef bottom_HTMLparser;622;1
#ifndef htmlReadIO;626;1
#if defined(LIBXML_HTML_ENABLED);632;1
#ifdef bottom_HTMLparser;633;1
#ifndef htmlReadMemory;637;1
#if defined(LIBXML_HTML_ENABLED);643;1
#ifdef bottom_HTMLparser;644;1
#ifndef htmlSAXParseDoc;648;1
#if defined(LIBXML_HTML_ENABLED);654;1
#ifdef bottom_HTMLparser;655;1
#ifndef htmlSAXParseFile;659;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);665;2
#ifdef bottom_HTMLtree;666;1
#ifndef htmlSaveFile;670;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);676;2
#ifdef bottom_HTMLtree;677;1
#ifndef htmlSaveFileEnc;681;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);687;2
#ifdef bottom_HTMLtree;688;1
#ifndef htmlSaveFileFormat;692;1
#if defined(LIBXML_HTML_ENABLED);698;1
#ifdef bottom_HTMLtree;699;1
#ifndef htmlSetMetaEncoding;703;1
#if defined(LIBXML_HTML_ENABLED);709;1
#ifdef bottom_HTMLparser;710;1
#ifndef htmlTagLookup;714;1
#ifdef bottom_parser;720;1
#ifndef inputPop;724;1
#ifdef bottom_parser;729;1
#ifndef inputPush;733;1
#ifdef bottom_parser;738;1
#ifndef namePop;742;1
#ifdef bottom_parser;747;1
#ifndef namePush;751;1
#ifdef bottom_parser;756;1
#ifndef nodePop;760;1
#ifdef bottom_parser;765;1
#ifndef nodePush;769;1
#if defined(LIBXML_XPATH_ENABLED);774;1
#ifdef bottom_xpath;775;1
#ifndef valuePop;779;1
#if defined(LIBXML_XPATH_ENABLED);785;1
#ifdef bottom_xpath;786;1
#ifndef valuePush;790;1
#if defined(LIBXML_CATALOG_ENABLED);796;1
#ifdef bottom_catalog;797;1
#ifndef xmlACatalogAdd;801;1
#if defined(LIBXML_CATALOG_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);807;2
#ifdef bottom_catalog;808;1
#ifndef xmlACatalogDump;812;1
#if defined(LIBXML_CATALOG_ENABLED);818;1
#ifdef bottom_catalog;819;1
#ifndef xmlACatalogRemove;823;1
#if defined(LIBXML_CATALOG_ENABLED);829;1
#ifdef bottom_catalog;830;1
#ifndef xmlACatalogResolve;834;1
#if defined(LIBXML_CATALOG_ENABLED);840;1
#ifdef bottom_catalog;841;1
#ifndef xmlACatalogResolvePublic;845;1
#if defined(LIBXML_CATALOG_ENABLED);851;1
#ifdef bottom_catalog;852;1
#ifndef xmlACatalogResolveSystem;856;1
#if defined(LIBXML_CATALOG_ENABLED);862;1
#ifdef bottom_catalog;863;1
#ifndef xmlACatalogResolveURI;867;1
#ifdef bottom_valid;873;1
#ifndef xmlAddAttributeDecl;877;1
#ifdef bottom_tree;882;1
#ifndef xmlAddChild;886;1
#ifdef bottom_tree;891;1
#ifndef xmlAddChildList;895;1
#ifdef bottom_entities;900;1
#ifndef xmlAddDocEntity;904;1
#ifdef bottom_entities;909;1
#ifndef xmlAddDtdEntity;913;1
#ifdef bottom_valid;918;1
#ifndef xmlAddElementDecl;922;1
#ifdef bottom_encoding;927;1
#ifndef xmlAddEncodingAlias;931;1
#ifdef bottom_valid;936;1
#ifndef xmlAddID;940;1
#ifdef bottom_tree;945;1
#ifndef xmlAddNextSibling;949;1
#ifdef bottom_valid;954;1
#ifndef xmlAddNotationDecl;958;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_HTML_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED);963;3
#ifdef bottom_tree;964;1
#ifndef xmlAddPrevSibling;968;1
#ifdef bottom_valid;974;1
#ifndef xmlAddRef;978;1
#ifdef bottom_tree;983;1
#ifndef xmlAddSibling;987;1
#if defined(LIBXML_OUTPUT_ENABLED);992;1
#ifdef bottom_xmlIO;993;1
#ifndef xmlAllocOutputBuffer;997;1
#ifdef bottom_xmlIO;1003;1
#ifndef xmlAllocParserInputBuffer;1007;1
#if defined(LIBXML_OUTPUT_ENABLED);1012;1
#ifdef bottom_xmlsave;1013;1
#ifndef xmlAttrSerializeTxtContent;1017;1
#if defined(LIBXML_REGEXP_ENABLED) && defined(LIBXML_AUTOMATA_ENABLED);1023;2
#ifdef bottom_xmlregexp;1024;1
#ifndef xmlAutomataCompile;1028;1
#if defined(LIBXML_REGEXP_ENABLED) && defined(LIBXML_AUTOMATA_ENABLED);1034;2
#ifdef bottom_xmlregexp;1035;1
#ifndef xmlAutomataGetInitState;1039;1
#if defined(LIBXML_REGEXP_ENABLED) && defined(LIBXML_AUTOMATA_ENABLED);1045;2
#ifdef bottom_xmlregexp;1046;1
#ifndef xmlAutomataIsDeterminist;1050;1
