feature;sd
MAGICKCORE_DEBUG;4
MAGICKCORE_HAVE_DECL_STRLCPY;3
lt_dlsetsearchpath;1
__BEOS__;2
MAGICKCORE_HAVE__NSGETEXECUTABLEPATH;1
C_LOSSLESS_SUPPORTED;1
_MAGICKMOD_;1
MAGICKCORE_PACKAGE_URL;1
MAGICKCORE_HAVE_DECL_VSNPRINTF;3
fileno;1
MAGICKCORE_LTDL_DELEGATE;12
P_tmpdir;1
MAGICKCORE_HAVE_SHARED_MEMORY;11
__OpenBSD__;1
pclose;1
__APPLE__;3
powerpc;1
_magickcore_inline;4
MAGICKCORE_HAVE_CIMAG;2
_CH_;1
MAGICKCORE_HAVE_STRCASECMP;3
MAP_FAILED;2
COMPRESSION_LZMA;4
MAGICKCORE_HAVE_TIMES;4
PNG_USE_PNGGCCRD;1
MAGICKCORE_HAVE_SYS_TIME_H;1
fdopen;1
IMPLEMENT_IS_FUNCTION;1
MAGICKCORE_HAVE_SQRT;1
PNG_READ_sBIT_SUPPORTED;1
MAGICKCORE_HAVE_UTIME;1
MAGICKCORE_OPENCL_MACOSX;2
FC_FULLNAME;1
S_IWUSR;2
X11_PREFERENCES_PATH;4
__BORLANDC__;11
MAGICKCORE_CAIRO_DELEGATE;9
__RESTRICT;1
MAGICKCORE_HAVE_VFPRINTF;1
MAGICKCORE_HAVE_FTIME;3
vsnprintf;1
MAGICKCORE_SIZEOF_UNSIGNED_SHORT;1
MAGICKCORE_FONTCONFIG_DELEGATE;5
SIG_DFL;1
MAGICKCORE_HAVE_J1;4
SIGMAX;1
IMPNG_SETJMP_IS_THREAD_SAFE;1
MAGICKCORE_THREAD_SUPPORT;25
MAGICKCORE_HAVE_FCHMOD;1
MAGICKCORE_STRERROR_R_CHAR_P;2
MAGICKCORE_HAVE_STDLIB_H;3
LIBXML_HTTP_ENABLED;2
DRAW_BINARY_IMPLEMENTATION;4
MAGICKCORE_SIZEOF_FLOAT;3
MAGICKCORE_QUANTUM_DEPTH;52
c_plusplus;428
__apple_build_version__;2
D_LOSSLESS_SUPPORTED;1
_FILE_OFFSET_BITS;2
readdir;1
MAGICKCORE_HAVE_POW;1
_SC_OPEN_MAX;1
MAGICKCORE_HAVE_UNISTD_H;3
MAGICKCORE_VERSION;1
MAGICKCORE_HAVE_DIRENT_H;1
