feature;sd
EPROGMISMATCH;2
HAVE_SDATA_SECTION;1
FUNC;24
PRIu64;1
__malloc_and_calloc_defined;1
_FP_FRACBITS_Q;17
_PC_ALLOC_SIZE_MIN;1
_WINT_T;3
_POSIX2_FORT_RUN;1
VDSO_SETUP;1
__useconds_t_defined;2
EOF;3
_BITS_TYPES_H;7
LLONG_MIN;1
_BITS_SYSLOG_PATH_H;1
_CS_XBS5_LPBIG_OFFBIG_LIBS;1
RTSIG_MAX;1
YYSTACK_ALLOC_MAXIMUM;2
OPEN_MAX;10
__rtld_lock_default_lock_recursive;3
N_DATOFF;1
EGREGIOUS;2
ADVANCE_STACK_FRAME;1
DONT_USE_BOOTSTRAP_MAP;9
DAYSPERNYEAR;1
ULLONG_MAX;2
_SC_2_CHAR_TERM;1
ELF_MACHINE_NO_RELA;9
NO_BUG_IN_ISO_C_CORRIGENDUM_1;1
INSN;2
_SC_INT_MIN;1
__ASSUME_STATFS_F_FLAGS;2
libc_feresetround_noexl;1
_SC_BC_BASE_MAX;2
AIO_LISTIO_MAX;1
HAVE_UNISTD_H;9
____FILE_defined;1
ELF_MACHINE_IRELA;1
PIPE_BUF;2
__SUNPRO_C;4
_POSIX_MONOTONIC_CLOCK;9
__NR_getdents64;2
catomic_increment_val;1
__mips_hard_float;8
_SC_NL_TEXTMAX;1
HAVE_MBSRTOWCS;1
GLIBC_2_2_3;1
_SC_V6_LP64_OFF64;1
STRCPY_RESULT;4
SYSDEP_KNOWN_INTERPRETER_NAMES;1
__int8_t_defined;3
HAVE_AVX_SUPPORT;12
SYSLOG_NAMES;2
_SC_XOPEN_XCU_VERSION;1
LINKAGE;1
SIGEMT;1
GETSP;1
_CS_POSIX_V6_LPBIG_OFFBIG_CFLAGS;1
ZDUMP_LO_YEAR;1
EADDRNOTAVAIL;2
__USE_FILE_OFFSET64;150
__SOFTFP__;7
_SC_DEVICE_IO;1
EPIPE;2
GLIBC_2_15;9
notdef;2
DWARF_FRAME_REGISTERS;2
PRIiLEAST32;1
ENOCSI;2
UDIV_NEEDS_NORMALIZATION;8
MEMRCHR;2
NO_SIGPIPE;6
SEM_VALUE_MAX;1
ELF_MACHINE_RUNTIME_FIXUP_PARAMS;1
_POSIX_SYNC_IO;2
__NR_mq_timedreceive;1
__USE_ISOC11;10
_UTSNAME_DOMAIN_LENGTH;2
SIGFPE;1
BENCH_INIT;1
_PTHREADP_H_HPPA_;1
ENETRESET;2
FP_EX_UNDERFLOW;1
_POSIX_CHOWN_RESTRICTED;3
PRIoLEAST16;1
_RPCSVC_NIS_H;1
_SC_LINE_MAX;2
DENORM_EXP;1
__undef_NR_OPEN;8
__SH_FPU_ANY__;4
FIRST_FRAME_POINTER;1
_POSIX_JOB_CONTROL;1
_SC_PRIORITY_SCHEDULING;1
PRIdFAST16;1
_ARCH_PPC;2
getenv;2
_SC_CLOCK_SELECTION;1
YYCOPY_NEEDED;1
_POSIX_THREAD_PRIO_PROTECT;1
_SIGSET_H_fns;2
EACCESS;1
STRNCAT;1
_PA_RISC1_1;1
B921600;1
_SC_COLL_WEIGHTS_MAX;2
_ITOA_WORD_TYPE;1
FP_EX_INEXACT;1
RETURN_LIMB_SIZE;3
_ASM_REG_H;1
_MATH_PRIVATE_H_;6
EDEADLK;3
__NR_exit_group;1
__isctype;1
_SC_BARRIERS;1
LEAP_SECONDS_POSSIBLE;1
ELF_MACHINE_LOAD_ADDRESS;2
SO_PEERCRED;4
EXTRAARG;4
_SHORT_LIMB;1
__fsblkcnt_t_defined;4
TLS_DTV_AT_TP;21
EPROCUNAVAIL;2
__off64_t_defined;4
SYMLOOP_MAX;3
MAP_DENYWRITE;1
EXCEPTION_ENABLE_SUPPORTED;1
FP_EX_DENORM;1
__ECC;2
__NR_pread64;12
_POSIX_BARRIERS;1
__FP_FAST_FMA;7
HANDLED_CPUTIME;4
have_no_getdents64_defined;1
__iswxxx_defined;1
_SC_XOPEN_UNIX;1
_POSIX_TRACE_EVENT_FILTER;1
CANON_ELEMENT;1
_SVID3_MODE;1
SCCSIDS;2
EDIED;2
_GLIBCPP_USE_WCHAR_T;27
__undef_LINUX_LIST_H;1
_POSIX_SPIN_LOCKS;1
__STDC__;60
lll_timedlock_elision;1
_POSIX_SEMAPHORES;1
W_OK;3
__csqrtf;1
B4800;1
IS_IN_rtld;62
HAVE_AS_VIS3_SUPPORT;5
_SYS_SEM_H;12
__ASSUME_ST_INO_64_BIT;4
SA_NOMASK;1
__CHAR16_TYPE__;1
TTYDEFCHARS;2
RAWMEMCHR;1
ODD_STACK_LIMIT;1
S_IWOTH;3
_AMIGA;4
_UTSNAME_NODENAME_LENGTH;1
ENOEXEC;2
HAVE___STRCHRNUL;2
N_DATA;1
__S_IFIFO;3
_SC_LEVEL4_CACHE_SIZE;1
IN_LIBINTL;2
libc_hidden_weak;1
_SC_USHRT_MAX;1
_POSIX_C_SOURCE;10
NDR_DEF_HEADER;1
_MIPS_ISA_MIPS4;3
AF_INET6;2
WEXITSTATUS;1
TEST_CLOCK;1
BSD_SETJMP;2
MD_FALLBACK_FRAME_STATE_FOR;1
timer_create_alias;1
MMAP_PAGE_SHIFT;1
_X86_64_DL_TLSDESC_H;1
CRT_GET_RFIB_DATA;1
mc68020;1
HAVE_STDINT_H_WITH_UINTMAX;1
UNPACK_BYTES;1
_POSIX2_PBS_MESSAGE;1
PRIdLEAST32;1
__ARM_ARCH_3__;2
DEFINE_UNALIGNED;2
__uid_t_defined;7
__nlink_t_defined;2
_NO_UT_TIME;2
_CS_XBS5_LPBIG_OFFBIG_CFLAGS;1
__i386__;11
HAVE_AVX2_SUPPORT;1
index_Prefer_PMINUB_for_stringop;2
PRIXFAST64;1
AF_AX25;1
_POSIX_TIMERS;2
_POSIX_PII_OSI_CLTS;1
_SC_V6_LPBIG_OFFBIG;1
ED;2
CHAR_MIN;4
NGROUPS_MAX;7
UPDATE_PARAMS;1
HAVE_LIBAUDIT;7
_IO_JUMPS_OFFSET;3
libc_fetestexceptf;1
HAVE_ELISION;1
NO_TRANSLITERATION;1
_HAVE_STRING_ARCH_memset;1
SIOCGIFCONF;2
ENABLE_LOCK_ELISION;10
_IO_pos_0;1
PRIdMAX;1
EREMOTEIO;2
WORDCOPY_BWD_DEST_ALIGNED;3
SIGACTION_FLAGS;1
YYMAXDEPTH;1
TOSTOP;2
__FLOAT_WORD_ORDER;25
_POSIX_USER_GROUPS_R;1
__SYS_SOCKET_H_undef_SIOCGSTAMP;1
EBADE;2
MACH_SEND_NO_NOTIFY;1
TIMEOUT;2
__PPC64__;4
PDP_ENDIAN;1
_CS_XBS5_ILP32_OFFBIG_LDFLAGS;1
__finite;1
PTYNAME2;1
EBADRQC;2
_POSIX_TRACE_LOG;1
EBUSY;2
_POSIX_SPAWN;1
EUCLEAN;2
EXEC_SIGTRAP;2
IPPROTO_SCTP;1
MB_LEN_MAX;2
__C99__FUNC__;15
_HAVE_STRING_ARCH_strdup;2
MACHINE_THREAD_FLOAT_STATE_FLAVOR;1
CLEAR_STATE;1
_CS_GNU_LIBPTHREAD_VERSION;1
_CS_POSIX_V6_ILP32_OFFBIG_LDFLAGS;1
__ldiv_t_defined;1
B150;1
O_DIRECTORY_WORKS;1
HAVE_DECL_PUTCHAR_UNLOCKED;1
__atom__;1
_SC_NL_NMAX;1
__nis_object_h;1
EXCEPTION_TESTS_double;1
ELF_MACHINE_BEFORE_RTLD_RELOC;1
PRIX8;1
HAS_CPUCLOCK;1
__VFP_FP__;1
_POSIX_MEMLOCK_RANGE;1
_O_BINARY;1
SCM_CREDENTIALS;7
SYSTEM_CLK_TCK;1
NL_TEXTMAX;1
HAVE_MUNMAP;1
HAVE_ARCH_PLTENTER;1
GLIBC_2_2;112
B76800;1
_STACK_GROWS_DOWN;20
_FP_W_TYPE_SIZE;41
_POSIX2_C_BIND;1
DL_STACK_END;1
DIRENT;2
_IO_dup2;2
__USE_XOPEN2K8;136
VMS;3
E2BIG;2
catomic_compare_and_exchange_val_rel;1
catomic_or;1
OUR_WAITID;1
_CS_POSIX_V6_ILP32_OFF32_LIBS;1
GLOB_ONLY_P;4
libc_feresetround_53bit;1
TSPTYPES;1
__i686;1
ENETDOWN;2
_NETDB_H;2
opaque;1
FIOSETOWN;1
PRIuLEAST64;1
SIZE_LONG_INT_32;3
atomic_exchange_and_add_acq;1
_SYS_USTAT_H;1
HEAP_MAX_SIZE;1
TODO;10
FCRYPT;5
__key_t_defined;2
__va_arg_pack_len;2
LDBL_MIN_EXP;2
_POSIX_MEMLOCK;1
BIG_ENDIAN;19
HAVE_SYS_TIME_H;1
EXTRA_VARIABLES;1
SYSCALL_GETTIME;1
libm;198
NL_ARGMAX;1
__NR_socketcall;3
index_Fast_Copy_Backward;1
__mode_t_defined;5
UINT_MAX;14
WIFCONTINUED;1
YYFPRINTF;1
TZDIR;1
RESET_VGETCPU_CACHE;2
COLORING_INCREMENT;3
_SC_BC_SCALE_MAX;2
__need_schedparam;4
EL3RST;2
_setjmp;1
_SC_CLK_TCK;1
_SC_FILE_ATTRIBUTES;1
__restrict;2
HAS_COMBINED;3
libc_feholdsetround_53bit;1
DEFAULT_TOP_PAD;2
smul_ppmm;1
_UFC_32_;11
_SC_LEVEL1_DCACHE_LINESIZE;1
__alpha;2
PRIxLEAST16;1
_SC_SYSTEM_DATABASE_R;1
M_PERTURB;1
GLIBC_2_16;2
__arch64__;12
_HAVE_STAT_NSEC;2
HAVE_FGETS_UNLOCKED;1
__need_sig_atomic_t;3
EPROCLIM;2
_POSIX_V6_ILP32_OFFBIG;2
HAVE_FMA4_SUPPORT;16
LIBPTHREAD_SO;3
__intptr_t_defined;3
N_;3
_POSIX_FILE_ATTRIBUTES;1
FE_NOMASK_ENV;5
_SC_2_FORT_RUN;1
USGr3;1
__ARM_ARCH_5TE__;1
WIDE_CHAR_VERSION;25
_XOPEN_ENH_I18N;1
HAVE_TM_GMTOFF;3
__GNUC_MINOR__;17
EKEYREJECTED;2
CMP_FUNC;1
SIGINFO;1
HAVE_SA_RESTORER;8
_SC_VERSION;1
UP;20
__ASSUME_UTIMES;2
AIO_PRIO_DELTA_MAX;1
FP_EX_DIVZERO;1
RLIMIT_RTPRIO;1
atomic_decrement_and_test;1
libc_feholdexceptl;1
_POSIX_PRIO_IO;2
NO_ADD_LOCALE;1
libc_feresetround_noexl_ctx;1
EXFULL;2
__core2__;2
EPERM;2
_HAVE_STRING_ARCH_strspn;2
PSEUDO_EXTRA;1
LDBL_MANT_DIG;40
DEFAULT_MXFAST;1
HAVE_ENVIRON_DECL;1
HAVE_DECL_PROGRAM_INVOCATION_NAME;2
_HURD_FD_H_EXTERN_INLINE;1
_ABIO32;48
NCARGS;1
HAVE_ALLOCA_H;8
PI_STATIC_AND_HIDDEN;2
__ASSUME_SIGNALFD4;2
ELF_FIXED_ADDRESS;1
_DIRENT_HAVE_D_TYPE;26
_POSIX_C_LANG_SUPPORT_R;1
ELF_MACHINE_PLT_REL;3
ENOSTR;2
__M32R__;1
_;8
_HAVE_STRING_ARCH_strncat;1
__GNUG__;4
__finitef;1
TIME_WITH_SYS_TIME;1
YY_;2
__isnan;2
STRCHRNUL;1
__ibm032__;1
preadv64;1
__NR_pwritev;4
_MIPS_SZINT;2
HAVE_STRING_H;4
__NR_set_tid_address;1
_POSIX2_PBS_LOCATE;1
__PTHREAD_RWLOCK_INT_FLAGS_SHARED;4
_SC_THREAD_ROBUST_PRIO_PROTECT;1
lll_unlock_elision;1
NO_SGIDEFS_H;4
STRCSPN_SSE2;1
_POSIX_THREADS;12
DL_ARGV_NOT_RELRO;5
__NR_rt_sigaction;2
_SYS_TIMERFD_H;4
__mips;3
__NR_signalfd4;2
BUF1PAGES;2
HAVE_STRDUP;5
ifa_dstaddr;1
MULTI_PAGE_ALIASING;1
__fortify_function;14
DB_THREAD_SELF_INCLUDE;1
_SC_LEVEL4_CACHE_LINESIZE;1
GCC_COMPAT_VERSION;2
_LITTLE_ENDIAN;4
atomic_add;1
__need_getopt;4
__attribute_pure__;1
catomic_and;1
DL_STATIC_INIT;1
USE_HOOKS;3
MQ_OPEN_MAX;1
NEW_VERNUM;4
_SC_2_PBS_TRACK;1
_MIPS_ISA_MIPS1;2
DONT_NEED_AIO_MISC_COND;16
_WCHAR_H;9
N_TYPE;1
libc_feupdateenv_testf;1
EXCEPTION_TESTS_float;1
PRIi64;1
udiv_qrnnd;2
_CS_POSIX_V7_ILP32_OFF32_CFLAGS;1
TYPE_SIGNED;1
DO_ELF_MACHINE_REL_RELATIVE;1
S_ISLNK;1
__NR_mq_timedsend;1
DEFINE_FINI;1
SET_LOW_WORD;1
F_GETFL;3
__READDIR_R;1
isgreaterequal;1
_GNU_GETOPT_INTERFACE_VERSION;2
MAX_NEEDED_TO;1
HAVE_GETEGID;1
__clockid_t_defined;1
SNAN_TESTS_long_double;1
_SC_2_VERSION;1
LIBC_START_DISABLE_INLINE;1
HAVE_HOST_PAGE_SIZE;1
__NR_pwrite64;12
CHECK_EOL;6
isunordered;1
__GLIBC__;9
linux;2
__ASSUME_SET_ROBUST_LIST;5
FE_UNDERFLOW;11
DEBUGGING;1
__isinf_ns;1
_HAVE_STRING_ARCH_strncmp;1
__ELF_NATIVE_CLASS;19
SKIP_SCANDIR_CANCEL;1
_XBS5_ILP32_OFFBIG;1
FORCE_ELISION;2
STACK_BIAS;1
_SC_XOPEN_XPG3;1
_SC_AVPHYS_PAGES;1
FPU_CONTROL;1
SA_RESTART;3
O_NONBLOCK;1
ST_NOATIME;1
__DISPATCH_FN_T;1
FP_EX_OVERFLOW;1
ROUNDING_TESTS_double;1
_BITS_UIO_H;1
EMFILE;2
_SC_USER_GROUPS;1
_SC_LEVEL2_CACHE_SIZE;1
FP_INIT_EXCEPTIONS;1
M_68020;1
POLICY_TIMESHARE_BASE_COUNT;1
AF_PACKET;1
IN_DL_RUNTIME;1
__BIG_ENDIAN;104
lll_futex_timed_wait_bitset;8
_STDIO_H_;1
__setgid;2
USE_STAP_PROBE;1
NO__CONST;1
LOOP_NEED_DATA;2
__cprojf;1
FTP_NAMES;4
__powerpc__;2
SYSDEP_GETRES_CPU;1
_SC_THREAD_CPUTIME;1
__SYS_SOCKET_H_undef_FIOSETOWN;1
_IO_pipe;1
_LINUX_KERNEL_H;1
MAIN_AUXVEC_ARG;1
__BEOS__;1
INSERT_WORDS64;1
_G_IO_IO_FILE_VERSION;1
DL_SYSDEP_INIT;1
UINT_FAST32_MAX;1
AFTER_JOIN;2
__res_state_defined;1
_GNU_OBSTACK_INTERFACE_VERSION;1
__ASSUME_STATFS64;11
_CS_V7_WIDTH_RESTRICTED_ENVS;1
hp300;2
MORECORE_CANNOT_TRIM;2
__FP_FRAC_ADD_3;1
_SC_NL_SETMAX;1
libc_feholdsetround_noexf_ctx;1
L_SET;2
_SC_SHRT_MAX;1
HAVE_LIMITS_H;7
__SYS_SOCKET_H_undef_SIOCGPGRP;1
N_BSSADDR;1
_POSIX_MEMORY_PROTECTION;1
_LINUX_TYPES_H;2
HAVE_STRERROR_R;4
__STRING_INLINE;3
MALLOC_DEBUG;5
_CS_POSIX_V6_LP64_OFF64_LINTFLAGS;1
mempcpy;3
LC_CTYPE;1
B500000;1
TLS_LD;1
USE_STACK_ALLOC;1
WORDCOPY_BWD_ALIGNED;3
ENTRY;1
_CS_XBS5_LP64_OFF64_LDFLAGS;1
_POSIX2_FORT_DEV;1
FILESIZEBITS;2
IO_CLEANUP;1
_ARCH_PWR6;4
__GNUC_PREREQ;1
__k8__;2
__catanf;1
HP_TIMING_NONAVAIL;12
P_tmpdir;1
GET_ADDR_OFFSET;1
ENOANO;2
_SC_ULONG_MAX;1
FE_INVALID_IDI;1
__size_t;1
_TMS320C6400_PLUS;1
__USE_XOPEN2K;129
BIND_UPDATE;4
__arch_compare_and_exchange_val_32_acq;1
GETOPT_INTERFACE_VERSION;2
_MIPSEL;1
RETURN;1
_POSIX_SHARED_MEMORY_OBJECTS;1
M_GRAIN;1
HAVE_MIPS_NAN2008;2
HAVE_MPX_SUPPORT;3
FIOGETOWN;1
__GNUC_GNU_INLINE__;3
GLIBC_2_1_2;6
DL_RO_DYN_SECTION;2
ENABLE_PI;22
N_COMM;1
text_set_element;1
__NR_rt_sigqueueinfo;5
__mc88110__;1
__tilepro__;1
GLIBC_2_0;194
__rint;2
HAVE_ALLOCA;6
ELF_MACHINE_DEBUG_SETUP;1
PRIxPTR;1
__obstack_free;1
USE_OPTIONS_H;1
EKEYREVOKED;2
_ARCH_PWR5;1
PRIdFAST64;1
M_NLBLKS;1
END;2
IPC_ADDVAL;1
_ISOMAC;64
N_TXTADDR;1
ECOMM;2
ENOPKG;2
DO_MULTIBYTE;3
STRUCTURE;1
_SC_THREAD_SAFE_FUNCTIONS;1
TEST_IFUNC;4
INTERNAL_SYSCALL_TYPES;1
MACH_PORT_RECEIVE_STATUS_COUNT;1
SCANDIR;1
__need_iswxxx;1
__setreuid;2
EPROTONOSUPPORT;2
GET_NPROCS_CONF_PARSER;1
O_CREAT;1
__blksize_t_defined;2
HAVE_LIBIDN;9
ARCH_HAS_BLX;1
__getcwd;1
WINDOWS32;9
_SC_AIO_MAX;1
_POSIX_SINGLE_PROCESS;1
_SC_MULTI_PROCESS;1
FILE;1
_SC_SAVED_IDS;1
__CRIS_arch_version;3
_SC_NETWORKING;1
LIBC_SCCS;32
IFA_F_HOMEADDRESS;1
STRCSPN;1
B1200;2
SNAN_TESTS_TYPE_CAST;1
HAVE_FORCED_UNWIND;5
__NR_fadvise64_64;1
__BYTE_ORDER;160
__SH5__;1
__sun__;1
isgreater;1
_SC_THREAD_ROBUST_PRIO_INHERIT;1
EXPECTED_SIGNAL;2
KARATSUBA_THRESHOLD;3
DEFAULT_MMAP_MAX;1
_Unwind_Find_FDE;1
BC_BASE_MAX;2
__arm__;2
_UTSNAME_RELEASE_LENGTH;1
_HAVE_STAT64___UNUSED2;1
_CS_POSIX_V6_ILP32_OFF32_LDFLAGS;1
HAVE_SYMLINK;2
__ASSUME_SOCK_CLOEXEC;22
SIGSYS;1
HAVE_DOS_FILE_NAMES;1
MAXPATHLEN;5
ERPCMISMATCH;2
libc_feholdsetround_53bit_ctx;1
_SYS_SIGNALFD_H;4
EWOULDBLOCK;2
SIGLOST;2
GLIBC_2_14;2
LOSE;2
EPFNOSUPPORT;2
LONG_DOUBLE_COMPAT_VERSION;1
X_OK;3
__catanhf;1
PREDEFINED_CLASSES;8
NO__SQR;1
_SC_THREAD_PRIORITY_SCHEDULING;1
TEST_NAME;4
__cpuid_count;1
_SYS_RESOURCE_H;5
emacs;3
_MIPS_ARCH_R10000;1
_SC_TRACE_INHERIT;1
__ASSUME_FALLOCATE;21
_SYS_SHM_H;14
index_Slow_SSE4_2;1
SECTION;20
PRIuLEAST32;1
SHARED;397
_HAVE_STAT___PAD1;2
catomic_compare_and_exchange_bool_acq;1
SA_ONESHOT;1
_SC_MEMORY_PROTECTION;1
ENOTRECOVERABLE;3
REINIT_PARAMS;1
__setresgid;2
NO_WAIVER;8
PSEUDO_END;1
_DIRENT_H;2
__ppc__;2
__need_sigset_t;3
SIGCANCEL;5
STUPID_SUN_BUG;2
_XOPEN_XPG3;1
_SC_SPAWN;1
__alpha_cix__;2
RETURN_ADDRESS;1
__dev_t_defined;2
Xenix;1
EISCONN;2
USE_TOTAL128;2
__LINUX_COMPILER_H;1
__FINITE_MATH_ONLY__;2
__ASSUME_PIPE2;13
UNREGISTER_ATFORK;1
CR0;2
_HAVE_STRING_ARCH_strchr;1
__NR_signalfd;1
B600;1
W;1
ENEEDAUTH;2
_CRAY;1
PPC;2
TLS_LE;1
GLIBC_2_19;8
HAVE_I386_SET_GDT;1
__FP_FRAC_ADDI_2;1
_SC_THREAD_ATTR_STACKADDR;1
IN_LIBGLOCALE;1
PRIiFAST8;1
__arch_c_compare_and_exchange_val_32_acq;1
DECIMAL_DIG;1
__SYS_SOCKET_H_undef_SIOCGSTAMPNS;1
HAVE_DECL_CLEARERR_UNLOCKED;1
__LONG_DOUBLE_MATH_OPTIONAL;11
SYSDEP_NANOSLEEP;1
__GETDENTS;2
MDMBUF;2
__STDIO_H__;1
_SYS_SOCKET_H;9
__NR_time;1
__NR_clock_gettime;1
LDOUBLE_ALIGN;1
STACK_ALIGN;1
CHARSET_NAME;2
__STRUCT_EXEC_OVERRIDE__;1
HAVE_EPOLL;3
_SC_CHAR_MAX;1
HAVE_LANGINFO_CODESET;2
HAVE_FUNLOCKFILE;7
_SC_RE_DUP_MAX;2
PRIoFAST16;1
HAVE_ARGZ_H;1
TIMEX;1
count_trailing_zeros;1
catomic_add;1
__xtensa__;1
weak_function;3
HAVE_AUX_VECTOR;4
__NR_getpagesize;2
__IEEE__;1
N_FN;1
HAVE_AUX_PAGESIZE;1
HAVE_LANGINFO_H;1
LINT;1
_FPU_RC_UP;3
IPPROTO_DCCP;1
HAVE_ASM_PPC_REL16;3
TEST_FUNCTION;3
STRNCMP;1
EFTYPE;2
SIOCGIFNETMASK;2
CR3;2
a1;1
__need___FILE;3
__ASSUME_FDATASYNC;1
_HAVE_STAT___UNUSED3;2
__READDIR_R_ALIAS;1
__sh__;1
_ASM_POWERPC_ELF_H;1
__FreeBSD__;1
__USE_ISOCXX11;3
__need_time_t;3
HAVE_CLOCK_GETTIME_VSYSCALL;3
atomic_decrement_val;1
ELF_MACHINE_REL_RELATIVE;2
__MP_SMALL__;1
__FP_FRAC_DEC_4;1
PRIoMAX;1
PRIoLEAST32;1
IS_IN_libpthread;74
atomic_add_negative;1
__ccosf;1
atomic_bit_set;1
_SIGNAL_H;63
_MIPS_SZPTR;4
__motorola__;1
GETDIRENTRIES;1
__mips__;1
MORE_OFLAGS;1
_POSIX_RAW_SOCKETS;1
_FILE_OFFSET_BITS;1
__defined_schedparam;2
HAVE_SYS_DIR_H;2
HAVE_AF;2
__NR_setgroups32;1
_SC_2_SW_DEV;1
_SC_LEVEL1_ICACHE_LINESIZE;1
_SC_OPEN_MAX;2
CAT;1
DLA_FMS;11
PRIiLEAST64;1
HAVE_SELINUX;7
FF1;2
ECANCELED;7
ATTR;2
_SC_LONG_BIT;1
WEXITED;4
TO_LOOP_MAX_NEEDED_TO;2
ECHO;2
ENTRY_POINT_DECL;2
NODEV;1
__isnanf;2
_HURD_THREADVAR_H_EXTERN_INLINE;1
__FP_FRAC_DEC_3;1
_SC_LEVEL1_DCACHE_SIZE;1
__ARCH_REL_INSTR;1
TD_EVENTSIZE;1
__OPTIMIZE__;34
__NO_CTYPE;3
FE_INVALID_ISI;1
HAVE_MEMCPY;3
DEV_TTY_P;1
memusage_size_t;1
PRIuFAST32;1
MEMMOVE;1
__NR_openat;1
GENERIC;1
_LINUX_QUOTA_VERSION;5
SIZE_LONG_LONG_INT_32;2
__floor;3
__FP_FRAC_SUB_2;1
_SC_XOPEN_SHM;1
PACKETSZ;6
ITERATE;1
_PC_REC_XFER_ALIGN;1
_SC_XBS5_ILP32_OFF32;1
ENOTUNIQ;2
USE_UNLOCKED_IO;1
__ARM_ARCH_6Z__;1
_SC_RTSIG_MAX;1
XXX_KERNEL_PAGE_FAULT_BUG;1
__libc_siglongjmp;1
TIOCSLTC;1
__extern_inline;11
yytnamerr;1
_SC_LEVEL2_CACHE_ASSOC;1
WORDS_BIGENDIAN;4
_SC_ASYNCHRONOUS_IO;1
_HURD_SIGNAL_H_EXTERN_INLINE;1
__NR_rt_tgsigqueueinfo;1
HAVE_PTR_NTHREADS;1
ldbl_unpack;1
CHILD_MAX;3
YYSTACK_ALLOC;1
DEV_BSIZE;1
PRI_MACROS_BROKEN;84
NEED_MEMORY_H;1
LOG_AUTH;1
pltenter;1
lio_listio;1
ETIMEDOUT;2
LONGLONG_STANDALONE;1
USE_HIDDEN_DEF;1
_SC_PII_OSI;1
B57600;1
ESPIPE;5
__arm_assisted_compare_and_exchange_val_32_acq;1
_CS_POSIX_V7_LP64_OFF64_LDFLAGS;1
_G_HAVE_MMAP;5
_MKNOD_VER;1
__ASSUME_DUP3;5
_HAVE_STAT64___UNUSED1;1
SECSPERHOUR;1
__O_PATH;1
PENDIN;2
STACK_GROWS_DOWNWARD;1
UNDERFLOW;2
WCHAR_MIN;2
_LINUX_LIST_H;1
ULONG_MAX;12
__ICL;2
NEED__RES;3
PROT_EXEC;2
SIOCATMARK;1
HAVE_NETLINK;7
GET_FLOAT_WORD;1
_CS_POSIX_V6_LPBIG_OFFBIG_LIBS;1
TEST_BZERO;11
PF_R;2
sub_ddmmss;1
__A_OUT_GNU_H__;6
USE_LONG_DOUBLE_FOR_MP;3
ENOTBLK;2
__ASSUME_IN_NONBLOCK;1
_SYS_POLL_H;6
__USE_FORTIFY_LEVEL;68
_SC_SEM_NSEMS_MAX;1
_CS_GNU_LIBC_VERSION;1
USE_NSS;12
_FP_DECL_EX;1
ElfW;1
libc_feresetround;1
__MAP_ANONYMOUS;1
__THUMB_INTERWORK__;1
_DLFCN_H;2
__i686__;11
_ISOC11_SOURCE;3
EINPROGRESS;2
S_IXGRP;1
RE_TRANSLATE_TYPE;1
__PIC__;29
EXTRA_LD_ENVVARS_13;1
FE_INVALID;23
COMPILE_WIDE;11
libc_feholdexcept;1
_STRING_H;10
PTYNAME1;1
libc_feholdexceptf;1
__have_pthread_attr_t;21
WORDCOPY_FWD_DEST_ALIGNED;3
N_TRELOFF;1
DEFAULT_MMAP_THRESHOLD_MAX;2
__ieee754_log;1
MACH_MSG_TRAILER_MINIMUM_SIZE;1
SNARF_ARGS;1
ITERATIONS;2
PREPROCESS;1
BUSY_WAIT_NOP;2
__ASSUME_FUTEX_CLOCK_REALTIME;10
B2500000;1
UTMPX;5
ENONET;2
YYFAIL;1
LSTAT_FOLLOWS_SLASHED_SYMLINK;1
FP_ROUNDMODE;3
__CORRECT_ISO_CPP_WCHAR_H_PROTO;6
FORCED_DYNAMIC_TLS_OFFSET;1
dgettext;3
LLL_LOCK;4
NL1;2
atomic_compare_and_exchange_val_rel;2
HAVE_NDIR_H;2
_GLIBCPP_USE_NAMESPACES;2
PF_W;2
ENOLCK;2
howmany;2
_POSIX_VDISABLE;6
MACHINE_THREAD_STATE_SET_SP;1
STACK_GROWTH_DOWN;2
USE_AS_MEMRCHR;1
__ASSUME_RECVMMSG_SYSCALL;2
FE_DIVBYZERO;8
S_ISDIR;1
TASK_SCHED_TIMESHARE_INFO;1
REALLOC_ZERO_BYTES_FREES;2
_CS_LFS_LIBS;1
FROM_ONEBYTE;1
__NetBSD__;1
_SYS_STATFS_H;7
__timespec_defined;1
SEM_WAIT;1
ASSEMBLER;1
_CS_POSIX_V6_ILP32_OFFBIG_LINTFLAGS;1
ELF_MACHINE_SYM_NO_MATCH;1
ifa_broadaddr;1
_SC_THREADS;1
__arm_assisted_full_barrier;1
INT32_MAX;1
atomic_increment;1
__ASSUME_SENDMMSG_SYSCALL_WITH_SOCKETCALL;1
__need_Emath;8
EXTRA_LOOP_ARGS;1
EAUTH;2
_IO_HAVE_ST_BLKSIZE;1
localtime_r;1
RLIMIT_CORE;5
ECHRNG;2
__REDIRECT_NTH;27
VALID_ELF_HEADER;1
__NR_putpmsg;1
mc68000;1
_SC_TRACE;1
\0';2
__FP_CLZ;1
HAVE_SETTIMEOFDAY;1
SA_ONSTACK;2
EADDRINUSE;2
_TMS320C6400;1
atomic_max;1
BROKEN_THREAD_SIGNALS;13
ifr_mtu;2
EMLINK;2
_DIRENT_HAVE_D_OFF;2
__ILP32__;17
HUGE_VAL;1
ELIBMAX;2
ELF_MACHINE_NO_REL;7
_BYTESWAP_H;6
ELIDE_CODE;3
IA64;2
__nis_3_h;1
EAGAIN;3
_LIBC;662
atomic_compare_and_exchange_val_acq;2
