guard;line;td
#ifndef WIN32;598;1
#if defined(HAVE_READLINK) || defined(WIN32);605;2
#ifdef HAVE_POLL_H;9;1
#ifdef HAVE_SYS_POLL_H;12;1
#ifdef HAVE_SYS_SELECT_H;15;1
#ifdef HAVE_POLL;199;1
#ifndef YYDEBUG;29;1
#ifdef YYERROR_VERBOSE;32;1
#ifndef YYTOKEN_TABLE;38;1
#ifndef YYTOKENTYPE;41;1
#if ! defined YYSTYPE && ! defined YYSTYPE_IS_DECLARED;59;2
#ifdef short;77;1
#ifdef YYTYPE_UINT8;80;1
#ifdef YYTYPE_INT8;85;1
#elif (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);87;4
#ifdef YYTYPE_UINT16;92;1
#ifdef YYTYPE_INT16;97;1
#ifndef YYSIZE_T;102;1
# ifdef __SIZE_TYPE__;103;1
# elif defined size_t;105;1
# elif ! defined YYSIZE_T && (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);107;5
#ifndef YY_;115;1
# if defined YYENABLE_NLS && YYENABLE_NLS;116;1
# if ENABLE_NLS;117;1
# ifndef YY_;122;1
#if ! defined lint || defined __GNUC__;126;2
#ifndef lint;131;1
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);134;4
#if ! defined yyoverflow || YYERROR_VERBOSE;146;2
# ifdef YYSTACK_USE_ALLOCA;147;1
# if YYSTACK_USE_ALLOCA;148;1
# ifdef __GNUC__;149;1
# elif defined __BUILTIN_VA_ARG_INCR;151;1
# elif defined _AIX;153;1
# elif defined _MSC_VER;155;1
# if ! defined _ALLOCA_H && ! defined EXIT_SUCCESS && (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);160;6
# ifndef EXIT_SUCCESS;162;1
# ifdef YYSTACK_ALLOC;169;1
# ifndef YYSTACK_ALLOC_MAXIMUM;171;1
# ifndef YYSTACK_ALLOC_MAXIMUM;177;1
# if (defined __cplusplus && ! defined EXIT_SUCCESS        && ! ((defined YYMALLOC || defined malloc)       && (defined YYFREE || defined free)));180;6
# ifndef EXIT_SUCCESS;182;1
# ifndef YYMALLOC;186;1
# if ! defined malloc && ! defined EXIT_SUCCESS && (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);188;6
# ifndef YYFREE;192;1
# if ! defined free && ! defined EXIT_SUCCESS && (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);194;6
#if (! defined yyoverflow      && (! defined __cplusplus   || (defined YYSTYPE_IS_TRIVIAL && YYSTYPE_IS_TRIVIAL)));200;3
#if defined YYCOPY_NEEDED && YYCOPY_NEEDED;211;1
# ifndef YYCOPY;212;1
# if defined __GNUC__ && 1 < __GNUC__;213;1
#if YYDEBUG;260;1
#if YYDEBUG || YYERROR_VERBOSE || YYTOKEN_TABLE;282;3
# ifdef YYPRINT;294;1
#if defined YYFAIL;363;1
#ifndef YYLLOC_DEFAULT;370;1
#ifndef YY_LOCATION_PRINT;373;1
#ifdef YYLEX_PARAM;376;1
#if YYDEBUG;381;1
# ifndef YYFPRINTF;382;1
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);388;4
# ifdef YYPRINT;401;1
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);413;4
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);431;4
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);450;4
#ifndef YYINITDEPTH;482;1
#ifndef YYMAXDEPTH;485;1
#if YYERROR_VERBOSE;488;1
# ifndef yystrlen;489;1
# if defined __GLIBC__ && defined _STRING_H;490;2
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);493;4
# ifndef yystpcpy;509;1
# if defined __GLIBC__ && defined _STRING_H && defined _GNU_SOURCE;510;3
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);513;4
# ifndef yytnamerr;531;1
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);646;4
#ifdef YYPARSE_PARAM;667;1
#if defined __STDC__ || defined __cplusplus;668;2
#if defined __STDC__ || defined __cplusplus;674;2
#ifdef YYPARSE_PARAM;683;1
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);684;4
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);693;4
#if YYERROR_VERBOSE;715;1
#ifdef yyoverflow;741;1
# ifndef YYSTACK_RELOCATE;753;1
#if ! YYERROR_VERBOSE;954;1
#if !defined(yyoverflow) || YYERROR_VERBOSE;1044;2
#ifndef yyoverflow;1064;1
#if YYERROR_VERBOSE;1068;1
#ifdef USE_ASSERT_CHECKING;20;1
#ifdef USE_ASSERT_CHECKING;295;1
#ifdef HAVE_SETSID;124;1
#ifdef NOT_USED;1138;1
#ifndef USE_ASSERT_CHECKING;1620;1
#ifdef MAXINT;5;1
#ifdef MININT;8;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;14;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;18;1
#ifdef __cplusplus;23;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;24;1
#ifdef __cplusplus;29;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;20;1
#ifdef __cplusplus;25;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;21;1
#ifdef __cplusplus;26;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;15;1
#ifdef __cplusplus;20;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;23;1
#ifdef __cplusplus;28;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;24;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;13;1
#ifdef __cplusplus;18;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;20;1
#ifdef __cplusplus;25;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;24;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;24;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;13;1
#ifdef __cplusplus;18;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;20;1
#ifdef __cplusplus;25;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;24;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;14;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;18;1
#ifdef __cplusplus;23;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;24;1
#ifdef __cplusplus;29;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;20;1
#ifdef __cplusplus;25;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;21;1
#ifdef __cplusplus;26;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;15;1
#ifdef __cplusplus;20;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;23;1
#ifdef __cplusplus;28;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;24;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;13;1
#ifdef __cplusplus;18;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;20;1
#ifdef __cplusplus;25;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;24;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;20;1
#ifdef __cplusplus;25;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;24;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;24;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;13;1
#ifdef __cplusplus;18;1
#ifdef __cplusplus;2;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;49;1
#ifdef __cplusplus;54;1
#ifdef USE_PREFETCH;62;1
#ifdef BGW_DEBUG;691;1
#ifdef BGW_DEBUG;702;1
#ifdef BGW_DEBUG;711;1
#ifdef BGW_DEBUG;724;1
#ifdef BGW_DEBUG;755;1
#ifdef BGW_DEBUG;787;1
#ifdef BGW_DEBUG;802;1
#ifdef USE_ASSERT_CHECKING;838;1
#ifdef USE_ASSERT_CHECKING;866;1
#ifdef NOT_USED;1140;1
#ifdef NOT_USED;1158;1
#ifdef USE_PREFETCH;28;1
#ifdef LBDEBUG;63;1
#ifdef LBDEBUG;83;1
#ifdef LBDEBUG;161;1
#ifdef USE_ASSERT_CHECKING;297;1
#ifdef USE_ASSERT_CHECKING;318;1
#ifdef NOT_USED;79;1
#ifdef NOT_USED;267;1
#ifdef NOT_USED;326;1
#ifdef HAVE_SYS_RESOURCE_H;7;1
#ifdef FDDEBUG;24;1
#if defined(HAVE_FSYNC_WRITETHROUGH) && !defined(FSYNC_WRITETHROUGH_IS_FSYNC);100;2
#ifdef WIN32;120;1
#elif defined(F_FULLFSYNC);122;1
#ifdef HAVE_FDATASYNC;137;1
#if defined(HAVE_SYNC_FILE_RANGE);151;1
#elif defined(USE_POSIX_FADVISE) && defined(POSIX_FADV_DONTNEED);153;2
#ifdef HAVE_GETRLIMIT;181;1
#ifdef HAVE_GETRLIMIT;187;1
#ifdef RLIMIT_NOFILE;188;1
#ifdef HAVE_GETRLIMIT;199;1
#if defined(FDDEBUG);267;1
#ifdef NOT_USED;450;1
#if defined(USE_POSIX_FADVISE) && defined(POSIX_FADV_WILLNEED);611;2
#ifdef WIN32;646;1
#ifdef WIN32;711;1
#ifdef NOT_USED;804;1
#ifdef WIN32;1070;1
#ifdef EXEC_BACKEND;1231;1
#ifdef PROFILE_PID_DIR;6;1
#ifdef PROFILE_PID_DIR;26;1
#ifdef EXEC_BACKEND;69;1
#ifdef EXEC_BACKEND;85;1
#ifdef EXEC_BACKEND;118;1
#ifndef WIN32;131;1
#ifdef XIDCACHE_DEBUG;33;1
#ifdef XIDCACHE_DEBUG;163;1
#ifdef XIDCACHE_DEBUG;1198;1
#ifdef DEBUG_DEADLOCK;36;1
#ifdef DEBUG_DEADLOCK;101;1
#ifdef DEBUG_DEADLOCK;110;1
#ifdef DEBUG_DEADLOCK;445;1
#ifndef LOCK_DEBUG;55;1
#ifdef LOCK_DEBUG;62;1
#ifdef LOCK_DEBUG;72;1
#ifdef LOCK_DEBUG;119;1
#ifdef LOCK_DEBUG;294;1
#ifdef LOCK_DEBUG;373;1
#ifdef CHECK_DEADLOCK_RISK;630;1
#ifdef LOCK_DEBUG;946;1
#ifdef LOCK_DEBUG;1071;1
#ifdef LOCK_DEBUG;1190;1
#ifdef LOCK_DEBUG;1928;1
#ifdef LWLOCK_STATS;34;1
#ifdef LOCK_DEBUG;41;1
#ifdef LWLOCK_STATS;62;1
#ifdef LWLOCK_STATS;176;1
#ifdef LWLOCK_STATS;191;1
#ifdef LWLOCK_STATS;232;1
#ifdef LWLOCK_STATS;305;1
#ifdef LWLOCK_STATS;347;1
#ifdef TEST_OLDSERXID;772;1
#ifdef USE_ASSERT_CHECKING;175;1
#ifdef USE_ASSERT_CHECKING;243;1
#ifdef USE_ASSERT_CHECKING;347;1
#ifdef NOT_USED;400;1
#ifdef LOCK_DEBUG;663;1
#if defined(S_LOCK_TEST);10;1
#if defined(S_LOCK_TEST);41;1
#ifdef HAVE_SPINLOCKS;74;1
#if defined(__GNUC__);75;1
#if defined(__m68k__) && !defined(__linux__);76;2
#if defined(__NetBSD__) && defined(__ELF__);81;2
#if defined(sun3);90;1
#if defined(S_LOCK_TEST);114;1
#ifdef HAVE_SPINLOCKS;6;1
#ifndef WIN32;23;1
#ifdef CHECK_WRITE_VS_EXTEND;217;1
#ifdef USE_PREFETCH;307;1
#ifdef CHECK_WRITE_VS_EXTEND;368;1
#ifdef HAVE_SYS_SELECT_H;8;1
#ifdef HAVE_SYS_RESOURCE_H;11;1
#ifdef HAVE_GETOPT_H;15;1
#ifndef HAVE_GETRUSAGE;18;1
#ifdef HAVE_INT_OPTRESET;58;1
#if defined(__ia64__) || defined(__ia64);69;2
#ifndef TCOP_DONTUSENEWLINE;80;1
#ifdef COPY_PARSE_PLAN_TREES;300;1
#ifdef COPY_PARSE_PLAN_TREES;373;1
#ifdef COPY_PARSE_PLAN_TREES;401;1
#ifdef NOT_USED;404;1
#ifdef MEMORY_CONTEXT_CHECKING;1319;1
#ifdef SHOW_MEMORY_STATS;1322;1
#if defined(__ia64__) || defined(__ia64);1655;2
#if defined(__hpux) && !defined(__GNUC__) && !defined __INTEL_COMPILER;1656;3
#ifdef __INTEL_COMPILER;1660;1
#ifndef __INTEL_COMPILER;1667;1
#if defined(__ia64__) || defined(__ia64);1684;2
#if defined(__ia64__) || defined(__ia64);1691;2
#if defined(__ia64__) || defined(__ia64);1699;2
#if defined(__ia64__) || defined(__ia64);1724;2
#ifdef HAVE_INT_OPTERR;1860;1
#ifdef HAVE_INT_OPTRESET;2012;1
#ifdef EXEC_BACKEND;2089;1
#if defined(HAVE_GETRLIMIT) && defined(RLIMIT_STACK);2369;2
#if defined(WIN32) || defined(__CYGWIN__);2385;2
#if defined(HAVE_GETRUSAGE);2443;1
#ifdef NOT_USED;1022;1
#ifdef USE_WIDE_UPPER_LOWER;146;1
#ifdef USE_WIDE_UPPER_LOWER;7;1
#ifdef USE_WIDE_UPPER_LOWER;131;1
#ifdef USE_WIDE_UPPER_LOWER;137;1
#ifdef IGNORE_LONGLEXEME;271;1
#ifdef IGNORE_LONGLEXEME;416;1
#ifdef NOT_USED;34;1
#ifdef USE_WIDE_UPPER_LOWER;201;1
#ifdef USE_WIDE_UPPER_LOWER;236;1
#ifdef WPARSER_TRACE;259;1
#ifdef USE_WIDE_UPPER_LOWER;271;1
#ifdef WPARSER_TRACE;280;1
#ifdef USE_WIDE_UPPER_LOWER;294;1
#ifdef WPARSER_TRACE;300;1
#ifdef WPARSER_TRACE;314;1
#ifdef USE_WIDE_UPPER_LOWER;319;1
#ifdef USE_WIDE_UPPER_LOWER;566;1
#ifdef WPARSER_TRACE;1371;1
#ifdef WPARSER_TRACE;1375;1
#ifdef WPARSER_TRACE;1495;1
#ifdef ACLDEBUG;143;1
#ifdef ACLDEBUG;242;1
#ifdef ARRAYDEBUG;236;1
#ifdef CASHDEBUG;86;1
#ifdef CASHDEBUG;96;1
#ifdef CASHDEBUG;111;1
#ifdef CASHDEBUG;120;1
#ifdef CASHDEBUG;166;1
#ifdef __FAST_MATH__;16;1
#ifdef HAVE_INT64_TIMESTAMP;299;1
#ifdef HAVE_INT64_TIMESTAMP;330;1
#ifdef HAVE_INT64_TIMESTAMP;352;1
#ifdef NOT_USED;728;1
#ifdef HAVE_INT64_TIMESTAMP;756;1
#ifdef HAVE_INT64_TIMESTAMP;767;1
#ifdef NOT_USED;810;1
#ifdef HAVE_INT64_TIMESTAMP;815;1
#ifdef HAVE_INT64_TIMESTAMP;837;1
#ifdef HAVE_INT64_TIMESTAMP;875;1
#ifdef HAVE_INT64_TIMESTAMP;911;1
#ifdef HAVE_INT64_TIMESTAMP;979;1
#ifdef HAVE_INT64_TIMESTAMP;1087;1
#ifdef HAVE_INT64_TIMESTAMP;1110;1
#ifdef HAVE_INT64_TIMESTAMP;1145;1
#ifdef HAVE_INT64_TIMESTAMP;1183;1
#ifdef HAVE_INT64_TIMESTAMP;1203;1
#ifdef HAVE_INT64_TIMESTAMP;1241;1
#ifdef HAVE_INT64_TIMESTAMP;1248;1
#ifdef HAVE_INT64_TIMESTAMP;1255;1
#ifdef HAVE_INT64_TIMESTAMP;1288;1
#ifdef HAVE_INT64_TIMESTAMP;1307;1
#ifdef NOT_USED;1320;1
#ifdef NOT_USED;1365;1
#ifdef HAVE_INT64_TIMESTAMP;1371;1
#ifdef HAVE_INT64_TIMESTAMP;1398;1
#ifdef HAVE_INT64_TIMESTAMP;1422;1
#ifdef HAVE_INT64_TIMESTAMP;1463;1
#ifdef HAVE_INT64_TIMESTAMP;1534;1
#ifndef HAVE_INT64_TIMESTAMP;1574;1
#ifdef HAVE_INT64_TIMESTAMP;1578;1
#ifndef HAVE_INT64_TIMESTAMP;1598;1
#ifdef HAVE_INT64_TIMESTAMP;1602;1
#ifdef HAVE_INT64_TIMESTAMP;1746;1
#ifdef HAVE_INT64_TIMESTAMP;1792;1
#ifdef HAVE_INT64_TIMESTAMP;1799;1
#ifdef HAVE_INT64_TIMESTAMP;1806;1
#ifdef HAVE_INT64_TIMESTAMP;1835;1
#ifdef HAVE_INT64_TIMESTAMP;1889;1
#ifdef HAVE_INT64_TIMESTAMP;1918;1
#ifdef HAVE_INT64_TIMESTAMP;1924;1
#ifdef HAVE_LONG_INT_64;206;1
#ifdef HAVE_INT64_TIMESTAMP;305;1
#ifndef HAVE_INT64_TIMESTAMP;322;1
#ifdef HAVE_INT64_TIMESTAMP;338;1
#ifdef HAVE_INT64_TIMESTAMP;365;1
#ifdef HAVE_INT64_TIMESTAMP;715;1
#ifdef HAVE_INT64_TIMESTAMP;1209;1
#ifdef HAVE_INT64_TIMESTAMP;1396;1
#ifdef HAVE_INT64_TIMESTAMP;1631;1
#ifdef HAVE_INT64_TIMESTAMP;1783;1
#ifdef HAVE_INT64_TIMESTAMP;2048;1
#ifdef HAVE_INT64_TIMESTAMP;2058;1
#ifdef HAVE_INT64_TIMESTAMP;2067;1
#ifdef HAVE_INT64_TIMESTAMP;2166;1
#ifdef NOT_USED;63;1
#ifndef M_PI;11;1
#if defined(WIN32) && !defined(NAN);14;2
#ifndef HAVE_CBRT;24;1
#ifdef INFINITY;31;1
#if (_MSC_VER >= 1800);37;1
#ifdef INFINITY;43;1
#if (_MSC_VER >= 1800);46;1
#if defined(NAN) && !(defined(__NetBSD__) && defined(__mips__));55;3
#ifdef NAN;64;1
#ifdef HAVE_BUGGY_SOLARIS_STRTOD;150;1
#ifdef HAVE_BUGGY_IRIX_STRTOD;157;1
#ifdef HAVE_BUGGY_SOLARIS_STRTOD;301;1
#ifdef HAVE_BUGGY_IRIX_STRTOD;308;1
#ifndef HAVE_CBRT;1863;1
#ifdef DEBUG_TO_FROM_CHAR;1;1
#ifdef HAVE_WCHAR_H;10;1
#ifdef HAVE_WCTYPE_H;13;1
#ifdef DEBUG_TO_FROM_CHAR;208;1
#ifdef DEBUG_TO_FROM_CHAR;576;1
#ifdef DEBUG_TO_FROM_CHAR;809;1
#ifdef DEBUG_TO_FROM_CHAR;894;1
#ifdef USE_WIDE_UPPER_LOWER;971;1
#ifdef HAVE_LOCALE_T;997;1
#ifdef HAVE_LOCALE_T;1012;1
#ifdef HAVE_LOCALE_T;1025;1
#ifdef HAVE_LOCALE_T;1032;1
#ifdef USE_WIDE_UPPER_LOWER;1052;1
#ifdef HAVE_LOCALE_T;1078;1
#ifdef HAVE_LOCALE_T;1093;1
#ifdef HAVE_LOCALE_T;1106;1
#ifdef HAVE_LOCALE_T;1113;1
#ifdef USE_WIDE_UPPER_LOWER;1134;1
#ifdef HAVE_LOCALE_T;1160;1
#ifdef HAVE_LOCALE_T;1187;1
#ifdef HAVE_LOCALE_T;1200;1
#ifdef HAVE_LOCALE_T;1207;1
#ifdef DEBUG_TO_FROM_CHAR;1301;1
#ifdef DEBUG_TO_FROM_CHAR;1517;1
#ifdef HAVE_INT64_TIMESTAMP;1619;1
#ifdef HAVE_INT64_TIMESTAMP;1629;1
#ifdef DEBUG_TO_FROM_CHAR;2219;1
#ifdef DEBUG_TO_FROM_CHAR;2227;1
#ifdef DEBUG_TO_FROM_CHAR;2236;1
#ifdef DEBUG_TO_FROM_CHAR;2298;1
#ifdef DEBUG_TO_FROM_CHAR;2448;1
#ifdef DEBUG_TO_FROM_CHAR;2453;1
#ifdef HAVE_INT64_TIMESTAMP;2579;1
#ifdef DEBUG_TO_FROM_CHAR;2613;1
#ifdef DEBUG_TO_FROM_CHAR;2626;1
#ifdef DEBUG_TO_FROM_CHAR;2635;1
#ifdef DEBUG_TO_FROM_CHAR;2672;1
#ifdef DEBUG_TO_FROM_CHAR;2715;1
#ifdef DEBUG_TO_FROM_CHAR;2805;1
#ifdef DEBUG_TO_FROM_CHAR;2822;1
#ifdef DEBUG_TO_FROM_CHAR;2837;1
#ifdef DEBUG_TO_FROM_CHAR;2844;1
#ifdef DEBUG_TO_FROM_CHAR;2864;1
#ifdef DEBUG_TO_FROM_CHAR;2882;1
#ifdef DEBUG_TO_FROM_CHAR;2896;1
#ifdef DEBUG_TO_FROM_CHAR;2903;1
#ifdef DEBUG_TO_FROM_CHAR;2926;1
#ifdef DEBUG_TO_FROM_CHAR;2949;1
#ifdef DEBUG_TO_FROM_CHAR;2964;1
#ifdef DEBUG_TO_FROM_CHAR;3195;1
#ifdef DEBUG_TO_FROM_CHAR;3415;1
#if !defined(WIN32) && !defined(__CYGWIN__);195;2
#ifndef M_PI;9;1
#ifdef GEODEBUG;65;1
#ifdef NOT_USED;159;1
#ifdef ENABLE_LINE_TYPE;602;1
#ifdef ENABLE_LINE_TYPE;606;1
#ifdef ENABLE_LINE_TYPE;628;1
#ifdef ENABLE_LINE_TYPE;632;1
#ifdef GEODEBUG;639;1
#ifdef NOT_USED;642;1
#ifdef GEODEBUG;651;1
#ifdef NOT_USED;654;1
#ifdef NOT_USED;711;1
#ifdef NOT_USED;724;1
#ifdef GEODEBUG;727;1
#ifdef NOT_USED;736;1
#ifdef GEODEBUG;739;1
#ifdef NOT_USED;748;1
#ifdef GEODEBUG;751;1
#ifdef NOT_USED;780;1
#ifdef NOT_USED;792;1
#ifdef NOT_USED;872;1
#ifdef GEODEBUG;899;1
#ifdef GEODEBUG;1344;1
#ifdef NOT_USED;1377;1
#ifdef NOT_USED;1398;1
#ifdef NOT_USED;1425;1
#ifdef NOT_USED;1437;1
#ifdef NOT_USED;1473;1
#ifdef GEODEBUG;1488;1
#ifdef GEODEBUG;1672;1
#ifdef GEODEBUG;1679;1
#ifdef NOT_USED;1784;1
#ifdef GEODEBUG;1804;1
#ifdef GEODEBUG;1814;1
#ifdef GEODEBUG;1824;1
#ifdef GEODEBUG;1842;1
#ifdef GEODEBUG;1850;1
#ifdef GEODEBUG;1855;1
#ifdef NOT_USED;1882;1
#ifdef NOT_USED;1899;1
#ifdef GEODEBUG;1918;1
#ifdef GEODEBUG;1927;1
#ifdef GEODEBUG;1943;1
#ifdef GEODEBUG;1962;1
#ifdef GEODEBUG;1972;1
#ifdef GEODEBUG;1979;1
#ifdef GEODEBUG;1985;1
#ifdef NOT_USED;2161;1
#ifdef NOT_USED;2706;1
#ifdef NOT_USED;2931;1
#ifdef GEODEBUG;3614;1
#ifdef GEODEBUG;3620;1
#ifdef GEODEBUG;3632;1
#ifdef GEODEBUG;3638;1
#if defined(LIBC_SCCS) && !defined(lint);1;2
#ifdef SPRINTF_CHAR;11;1
#if defined(LIBC_SCCS) && !defined(lint);1;2
#ifndef USE_FLOAT8_BYVAL;440;1
#ifdef HAVE_LOCALE_T;43;1
#ifdef MATCH_LOWER;1;1
#ifdef do_like_escape;88;1
#ifdef CHAREQ;156;1
#ifdef do_like_escape;162;1
#ifdef MATCH_LOWER;166;1
#ifdef HAVE_SETSID;57;1
#if defined(HAVE_READLINK) || defined(WIN32);208;2
#ifdef HAVE_INT64_TIMESTAMP;233;1
#ifdef HAVE_INT64_TIMESTAMP;564;1
#ifdef HAVE_INT64_TIMESTAMP;598;1
#ifdef NOT_USED;107;1
#ifdef NOT_USED;114;1
#ifdef NOT_USED;129;1
#ifdef HAVE_IPV6;748;1
#ifdef HAVE_IPV6;776;1
#ifdef HAVE_IPV6;803;1
#ifdef HAVE_IPV6;831;1
#ifdef HAVE_IPV6;1002;1
#if DEC_DIGITS == 4 || DEC_DIGITS == 2;102;1
#elif DEC_DIGITS == 1;106;1
#if DEC_DIGITS == 4;111;1
#elif DEC_DIGITS == 2;113;1
#elif DEC_DIGITS == 1;115;1
#if DEC_DIGITS == 4;120;1
#elif DEC_DIGITS == 2;122;1
#elif DEC_DIGITS == 1;124;1
#if DEC_DIGITS == 4;129;1
#elif DEC_DIGITS == 2;133;1
#elif DEC_DIGITS == 1;137;1
#if DEC_DIGITS == 4;142;1
#elif DEC_DIGITS == 2;144;1
#elif DEC_DIGITS == 1;146;1
#if DEC_DIGITS == 4;153;1
#ifdef NUMERIC_DEBUG;156;1
#ifdef NOT_USED;228;1
#ifdef NOT_USED;318;1
#ifndef USE_FLOAT8_BYVAL;1598;1
#ifndef USE_FLOAT8_BYVAL;1627;1
#ifdef NUMERIC_DEBUG;1724;1
#if DEC_DIGITS == 4;1904;1
#elif DEC_DIGITS == 2;1907;1
#elif DEC_DIGITS == 1;1909;1
#if DEC_DIGITS > 1;1963;1
#if DEC_DIGITS == 4;1984;1
#elif DEC_DIGITS == 2;2004;1
#elif DEC_DIGITS == 1;2010;1
#if DEC_DIGITS == 4;2024;1
#elif DEC_DIGITS == 2;2035;1
#elif DEC_DIGITS == 1;2040;1
#if DEC_DIGITS == 4;2174;1
#elif DEC_DIGITS == 2;2181;1
#elif DEC_DIGITS == 1;2184;1
#if DEC_DIGITS == 1;3504;1
#if DEC_DIGITS == 4;3513;1
#elif DEC_DIGITS == 2;3515;1
#if DEC_DIGITS == 1;3579;1
#if DEC_DIGITS == 4;3587;1
#elif DEC_DIGITS == 2;3589;1
#if defined(HAVE_LONG_INT_64);29;1
#if OID_MAX != ULONG_MAX;51;2
#ifdef WIN32;12;1
#ifdef StrNCpy;15;1
#ifdef LC_MESSAGES;33;1
#if defined(WIN32) && defined(LC_MESSAGES);48;2
#ifndef WIN32;57;1
#ifdef LC_MESSAGES;60;1
#ifdef LC_MESSAGES;83;1
#ifdef WIN32;87;1
#if defined(LC_MESSAGES) && !defined(WIN32);176;2
#ifdef LC_MESSAGES;185;1
#ifdef WIN32;239;1
#ifdef WIN32;251;1
#ifdef WIN32;263;1
#ifdef WIN32;292;1
#ifdef WIN32;303;1
#ifdef WIN32;343;1
#ifdef WIN32;352;1
#ifdef WIN32;396;1
#if defined(WIN32) && defined(LC_MESSAGES);406;2
#if (_MSC_VER >= 1400);410;1
#if (_MSC_VER >= 1700);422;1
#ifdef HAVE_LOCALE_T;553;1
#ifdef HAVE_LOCALE_T;577;1
#ifndef WIN32;591;1
#ifndef WIN32;602;1
#ifdef USE_WIDE_UPPER_LOWER;626;1
#ifdef WIN32;633;1
#ifdef HAVE_LOCALE_T;654;1
#ifdef HAVE_WCSTOMBS_L;655;1
#ifdef WIN32;676;1
#ifdef HAVE_LOCALE_T;703;1
#ifdef HAVE_MBSTOWCS_L;704;1
#ifdef HAVE_IPV6;551;1
