branch;line;nd
#ifndef MAGICKCORE_HAVE_MEMORY_H;219;1
#ifndef MAGICKCORE_HAVE_MEMSET;222;1
#ifndef MAGICKCORE_HAVE_MKSTEMP;225;1
#ifndef MAGICKCORE_HAVE_MMAP;228;1
#ifndef MAGICKCORE_HAVE_MUNMAP;231;1
#ifndef MAGICKCORE_HAVE_NAMESPACES;234;1
#ifndef MAGICKCORE_HAVE_NAMESPACE_STD;237;1
#ifndef MAGICKCORE_HAVE_NANOSLEEP;240;1
#ifndef MAGICKCORE_HAVE_NETINET_IN_H;243;1
#ifndef MAGICKCORE_HAVE_NEWLOCALE;246;1
#ifndef MAGICKCORE_HAVE_PCLOSE;249;1
#ifndef MAGICKCORE_HAVE_POLL;252;1
#ifndef MAGICKCORE_HAVE_POPEN;255;1
#ifndef MAGICKCORE_HAVE_POSIX_FADVISE;258;1
#ifndef MAGICKCORE_HAVE_POSIX_FALLOCATE;261;1
#ifndef MAGICKCORE_HAVE_POSIX_MADVISE;264;1
#ifndef MAGICKCORE_HAVE_POSIX_MEMALIGN;267;1
#ifndef MAGICKCORE_HAVE_POSIX_SPAWNP;270;1
#ifndef MAGICKCORE_HAVE_POW;273;1
#ifndef MAGICKCORE_HAVE_PREAD;276;1
#ifndef MAGICKCORE_HAVE_PTHREAD;279;1
#ifndef MAGICKCORE_HAVE_PTHREAD_PRIO_INHERIT;282;1
#ifndef MAGICKCORE_HAVE_PWRITE;285;1
#ifndef MAGICKCORE_HAVE_QSORT_R;288;1
#ifndef MAGICKCORE_HAVE_RAISE;291;1
#ifndef MAGICKCORE_HAVE_RAND_R;294;1
#ifndef MAGICKCORE_HAVE_READDIR_R;297;1
#ifndef MAGICKCORE_HAVE_READLINK;300;1
#ifndef MAGICKCORE_HAVE_REALPATH;303;1
#ifndef MAGICKCORE_HAVE_SEEKDIR;306;1
#ifndef MAGICKCORE_HAVE_SELECT;309;1
#ifndef MAGICKCORE_HAVE_SETLOCALE;312;1
#ifndef MAGICKCORE_HAVE_SETVBUF;315;1
#ifndef MAGICKCORE_HAVE_SHAPE;318;1
#ifndef MAGICKCORE_HAVE_SHARED_MEMORY;321;1
#ifndef MAGICKCORE_HAVE_SIGACTION;324;1
#ifndef MAGICKCORE_HAVE_SIGEMPTYSET;327;1
#ifndef MAGICKCORE_HAVE_SOCKET;330;1
#ifndef MAGICKCORE_HAVE_SQRT;333;1
#ifndef MAGICKCORE_HAVE_STAT;336;1
#ifndef MAGICKCORE_HAVE_STDARG_H;339;1
#ifndef MAGICKCORE_HAVE_STDBOOL_H;342;1
#ifndef MAGICKCORE_HAVE_STDINT_H;345;1
#ifndef MAGICKCORE_HAVE_STDLIB_H;348;1
#ifndef MAGICKCORE_HAVE_STD_LIBS;351;1
#ifndef MAGICKCORE_HAVE_STRCASECMP;354;1
#ifndef MAGICKCORE_HAVE_STRCHR;357;1
#ifndef MAGICKCORE_HAVE_STRCSPN;360;1
#ifndef MAGICKCORE_HAVE_STRDUP;363;1
#ifndef MAGICKCORE_HAVE_STRERROR;366;1
#ifndef MAGICKCORE_HAVE_STRERROR_R;369;1
#ifndef MAGICKCORE_HAVE_STRINGIZE;372;1
#ifndef MAGICKCORE_HAVE_STRINGS_H;375;1
#ifndef MAGICKCORE_HAVE_STRING_H;378;1
#ifndef MAGICKCORE_HAVE_STRNCASECMP;381;1
#ifndef MAGICKCORE_HAVE_STRPBRK;384;1
#ifndef MAGICKCORE_HAVE_STRRCHR;387;1
#ifndef MAGICKCORE_HAVE_STRSPN;390;1
#ifndef MAGICKCORE_HAVE_STRSTR;393;1
#ifndef MAGICKCORE_HAVE_STRTOD;396;1
#ifndef MAGICKCORE_HAVE_STRTOD_L;399;1
#ifndef MAGICKCORE_HAVE_STRTOL;402;1
#ifndef MAGICKCORE_HAVE_STRTOUL;405;1
#ifndef MAGICKCORE_HAVE_STRUCT_TM_TM_ZONE;408;1
#ifndef MAGICKCORE_HAVE_SYMLINK;411;1
#ifndef MAGICKCORE_HAVE_SYSCONF;414;1
#ifndef MAGICKCORE_HAVE_SYS_IPC_H;417;1
#ifndef MAGICKCORE_HAVE_SYS_MMAN_H;420;1
#ifndef MAGICKCORE_HAVE_SYS_PARAM_H;423;1
#ifndef MAGICKCORE_HAVE_SYS_RESOURCE_H;426;1
#ifndef MAGICKCORE_HAVE_SYS_SELECT_H;429;1
#ifndef MAGICKCORE_HAVE_SYS_SOCKET_H;432;1
#ifndef MAGICKCORE_HAVE_SYS_STAT_H;435;1
#ifndef MAGICKCORE_HAVE_SYS_TIMEB_H;438;1
#ifndef MAGICKCORE_HAVE_SYS_TIMES_H;441;1
#ifndef MAGICKCORE_HAVE_SYS_TIME_H;444;1
#ifndef MAGICKCORE_HAVE_SYS_TYPES_H;447;1
#ifndef MAGICKCORE_HAVE_SYS_WAIT_H;450;1
#ifndef MAGICKCORE_HAVE_TELLDIR;453;1
#ifndef MAGICKCORE_HAVE_TEMPNAM;456;1
#ifndef MAGICKCORE_HAVE_TIFFCONF_H;459;1
#ifndef MAGICKCORE_HAVE_TIFFISBIGENDIAN;462;1
#ifndef MAGICKCORE_HAVE_TIFFISCODECCONFIGURED;465;1
#ifndef MAGICKCORE_HAVE_TIFFMERGEFIELDINFO;468;1
#ifndef MAGICKCORE_HAVE_TIFFREADEXIFDIRECTORY;471;1
#ifndef MAGICKCORE_HAVE_TIFFSETERRORHANDLEREXT;474;1
#ifndef MAGICKCORE_HAVE_TIFFSETTAGEXTENDER;477;1
#ifndef MAGICKCORE_HAVE_TIFFSETWARNINGHANDLEREXT;480;1
#ifndef MAGICKCORE_HAVE_TIFFSWABARRAYOFTRIPLES;483;1
#ifndef MAGICKCORE_HAVE_TIMES;486;1
#ifndef MAGICKCORE_HAVE_TM_ZONE;489;1
#ifndef MAGICKCORE_HAVE_UINTMAX_T;492;1
#ifndef MAGICKCORE_HAVE_UINTPTR_T;495;1
#ifndef MAGICKCORE_HAVE_UNISTD_H;498;1
#ifndef MAGICKCORE_HAVE_UNSIGNED_LONG_LONG_INT;501;1
#ifndef MAGICKCORE_HAVE_USELOCALE;504;1
#ifndef MAGICKCORE_HAVE_USLEEP;507;1
#ifndef MAGICKCORE_HAVE_UTIME;510;1
#ifndef MAGICKCORE_HAVE_VFORK;513;1
#ifndef MAGICKCORE_HAVE_VFPRINTF;516;1
#ifndef MAGICKCORE_HAVE_VPRINTF;519;1
#ifndef MAGICKCORE_HAVE_VSNPRINTF;522;1
#ifndef MAGICKCORE_HAVE_VSPRINTF;525;1
#ifndef MAGICKCORE_HAVE_WAITPID;528;1
#ifndef MAGICKCORE_HAVE_WCHAR_H;531;1
#ifndef MAGICKCORE_HAVE_WORKING_FORK;534;1
#ifndef MAGICKCORE_HAVE_WORKING_VFORK;537;1
#ifndef MAGICKCORE_HAVE_XLOCALE_H;540;1
#ifndef MAGICKCORE_HAVE__BOOL;543;1
#ifndef MAGICKCORE_HAVE__EXIT;546;1
#ifndef MAGICKCORE_HAVE___ATTRIBUTE__;549;1
#ifndef MAGICKCORE_HDRI_ENABLE_OBSOLETE_IN_H;552;1
#ifndef MAGICKCORE_INCLUDEARCH_PATH;555;1
#ifndef MAGICKCORE_INCLUDE_PATH;558;1
#ifndef MAGICKCORE_INSTALLED_SUPPORT;561;1
#ifndef MAGICKCORE_JBIG_DELEGATE;564;1
#ifndef MAGICKCORE_LIBRARY_PATH;567;1
#ifndef MAGICKCORE_LIBRARY_RELATIVE_PATH;570;1
#ifndef MAGICKCORE_LIB_BIN_BASEDIRNAME;573;1
#ifndef MAGICKCORE_LT_OBJDIR;576;1
#ifndef MAGICKCORE_LZMA_DELEGATE;579;1
#ifndef MAGICKCORE_MAGICK_TARGET_CPU;582;1
#ifndef MAGICKCORE_MAGICK_TARGET_OS;585;1
#ifndef MAGICKCORE_MAGICK_TARGET_VENDOR;588;1
#ifndef MAGICKCORE_MODULES_BASEDIRNAME;591;1
#ifndef MAGICKCORE_OPENEXR_DELEGATE;594;1
#ifndef MAGICKCORE_PACKAGE;597;1
#ifndef MAGICKCORE_PACKAGE_BUGREPORT;600;1
#ifndef MAGICKCORE_PACKAGE_NAME;603;1
#ifndef MAGICKCORE_PACKAGE_STRING;606;1
#ifndef MAGICKCORE_PACKAGE_TARNAME;609;1
#ifndef MAGICKCORE_PACKAGE_URL;612;1
#ifndef MAGICKCORE_PACKAGE_VERSION;615;1
#ifndef MAGICKCORE_PANGOCAIRO_DELEGATE;618;1
#ifndef MAGICKCORE_PANGO_DELEGATE;621;1
#ifndef MAGICKCORE_PNG_DELEGATE;624;1
#ifndef MAGICKCORE_QUANTUM_DEPTH_OBSOLETE_IN_H;627;1
#ifndef MAGICKCORE_RETSIGTYPE;630;1
#ifndef MAGICKCORE_SELECT_TYPE_ARG1;633;1
#ifndef MAGICKCORE_SELECT_TYPE_ARG234;636;1
#ifndef MAGICKCORE_SELECT_TYPE_ARG5;639;1
#ifndef MAGICKCORE_SHAREARCH_BASEDIRNAME;642;1
#ifndef MAGICKCORE_SHARE_PATH;645;1
#ifndef MAGICKCORE_SHARE_RELATIVE_PATH;648;1
#ifndef MAGICKCORE_SIZEOF_DOUBLE;651;1
#ifndef MAGICKCORE_SIZEOF_DOUBLE_T;654;1
#ifndef MAGICKCORE_SIZEOF_FLOAT;657;1
#ifndef MAGICKCORE_SIZEOF_FLOAT_T;660;1
#ifndef MAGICKCORE_SIZEOF_LONG_DOUBLE;663;1
#ifndef MAGICKCORE_SIZEOF_OFF_T;666;1
#ifndef MAGICKCORE_SIZEOF_SIGNED_INT;669;1
#ifndef MAGICKCORE_SIZEOF_SIGNED_LONG;672;1
#ifndef MAGICKCORE_SIZEOF_SIGNED_LONG_LONG;675;1
#ifndef MAGICKCORE_SIZEOF_SIGNED_SHORT;678;1
#ifndef MAGICKCORE_SIZEOF_SIZE_T;681;1
#ifndef MAGICKCORE_SIZEOF_SSIZE_T;684;1
#ifndef MAGICKCORE_SIZEOF_UNSIGNED_INT;687;1
#ifndef MAGICKCORE_SIZEOF_UNSIGNED_INTP;690;1
#ifndef MAGICKCORE_SIZEOF_UNSIGNED_LONG;693;1
#ifndef MAGICKCORE_SIZEOF_UNSIGNED_LONG_LONG;696;1
#ifndef MAGICKCORE_SIZEOF_UNSIGNED_SHORT;699;1
#ifndef MAGICKCORE_STDC_HEADERS;702;1
#ifndef MAGICKCORE_STRERROR_R_CHAR_P;705;1
#ifndef MAGICKCORE_THREAD_SUPPORT;708;1
#ifndef MAGICKCORE_TIFF_DELEGATE;711;1
#ifndef MAGICKCORE_TIME_WITH_SYS_TIME;714;1
#ifndef _ALL_SOURCE;717;1
#ifndef _GNU_SOURCE;720;1
#ifndef _POSIX_PTHREAD_SEMANTICS;723;1
#ifndef _TANDEM_SOURCE;726;1
#ifndef __EXTENSIONS__;729;1
#ifndef MAGICKCORE_VERSION;732;1
#ifndef MAGICKCORE_WEBP_DELEGATE;735;1
#if defined AC_APPLE_UNIVERSAL_BUILD;738;2
#else;742;2
#ifndef MAGICKCORE_X11_CONFIGURE_PATH;746;1
#ifndef MAGICKCORE_X11_DELEGATE;749;1
#ifndef MAGICKCORE_XML_DELEGATE;752;1
#ifndef MAGICKCORE_ZLIB_DELEGATE;755;1
#ifndef _DARWIN_USE_64_BIT_INODE;758;1
#ifndef __CHAR_UNSIGNED__;761;1
#ifndef __cplusplus;763;1
#ifndef _magickcore_restrict;765;1
#if defined __SUNPRO_CC && !defined __RESTRICT;768;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if !defined(MAGICKCORE_QUANTUM_DEPTH) && defined(MAGICKCORE_QUANTUM_DEPTH_OBSOLETE_IN_H);7;1
#ifndef MAGICKCORE_QUANTUM_DEPTH;12;1
#if MAGICKCORE_QUANTUM_DEPTH != 8;15;4
#if !defined(MAGICKCORE_HDRI_ENABLE) && defined(MAGICKCORE_HDRI_ENABLE_OBSOLETE_IN_H);24;1
#if !defined(MAGICKCORE_HDRI_ENABLE);29;1
#if MAGICKCORE_HDRI_ENABLE;32;1
#if defined __CYGWIN32__ && !defined __CYGWIN__;35;1
#ifndef MAGICKCORE_HDRI_SUPPORT;40;1
#else;42;1
#if !defined __CYGWIN__;45;2
#ifndef MAGICKCORE_DIR_SEPARATOR_CHAR;53;1
# if defined(MAGICKCORE_POSIX_SUPPORT);59;3
#if defined(__cplusplus) || defined(c_plusplus);99;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if !defined(MAGICKCORE_QUANTUM_DEPTH);7;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT) && !defined(__MINGW32__) && !defined(__MINGW64__);10;1
#else;13;1
#if (MAGICKCORE_QUANTUM_DEPTH == 8);17;2
#elif (MAGICKCORE_QUANTUM_DEPTH == 16);41;2
#elif (MAGICKCORE_QUANTUM_DEPTH == 32);65;2
#elif (MAGICKCORE_QUANTUM_DEPTH == 64);87;1
#else;96;2
#if !defined(MAGICKCORE_WINDOWS_SUPPORT);106;2
#else;118;1
#if defined(_MSC_VER) && (_MSC_VER == 1200);124;1
#else;126;1
#if defined(macintosh);129;1
#if defined(__cplusplus) || defined(c_plusplus);170;1
#if !defined(MAGICKCORE_RETSIGTYPE);39;1
#if !defined(SIG_DFL);42;1
#if !defined(SIG_ERR);45;1
#if !defined(SIGMAX);48;1
#if defined(MAGICKCORE_MODULES_SUPPORT);149;1
#if defined(MAGICKCORE_MODULES_SUPPORT);169;1
#if defined(__cplusplus) || defined(c_plusplus);187;1
#if defined(__cplusplus) || defined(c_plusplus);199;1
#if defined(__cplusplus) || defined(c_plusplus);238;1
#if defined(__cplusplus) || defined(c_plusplus);250;1
#if defined(MAGICKCORE_MODULES_SUPPORT);377;1
#if !defined(MAGICKCORE_BUILD_MODULES);380;1
#if defined(macintosh);391;1
#elif defined(vms);393;1
#elif defined(MAGICKCORE_WINDOWS_SUPPORT);395;1
#else;397;1
#if !defined(MAGICKCORE_MODULES_SUPPORT);418;1
#else;420;1
#if defined(MAGICKCORE_MODULES_SUPPORT);433;1
#if defined(MAGICKCORE_HAVE_SIGACTION) && defined(MAGICKCORE_HAVE_SIGEMPTYSET);501;2
#else;523;1
#if !defined(MAGICKCORE_HAVE_SIGACTION);529;1
#if defined(SIGQUIT);534;1
#if defined(SIGABRT);538;1
#if defined(SIGFPE);542;1
#if defined(SIGXCPU);546;1
#if defined(SIGXFSZ);550;1
#if defined(SIGSEGV);554;1
#if !defined(MAGICKCORE_HAVE__EXIT);558;1
#else;560;2
#if defined(MAGICKCORE_WINDOWS_SUPPORT);618;1
#if defined(SIGABRT);631;1
#if defined(SIGSEGV);635;1
#if defined(SIGFPE);639;1
#if defined(SIGHUP);643;1
#if defined(SIGINT) && !defined(MAGICKCORE_WINDOWS_SUPPORT);647;1
#if defined(SIGQUIT);651;1
#if defined(SIGTERM);655;1
#if defined(SIGXCPU);659;1
#if defined(SIGXFSZ);663;1
#if defined(MAGICKCORE_MODULES_SUPPORT);674;1
#if defined(MAGICKCORE_X11_DELEGATE);683;1
#if defined(MAGICKCORE_X11_DELEGATE);700;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT);707;1
#if !defined(MAGICKCORE_BUILD_MODULES);713;1
#if defined(MAGICKCORE_MODULES_SUPPORT);716;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);100;1
#if defined(SIGBUS);44;1
#if !defined(MAGICKCORE_HAVE_PWRITE);58;1
#if !defined(MAGICKCORE_HAVE_PWRITE);69;1
#else;72;1
#if !defined(MAGICKCORE_HAVE_PWRITE);83;1
#if defined(MAGICKCORE_HAVE_POSIX_FALLOCATE);104;1
#if defined(SIGBUS);114;1
#if !defined(MAGICKCORE_HAVE_PREAD);393;1
#if !defined(MAGICKCORE_HAVE_PREAD);404;1
#else;407;1
#if !defined(MAGICKCORE_HAVE_PREAD);418;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);523;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);27;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(MAGICK_TARGET_CPU) && (MAGICK_TARGET_CPU == powerpc);6;1
#else;8;1
#if (__GNUC__ > 4) || ((__GNUC__ == 4) && (__GNUC_MINOR__ > 6));12;2
#else;18;1
#if defined(__cplusplus) || defined(c_plusplus);21;1
#if defined _MSC_VER;82;1
#if defined _MSC_VER;99;1
#else;103;1
#if defined(MAGICKCORE_ZERO_CONFIGURATION_SUPPORT);109;1
#if defined(MAGICKCORE_HAVE_POSIX_MEMALIGN);139;1
#elif defined(MAGICKCORE_HAVE__ALIGNED_MALLOC);142;1
#else;144;1
#if defined(MAGICKCORE_ZERO_CONFIGURATION_SUPPORT);162;1
#if !defined(MAGICKCORE_ZERO_CONFIGURATION_SUPPORT);264;1
#else;266;1
#if defined(MAGICKCORE_ZERO_CONFIGURATION_SUPPORT);410;1
#if defined(MAGICKCORE_ZERO_CONFIGURATION_SUPPORT);429;1
#if defined(MAGICKCORE_HAVE_POSIX_MEMALIGN);497;1
#elif defined(MAGICKCORE_HAVE__ALIGNED_MALLOC);499;1
#else;501;1
#if !defined(MAGICKCORE_ZERO_CONFIGURATION_SUPPORT);510;1
#else;512;1
#if defined(MAGICKCORE_ZERO_CONFIGURATION_SUPPORT);580;1
#if !defined(MAGICKCORE_ZERO_CONFIGURATION_SUPPORT);604;1
#else;608;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);37;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__BORLANDC__) && defined(_DLL);6;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT) && !defined(__CYGWIN__);14;4
#else;77;2
#if !defined(MaxTextExtent);88;1
#if defined(MAGICKCORE_HAVE___ATTRIBUTE__);91;1
#elif defined(MAGICKCORE_WINDOWS_SUPPORT) && !defined(__CYGWIN__);96;1
#else;101;1
#if (defined(__clang__) || (((__GNUC__) > 4) || ((__GNUC__ == 4) && (__GNUC_MINOR__ >= 3)))) && !defined(__apple_build_version__);107;1
#else;112;1
#if defined(__cplusplus) || defined(c_plusplus);118;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(MAGICKCORE_NAMESPACE_PREFIX);6;2
#if defined(__cplusplus) || defined(c_plusplus);1390;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);14;1
#if !defined(MAGICKCORE_ZERO_CONFIGURATION_SUPPORT);74;1
#if defined(__cplusplus) || defined(c_plusplus);255;1
#if defined(__cplusplus) || defined(c_plusplus);269;1
#if defined(__cplusplus) || defined(c_plusplus);308;1
#if defined(__cplusplus) || defined(c_plusplus);320;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);22;1
#if defined(MAGICKCORE_MODULES_SUPPORT);23;4
#else;927;2
#if defined(__cplusplus) || defined(c_plusplus);5;1
#if defined(__cplusplus) || defined(c_plusplus);55;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);17;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);23;1
#if defined(__cplusplus) || defined(c_plusplus);143;1
#if defined(__cplusplus) || defined(c_plusplus);155;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);52;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);15;1
#if 1;44;1
#elif 1;51;1
#else;53;1
#if 0;170;1
#else;177;1
#if 0;220;1
#if 0;355;1
#else;376;1
#if 1;487;1
#else;503;1
#if 1;538;1
#else;551;1
#if 0;1384;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1542;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1676;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1692;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2049;1
#if 0;2097;1
#if 0;2677;1
#if 0;2964;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);109;1
#if defined(__cplusplus) || defined(c_plusplus);7;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT);10;3
#if defined(__cplusplus) || defined(c_plusplus);118;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT);2;3
#if defined(__cplusplus) || defined(c_plusplus);5;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT);8;3
#if defined(__cplusplus) || defined(c_plusplus);254;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT) || defined(__CYGWIN__);2;1
#if defined(__cplusplus) || defined(c_plusplus);6;1
#if !defined(XS_VERSION);12;1
#if defined(__cplusplus) || defined(c_plusplus);17;1
#if defined(__cplusplus) || defined(c_plusplus);5;1
#if !defined(MAGICKCORE_OPENCL_SUPPORT);8;1
#else;16;1
#if defined(MAGICKCORE_HDRI_SUPPORT);205;1
#elif (MAGICKCORE_QUANTUM_DEPTH == 8);209;1
#elif (MAGICKCORE_QUANTUM_DEPTH == 16);213;1
#elif (MAGICKCORE_QUANTUM_DEPTH == 32);217;1
#elif (MAGICKCORE_QUANTUM_DEPTH == 64);221;1
#ifdef OPENCLLOG_ENABLED;265;1
#else;272;1
#if defined(__cplusplus) || defined(c_plusplus);278;1
#ifdef MAGICKCORE_CLPERFMARKER;42;1
#if defined(MAGICKCORE_OPENCL_SUPPORT);45;3
#else;1758;1
#ifdef MAGICKCORE_WINDOWS_SUPPORT;1914;1
#else;1920;1
#ifdef MAGICKCORE_WINDOWS_SUPPORT;1932;1
#else;1934;1
#ifdef MAGICKCORE_WINDOWS_SUPPORT;1945;1
#else;1947;1
#ifdef _WIN32;1966;1
#else;1968;1
#ifdef _WIN32;1976;1
#else;1978;1
#ifdef _WIN32;1992;1
#else;1994;1
#ifdef OPENCLLOG_ENABLED;2004;1
#else;2028;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);40;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);6;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);147;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);387;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);460;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);517;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);565;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);608;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);644;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);685;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);727;1
#if defined(__cplusplus) || defined(c_plusplus);5;1
#if defined(__cplusplus) || defined(c_plusplus);24;1
#if defined(__cplusplus) || defined(c_plusplus);6;1
#if !defined(MAGICKCORE_HDRI_SUPPORT);86;1
#else;89;1
#if defined(__cplusplus) || defined(c_plusplus);119;1
#if defined(__cplusplus) || defined(c_plusplus);9;1
#if !defined(MAGICKCORE_HDRI_SUPPORT);14;1
#else;18;1
#if !defined(MAGICKCORE_HDRI_SUPPORT);33;1
#else;39;1
#if defined(__cplusplus) || defined(c_plusplus);94;1
#if defined(__cplusplus) || defined(c_plusplus);5;1
#if defined(MAGICKCORE_WORDS_BIGENDIAN);95;1
#else;102;1
#if defined(__cplusplus) || defined(c_plusplus);139;1
#if defined(__cplusplus) || defined(c_plusplus);5;1
#if defined(__cplusplus) || defined(c_plusplus);39;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);43;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);68;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);8;1
#if defined(MAGICKCORE_LCMS_DELEGATE);26;2
#if !defined(LCMS_VERSION) || (LCMS_VERSION < 2000);39;1
#if defined(MAGICKCORE_LCMS_DELEGATE);135;1
#if defined(MAGICKCORE_LCMS_DELEGATE);209;2
#if !defined(MAGICKCORE_LCMS_DELEGATE);289;1
#else;293;2
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);42;1
#if defined(MAGICKCORE_LCMS_DELEGATE);41;2
#if defined(MAGICKCORE_LCMS_DELEGATE);52;2
#if defined(MAGICKCORE_LCMS_DELEGATE);1169;2
#if defined(MAGICKCORE_LCMS_DELEGATE);2281;2
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);23;1
#if !defined(__APPLE__) && !defined(TARGET_OS_IPHONE);26;1
#else;28;1
#if !defined(MAGICKCORE_HDRI_SUPPORT);177;1
#else;179;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);242;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);315;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1386;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1404;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1446;1
#if defined(__cplusplus) || defined(c_plusplus);1883;1
#if defined(__cplusplus) || defined(c_plusplus);1898;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1939;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1967;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2013;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);47;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if !defined(MAGICKCORE_HDRI_SUPPORT);210;1
#else;212;1
#if (MAGICKCORE_QUANTUM_DEPTH == 8);221;2
#elif (MAGICKCORE_QUANTUM_DEPTH == 16);290;2
#elif (MAGICKCORE_QUANTUM_DEPTH == 32);360;2
#elif (MAGICKCORE_QUANTUM_DEPTH == 64);431;1
#if defined(__cplusplus) || defined(c_plusplus);541;1
#if defined(__cplusplus) || defined(c_plusplus);5;1
#if defined(MAGICKCORE_HDRI_SUPPORT);63;1
#else;65;1
#if (MAGICKCORE_QUANTUM_DEPTH == 8);73;2
#elif (MAGICKCORE_QUANTUM_DEPTH == 16);86;2
#elif (MAGICKCORE_QUANTUM_DEPTH == 32);99;2
#elif (MAGICKCORE_QUANTUM_DEPTH == 64);113;2
#if defined(__cplusplus) || defined(c_plusplus);157;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);44;1
#if defined(__VMS);1;1
#if defined(__MINGW32__) || defined(__MINGW64__);4;1
#if defined(__APPLE__) && !defined(TARGET_OS_IPHONE);50;1
#if !defined(MAGICKCORE_WINDOWS_SUPPORT);54;1
#if !defined(MAGICKCORE_WINDOWS_SUPPORT);167;1
#if defined(MAGICKCORE_HAVE_GETRUSAGE) && defined(RUSAGE_SELF);220;1
#if defined(MAGICKCORE_HAVE_GETTIMEOFDAY);233;1
#if defined(MAGICKCORE_HAVE_CLOCK_GETTIME) && defined(CLOCK_REALTIME_HR);244;1
#if defined(MAGICKCORE_HAVE_CLOCK);262;1
#if defined(MAGICKCORE_HAVE_TIMES);265;1
#if defined(MAGICKCORE_HAVE_MKSTEMP);276;2
#if defined(MAGICKCORE_WINDOWS_SUPPORT);295;1
#else;318;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);27;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);26;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);47;1
#if ! FILTER_DIRECT;32;1
#if FILTER_LUT;62;1
#else;65;1
