guard;line;td
#ifdef DATAGRAM_SOCKETS;2261;1
#ifdef HAVE_GETSOCKNAME;2287;1
#ifdef HAVE_GETADDRINFO;2299;1
#ifdef O_NONBLOCK;2325;1
#ifdef O_NDELAY;2328;1
#ifdef NON_BLOCKING_CONNECT;2353;1
#if defined (HAVE_NET_IF_H);2455;1
#ifdef SIOCGIFCONF;2456;1
#ifdef HAVE_STRUCT_IFREQ_IFR_ADDR_SA_LEN;2489;1
#if defined (SIOCGIFADDR) || defined (SIOCGIFHWADDR) || defined (SIOCGIFFLAGS);2511;3
#ifdef IFF_UP;2517;1
#ifdef IFF_BROADCAST;2520;1
#ifdef IFF_DEBUG;2523;1
#ifdef IFF_LOOPBACK;2526;1
#ifdef IFF_POINTOPOINT;2529;1
#ifdef IFF_RUNNING;2532;1
#ifdef IFF_NOARP;2535;1
#ifdef IFF_PROMISC;2538;1
#ifdef IFF_NOTRAILERS;2541;1
#ifdef NS_IMPL_COCOA;2542;1
#ifdef IFF_ALLMULTI;2548;1
#ifdef IFF_MASTER;2551;1
#ifdef IFF_SLAVE;2554;1
#ifdef IFF_MULTICAST;2557;1
#ifdef IFF_PORTSEL;2560;1
#ifdef IFF_AUTOMEDIA;2563;1
#ifdef IFF_DYNAMIC;2566;1
#ifdef IFF_OACTIVE;2569;1
#ifdef IFF_SIMPLEX;2572;1
#ifdef IFF_LINK0;2575;1
#ifdef IFF_LINK1;2578;1
#ifdef IFF_LINK2;2581;1
#if (! (defined SIOCGIFHWADDR && defined HAVE_STRUCT_IFREQ_IFR_HWADDR)      && defined HAVE_GETIFADDRS && defined LLADDR);2595;4
#if defined (SIOCGIFFLAGS) && defined (HAVE_STRUCT_IFREQ_IFR_FLAGS);2606;2
#if defined (SIOCGIFHWADDR) && defined (HAVE_STRUCT_IFREQ_IFR_HWADDR);2634;2
#elif defined (HAVE_GETIFADDRS) && defined (LLADDR);2645;2
#ifdef HAVE_FREEIFADDRS;2667;1
#if defined (SIOCGIFNETMASK) && (defined (HAVE_STRUCT_IFREQ_IFR_NETMASK) || defined (HAVE_STRUCT_IFREQ_IFR_ADDR));2673;3
#ifdef HAVE_STRUCT_IFREQ_IFR_NETMASK;2677;1
#if defined (SIOCGIFBRDADDR) && defined (HAVE_STRUCT_IFREQ_IFR_BROADADDR);2686;2
#if defined (SIOCGIFADDR) && defined (HAVE_STRUCT_IFREQ_IFR_ADDR);2695;2
#ifdef HAVE_GNUTLS;2713;1
#ifdef ADAPTIVE_READ_BUFFERING;2718;1
#ifdef DATAGRAM_SOCKETS;2735;1
#ifdef NON_BLOCKING_CONNECT;2746;1
#ifdef AF_INET6;2833;1
#ifdef HAVE_LOCAL_SOCKETS;2836;1
#ifdef EWOULDBLOCK;2847;1
#ifdef AF_INET6;2880;1
#ifdef HAVE_LOCAL_SOCKETS;2898;1
#ifdef O_NONBLOCK;2924;1
#ifdef O_NDELAY;2927;1
#ifdef HAVE_GETSOCKNAME;2939;1
#ifdef NON_BLOCKING_CONNECT;3111;1
#ifdef EIO;3143;1
#ifdef EAGAIN;3147;1
#ifdef EWOULDBLOCK;3151;1
#ifdef SELECT_CANT_DO_WRITE_MASK;3181;1
#ifdef ADAPTIVE_READ_BUFFERING;3204;1
#if defined (USE_GTK) || defined (HAVE_GCONF) || defined (HAVE_GSETTINGS);3230;3
#elif defined (HAVE_NS);3232;1
#ifdef HAVE_GNUTLS;3241;1
#ifdef AIX;3286;1
#ifdef USABLE_SIGIO;3333;1
#ifdef EWOULDBLOCK;3382;1
#ifdef O_NONBLOCK;3386;1
#ifdef O_NDELAY;3390;1
#ifdef HAVE_PTYS;3397;1
#ifdef SIGCHLD;3412;1
#ifdef NON_BLOCKING_CONNECT;3427;1
#ifdef GNU_LINUX;3440;1
#ifdef DATAGRAM_SOCKETS;3518;1
#ifdef HAVE_GNUTLS;3534;1
#ifdef ADAPTIVE_READ_BUFFERING;3542;1
#if defined (HAVE_FPATHCONF) && defined (_PC_MAX_CANON);3854;2
#ifdef DATAGRAM_SOCKETS;3880;1
#ifdef HAVE_GNUTLS;3894;1
#ifdef ADAPTIVE_READ_BUFFERING;3901;1
#ifdef EWOULDBLOCK;3914;1
#ifdef EAGAIN;3917;1
#ifdef BROKEN_PTY_READ_AFTER_EAGAIN;3922;1
#ifdef TIOCGPGRP;3985;1
#ifdef SIGNALS_VIA_CHARACTERS;4042;1
#if defined (VSWTCH) && !defined (PREFER_VSUSP);4055;2
#ifdef TIOCGPGRP;4068;1
#ifdef SIGCONT;4082;1
#ifdef TIOCSIGSEND;4105;1
#ifndef SIGTSTP;4158;1
#ifdef WINDOWSNT;4179;1
#ifdef SIGCONT;4189;1
#ifdef SIGUSR1;4239;1
#ifdef SIGUSR2;4242;1
#ifdef SIGHUP;4246;1
#ifdef SIGQUIT;4250;1
#ifdef SIGEMT;4255;1
#ifdef SIGKILL;4258;1
#ifdef SIGBUS;4262;1
#ifdef SIGSYS;4266;1
#ifdef SIGPIPE;4269;1
#ifdef SIGALRM;4272;1
#ifdef SIGURG;4275;1
#ifdef SIGSTOP;4278;1
#ifdef SIGTSTP;4281;1
#ifdef SIGCONT;4284;1
#ifdef SIGCHLD;4287;1
#ifdef SIGTTIN;4290;1
#ifdef SIGTTOU;4293;1
#ifdef SIGIO;4296;1
#ifdef SIGXCPU;4299;1
#ifdef SIGXFSZ;4302;1
#ifdef SIGVTALRM;4305;1
#ifdef SIGPROF;4308;1
#ifdef SIGWINCH;4311;1
#ifdef SIGINFO;4314;1
#ifndef WINDOWSNT;4346;1
#ifdef HAVE_SHUTDOWN;4354;1
#ifdef SIGCHLD;4381;1
#ifdef SIGCHLD;4442;1
#if (defined WINDOWSNT      || (defined USG && !defined GNU_LINUX   && !(defined HPUX && defined WNOHANG)));4443;5
# ifdef HAVE_GPM;4672;1
# ifdef USABLE_SIGIO;4684;1
#ifdef subprocesses;4827;1
#ifdef subprocesses;4837;1
#ifdef subprocesses;4851;1
#ifndef DOS_NT;4878;1
#ifdef subprocesses;4900;1
#ifdef subprocesses;4920;1
#ifdef subprocesses;4930;1
#ifdef subprocesses;4952;1
#ifdef subprocesses;4990;1
#ifdef SIGCHLD;4993;1
#ifndef CANNOT_DUMP;4994;1
#ifdef NON_BLOCKING_CONNECT;5009;1
#ifdef ADAPTIVE_READ_BUFFERING;5013;1
#ifdef SIGCHLD;5021;1
#ifdef DATAGRAM_SOCKETS;5031;1
#ifdef NON_BLOCKING_CONNECT;5038;1
#ifdef DATAGRAM_SOCKETS;5041;1
#ifdef HAVE_SEQPACKET;5044;1
#ifdef HAVE_LOCAL_SOCKETS;5047;1
#ifdef AF_INET6;5051;1
#ifdef HAVE_GETSOCKNAME;5054;1
#if defined (O_NONBLOCK) || defined (O_NDELAY);5057;2
#if defined (DARWIN_OS);5064;1
#ifdef subprocesses;5081;1
#ifdef AF_INET6;5093;1
#ifdef SIGCHLD;5129;1
#ifdef subprocesses;5169;1
#ifdef ADAPTIVE_READ_BUFFERING;5173;1
#if defined (HAVE_NET_IF_H);5208;1
#ifdef SIOCGIFCONF;5209;1
#if defined (SIOCGIFADDR) || defined (SIOCGIFHWADDR) || defined (SIOCGIFFLAGS);5212;3
#ifdef DATAGRAM_SOCKETS;5216;1
#ifdef HAVE_SYS_TYPES_H;1;1
#ifdef HAVE_GNUTLS;5;1
#ifndef PROCESS_INLINE;9;1
#ifdef HAVE_GNUTLS;32;1
#ifdef HAVE_GNUTLS;49;1
#ifdef HAVE_GNUTLS;65;1
#ifdef PROFILER_CPU_SUPPORT;106;1
#ifdef HAVE_ITIMERSPEC;107;1
#ifdef HAVE_ITIMERSPEC;127;1
#ifdef HAVE_ITIMERSPEC;168;1
#ifdef CLOCK_THREAD_CPUTIME_ID;172;1
#ifdef CLOCK_PROCESS_CPUTIME_ID;175;1
#ifdef CLOCK_MONOTONIC;178;1
#ifdef HAVE_SETITIMER;203;1
#ifdef HAVE_ITIMERSPEC;237;1
#ifdef HAVE_SETITIMER;246;1
#ifdef PROFILER_CPU_SUPPORT;345;1
#ifndef SYSTEM_PURESIZE_EXTRA;1;1
#ifndef SITELOAD_PURESIZE_EXTRA;4;1
#ifndef BASE_PURESIZE;7;1
#ifndef PURESIZE_RATIO;10;1
#if EMACS_INT_MAX >> 31 != 0;11;1
#if PTRDIFF_MAX >> 31 != 0;12;1
#ifdef ENABLE_CHECKING;21;1
#ifndef PURESIZE;26;1
#ifdef emacs;1;1
#ifdef DOUG_LEA_MALLOC;6;1
#ifndef SYSTEM_MALLOC;10;1
#ifndef SYSTEM_MALLOC;34;1
#ifdef emacs;553;1
#if defined (emacs) && defined (DOUG_LEA_MALLOC);604;2
#ifdef DEBUG;615;1
#ifndef SYSTEM_MALLOC;721;1
#ifdef DOUG_LEA_MALLOC;732;1
#ifndef SYSTEM_MALLOC;737;1
#ifndef SYSTEM_MALLOC;741;1
#if defined _AIX && !defined REGEX_MALLOC;1;2
#if (__GNUC__ == 4 && 5 <= __GNUC_MINOR__) || 4 < __GNUC__;4;2
# ifndef emacs;6;1
#ifdef emacs;16;1
#if defined _LIBC;19;1
#if WIDE_CHAR_SUPPORT;24;1
#ifdef _LIBC;28;1
#if HAVE_LIBINTL_H || defined _LIBC;51;2
#ifndef gettext_noop;56;1
#ifdef emacs;59;1
# ifdef malloc;66;1
# ifdef realloc;70;1
# ifdef free;74;1
# ifdef malloc;117;1
# ifdef realloc;121;1
#ifndef RE_TRANSLATE;153;1
#ifdef emacs;159;1
# ifdef isblank;178;1
# ifdef isgraph;183;1
# ifdef _tolower;200;1
# ifdef SYNTAX_TABLE;206;1
#ifdef REGEX_MALLOC;228;1
# ifndef alloca;233;1
# ifdef __GNUC__;234;1
# ifdef HAVE_ALLOCA_H;237;1
#if defined REL_ALLOC && defined REGEX_MALLOC;246;2
# ifdef REGEX_MALLOC;251;1
#ifdef _MSC_VER;271;1
#ifdef emacs;315;1
#ifdef DEBUG;326;1
# ifndef EXTRACT_MACROS;334;1
#ifdef DEBUG;340;1
# ifndef EXTRACT_MACROS;347;1
#ifdef DEBUG;361;1
# ifdef emacs;559;1
#ifdef lint;649;1
#if defined REGEX_MALLOC && defined emacs;692;2
#ifndef INIT_FAILURE_ALLOC;695;1
# if defined MATCH_MAY_ALLOCATE;698;1
#ifdef MATCH_MAY_ALLOCATE;717;1
#ifndef TRANSLATE;761;1
#if __BOUNDED_POINTERS__;773;1
#ifdef emacs;802;1
#ifdef emacs;829;1
#if ! WIDE_CHAR_SUPPORT;835;1
#ifdef emacs;912;1
#ifdef emacs;1017;1
#ifndef MATCH_MAY_ALLOCATE;1065;1
#ifdef AIX;1093;1
#ifdef DEBUG;1111;1
#if !defined emacs && !defined SYNTAX_TABLE;1135;2
#ifndef emacs;1392;1
#ifdef emacs;1436;1
#ifndef emacs;1451;1
#ifdef emacs;1744;1
#ifdef DEBUG;1898;1
#ifndef MATCH_MAY_ALLOCATE;1907;1
#ifdef emacs;2046;1
#ifndef emacs;2084;1
#ifdef emacs;2247;1
#ifdef emacs;2258;1
#ifdef MATCH_MAY_ALLOCATE;2419;1
#ifdef emacs;2449;1
#ifdef emacs;2614;1
#ifndef emacs;2625;1
#ifdef emacs;2636;1
#ifdef emacs;2645;1
#ifdef MATCH_MAY_ALLOCATE;2673;1
#ifdef DEBUG;2676;1
#if defined REL_ALLOC && defined REGEX_MALLOC;2679;2
#ifdef MATCH_MAY_ALLOCATE;2683;1
#ifdef MATCH_MAY_ALLOCATE;2687;1
#ifdef DEBUG;2691;1
#ifdef MATCH_MAY_ALLOCATE;2696;1
#ifndef emacs;2876;1
#ifdef emacs;3032;1
#ifdef emacs;3266;1
#ifdef emacs;3273;1
#ifdef emacs;3298;1
#ifdef emacs;3311;1
#ifdef emacs;3329;1
#ifdef emacs;3342;1
#ifdef emacs;3359;1
#ifdef emacs;3372;1
#ifdef emacs;3389;1
#ifdef emacs;3402;1
#ifdef emacs;3418;1
#ifdef emacs;3435;1
#if defined _REGEX_RE_COMP || defined _LIBC;3549;2
# ifdef _LIBC;3552;1
# ifdef _LIBC;3580;1
#ifndef emacs;3590;1
#ifdef __cplusplus;3;1
#if !defined _POSIX_C_SOURCE && !defined _POSIX_SOURCE && defined VMS;6;3
#ifdef emacs;35;1
#ifdef RE_DUP_MAX;52;1
#ifdef _XOPEN_SOURCE;64;1
#ifndef RE_TRANSLATE_TYPE;86;1
#ifdef emacs;108;1
#ifndef RE_NREGS;122;1
#if defined _REGEX_RE_COMP || defined _LIBC;156;2
# ifndef _CRAY;157;1
#ifndef __restrict;162;1
# if ! (2 < __GNUC__ || (2 == __GNUC__ && 95 <= __GNUC_MINOR__));163;2
# if defined restrict || 199901L <= __STDC_VERSION__;164;2
#ifndef __restrict_arr;171;1
#ifdef __cplusplus;184;1
#if WIDE_CHAR_SUPPORT;187;1
#if WIDE_CHAR_SUPPORT;191;1
# ifdef CHARCLASS_NAME_MAX;192;1
#ifdef GLYPH_DEBUG;140;1
#ifdef GLYPH_DEBUG;171;1
#ifdef CYGWIN;17;1
#if defined HAVE_SOUND;2;1
#ifndef WINDOWSNT;11;1
#ifdef HAVE_MACHINE_SOUNDCARD_H;13;1
#ifdef HAVE_SYS_SOUNDCARD_H;16;1
#ifdef HAVE_SOUNDCARD_H;19;1
#ifdef HAVE_ALSA;22;1
#ifdef ALSA_SUBDIR_INCLUDE;23;1
#ifndef WINDOWSNT;46;1
#ifdef USABLE_SIGIO;136;1
#ifndef WINDOWSNT;164;1
#ifndef WINDOWSNT;191;1
#ifndef WINDOWSNT;198;1
#ifdef WORDS_BIGENDIAN;219;1
#ifdef WORDS_BIGENDIAN;228;1
#ifndef WORDS_BIGENDIAN;237;1
#ifndef WORDS_BIGENDIAN;247;1
#ifdef USABLE_SIGIO;381;1
#ifdef USABLE_SIGIO;386;1
#ifdef USABLE_SIGIO;414;1
#ifdef USABLE_SIGIO;423;1
#ifdef USABLE_SIGIO;432;1
#ifdef HAVE_ALSA;504;1
#ifndef DEFAULT_ALSA_SOUND_DEVICE;505;1
#ifndef WINDOWSNT;863;1
#ifndef WINDOWSNT;877;1
#ifdef HAVE_ALSA;917;1
#ifndef __GNUC__;28;1
#ifdef SYNTAX_ENTRY_VIA_PROPERTY;25;1
#ifdef __GNUC__;33;1
#ifdef HAVE_PWD_H;5;1
#ifdef BSD_SYSTEM;19;1
#ifdef __FreeBSD__;23;1
#ifdef WINDOWSNT;28;1
#ifndef STDERR_FILENO;31;1
#ifdef HAVE_SYS_SYSTEMINFO_H;39;1
#ifdef MSDOS;42;1
#ifdef HAVE_SYS_UTSNAME_H;50;1
#ifdef WINDOWSNT;63;1
#ifndef ULLONG_MAX;74;1
#if !defined (HAVE_GET_CURRENT_DIR_NAME) || defined (BROKEN_GET_CURRENT_DIR_NAME);83;2
#ifdef MAXPATHLEN;96;1
#ifdef HAVE_GETCWD;106;1
#ifndef WINDOWSNT;151;1
#ifdef MSDOS;155;1
#ifdef SIGTSTP;173;1
#ifdef TIOCSTI;179;1
#ifdef DOS_NT;194;1
#ifndef MSDOS;208;1
#ifdef WINDOWSNT;214;1
#ifndef WINDOWSNT;252;1
#ifdef NLDLY;257;1
#ifdef FFDLY;258;1
#ifdef IUCLC;266;1
#ifdef ISTRIP;269;1
#ifdef OLCUC;272;1
#ifdef HPUX;279;1
#ifdef SIGNALS_VIA_CHARACTERS;282;1
#ifdef AIX;288;1
#if defined (SIGTSTP) && !defined (MSDOS);313;2
#ifdef DOS_NT;325;1
#ifdef USABLE_SIGIO;338;1
#ifdef DOS_NT;357;1
#ifdef DOS_NT;369;1
#ifndef DOS_NT;381;1
#ifdef MSDOS;387;1
#ifdef WINDOWSNT;404;1
#ifndef MSDOS;416;1
#ifndef DOS_NT;420;1
#ifdef USABLE_SIGIO;446;1
#ifdef USABLE_SIGIO;452;1
#ifdef USABLE_SIGIO;461;1
#ifdef USABLE_SIGIO;468;1
# ifdef SIGWINCH;473;1
#ifdef USABLE_SIGIO;484;1
# ifdef SIGWINCH;489;1
#ifdef USABLE_SIGIO;500;1
#ifdef SIGTTOU;514;1
#ifndef DOS_NT;538;1
#ifndef DOS_NT;548;1
#ifdef F_SETOWN;575;1
#if defined (USG);578;1
#if !defined (DOS_NT);605;1
#ifdef INLCR;609;1
#ifdef ISTRIP;612;1
#ifdef IEXTEN;617;1
#ifdef IXANY;624;1
#ifdef CS8;632;1
#ifdef VSWTCH;652;1
#ifdef VSUSP;655;1
#ifdef V_DSUSP;658;1
#ifdef VDSUSP;661;1
#ifdef VLNEXT;664;1
#ifdef VREPRINT;667;1
#ifdef VWERASE;670;1
#ifdef VDISCARD;673;1
#ifdef VSTART;678;1
#ifdef VSTOP;681;1
#ifdef VSTART;687;1
#ifdef VSTOP;690;1
#ifdef AIX;694;1
#ifdef VSTART;701;1
#ifdef VSTOP;704;1
#ifdef MSDOS;712;1
#ifdef TCXONC;718;1
#ifdef TIOCSTART;721;1
#if !defined (DOS_NT);724;1
#ifdef TCOON;725;1
#ifdef F_SETFL;729;1
#ifdef F_GETOWN;730;1
#ifdef HAVE_GPM;737;1
#ifdef _IOFBF;748;1
#ifndef DOS_NT;787;1
#ifdef TABDLY;788;1
#if defined TIOCGWINSZ;800;1
#elif defined TIOCGSIZE;809;1
#elif defined WINDOWSNT;818;1
#elif defined MSDOS;827;1
#ifdef TIOCSWINSZ;838;1
#ifdef TIOCSSIZE;847;1
#ifdef BSD_SYSTEM;897;1
#ifdef F_SETFL;900;1
#ifdef F_SETOWN;901;1
#ifdef O_NDELAY;909;1
#ifdef MSDOS;918;1
#ifdef HAVE_PTYS;923;1
#ifdef FIONBIO;927;1
#if defined (UNIX98_PTYS);928;1
#ifdef HAVE_SOCKETS;937;1
#ifdef TRY_AGAIN;941;1
#ifndef HAVE_H_ERRNO;942;1
#ifndef HAVE_GETHOSTNAME;949;1
#ifdef HAVE_SOCKETS;965;1
#ifndef CANNOT_DUMP;966;1
#ifdef HAVE_GETADDRINFO;972;1
#ifdef TRY_AGAIN;1010;1
#ifdef TRY_AGAIN;1014;1
#ifdef SA_RESTART;1054;1
#ifdef SIGCHLD;1065;1
#ifdef SIGDANGER;1068;1
#ifdef PROFILER_CPU_SUPPORT;1071;1
#ifdef SIGWINCH;1074;1
#ifdef USABLE_SIGIO;1081;1
#ifdef FORWARD_SIGNAL_TO_MAIN_THREAD;1090;1
#ifdef FORWARD_SIGNAL_TO_MAIN_THREAD;1098;1
#ifdef FORWARD_SIGNAL_TO_MAIN_THREAD;1120;1
#if !HAVE_DECL_SYS_SIGLIST;1134;1
# ifdef _sys_siglist;1136;1
#ifdef _sys_nsig;1143;1
#ifdef SIGDANGER;1174;1
#ifdef FORWARD_SIGNAL_TO_MAIN_THREAD;1206;1
#if !HAVE_DECL_SYS_SIGLIST && !defined _sys_siglist;1209;2
# ifdef SIGAIO;1213;1
# ifdef SIGALRM;1216;1
# ifdef SIGBUS;1219;1
# ifdef SIGCLD;1222;1
# ifdef SIGCHLD;1225;1
# ifdef SIGCONT;1228;1
# ifdef SIGDANGER;1231;1
# ifdef SIGDGNOTIFY;1234;1
# ifdef SIGEMT;1237;1
# ifdef SIGFREEZE;1241;1
# ifdef SIGGRANT;1244;1
# ifdef SIGHUP;1247;1
# ifdef SIGIO;1252;1
# ifdef SIGIOINT;1255;1
# ifdef SIGIOT;1258;1
# ifdef SIGKILL;1261;1
# ifdef SIGLOST;1264;1
# ifdef SIGLWP;1267;1
# ifdef SIGMSG;1270;1
# ifdef SIGPHONE;1273;1
# ifdef SIGPIPE;1276;1
# ifdef SIGPOLL;1279;1
# ifdef SIGPROF;1282;1
# ifdef SIGPTY;1285;1
# ifdef SIGPWR;1288;1
# ifdef SIGQUIT;1291;1
# ifdef SIGRETRACT;1294;1
# ifdef SIGSAK;1297;1
# ifdef SIGSOUND;1301;1
# ifdef SIGSTOP;1304;1
# ifdef SIGSTP;1307;1
# ifdef SIGSYS;1310;1
# ifdef SIGTHAW;1314;1
# ifdef SIGTRAP;1317;1
# ifdef SIGTSTP;1320;1
# ifdef SIGTTIN;1323;1
# ifdef SIGTTOU;1326;1
# ifdef SIGURG;1329;1
# ifdef SIGUSR1;1332;1
# ifdef SIGUSR2;1335;1
# ifdef SIGVTALRM;1338;1
# ifdef SIGWAITING;1341;1
# ifdef SIGWINCH;1344;1
# ifdef SIGWIND;1347;1
# ifdef SIGXCPU;1350;1
# ifdef SIGXFSZ;1353;1
#ifdef SIGUSR1;1381;1
#ifdef SIGUSR2;1384;1
#ifdef SIGPRE;1388;1
#ifdef SIGORE;1391;1
#ifdef SIGUME;1394;1
#ifdef SIGDLK;1397;1
#ifdef SIGCPULIM;1400;1
#ifdef SIGIOT;1403;1
#ifdef SIGEMT;1406;1
#ifdef SIGBUS;1409;1
#ifdef SIGSYS;1413;1
#ifdef SIGPROF;1417;1
#ifdef SIGVTALRM;1420;1
#ifdef SIGXCPU;1423;1
#ifdef SIGXFSZ;1426;1
#ifdef SIGDANGER;1429;1
#ifdef SIGGRANT;1433;1
#ifdef SIGMIGRATE;1436;1
#ifdef SIGMSG;1439;1
#ifdef SIGRETRACT;1442;1
#ifdef SIGSAK;1445;1
#ifdef SIGSOUND;1448;1
#ifdef SIGTALRM;1451;1
#ifndef HAVE_RANDOM;1455;1
#ifdef random;1456;1
#ifndef RAND_BITS;1460;1
# ifdef HAVE_RANDOM;1461;1
# ifdef HAVE_LRAND48;1464;1
# if RAND_MAX == 32767;1469;1
# if RAND_MAX == 2147483647;1472;1
# ifdef USG;1475;1
#if defined HAVE_RANDOM || ! defined HAVE_LRAND48;1488;2
#ifdef HAVE_RANDOM;1498;1
# ifdef HAVE_LRAND48;1501;1
#ifndef HAVE_SNPRINTF;1526;1
#ifdef EOVERFLOW;1552;1
#ifndef HAVE_NTGUI;1587;1
#ifndef MAX_RW_COUNT;1615;1
#ifdef USG;1661;1
#if !defined (HAVE_GETWD) || defined (BROKEN_GETWD);1662;2
#ifndef MAXPATHLEN;1663;1
#ifdef HAVE_DIRENT_H;1687;1
#if !defined (HAVE_CLOSEDIR);1689;1
#ifndef DOS_NT;1737;1
#ifdef O_NONBLOCK;1744;1
#ifdef O_NOCTTY;1749;1
#ifdef TIOCEXCL;1758;1
#if !defined (HAVE_CFMAKERAW);1763;1
#if !defined (HAVE_CFSETSPEED);1774;1
#if defined (CLOCAL);1796;1
#if defined (CREAD);1799;1
#if defined (CSIZE) && defined (CS7) && defined (CS8);1822;3
#if defined (PARENB) && defined (PARODD) && defined (IGNPAR) && defined (INPCK);1836;4
#if defined (CSTOPB);1870;1
#if defined (CRTSCTS);1885;1
#if defined (CNEW_RTSCTS);1888;1
#if defined (IXON) && defined (IXOFF);1891;2
#if defined (CRTSCTS);1899;1
#elif defined (CNEW_RTSCTS);1901;1
#if defined (IXON) && defined (IXOFF);1909;2
#ifdef HAVE_PROCFS;1923;1
#elif defined DARWIN_OS || defined __FreeBSD__;1943;2
#ifdef DARWIN_OS;1947;1
#ifdef DARWIN_OS;1969;1
#elif !defined (WINDOWSNT) && !defined (MSDOS);1979;2
#ifdef GNU_LINUX;1986;1
#elif defined (SOLARIS2) && defined (HAVE_PROCFS);2321;2
#if !defined (_LP64) && defined (_FILE_OFFSET_BITS) && (_FILE_OFFSET_BITS == 64);2322;2
#if PROCFS_FILE_OFFSET_BITS_HACK == 1;2329;1
#ifdef _FILE_OFFSET_BITS;2331;1
#elif defined __FreeBSD__;2414;1
#elif !defined (WINDOWSNT) && !defined (MSDOS);2568;2
#ifndef DOS_NT;1;1
#ifndef WINDOWSNT;4;1
#ifdef FD_SET;5;1
#ifdef FD_SETSIZE;6;1
#if !defined (HAVE_SELECT);21;1
#ifdef MSDOS;24;1
#ifdef HAVE_PTHREAD;4;1
#if defined HAVE_TIMER_SETTIME && defined SIGEV_SIGNAL;8;2
#if (defined SIGPROF && !defined PROFILING      && (defined HAVE_SETITIMER || defined HAVE_ITIMERSPEC));11;4
#if NSIG < NSIG_MINIMUM;18;2
#ifndef emacs_raise;22;1
#ifdef BSD_SYSTEM;25;1
#ifdef WINDOWSNT;28;1
#ifdef SIGCLD;34;1
#ifndef SIGCHLD;35;1
#ifndef HAVE_STRSIGNAL;39;1
#ifndef SYSTIME_INLINE;5;1
#ifdef emacs;8;1
# ifdef HAVE_X_WINDOWS;9;1
#ifdef HPUX;15;1
#ifdef _STRUCT_TIMEVAL;16;1
#ifndef __TIMEVAL__;17;1
#ifdef GCPRO1;81;1
#ifndef DOS_NT;1;1
#ifdef HPUX;6;1
#ifdef AIX;10;1
#ifdef _POSIX_VDISABLE;14;1
#ifdef CDEL;17;1
#ifdef TIOCOUTQ;24;1
#if defined (GETPGRP_VOID);27;1
#ifndef DOS_NT;33;1
#ifdef HAVE_SYS_WAIT_H;4;1
#ifndef WCOREDUMP;7;1
#ifndef WEXITSTATUS;10;1
#ifndef WIFEXITED;13;1
#ifndef WIFSTOPPED;16;1
#ifndef WIFSIGNALED;19;1
#ifndef WSTOPSIG;22;1
#ifndef WTERMSIG;25;1
#ifdef MSDOS;26;1
#ifdef HAVE_X_WINDOWS;31;1
#ifndef O_RDWR;34;1
#ifndef O_NOCTTY;37;1
#ifdef WINDOWSNT;40;1
#ifdef HAVE_GPM;82;1
#ifdef HAVE_GPM;554;1
#ifndef DOS_NT;924;1
#ifndef DOS_NT;1464;1
#ifdef TERMINFO;1517;1
#ifndef MSDOS;1644;1
#ifdef MSDOS;1669;1
#ifdef HAVE_GPM;1705;1
#ifndef HAVE_WINDOW_SYSTEM;1706;1
#ifndef MSDOS;1918;1
#ifndef DOS_NT;2013;1
#if defined (USG5);2017;1
#elif defined (CYGWIN);2020;1
#ifdef TIOCNOTTY;2024;1
#ifdef MSDOS;2066;1
#ifndef DOS_NT;2085;1
#ifdef O_IGNORE_CTTY;2090;1
#ifndef O_IGNORE_CTTY;2111;1
#ifdef TERMINFO;2133;1
#ifdef TERMINFO;2148;1
#ifndef TERMINFO;2155;1
#ifdef WINDOWSNT;2255;1
#ifdef HAVE_GPM;2294;1
#ifndef DOS_NT;2306;1
# ifdef TERMINFO;2367;1
#ifdef TERMINFO;2482;1
#ifdef HAVE_GPM;2504;1
#ifndef DOS_NT;2508;1
#ifdef MSDOS;7;1
#ifndef BUFSIZE;10;1
#ifdef DEBUG;11;1
#ifndef TERMCAP_FILE;18;1
#ifdef IS_EBCDIC_HOST;55;1
#ifdef IS_EBCDIC_HOST;107;1
#ifdef MSDOS;216;1
#ifdef INTERNAL_TERMINAL;239;1
#if defined (MSDOS) && !defined (TEST);257;2
#ifdef MSDOS;283;1
#ifdef TEST;444;1
#ifndef TERMHOOKS_INLINE;3;1
#ifdef HAVE_NTGUI;30;1
#ifdef HAVE_GPM;49;1
#ifdef HAVE_DBUS;52;1
#ifdef HAVE_NTGUI;56;1
#ifdef HAVE_NS;59;1
#ifdef HAVE_GPM;91;1
#ifndef HAVE_WINDOW_SYSTEM;94;1
#ifdef HAVE_WINDOW_SYSTEM;114;1
#ifdef HAVE_GPM;207;1
#ifdef DEBUG;195;1
#ifdef CLASH_DETECTION;328;1
#ifndef MAX_SECTIONS;31;1
#ifndef ALIGN_DATA_RELOC;376;1
#ifndef CANNOT_DUMP;4;1
#ifdef HAVE_COFF_H;5;1
#ifdef MSDOS;7;1
#ifndef makedev;34;1
#ifdef MSDOS;99;1
#ifdef EFAULT;219;1
#ifdef MSDOS;237;1
#ifdef MSDOS;250;1
#ifdef MSDOS;307;1
#ifndef MSDOS;332;1
#if !defined (__NetBSD__) && !defined (__OpenBSD__);12;2
#if defined (_SYSTYPE_SYSV);16;1
#if __sgi;20;1
#ifndef MAP_ANON;23;1
#ifdef MAP_ANONYMOUS;24;1
#ifndef MAP_FAILED;30;1
