feature;sd
CLEAR_INSN_CACHE;3
MINIMUM_ALIGNMENT;1
L_sf_to_tf;3
STRICTZIP;1
HAVE_AS_FMAF_HPC_VIS3;2
__DISABLE_SSE2__;3
Redirection__;1
SPARC_BI_ARCH;6
__javax_swing_text_html_HTMLDocument;25
FileRenderer__;1
_GLIBCXX_HAVE_POWF;1
SUBLANG_ARABIC_LIBYA;1
Recognizer__;1
nexttoward;1
HAVE_DECL_CALLOC;2
YYLTYPE_IS_TRIVIAL;1
__LITTLE_ENDIAN__;43
UTARG_MAX_PLUS_1_HEX;1
__MACH__;18
__java_awt_datatransfer_SystemFlavorMap;1
HAVE_STRINGS_H;10
HANDLE_SEGV;5
stdout;2
L_fpcmp_parts_sf;1
FIXED_MULHELPER;1
SHUT_RD;1
__CYGWIN__;61
T;4
HAVE_ATOQ;2
WeakBucket__;2
USE_EH_FRAME_REGISTRY;8
MetalFileChooserSelectionListener__;1
M_I86MM;1
O_LARGEFILE;1
_GLIBCXX_HAVE_S_ISREG;3
Engineering__;1
SAVE_CALL_COUNT;3
WRITE_CAN_USE_READ_PREFETCH;1
_GLIBCXX_VERBOSE;2
L_gcov_ior_profiler;1
HAVE_INT128_T;4
AARCH64_MACRO_DEF_GEN_ARGUMENT_LIST;1
BITMAP_DEBUGGING;4
NEED_ARM_ARCH_ISA_ARM;1
DECNUMMAXP;1
__java_text_AttributedString;1
DEFAULT_LIBC;16
HAVE___SECURE_GETENV;2
SUPPORT_GET_CURRENT_FIBER;16
EINTR;3
MSG_WAITALL;1
L_ge_td;2
_MSC_VER;74
PARAMS;4
JV_HAVE_INTTYPES_H;1
__mc68030__;1
HAVE_LROUNDF;2
IFCVT_MACHDEP_INIT;1
HMacTiger;10
__java_security_UnresolvedPermissionCollection;1
LEAF_REG_REMAP;7
__java_util_concurrent_locks_AbstractQueuedSynchronizer;2
PRId32;1
O_NDELAY;1
ParserCallback__;1
VEOF;1
DBL_MANT_DIG;6
NO_INIT_GLOBAL_POINTERS;1
FORCE_CODE_SECTION_ALIGN;1
AbortPolicy__;1
ntohl;1
__gnu_xml_libxmlj_dom_GnomeNamedNodeMap__;1
MetalComboPopup__;1
HAVE___ARGZ_NEXT;1
DECLITEND;7
__virtual__;1
ParagraphAttribute__;1
SHRT_MAX;2
INT_TYPE_SIZE;3
MenuHandler__;1
JAVA_FINALIZATION_NOT_NEEDED;1
ListListener__;1
TARGET_CPU_v850e1;1
HAVE_SA;3
HAVE_SYS_SYSTEMCFG_H;1
__ADSPBF548__;3
__OPTIMIZE_SIZE__;14
_TEST_MS_LAYOUT;3
RE_DUP_MAX;1
DO_ASAN_MAPPING_PROFILE;1
CXX_WRAP_SPEC_LIST;2
PRIxFAST16;1
MetalPropertyListener__;1
SUBLANG_URDU_PAKISTAN;1
PT_LOAD;1
FERAISEEXCEPT_NOSSE_DIVBYZERO_CHECK;1
HAVE_LONG_DOUBLE_VARIANT;5
ASM_OUTPUT_EXTERNAL_LIBCALL;1
GFC_REAL_4_QUIET_NAN;52
ITER24_F4;1
ClassObjectReference__;1
HAVE_LSEEK;3
__set_errno;1
__BOUNDED_POINTERS__;1
ENABLE_RUNTIME_CHECKING;1
TableColumnPropertyChangeHandler__;1
__findclass__;1
FINALIZE_TRAMPOLINE;1
LANG_TAMIL;1
BORLANDC;1
AccessibleAWTList__;1
FreeBSD;2
__javax_swing_JInternalFrame;3
SET_LOCK_HOLDER;2
__ARC_NORM__;9
__DISABLE_AVX512ER__;1
_GLIBCXX_HAVE_S_IFREG;2
LONG_CHARCONST;1
jword;2
ContentParticle__;1
EUNATCH;1
PRIxLEAST8;1
_GLIBCXX_USE_C99_MATH_TR1;17
_GLIBCXX_HAVE_QUICK_EXIT;1
NO_VSX_COPY;1
UINT64_TYPE;1
NO_vsnprintf;3
__MMX__;8
__gnu_javax_crypto_mac_UHash32;3
ENOMEM;2
FIBER_DEBUG;24
_GLIBCXX_SYMVER_DARWIN;1
PUT_SDB_START_DIM;1
ASM_OUTPUT_WEAKREF;4
_POSIX_THREAD_PRIORITY_SCHEDULING;6
OFFSET < 0 || OFFSET >;5
HAVE_extzv;2
STACK_SAVEAREA_MODE;1
__gnu_CORBA_Poa_AOM;1
HAVE_STDINT_H;20
FRAME_LEVEL;1
PIC_OFFSET_TABLE_REG_CALL_CLOBBERED;1
HAVE_CACOSL;2
__moxie__;3
L_cxa_finalize;1
DEC_BIN2CHAR;1
ATOMIC_CHAR_LOCK_FREE;3
LANG_THAI;1
_GLIBCXX_NUM_CATEGORIES;6
ServerInputStream__;1
__java_net_ResolverCache;1
ASM_OUTPUT_ALIGN;2
FROM_USQ;2
SourceChannel__;1
MOTOROLA;1
GlyphPainter__;1
HAVE_tablejump;2
SKIP_VA;48
NO_BODY;1
HAVE_SYS_SYSINFO_H;1
LINE;1
__java_security_Permissions;2
__STRICT_ANSI__;8
ASAN_INTERCEPT_STRDUP;2
CompiledField__;1
AccessibleAWTPopupMenu__;1
ClassType__;1
TEXT_SECTION_NAME;1
ThreadGroupReference__;1
HAVE_SINHF;2
HANDLE_END_BOOTSTRAP_METHODS;1
__VECTOR_KEYWORD_SUPPORTED__;3
LACKS_FCNTL_H;1
_Imaginary_I;1
MACOS;25
FRAME_POINTER_REGNUM;14
_TMS320C6X;1
HAVE_DECL_STRVERSCMP;1
_GLIBCXX_HAVE_USLEEP;1
InstanceOfQueryExp__;1
L_ctzdi2;1
USE_LIBFFI;7
GFC_DEFAULT_CHAR;2
L_ge_dd;2
HPUX_PTHREAD_INITIALIZERS_CHECK;1
__pr23739__;1
_WCHAR_T_;2
__AVR32__;1
TO_USQ;1
USE_CYGWIN_LIBSTDCXX_WRAPPERS;2
ScrollingPanel__;1
Filler;1
USE_COLLECT2;7
FIXED_ADD;1
FIXED_DIVHELPER;1
__gnu_classpath_jdwp_transport_TransportFactory;1
L_tf_to_sf;2
JobAttributes__;1
SynchronizedMap__;1
SUBTARGET_EXTRA_LINK_SPEC;1
__GTHREAD_MUTEX_INIT_FUNCTION;1
STACK_GROWS_DOWN;14
FIXED_USASHL;1
USE_MMAP_ANON;2
SDB_MAX_DIM;1
STACK_DYNAMIC_OFFSET;2
DEBUG_DARWIN_MEM_ALLOCATORS;5
DefaultReleaseAction__;1
_IBMR2;9
ButtonAreaLayout__;1
LIBGCC2_HAS_DF_MODE;18
__gnu_xml_validation_datatype_GMonthType;1
IMPORT_1;1
USE_STD_ALLOCATOR;4
PRINT_OPERAND;1
AIX_STDINT_1_CHECK;1
AccessibleJTable;4
HAVE_AS_CFI_PSEUDO_OP;1
BROKEN_EXCEPTION_HANDLING;7
CertificateRep__;1
BACKTRACE_USES_MALLOC;1
Cast5Key__;1
cproj;1
_MS_VA_LIST_DEFINED;1
RolloverMarginBorder__;1
__gnu_javax_sound_sampled_gstreamer_GStreamerMixer;1
StringReference__;1
EPROTO;1
__java_util_logging_LogManager;1
ASIZE;2
CPP_WORDSZ;25
ARMEL;2
__javax_swing_ToolTipManager;3
SelectionNextWordAction__;1
Description__;1
unix;17
GFC_REAL_16_IS_LONG_DOUBLE;2
DBX_STATIC_BLOCK_END;1
SUBTARGET_INIT_BUILTINS;2
BUFREADCOMMENT;2
__GCC_HAVE_SYNC_COMPARE_AND_SWAP_8;11
SYS_futex;6
GC_AMIGA_PRINTSTATS;12
DocumentHandler__;1
__javax_swing_JMenuBar;1
__gnu_java_awt_peer_qt_QPen__;1
BOL;1
L_unord_dd;2
HAVE_DECL_BASENAME;2
NO_LABEL_VALUES;35
ColorAttribute__;1
GdkFontMetrics__;1
DFP_EXCEPTIONS_ENABLED;1
_AIX;54
WriterFormatFilter__;1
SUBTARGET_ASM_FLOAT_SPEC;1
HEURISTIC1;2
DARWIN_EXTERNC_CHECK;1
USE_CILK_API;1
TILE;2
_GLIBCXX_DEQUE_BUF_SIZE;1
RUNTIME_ENDIANNESS_CHECK_FUNCTION_DEFINED;1
SDB_ALLOW_FORWARD_REFERENCES;8
PARMS;1
SUBTARGET_ADDITIONAL_REGISTER_NAMES;1
__hpux__;36
USE_FENV_H;18
__gnu_java_awt_peer_gtk_GtkPopupMenuPeer__;1
_GLIBCXX_HAVE_ATANL;2
HAVE_XRENDER;2
L_dd_to_sf;3
_CRT_SECURE_NO_WARNINGS;1
HAVE_PIPE2;1
FlipContents__;1
CP_DEMANGLE_DEBUG;3
MD_EXEC_PREFIX;1
PRIX32;1
memory_sanitizer;1
__TURBOC__;5
NO_GZIP;3
HAVE_ASINF;2
LTDL_SHLIBPATH_VAR;3
VXWORKS_NEEDS_VXWORKS_CHECK;1
DefaultTransferHandler__;1
PA_HPUX;8
__java_lang_PosixProcess;2
ENOTCONN;2
ToggleButtonBorder__;2
_WCHAR_T_DEFINED;1
TSAN_EXTERNAL_HOOKS;4
HAVE_DECL_FFLUSH_UNLOCKED;3
HARD_REGNO_RENAME_OK;3
__m88k__;1
SynchronizedCollection__;1
HAVE_AS_IX86_FILDS;1
__MSP430__;1
VKILL;1
WATCH_SIZE;1
CUMULATIVE_ARGS;1
J;2
SUB_NAME;3
HAVE_SYS_SOCKIO_H;1
SHUT_WR;1
ServerNotificationListener__;1
GetField__;1
LABEL_ALIGN;1
HAVE_SYS_SYSMP_H;1
ElementContentModel__;1
AlignmentAction__;1
MASK_SH_E;2
DEBUG_MACINFO_SECTION;1
ESHUTDOWN;2
PARM_BOUNDARY;1
TARGET_DECLSPEC;1
ProxySignature__;1
HAVE_INDEX;1
PRINTNBLOCKS;1
__linux__;63
_SCO_DS;2
PERFORM_FRAME_SIZE_CALCULATION;1
DWARF2_FRAME_REG_OUT;1
NullImageSource__;1
ev4;2
PIC_REG;1
HAVE_COPYSIGN;1
AIX_ASSERT_CHECK;1
SOL_SOCKET;1
EH_RETURN_STACKADJ_RTX;6
DBX_CONTIN_CHAR;1
SUPPORT_SH2;1
_GLIBCXX_COMPLEX;1
__restrict_arr;1
EntryEnumerator__;1
LACKS_STDLIB_H;1
__javax_swing_SpringLayout;5
__javax_swing_plaf_basic_BasicComboBoxUI;6
L_usdiv;1
__vms__;1
__java_nio_channels_FileChannel;1
LTDL_DLOPEN_DEPLIBS;2
HAVE_SYS_SOCKET_H;2
Interceptor__;1
_GLIBCXX_USE_FLOAT128;4
__UINT_LEAST16_MAX__;1
_M_I386;1
__gnu_xml_validation_datatype_GYearMonthType;1
HAS_vsprintf_void;2
HAVE_CATANHL;2
setrlimit;1
L_tile_divsi3;1
_XOPEN_SOURCE_EXTENDED;1
__gnu_javax_net_ssl_provider_ExtensionList;1
THINK_C;6
__GTHREAD_MUTEX_INIT;21
MORECORE;1
NEED_USCORE;1
__LONG_POINTERS;3
GC_H;2
__BSD_VISIBLE;1
DECIMAL_GLOBAL_ROUNDING_ACCESS_FUNCTIONS;2
__ARM_ARCH_ISA_THUMB;3
SUBLANG_SPANISH_HONDURAS;1
PROCEED_ON_ERROR;3
PasteAction__;1
HAVE_DIRENT_H;3
Z_WANT64;1
_GLIBCXX_HAVE_BROKEN_STRTOLD;3
DataContentHandlerWriter__;1
IPPROTO_TCP;1
OptionPaneCloseAction__;1
TARGET_AIX_OS;3
IN_LIBRARY;1
_WINBASE_;1
AARCH64_VARIADIC_MACRO_DEF_GEN_ARGUMENT_LIST;1
B4000000;1
INT16_MIN;3
INTERCEPTION_MAC_H;1
HAVE_FETESTEXCEPT;1
UnmodifiableDocAttributeSet__;1
__gnu_gcj_runtime_PersistentByteMap;4
L_eq_df;2
CheckedSet__;1
FROM_UHA;2
HAVE_DECL_FREE;1
ASM_OUTPUT_COMMON;1
TARGET_NO_LRA;1
HAVE_ATOLL;2
CLOCKS_PER_SEC;6
__javax_swing_plaf_basic_BasicTreeUI;20
TARGET_HPUX;1
REAL_WIDTH;6
ViewListener__;1
DEBUG_PUBNAMES_SECTION;1
EMPTY_GETENV_RESULTS;1
GUARD1;2
_GLIBCXX_FULLY_DYNAMIC_STRING;6
HAVE_AS_GSTABS_DEBUG_FLAG;2
USE_HTM_FASTPATH;8
HAVE_PUTCHAR_UNLOCKED;3
OBJC_JBLEN;1
__mc68hc1x__;1
__USING_SJLJ_EXCEPTIONS__;40
NP_VERSION_MINOR;3
DEBUGGER_ARG_OFFSET;2
__javax_activation_MimeTypeParameterList;1
INT64_TYPE;1
GCC_INSN_FLAGS_H;1
SCAN_LIBRARIES;3
HAVE_TM_ZONE;3
STACK_POP_CODE;1
L_sd_to_usi;3
__gnu_CORBA_OrbFunctional;4
__SH4_NO_FPU;1
HAVE_call;2
REG_OK_STRICT;28
TabPaneListener__;1
UINTMAX_TYPE;1
HAVE_cloog;19
__ARM_ARCH_3M__;1
TARGET_TLS;1
_CLASSPATH_VM_JNI_TYPES_DEFINED;1
L_saturate1;1
REGPARMS;2
__javax_swing_text_html_TableView;2
NUM_UNSPEC_VALUES;2
HAVE_CACOSHL;2
ViewportChangeHandler__;1
malloc;1
ToolBarBorder__;2
ATOMIC_CHAR16_T_LOCK_FREE;3
notify_zc_intrinsic;1
Doctype__;1
DO_LONG_LONG;2
O_RDONLY;1
__DISABLE_F16C__;1
__gnu_javax_security_auth_callback_GnuCallbacks;1
_ADXINTRIN_H_INCLUDED;1
NEED_FIBER_REF_COUNTS;6
L_dd_to_si;3
AccessibleAWTTextComponent__;1
USE_LTDL;13
__gnu_xml_validation_datatype_TimeType;1
DEFAULT_TRIM_THRESHOLD;1
PRIiLEAST16;1
PUT_SDB_DEF;1
EBFONT;1
ServiceLease__;1
FP_RND_NEAREST;1
LANG_GALICIAN;1
HAVE_AS_TLS_MARKERS;1
HAS_52748_FIXED;1
__javax_swing_JLayeredPane;1
LC_TIME;2
DBL_OK;1
__IA64;5
SOLARIS25_PROC_VDB_BUG_FIXED;1
MASK;28
RecentPanelLayout__;1
_POSIX_PRIORITY_SCHEDULING;3
SET_BY_PIECES_P;1
L_di_to_tf;1
O_FSYNC;4
L_make_tf;1
HAVE_AS_REGISTER_PSEUDO_OP;3
PR20348_H_SEEN;2
__DBL_HAS_QUIET_NAN__;1
TransferStack__;1
__javax_security_auth_login_AppConfigurationEntry;1
REL_ALLOC;3
__SEH__;21
CROSS_INCLUDE_DIR;1
HAVE_DECL_ASPRINTF;1
__WORKAROUND_SPECULATIVE_SYNCS;37
PREFETCH;1
__java_awt_image_PixelGrabber;1
DECCHECK;96
__mcfisaaplus__;2
FP_RM;2
L_fixunsdfdi;5
COLLECT_SHARED_FINI_FUNC;1
HAVE_POWF;2
__javax_swing_text_AbstractDocument;10
__invoke__;1
TransferStack;1
WITH_DMALLOC;2
SYSROOT_SPEC;1
__javax_swing_text_NavigationFilter;1
FROM_QI;2
HAVE_SYS_MMAN_H;7
UINT_LEAST64_MAX;1
STACK_REGS;50
__gnu_java_awt_peer_qt_QtImage__;1
HAVE_BCOPY;2
HAVE_MSYNC;1
_CLASSPATH_JNIENV_CONTENTS;1
TARG_PART_BITS;4
__OPENNT;1
__mcffpu__;1
SIGUSR2;2
USE_IX86_CLD;1
INVALID_SET_FILE_POINTER;1
OP_le2;1
SUPPORT_SH1;1
LIBASAN_SPEC;1
UINT_LEAST64_TYPE;1
SpecialAction__;1
NO_DI_MODE;1
CONDPRINT;31
_TBMINTRIN_H_INCLUDED;1
HAVE_ATOMIC_CAS;2
SwingList__;1
HAVE_USABLE_VSNPRINTF;4
L_eq_dd;2
PRIXLEAST64;1
OUTPUT_QUOTED_STRING;1
__javax_swing_text_ZoneView;1
__java_awt_dnd_DropTarget;1
__gnu_java_net_local_LocalSocketImpl;2
HAVE_simple_return;17
EL3HLT;1
VQUIT;1
HAVE_UNDERSCORE_TIMEZONE;2
__ARM_ARCH_5T__;1
HAVE_CLOSEDIR;1
__mips_loongson_vector_rev;1
TARGET_BI_ARCH;7
__gnu_javax_net_ssl_provider_CertificateStatusRequest;1
_AVXINTRIN_H_INCLUDED;1
State__;4
__gnu_xml_xpath_XPathParser;12
L_td_to_dd;3
PROCESSOR_DEFAULT;1
FROM_USI;2
__GCC_HAVE_DWARF2_CFI_ASM;3
__SPU__;77
CONSTRAINT_LEN;2
ASM_OUTPUT_FDESC;1
creal;1
AccessibleJLayeredPane__;1
FolderIcon16__;1
CLK_TCK;2
OBSD_HAS_DECLARE_OBJECT;1
_WIN64;54
AccessibleJProgressBar__;1
HAVE_stack_protect_test;1
PUT_SDB_TYPE;1
ASAN_HAS_BLACKLIST;2
ChangeToParentDirectoryAction__;1
G_;1
ITER24_F2;1
FROM_USA;2
HAVE_PUTC_UNLOCKED;3
HAVE_ERFCF;2
Z_BUFSIZE;1
__final_1method__;1
f;4
CRT_FINI;2
LINKER_SUPPORTS_SPLIT_STACK;1
HAVE_DECL_FPUTS_UNLOCKED;3
HAVE_READDIR_R;2
HAVE_GETWD;1
TARGET_SYNC_LIBCALL;1
USE_FPR;1
__BIG_ENDIAN__;12
rs6000;2
__FAST_MATH__;9
AARCH64_VARIADIC_MACRO_DEF_GEN_PARAM_TYPE_LIST;1
PutField__;1
SKIP_VLA_IN_STRUCT;3
__javax_swing_tree_AbstractLayoutCache;1
NavigableKeySet__;2
HAVE_WAITPID;3
LARGE_CONFIG;6
__uClinux__;6
GC_TMP_VERSION_MINOR;1
HAVE_BACKWARD_PREFETCH;1
LIBFFI_H;18
ClassAttributeValueExp__;1
WCHAR_TYPE;3
SIGABRT;6
__nucleus__;22
ReferenceIntegerPair__;1
ENOLINK;1
APPLY_RESULT_SIZE;1
DEBUG_LOCKS;1
__GTHREAD_HIDE_WIN32API;4
IMMEDIATE_s2;1
IPV6_LEAVE_GROUP;2
OMP_LOCK_DIRECT;2
TARGET_ABI_OPEN_VMS;24
_MACHINE_ANSI_H_;2
CPU_FAMILY;2
HAVE_VALGRIND_MEMCHECK_H;1
SIGCONT;1
HAVE_CSINF;2
FIXED_ASHLHELPER;1
__javax_imageio_spi_ServiceRegistry;3
_LIBOBJC_WEAK;2
PB_DS_REGRESSION_TRACE;2
_WRS_KERNEL;3
POWERPC64;29
MetalComboBoxEditorBorder__;1
__javax_swing_UIDefaults;8
POWERPC_DARWIN;4
IEEE_MC68k;2
O_SYNC;2
SIGTTOU;2
TARGET_USES_SYSV4_OPT;3
HAVE_setmemhi;1
JDesktopIcon;1
SYNC_CACHE_DISABLE;7
SETCONTEXT_CLOBBERS_TLS;1
HAVE_FREXP;5
CSTOPB;1
DWARF_REG_TO_UNWIND_COLUMN;3
DiscardPolicy__;1
_GLIBCXX_HAVE_ECHILD;2
STRUCT_TM_HAS_GMTOFF;2
__TEST_DEBUG;24
BaseAction__;1
__mips16;5
OP_floatunsi;1
OFFS_ASSIGNIVAR_FAST;1
ANNUL_IFFALSE_SLOTS;9
HAVE_AS_POPCNTD;2
SHORT_FRACT_TYPE_SIZE;1
strdup;3
HAVE_REGISTER_MAIN_STATIC_DATA;1
_GLIBCXX_HAVE_ASINL;2
RETURN_ADDR_RTX;1
Internet_profile__;1
KeyBinding__;1
GC_GCJ_H;1
__size_t__;1
SUBTARGET_CC1_SPEC;1
HAVE_FABSL;6
NO_LEAST_TYPES;1
ComponentHandler__;4
SIG_ATOMIC_TYPE;1
CheckedMap__;1
L_addsub_td;2
LANG_CATALAN;1
FAR;2
NOT_YET;3
SOLARIS_STACKBOTTOM;3
HAVE_TSEARCH;4
RTSS;3
CILK_LIB_DEBUG;13
__STDC_IEC_559_COMPLEX__;2
OP_sub3;1
HAVE_setmemdi;1
OFFS_MSGSEND_FAST;1
HAVE_UNLINK;1
SANITIZER_SUPPORTS_WEAK_HOOKS;7
F_SETFD;1
__INTERIX;6
L_tf_to_td;3
NEED_IEEE754_DOUBLE;1
_STRING_ARCH_unaligned;2
ASM_DECLARE_RESULT;3
HeaderElement__;1
ATTRIBUTE_FPTR_PRINTF;1
Loader__;3
__javax_swing_JWindow;1
AARCH64_ABI_DEFAULT;1
HOSTILE_THREAD_PAUSE;1
HAVE_SQRTL;5
MixedRecognizer__;1
_X_HPUX10;1
MASK_PA_11;2
SIGALRM;8
SUBTARGET_CARRY_P;1
USE_WIDE_CHAR;18
ENODEV;1
Values__;2
__GNU_MP_VERSION_PATCHLEVEL;1
CASE_VECTOR_PC_RELATIVE;1
sigmask;1
FilterBypass__;2
__64BIT__;7
AtomicIntegerFieldUpdaterImpl__;1
SUBTARGET_FRAME_POINTER_REQUIRED;3
KeymapActionMap__;1
CollationSorter__;1
HAVE_SCALBNL;2
HAVE_incscc;1
LANG_GUJARATI;1
HAVE_FESETENV;2
__EXCEPTIONS;10
DEBUG_MACRO_SECTION;1
__javax_swing_text_TextAction;2
ListSelectionHandler__;2
Dummy__;1
OS2;32
HANDLE_RUNTIMEINVISIBLEANNOTATIONS_ATTRIBUTE;1
HAVE_FP_RND_T;1
TO_UTA;2
__gnu_xml_aelfred2_XmlParser;5
FIXUP_POINTER;2
DIVOPLEN;2
__vax__;10
SubList__;2
HAVE_GAS_MICROMIPS;1
NO_GPR;2
HMacSHA512;10
__v850;1
CROSS_DIRECTORY_STRUCTURE;25
DEFAULT_PCC_STRUCT_RETURN;1
DIR_ONLY_3A_H;1
SIGHUP;5
_LARGEFILE64_SOURCE;11
DO_INT;2
__STDC_IEC_559__;2
__PPU__;3
HAVE_OFF64_T;1
SIGWINCH;3
TO_UDI;1
__PTRDIFF_MAX__;2
__gnu_awt_xlib_XGraphicsConfiguration;3
L_fixdfdi;5
OpenAction__;1
__dest_os;3
AccessibleJPasswordField__;1
HAVE__DOPRNT;1
REDIRECT_MALLOC;20
HAVE_AS_IX86_CMOV_SUN_SYNTAX;2
__gnu_javax_net_ssl_provider_Alert;2
__gnu_java_awt_peer_gtk_GdkScreenGraphicsDevice__;1
_IOFBF;1
__javax_swing_colorchooser_DefaultPreviewPanel;1
STRUCTURE_SIZE_BOUNDARY;2
HAVE_XRANDR;6
_GLIBCXX_HAVE_EBADMSG;2
IMPORT_1B;2
ButtonBorder__;2
HAVE_SELECT;9
DWARF_FRAME_RETURN_COLUMN;1
TO_MODE_NAME_S;1
KeyIterator__;3
PRIi8;1
AccessibleJTableHeaderCell__;1
FLT_OK;1
DEBUG_RELOAD;10
HAVE_ERRNO_DECL;1
__gnu_java_awt_peer_gtk_GdkGraphicsEnvironment__;1
USHRT_MAX;10
_LIBUNWIND_STD_ABI;2
_MIPS_SZLONG;2
HAVE_MAGIC_T;3
FIBER_CHECK_REF_COUNTS;2
TEST;352
DEBUG_EXCEPTIONS;14
vector;3
OPTIMIZE_MODE_SWITCHING;3
GTK_MINOR_VERSION;19
SRC_M3;10
MMIX_MAX_ARGS_IN_REGS;2
HOST_OBJECT_SUFFIX;1
ServiceIterator__;1
HAVE_COMPLEX_H;1
__javax_management_MBeanPermission;1
DBX_OUTPUT_MAIN_SOURCE_FILE_END;1
DECIMAL64_TYPE_SIZE;1
CILK_PROFILE;10
alignas;1
HAVE_DLERROR;1
__be_os;3
__javax_swing_JTree;6
LOCAL_INCLUDE_DIR;1
DEFINED_ONCE;16
LINK_EH_SPEC;3
F;2
__javax_swing_plaf_basic_BasicPopupMenuUI;4
__Lynx__;19
EntryIterator__;3
SimpleFontSpec__;1
ImageReaderIterator__;1
__javax_print_attribute_AttributeSetUtilities;10
PRIiFAST16;1
BooleanValueExp__;1
HAVE_GFC_LOGICAL_2;5
ASM_OUTPUT_SPECIAL_POOL_ENTRY;2
MainPanelLayout__;1
DragController__;1
FileChooserListViewIcon__;1
Cause__;1
__HTM__;3
UTA_MODE;2
_SYSTYPE_SVR4;3
__javax_swing_plaf_basic_BasicMenuUI;6
ButtonAction__;1
HAVE_DECL_FILENO_UNLOCKED;3
_IMMINTRIN_H_INCLUDED;15
_GLIBCXX_HAVE_SQRTL;2
__ARM_ARCH_7M__;1
COLLECT_EXPORT_LIST;39
YYSTACK_USE_ALLOCA;2
FIXED_ASHL;1
PROF;2
CallerRunsPolicy__;1
L_unpack_sf;1
__unix;1
HEAP_START;1
DCL_LOCK_STATE;1
TARGET_FPMATH_DEFAULT;1
ASM_OUTPUT_POOL_EPILOGUE;1
MessageFormatElement__;1
__mc68000__;4
__gnu_xml_pipeline_ValidationConsumer;6
Z_LARGE;1
UNALIGNED;2
_GLIBCXX_HAVE_TANHL;2
_BSD_RUNE_T_;1
__mulxc3;1
DEBUG;278
GDay__;1
HANDLE_LINENUMBERTABLE_ATTRIBUTE;1
LIBGCC2_UNWIND_ATTRIBUTE;1
TARGET_SOLARIS;4
SynchronizedList__;1
STRICTZIPUNZIP;2
ENABLE_TYPES_CHECKING;3
LONG_SDIVISION;1
L_negate_tf;2
HAVE_DMB;3
__gnu_java_awt_dnd_peer_gtk_GtkDragSourceContextPeer__;1
STARTFILE_OPENBSD_SPEC;1
ID__;1
sun;30
HAVE_SYS_TABLE_H;1
DATA_SECTION_ASM_OP;1
__ARM_ARCH_6J__;1
CSSParserCallback__;1
O_CLOEXEC;9
TreeControlIcon__;1
SynchronizedSortedMap__;1
M32R_OPTS_H;1
ECONNRESET;2
sa_handler;2
HAVE_NEXTAFTERF;3
__SIG_ATOMIC_MIN__;1
F_OK;3
HAVE_sync_compare_and_swapqi;1
TableTextField__;1
\x0';1
HAVE_LROUND;2
__need_wint_t;3
UINT_LEAST8_MAX;1
log10;1
__javax_swing_text_html_parser_DocumentParser;1
NO_DENORMALS;2
PRIu16;1
EL2NSYNC;1
ASAN_TEST_CONFIG_H;1
NOTHREAD;1
__STL_BEGIN_NAMESPACE;1
CLZ_DEFINED_VALUE_AT_ZERO;1
L_tf_to_df;2
MINGW_LIBGCJ_UNICODE;4
GC_REDIRECT_TO_LOCAL;3
GPLUSPLUS_TOOL_INCLUDE_DIR;1
__STDC_LIMIT_MACROS;3
__PIE__;1
_MT_ALLOCATOR_H;1
__gnu_javax_net_ssl_provider_X509KeyManagerFactory;1
TARGET_ASM_DESTRUCTOR;2
AccessibleAWTScrollBar__;1
HighlightEntry__;1
HPUX_C99_INTPTR_CHECK;1
MetalTitlePaneLayout__;2
ASM_MAYBE_OUTPUT_ENCODED_ADDR_RTX;2
TreeTraverseAction__;1
UnmodifiablePrintServiceAttributeSet__;1
DEBUG_LOC_SECTION_LABEL;1
L_lt_sf;2
__INT_FAST16_MAX__;2
__STDDEF_H__;1
SUBTARGET_REG_CLASS_CARRY;1
LLONG_MAX;8
__gnu_xml_libxmlj_dom_GnomeDocument__;1
DEFAULT_SIGNED_CHAR;3
_WCHAR_T;1
__java_awt_Polygon;1
__javax_security_auth_kerberos_DelegationPermission;1
GC_VERSION_MAJOR;2
HAS_sprintf_void;2
__MINWGW32__;1
L_xf_to_dd;3
HWCAP_S390_TE;1
fix;2
WORDSIZE;9
DBX_REGPARM_STABS_CODE;1
IMMEDIATE_u1;1
__50SERIES;1
__mfido___;1
TARGET_ELF32;1
DECALLOC;3
IN_GLIBCPP_V3;9
MouseInputHandler__;8
Double__;8
bad1;1
SANITIZER_MAC;36
L_mulvsi3;1
ECHILD;2
HAVE_DECL_SETRLIMIT;1
INC_PR20348_H_SEEN;2
STARTFILE_CPU_SPEC;1
CPU_EQUAL_S;1
__LDBL_MANT_DIG__;5
PRIXFAST32;1
HAVE_DECL_FGETS_UNLOCKED;3
__pdp11__;2
COPYING_UNIT;2
AccessibleJComponent;2
GCC_JCF_H;1
ModelListener__;3
LIBXML2_NEW_BUFFER;1
HAVE_OPEN64;1
RESTORE_X86_FP_STATE;3
RadioButtonMenuItemIcon__;1
HAVE_TERMIOS_H;1
YYSIZE_T;4
HAVE_CLOG10;2
CSSStyleSheetParserCallback__;1
RE_NREGS;1
EXDEV;1
SO_LINGER;3
L_usi_to_sf;4
MALLOC_ALIGNMENT;1
HPUX_SYSTIME_CHECK;1
__NO_LWSYNC__;1
local;4
HAVE_STRTOLD;2
A;12
__javax_swing_event_DocumentEvent;2
HAVE_FFLUSH_UNLOCKED;3
