feature;sd
AIX_GENUINE_CPLUSPLUS;1
TIOCINQ;1
NO_DUP;2
__SH4__;21
IPPROTO_ICMP;1
__va_copy;1
SSL_R_REUSE_CERT_LENGTH_NOT_ZERO;1
SIG_SETMASK;1
PY_FORMAT_SIZE_T;1
Py_MATH_El;1
DONT_HAVE_STDIO_H;2
HAVE_STAT;4
HAVE_SENDFILE;3
ASMINF;2
SO_RCVBUF;1
SNDCTL_DSP_CHANNELS;1
MSG_NOSIGNAL;1
Py_BYTES_CTYPE_H;1
INADDR_LOOPBACK;1
BZ_CONFIG_ERROR;2
WNOHANG;1
Py_HASH_ALGORITHM;4
_CS_HW_SERIAL;1
EOVERFLOW;1
PY_LONG_LONG;4
O_ASYNC;1
NETLINK_NFLOG;1
_PC_TIMESTAMP_RESOLUTION;1
X509_R_UNKNOWN_PURPOSE_ID;1
SIZEOF_WCHAR_T;18
ZLIB_DECOMPRESS_COPY_METHODDEF;1
ENOENT;1
SSL_R_WRONG_SIGNATURE_SIZE;1
HAVE_STRUCT_STAT_ST_GEN;3
RLIMIT_MEMLOCK;1
YESEXPR;1
HAVE_LINK;3
LACKS_STRINGS_H;1
WSTOPPED;1
HAVE_MKNOD;3
EFBIG;1
verbose;1
RLIMIT_RTTIME;1
TIOCSER_TEMT;1
SIGXCPU;1
PEM_R_CIPHER_IS_NULL;1
PA_LINUX;5
POLLWRBAND;1
WIFSTOPPED;2
STRINGLIB_WANT_CONTAINS_OBJ;1
_POSIX_SEM_VALUE_MAX;1
SLOW_SUM;1
MSG_CTRUNC;1
TIOCGSOFTCAR;1
TCP_KEEPIDLE;1
EX_CANTCREAT;1
HAVE_GDBM_DASH_NDBM_H;1
MAJOR_IN_SYSMACROS;1
SOUND_MIXER_RADIO;1
HAVE_SOCKETPAIR;2
RDS_GET_MR;1
COMPILER;2
_SC_XOPEN_CRYPT;1
ENOSYS;1
HAVE_SYS_UTSNAME_H;1
SOL_NETROM;1
SO_USELOOPBACK;1
HAVE_CURSES_IS_TERM_RESIZED;2
HAVE_SIGWAIT;3
_SC_PII_OSI_CLTS;1
TIOCPKT_NOSTOP;1
MPD_CLEAR_STDC_LIMIT_MACROS;1
SSL_R_KRB5_S_INIT;1
SSL_R_COOKIE_MISMATCH;1
pyr;1
VREPRINT;1
LANDMARK;2
F_TEST;1
SSL_R_WRONG_NUMBER_OF_KEY_BITS;1
HAVE_IEEEFP_H;1
MSG_EOR;1
HAVE_INT32_T;5
HAVE_SYS_TYPES_H;12
IPPROTO_IDP;1
__INTEL_COMPILER;7
SO_RCVTIMEO;1
HAVE_INITGROUPS;2
XML_ATTR_INFO;12
Py_DEFAULT_RECURSION_LIMIT;1
PyTuple_MAXSAVESIZE;8
Py_BUILD_CORE_MODULE;1
SSL_R_ERROR_GENERATING_TMP_RSA_KEY;1
WIN32_PERF_COUNTER;5
HAVE_SYS_KERN_CONTROL_H;2
_SC_THREAD_THREADS_MAX;1
HAVE_HYPOT;2
MAX_ABS_EXP;2
_PC_PRIO_IO;1
HAVE_BROKEN_PIPE_BUF;1
USE_DYLD_GLOBAL_NAMESPACE;3
InterlockedCompareExchangePointer;1
TIOCPKT_DATA;1
S_IRGRP;1
NBPG;1
_X86_;1
NB_SMALL_SIZE_CLASSES;8
applec;1
SSL_R_UNKNOWN_CIPHER_RETURNED;1
SSL_R_KRB5_S_TKT_EXPIRED;1
_SC_XBS5_LP64_OFF64;1
_GNU_SOURCE;3
IP_MAX_MEMBERSHIPS;1
TCSBRK;1
HAVE_INT64_T;4
MSG_EOF;1
__LITTLE_ENDIAN__;7
__MACH__;1
_PY_USE_CV_LOCKS;2
Py_UNICODE_SIZE;2
EX_NOPERM;1
SHUT_RD;1
__CYGWIN__;24
M_I86MM;1
O_LARGEFILE;2
HAVE_GETPGID;2
TKINTER_PROTECT_LOADTK;11
PyTuple_MAXFREELIST;1
SSL_R_BAD_SSL_SESSION_ID_LENGTH;1
HAVE_GETGROUPLIST;2
EINTR;5
