feature;sd
__W32API_MAJOR_VERSION;1
HAVE_SETHOSTNAME;1
REPLACE_OBSTACK_PRINTF;2
GNULIB_RENAMEAT;2
_WIN32;14
makedev;4
USE_NONOPTION_FLAGS;6
HAVE_RAW_DECL_SIGPROCMASK;1
REPLACE_REMOVE;1
__SIZEOF_PTHREAD_MUTEX_T;1
_SYS_STAT_H;2
HAVE_IMAGEMAGICK;5
HAVE_DECL_FTELLO;1
S_IFNWK;1
S_ISFIFO;1
HAVE_GETRUSAGE;1
S_ISVTX;1
HAVE_RAW_DECL_SRANDOM;1
sony_news;1
HAVE_DECL_TZNAME;1
HAVE___EXECUTABLE_START;1
VLNEXT;1
GL_INT64_T;7
HAVE_EUIDACCESS;3
GNULIB_SCANF;1
_POSIX_PATH_MAX;1
ESOCKTNOSUPPORT;1
HAVE_STRTOULL;1
GNULIB_MKDIRAT;1
KERN_BOOTTIME;1
XK_dead_caron;2
FLT_RADIX;3
GNULIB_STRTOLL;1
EMSGSIZE;2
HAVE_STRUCT_SIGACTION_SA_SIGACTION;1
