branch;line;nd
#ifdef BDB_HIER;257;1
#ifdef BDB_HIER;268;1
#ifdef BDB_HIER;370;2
#ifdef LDAP_DEBUG;499;1
#ifdef LDAP_DEBUG;530;1
#ifdef SLAP_ZONE_ALLOC;562;1
#else;564;1
#ifdef LDAP_DEBUG;594;1
#ifdef SLAP_ZONE_ALLOC;623;1
#ifndef BDB_HIER;651;2
#else;667;1
#ifdef SLAP_ZONE_ALLOC;687;1
#ifdef BDB_HIER;723;1
#ifdef SLAP_ZONE_ALLOC;730;1
#ifdef BDB_HIER;754;1
#ifdef SLAP_ZONE_ALLOC;780;1
#else;782;1
#ifdef SLAP_ZONE_ALLOC;805;1
#ifdef BDB_HIER;843;1
#if 0;850;1
#ifdef BDB_HIER;857;1
#ifdef SLAP_ZONE_ALLOC;874;1
#else;876;1
#ifdef BDB_HIER;939;1
#ifdef BDB_HIER;961;1
#ifdef BDB_HIER;989;1
#ifdef BDB_HIER;997;1
#ifdef SLAP_ZONE_ALLOC;1066;1
#else;1068;1
#ifdef BDB_HIER;1088;1
#ifdef SLAP_ZONE_ALLOC;1130;1
#else;1132;1
#ifdef LDAP_DEBUG;1160;2
#ifdef DB_DIRTY_READ;10;1
#ifdef SLAP_BDB_ALLOW_DIRTY_READ;79;1
#else;81;1
#ifdef BDB_HIER;129;1
#else;133;1
#if 0;462;1
#ifdef BDB_INDEX_USE_HASH;11;1
#else;31;1
#ifdef BDB_INDEX_USE_HASH;122;1
#ifdef HAVE_EBCDIC;129;1
#ifdef DB_AUTO_COMMIT;133;1
#ifdef LDAP_X_TXN;29;1
#ifdef LDAP_X_TXN;34;1
#if 0;411;1
#ifndef BDB_HIER;7;2
#else;321;2
#if DB_VERSION_FULL < 0x04030000;6;1
#else;8;1
#ifdef HAVE_EBCDIC;12;1
#if DB_VERSION_FULL >= 0x04030000;18;2
#ifdef HAVE_EBCDIC;28;1
#ifdef LDAP_COMP_MATCH;6;1
#ifdef LDAP_COMP_MATCH;55;1
#ifdef LDAP_COMP_MATCH;85;1
#ifdef LDAP_COMP_MATCH;114;1
#ifdef LDAP_COMP_MATCH;183;1
#ifdef LDAP_COMP_MATCH;409;1
#ifdef BDB_HIER;18;1
#ifdef BDB_HIER;29;1
#ifdef SLAP_ZONE_ALLOC;106;1
#else;108;1
#ifndef SLAP_ZONE_ALLOC;117;1
#ifdef SLAP_ZONE_ALLOC;121;1
#ifdef SLAP_ZONE_ALLOC;173;1
#else;175;1
#ifdef SLAP_ZONE_ALLOC;206;1
#else;212;1
#ifdef SLAP_ZONE_ALLOC;217;1
#else;219;1
#if IDL_DEBUG > 0;19;2
#ifdef IDL_BINARY_SEARCH;57;2
#else;82;2
#if IDL_DEBUG > 1;98;1
#elif IDL_DEBUG > 0;101;1
#if IDL_DEBUG > 1;135;1
#elif IDL_DEBUG > 0;137;1
#if IDL_DEBUG > 1;145;1
#elif IDL_DEBUG > 0;148;1
#if IDL_DEBUG > 1;176;1
#elif IDL_DEBUG > 0;178;1
#if DB_VERSION_FULL < 0x04010000;408;1
#else;410;2
#if 0;958;1
#ifdef BDB_HIER;1034;3
#ifdef BDB_MONITOR_IDX;52;1
#ifdef BDB_MONITOR_IDX;109;1
#ifdef LDAP_COMP_MATCH;238;1
#if 0;374;1
#if 0;391;1
#ifdef BDB_HIER;47;1
#ifndef BDB_MULTIPLE_SUFFIXES;59;1
#ifdef HAVE_EBCDIC;189;1
#else;193;1
#ifdef SLAP_ZONE_ALLOC;282;1
#ifdef DB_AUTO_COMMIT;297;1
#ifndef BDB_HIER;360;1
#else;366;1
#ifdef HAVE_EBCDIC;376;1
#else;385;1
#ifdef BDB_HIER;566;1
#ifdef LDAP_X_TXN;591;1
#ifdef HAVE_EBCDIC;608;1
#if !defined(NO_THREAD) && DB_VERSION_FULL <= 0x04070000;629;1
#if (SLAPD_BDB == SLAPD_MOD_DYNAMIC && !defined(BDB_HIER)) ||  (SLAPD_HDB == SLAPD_MOD_DYNAMIC && defined(BDB_HIER));671;2
#ifdef BDB_TOOL_IDL_CACHING;55;1
#ifdef LDAP_X_TXN;357;1
#ifdef LDAP_X_TXN;362;1
#ifdef LDAP_X_TXN;35;1
#ifdef LDAP_X_TXN;41;1
#ifndef BDB_HIER;186;1
#ifdef BDB_MULTIPLE_SUFFIXES;226;1
#else;228;1
#ifdef BDB_MONITOR_IDX;16;1
#ifdef BDB_MONITOR_IDX;64;1
#ifdef BDB_MONITOR_IDX;87;1
#ifdef BDB_MONITOR_IDX;119;1
#if 0;124;1
#ifdef BDB_MONITOR_IDX;225;1
#if 0;322;1
#ifdef BDB_MONITOR_IDX;369;1
#ifdef BDB_MONITOR_IDX;376;1
#ifdef BDB_HIER;4;1
#else;7;1
#ifdef BDB_HIER;81;1
#if DB_VERSION_FULL < 0x04030000;97;1
#else;99;1
#ifdef HAVE_EBCDIC;104;1
#ifdef SLAP_ZONE_ALLOC;133;1
#else;134;1
#ifdef SLAP_ZONE_ALLOC;146;1
#else;148;1
#ifdef BDB_MONITOR_IDX;320;1
#if 0;337;1
#else;339;1
#ifdef BDB_HIER;422;1
#ifdef SLAP_ZONE_ALLOC;342;1
#ifdef SLAP_ZONE_ALLOC;353;1
#ifdef SLAP_ZONE_ALLOC;379;1
#ifdef SLAP_ZONE_ALLOC;394;1
#ifdef SLAP_ZONE_ALLOC;422;1
#ifdef SLAP_ZONE_ALLOC;436;1
#ifdef LDAP_SCOPE_CHILDREN;619;1
#ifdef SLAP_ZONE_ALLOC;695;1
#ifdef SLAP_ZONE_ALLOC;720;1
#ifdef SLAP_ZONE_ALLOC;761;1
#ifdef SLAP_ZONE_ALLOC;801;1
#ifdef BDB_TOOL_IDL_CACHING;26;1
#if DB_VERSION_FULL >= 0x04060000;52;1
#else;54;1
#ifdef USE_TRICKLE;57;1
#ifdef USE_TRICKLE;88;1
#ifdef USE_TRICKLE;122;1
#ifdef BDB_TOOL_IDL_CACHING;161;1
#ifdef BDB_HIER;233;1
#ifndef BDB_HIER;323;1
#ifdef SLAP_ZONE_ALLOC;332;1
#else;334;1
#ifdef BDB_HIER;339;1
#ifdef USE_TRICKLE;552;1
#ifdef BDB_TOOL_IDL_CACHING;799;1
#ifdef USE_TRICKLE;1043;1
#if 0;13;1
#if 0;7;2
#if SLAPD_DNSSRV == SLAPD_MOD_DYNAMIC;68;1
#ifndef BDB_HIER;3;1
#ifdef HAVE_TLS;31;1
#else;35;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;214;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;245;1
#ifndef LDAP_BACK_PRINT_CONNTREE;301;1
#ifdef LDAP_DEVEL;12;1
#if LDAP_BACK_PRINT_CONNTREE > 0;15;1
#if LDAP_BACK_PRINT_CONNTREE > 0;235;1
#if LDAP_BACK_PRINT_CONNTREE > 0;263;1
#if LDAP_BACK_PRINT_CONNTREE > 0;333;1
#if LDAP_BACK_PRINT_CONNTREE > 0;340;1
#ifdef HAVE_TLS;348;2
#ifdef HAVE_TLS;457;1
#ifdef HAVE_TLS;489;1
#ifdef HAVE_TLS;528;1
#ifdef HAVE_TLS;732;1
#if LDAP_BACK_PRINT_CONNTREE > 0;762;1
#if LDAP_BACK_PRINT_CONNTREE > 0;779;1
#if LDAP_BACK_PRINT_CONNTREE > 0;823;1
#if LDAP_BACK_PRINT_CONNTREE > 0;828;1
#ifdef HAVE_TLS;843;1
#ifdef HAVE_CYRUS_SASL;1018;1
#ifdef HAVE_TLS;1174;1
#if LDAP_BACK_PRINT_CONNTREE > 0;1301;1
#if LDAP_BACK_PRINT_CONNTREE > 0;1306;1
#ifdef HAVE_CYRUS_SASL;1639;2
#if 0;1881;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;2061;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;9;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;52;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;82;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;186;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;232;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;270;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;439;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;465;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;632;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;665;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;672;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;777;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;801;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;822;1
#ifdef SLAP_CONFIG_DELETE;853;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;857;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;889;1
#ifdef SLAP_CONFIG_DELETE;902;1
#if 0;932;1
#ifdef SLAP_CONFIG_DELETE;1031;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;1064;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;1081;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;1141;1
#else;1231;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;1443;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;1466;2
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;1599;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;1695;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;267;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;360;1
#if 0;463;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;1134;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;1277;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;1835;1
#ifdef SLAP_DISTPROC;6;2
#ifdef LDAP_DYNAMIC_OBJECTS;30;1
#ifdef SLAP_DISTPROC;70;1
#if SLAPD_LDAP == SLAPD_MOD_DYNAMIC;250;1
#ifdef LDAP_PF_LOCAL;299;1
#elif defined(LDAP_PF_INET6);301;1
#else;303;1
#ifdef LDAP_PF_LOCAL;311;1
#ifdef LDAP_PF_INET6;316;2
#if defined( HAVE_GETADDRINFO ) && defined( HAVE_INET_NTOP );341;1
#else;344;1
#if 0;696;1
#ifdef LDAP_BACK_PRINT_CONNTREE;58;1
#ifdef SLAP_DISTPROC;71;1
#if 0;441;1
#if LDAP_BACK_PRINT_CONNTREE > 0;21;1
#if LDAP_BACK_PRINT_CONNTREE > 0;38;1
#ifdef _WIN32;30;1
#else;33;1
#ifndef _WIN32;39;1
#else;42;1
#ifndef IX_FSL;48;1
#ifndef LDIF_NEED_ESCAPE;52;1
#ifdef LDAP_DEBUG;299;1
#if 0;1461;1
#ifdef LDAP_X_TXN;25;1
#ifdef LDAP_X_TXN;30;1
#if 0;343;1
#ifdef LDAP_COMP_MATCH;212;1
#ifdef LDAP_COMP_MATCH;220;1
#ifdef LDAP_COMP_MATCH;307;1
#ifdef LDAP_COMP_MATCH;323;1
#ifdef LDAP_COMP_MATCH;409;1
#ifdef LDAP_DEVEL;20;1
#ifdef MDB_MONITOR_IDX;47;1
#ifdef LDAP_COMP_MATCH;80;1
#ifndef CACHELINE;96;1
#if defined(__i386) || defined(__x86_64);99;1
#else;101;1
#if 0;288;1
#ifdef LDAP_X_TXN;24;1
#ifdef LDAP_X_TXN;29;1
#if 0;376;1
#ifdef LDAP_COMP_MATCH;6;1
#ifdef LDAP_COMP_MATCH;55;1
#ifdef LDAP_COMP_MATCH;85;1
#ifdef LDAP_COMP_MATCH;113;1
#ifdef LDAP_COMP_MATCH;178;1
#ifdef LDAP_COMP_MATCH;395;1
#if 0;427;1
#if IDL_DEBUG > 0;9;2
#ifdef IDL_BINARY_SEARCH;47;2
#else;72;2
#if IDL_DEBUG > 1;88;1
#elif IDL_DEBUG > 0;91;1
#if IDL_DEBUG > 1;125;1
#elif IDL_DEBUG > 0;127;1
#if IDL_DEBUG > 1;135;1
#elif IDL_DEBUG > 0;138;1
#if IDL_DEBUG > 1;166;1
#elif IDL_DEBUG > 0;168;1
#ifndef MISALIGNED_OK;305;1
#ifndef MISALIGNED_OK;315;1
#ifndef MISALIGNED_OK;320;1
#ifndef MISALIGNED_OK;443;1
#ifndef MISALIGNED_OK;453;1
#ifndef MISALIGNED_OK;458;1
#if 0;655;1
#if 1;806;1
#else;869;2
#ifdef MDB_MONITOR_IDX;50;1
#ifdef MDB_MONITOR_IDX;103;1
#ifdef MDB_TOOL_IDL_CACHING;137;1
#ifdef LDAP_COMP_MATCH;240;1
#if 0;377;1
#if 0;394;1
#ifndef MDB_MULTIPLE_SUFFIXES;40;1
#ifdef HAVE_EBCDIC;109;1
#else;113;1
#ifdef LDAP_X_TXN;296;1
#ifdef HAVE_EBCDIC;313;1
#if (SLAPD_MDB == SLAPD_MOD_DYNAMIC);370;1
#ifndef MISALIGNED_OK;21;1
#ifndef MISALIGNED_OK;25;1
#ifdef LDAP_X_TXN;353;1
#ifdef LDAP_X_TXN;358;1
#if 0;546;1
#ifdef LDAP_X_TXN;33;1
#ifdef LDAP_X_TXN;39;1
#ifdef MDB_MULTIPLE_SUFFIXES;81;1
#else;83;1
#if 0;476;1
#ifdef MDB_MONITOR_IDX;14;1
#ifdef MDB_MONITOR_IDX;41;1
#ifdef MDB_MONITOR_IDX;61;1
#ifdef MDB_MONITOR_IDX;76;1
#if 0;81;1
#ifdef MDB_MONITOR_IDX;181;1
#if 0;266;1
#ifdef MDB_MONITOR_IDX;313;1
#ifdef MDB_MONITOR_IDX;320;1
#ifdef MDB_MONITOR_IDX;218;1
#ifdef LDAP_SCOPE_CHILDREN;541;1
#ifdef MDB_TOOL_IDL_CACHING;8;1
#else;26;1
#ifndef MDB_WRITES_PER_COMMIT;57;1
#if 0;78;1
#ifdef MDB_TOOL_IDL_CACHING;874;1
#if 1;1203;1
#else;1206;1
#ifndef SLAPD_LDAP_H;1;1
#ifndef SLAPD_META_H;4;2
#if META_BACK_PRINT_CONNTREE > 0;128;1
#if META_BACK_PRINT_CONNTREE > 0;149;1
#if 0;153;1
#ifdef DEBUG_205;249;1
#ifdef HAVE_CYRUS_SASL;1003;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;1197;1
#ifdef DEBUG_205;140;1
#ifdef LDAP_DEVEL;12;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;231;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;384;1
#else;386;1
#if 0;918;1
#ifdef SLAPD_META_CLIENT_PR;1029;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;1117;1
#ifdef SLAP_AUTH_DN;1275;2
#ifdef SLAPD_META_CLIENT_PR;1393;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;1434;1
#ifdef SLAP_CONTROL_X_SESSION_TRACKING;2134;1
#ifdef SLAPD_META_CLIENT_PR;2359;1
#ifdef ENABLE_REWRITE;2553;1
#if META_BACK_PRINT_CONNTREE > 0;64;1
#ifdef HAVE_TLS;166;1
#ifdef HAVE_TLS;248;1
#ifdef HAVE_TLS;267;2
#ifdef DEBUG_205;411;1
#if 0;525;1
#if META_BACK_PRINT_CONNTREE > 0;544;1
#if META_BACK_PRINT_CONNTREE > 0;563;1
#if META_BACK_PRINT_CONNTREE > 0;793;1
#if META_BACK_PRINT_CONNTREE > 0;812;1
#if META_BACK_PRINT_CONNTREE > 0;1114;1
#if META_BACK_PRINT_CONNTREE > 0;1132;1
#if META_BACK_PRINT_CONNTREE > 0;1200;1
#if META_BACK_PRINT_CONNTREE > 0;1220;1
#if 0;21;2
#if SLAPD_META == SLAPD_MOD_DYNAMIC;345;1
#if 0;168;1
#ifdef ENABLE_REWRITE;185;1
#if 0;246;1
#ifdef ENABLE_REWRITE;458;1
#ifdef DEBUG_205;55;1
#ifdef DEBUG_205;70;1
#ifdef DEBUG_205;80;1
#ifdef DEBUG_205;167;1
#ifdef SLAPD_META_CLIENT_PR;331;1
#ifdef SLAPD_META_CLIENT_PR;438;1
#ifdef SLAPD_META_CLIENT_PR;535;1
#ifdef DEBUG_205;645;1
#ifdef DEBUG_205;787;1
#ifdef ENABLE_REWRITE;917;1
#else;919;1
#ifdef SLAPD_META_CLIENT_PR;1088;1
#ifdef DEBUG_205;1248;1
#ifdef DEBUG_205;1391;1
#ifdef ENABLE_REWRITE;8;1
#else;54;1
#if META_BACK_PRINT_CONNTREE > 0;24;1
#if META_BACK_PRINT_CONNTREE > 0;41;1
#ifdef MONITOR_LEGACY_CONN;220;1
#if defined(LDAP_SLAPI);7;1
#if defined(LDAP_SLAPI);282;1
#if defined(LDAP_SLAPI);786;1
#if 0;1701;1
#if 0;2038;1
#if SLAPD_MONITOR == SLAPD_MOD_DYNAMIC;2085;1
#ifdef HAVE_TLS;58;1
#ifdef LDAP_CONNECTIONLESS;66;1
#if 0;118;1
#ifndef NO_THREADS;7;2
#ifndef NO_THREADS;75;1
#ifndef NO_THREADS;158;1
#if 0;85;1
#if 0;54;1
#if 0;45;1
#if 0;77;1
#ifdef DO_MONITORING;55;1
#ifdef DO_MONITORING;229;1
#ifdef DO_MONITORING;258;1
#ifdef DO_MONITORING;267;1
#ifdef LDAP_X_TXN;290;1
#if 0;325;1
#if 0;339;1
#if SLAPD_NDB == SLAPD_MOD_DYNAMIC;350;1
#if 0;424;1
#if 0;475;1
#if 0;89;1
#if 0;209;1
#if 0;284;1
#if 0;323;1
#if 0;342;1
#if 0;360;1
#if 1;266;1
#if 1;385;1
#else;393;1
#if 0;680;1
#else;682;1
#if SLAPD_NULL == SLAPD_MOD_DYNAMIC;299;1
#ifdef HAVE_SETPWFILE;11;1
#else;13;1
#if SLAPD_PASSWD == SLAPD_MOD_DYNAMIC;80;1
#ifdef HAVE_SETPWFILE;173;1
#ifdef HAVE_STRUCT_PASSWD_PW_GECOS;208;1
# ifdef HAVE_WIN32_ASPERL;3;1
#ifdef PERL_SYS_TERM;11;1
#ifdef PERL_SYS_INIT3;3;1
#ifdef PERL_SYS_INIT3;18;1
#else;20;1
#ifdef PERL_SYS_INIT3;52;1
#ifdef PERL_EXIT_DESTRUCT_END;57;1
#if SLAPD_PERL == SLAPD_MOD_DYNAMIC;110;1
#if defined(pTHX_) || (PERL_REVISION > 5 || (PERL_REVISION == 5 && PERL_VERSION >= 6));10;1
#ifdef PERL_IS_5_6;15;1
#else;18;1
#if defined( HAVE_WIN32_ASPERL ) || defined( USE_ITHREADS );23;1
#else;27;1
#if 0;108;1
#if SLAPD_RELAY == SLAPD_MOD_DYNAMIC;183;1
#if 0;185;1
# ifdef HAVE_THR;25;1
# else;27;1
#if SLAPD_SHELL == SLAPD_MOD_DYNAMIC;57;1
#if SLAPD_SOCK == SLAPD_MOD_DYNAMIC;56;1
#ifdef BACKSQL_SYNCPROV;7;1
#if 0;205;1
#if 0;214;1
#ifdef LDAP_DEBUG;665;1
#ifdef BACKSQL_SYNCPROV;722;1
#if 0;993;1
#if defined(HAVE_LONG_LONG) && defined(SQL_C_UBIGINT) &&  ( defined(HAVE_STRTOULL) || defined(HAVE_STRTOUQ) );19;1
#else;24;1
#ifdef BACKSQL_COUNTQUERY;68;1
#ifdef BACKSQL_ARBITRARY_KEY;89;1
#else;93;1
#ifdef BACKSQL_ARBITRARY_KEY;103;1
#else;105;1
#ifdef BACKSQL_ARBITRARY_KEY;217;1
#else;221;1
#ifdef BACKSQL_ARBITRARY_KEY;243;1
#else;246;1
#ifdef SLAP_CONTROL_X_TREE_DELETE;383;1
#ifdef SLAP_CONTROL_X_TREE_DELETE;440;1
#ifdef BACKSQL_ARBITRARY_KEY;8;1
#ifdef BACKSQL_ARBITRARY_KEY;23;1
#else;26;1
#ifdef BACKSQL_ARBITRARY_KEY;50;1
#ifdef BACKSQL_ARBITRARY_KEY;101;1
#else;106;1
#ifdef LDAP_DEBUG;188;1
#ifdef BACKSQL_ARBITRARY_KEY;201;1
#else;206;1
#ifdef BACKSQL_COUNTQUERY;383;1
#ifdef BACKSQL_PRETTY_VALIDATE;391;1
#ifdef BACKSQL_PRETTY_VALIDATE;402;1
#ifdef BACKSQL_COUNTQUERY;409;1
#ifdef BACKSQL_COUNTQUERY;507;1
#ifdef BACKSQL_COUNTQUERY;519;1
#ifdef BACKSQL_TRACE;526;1
#ifdef BACKSQL_COUNTQUERY;538;1
#ifdef BACKSQL_COUNTQUERY;546;1
#ifdef BACKSQL_TRACE;557;1
#ifdef BACKSQL_TRACE;584;1
#ifdef BACKSQL_PRETTY_VALIDATE;598;1
#ifndef BACKSQL_COUNTQUERY;623;1
#else;627;2
#ifdef BACKSQL_PRETTY_VALIDATE;662;1
#ifdef BACKSQL_TRACE;668;1
#ifdef BACKSQL_COUNTQUERY;679;1
#ifdef BACKSQL_TRACE;696;1
#ifndef BACKSQL_ARBITRARY_KEY;733;1
#ifdef SLAP_CONTROL_X_TREE_DELETE;16;1
#ifndef BACKSQL_ARBITRARY_KEY;19;1
#if 0;27;1
#if SLAPD_SQL == SLAPD_MOD_DYNAMIC;497;1
#ifdef BACKSQL_SYNCPROV;44;1
#ifdef BACKSQL_ARBITRARY_KEY;23;1
#ifdef BACKSQL_ARBITRARY_KEY;64;1
#else;66;1
#ifdef BACKSQL_ARBITRARY_KEY;105;1
#else;107;1
#ifdef _WIN32;158;1
#ifdef _WIN32;240;1
#else;242;1
#ifdef BACKSQL_USE_PTR_CMP;14;1
#else;16;1
#ifdef BACKSQL_USE_PTR_CMP;33;1
#else;35;1
#ifdef BACKSQL_USE_PTR_CMP;39;1
#else;41;1
#ifdef BACKSQL_USE_PTR_CMP;51;1
#else;53;1
#ifdef BACKSQL_USE_PTR_CMP;57;1
#else;59;1
#ifdef BACKSQL_COUNTQUERY;101;1
#ifdef BACKSQL_TRACE;611;1
#ifdef BACKSQL_TRACE;618;1
#ifdef BACKSQL_TRACE;634;1
#ifdef BACKSQL_TRACE;644;1
#ifdef BACKSQL_TRACE;660;1
#ifdef BACKSQL_TRACE;667;1
#ifdef BACKSQL_TRACE;683;1
#ifdef BACKSQL_TRACE;691;1
#ifdef BACKSQL_COUNTQUERY;784;1
#ifndef BACKSQL_ARBITRARY_KEY;18;1
#ifdef BACKSQL_UPPERCASE_FILTER;288;1
#ifdef BACKSQL_TRACE;374;1
#ifdef BACKSQL_TRACE;395;1
#ifdef BACKSQL_TRACE;414;1
#ifdef BACKSQL_ARBITRARY_KEY;622;1
#else;624;1
#ifdef BACKSQL_ARBITRARY_KEY;636;1
#else;644;1
#ifdef BACKSQL_SYNCPROV;666;2
#ifdef BACKSQL_UPPERCASE_FILTER;864;1
#ifdef BACKSQL_UPPERCASE_FILTER;907;1
#ifndef BACKSQL_ARBITRARY_KEY;1121;1
#ifndef BACKSQL_ARBITRARY_KEY;1196;1
#ifdef BACKSQL_ARBITRARY_KEY;1381;1
#else;1386;1
#ifndef BACKSQL_ARBITRARY_KEY;1441;1
#ifndef BACKSQL_ARBITRARY_KEY;1550;1
#ifdef BACKSQL_SYNCPROV;1745;1
#ifndef BACKSQL_ARBITRARY_KEY;1759;1
#ifndef BACKSQL_ARBITRARY_KEY;1806;1
#ifdef BACKSQL_SYNCPROV;1825;1
#if 0;1894;1
#ifndef BACKSQL_ARBITRARY_KEY;1960;1
#ifdef BACKSQL_TRACE;32;1
#ifdef BACKSQL_MSSQL_WORKAROUND;35;2
#ifdef BACKSQL_TRACE;74;1
#ifdef BACKSQL_TRACE;87;1
#ifdef BACKSQL_TRACE;92;1
#ifdef BACKSQL_TRACE;102;1
#ifdef BACKSQL_TRACE;155;1
#ifdef BACKSQL_TRACE;169;1
#ifdef BACKSQL_TRACE;176;1
#ifdef BACKSQL_TRACE;192;1
#ifdef BACKSQL_TRACE;45;1
#ifdef BACKSQL_TRACE;60;1
#ifdef BACKSQL_TRACE;76;1
#ifdef BACKSQL_TRACE;86;1
#ifdef BACKSQL_TRACE;103;1
#ifdef BACKSQL_TRACE;142;1
#ifdef BACKSQL_TRACE;158;1
#ifdef BACKSQL_TRACE;168;1
#ifdef BACKSQL_TRACE;183;1
#ifdef BACKSQL_TRACE;194;1
#ifdef BACKSQL_TRACE;239;1
#ifdef BACKSQL_TRACE;252;1
#ifdef BACKSQL_TRACE;268;1
#ifdef BACKSQL_ARBITRARY_KEY;358;1
#ifdef BACKSQL_ARBITRARY_KEY;365;1
#else;381;1
#ifdef BACKSQL_ARBITRARY_KEY;397;1
#else;399;1
#if 0;404;1
#ifdef BACKSQL_ARBITRARY_KEY;411;1
#else;412;1
#if 0;418;1
#ifdef SLAPD_MODULES;66;1
#else;68;1
#if 0;131;1
#ifdef SLAPD_SPASSWD;589;1
#ifdef SLAPD_SPASSWD;607;1
#ifdef SLAPD_SPASSWD;612;1
#ifdef SLAP_CONTROL_X_WHATFAILED;705;1
#if 0;731;1
#ifdef SLAP_X_LISTENER_MOD;911;1
#ifdef SLAP_X_LISTENER_MOD;966;1
#ifdef LDAP_CONTROL_X_CHAINING_BEHAVIOR;427;1
#ifdef SLAP_CONFIG_DELETE;833;1
#ifdef SLAP_CONFIG_DELETE;875;1
#ifdef LDAP_SLAPI;9;1
#ifdef SLAPD_MODULES;20;1
#ifdef SLAP_AUTH_REWRITE;50;1
#ifdef LDAP_TCP_BUFFER;81;1
#ifdef HAVE_TLS;98;1
#ifdef SLAP_AUTH_REWRITE;224;1
#else;226;1
#ifdef SIGHUP;278;1
#else;280;1
#ifdef NO_THREADS;325;1
#else;327;1
#ifdef SLAPD_MODULES;349;1
#else;351;1
#ifdef SLAPD_MODULES;358;1
#else;360;1
#ifdef LDAP_SLAPI;395;1
#else;397;1
#ifdef LDAP_SLAPI;404;1
#else;406;1
#ifdef SLAPD_RLOOKUPS;442;1
#else;444;1
#ifdef HAVE_CYRUS_SASL;463;1
#else;465;1
#ifdef HAVE_CYRUS_SASL;471;1
#else;473;1
#ifdef HAVE_CYRUS_SASL;479;1
#else;481;1
#ifdef HAVE_CYRUS_SASL;489;1
#else;491;1
#ifndef LDAP_TCP_BUFFER;540;1
#else;542;1
#ifdef NO_THREADS;549;1
#else;551;1
#ifdef HAVE_TLS;560;1
#else;562;1
#ifdef HAVE_TLS;568;1
#else;570;1
#ifdef HAVE_TLS;576;1
#else;578;1
#ifdef HAVE_TLS;584;1
#else;586;1
#ifdef HAVE_TLS;592;1
#else;594;1
#if defined(HAVE_TLS) && defined(HAVE_OPENSSL_CRL);600;1
#else;602;1
#if defined(HAVE_GNUTLS);608;1
#else;610;1
#ifdef HAVE_TLS;616;1
#else;618;1
#ifdef HAVE_TLS;624;1
#else;626;1
#ifdef HAVE_TLS;632;1
#else;634;1
#ifdef HAVE_TLS;640;1
#else;642;1
#ifdef SLAPD_MODULES;681;1
#ifdef SLAPD_MODULES;760;1
#ifdef HAVE_CYRUS_SASL;842;1
#ifdef SLAPD_MODULES;1025;1
#ifdef LDAP_SLAPI;1055;1
#ifdef SLAP_AUTH_REWRITE;1061;1
#ifdef HAVE_CYRUS_SASL;1425;1
#ifdef SLAPD_MODULES;1792;1
#ifdef LDAP_SLAPI;1842;1
#ifdef SLAP_AUTH_REWRITE;1849;1
#ifdef LDAP_TCP_BUFFER;2230;1
#ifdef SLAPD_MONITOR_DN;2534;1
#if 0;2859;1
#ifdef HAVE_TLS;3277;2
#ifdef SLAP_CONFIG_DELETE;5200;1
#else;5311;1
#ifdef SLAPD_MODULES;5595;1
#ifdef SLAPD_MODULES;5766;1
#if 0;65;1
#ifndef SLAP_COMPARE_IN_FRONTEND;153;1
