feature;sd
START_MY_CXT;2
FSYNC_WRITETHROUGH_IS_FSYNC;1
YYTOKENTYPE;11
HEAPDEBUGALL;1
PERL_USHORT_MAX;1
get_av;1
WARN_NUMERIC;1
SV_GMAGIC;1
HAVE_DECL_STRLCPY;1
sv_setsv_mg;1
USE_PREFETCH;14
HAVE_UNSETENV;1
HAVE_DECL_SNPRINTF;1
HAVE_SYNC_FILE_RANGE;3
PERL_PV_ESCAPE_RE;1
isXDIGIT;2
PERL_MAGIC_regex_global;1
HAVE__BUILTIN_UNREACHABLE;1
GIST_QUERY_DEBUG;2
S_SPLINT_S;1
_ALLOCA_H;8
mPUSHs;1
sv_pvn_force_flags;1
HAVE_DECL_F_FULLFSYNC;1
PERL_CAPI;1
HAVE_WCSTOMBS_L;1
FALSE;5
__svr5__;1
V_UNKNOWN;1
HAVE_INET_ATON;1
SIGTRAP;1
EIDRM;4
pv_pretty;2
XLOG_BLCKSZ;1
GROK_NUMERIC_RADIX;1
SvPV_nolen_const;1
PX;5
USE_BONJOUR;5
HAVE_STRUCT_CMSGCRED;1
unlink;1
PERL_MAGIC_shared_scalar;1
HAVE_DECL_SYS_SIGLIST;4
HAVE_WCHAR_H;3
CopyD;1
VAL_LIBS;1
CLOBBER_CACHE_ALWAYS;2
MAXULONG;1
NEED_grok_numeric_radix;2
HAVE_STRUCT_SOCKADDR_STORAGE;1
PERL_MAGIC_dbline;1
HvNAME_get;1
INFINITY;3
SYSTEMTZDIR;4
sv_2pv_nolen;1
XSRETURN_UV;1
popen;1
HAVE_SYS_SELECT_H;7
PTR2ul;1
OX2;5
USE_LOCALE_NUMERIC;2
SvPV_flags_const;1
HAVE_DECL_STRLCAT;1
WARN_SEMICOLON;1
mPUSHi;1
isBLANK;1
sv_catsv_nomg;1
NEED_grok_hex_GLOBAL;1
newSV_type;2
DEBUG_TO_FROM_CHAR;31
WARN_RECURSION;1
EPSILON;1
HAVE_HSTRERROR;1
__sparc__;3
PERL_UQUAD_MAX;2
LOCK_DEBUG;17
HAVE_SYS_STAT_H;1
PERL_LOADMOD_NOIMPORT;1
MINSHORT;1
HAVE_DLD_H;5
LINUX_OOM_ADJ;1
PG_LIST_INCLUDE_DEFINITIONS;1
sv_catpvn_nomg;1
MAXLONG;1
USE_WIN32_SEMAPHORES;1
TIOCGWINSZ;6
NEED_pv_escape;2
isPRINT;2
NULL;1
HAVE_STRUCT_SOCKADDR_STORAGE_SS_FAMILY;1
SV_COW_SHARED_HASH_KEYS;1
HAVE_PAM_PAM_APPL_H;1
offsetof;1
S_LOCK_FREE;1
WIFEXITED;1
PSTAT_SETCMD;1
HAVE_SETSID;17
isGV_with_GP;1
NEED_newSVpvn_share_GLOBAL;1
PS_USE_CLOBBER_ARGV;8
SUBVERSION;2
HAVE_RL_COMPLETION_MATCHES;1
PERL_REVISION;3
COPY_PARSE_PLAN_TREES;3
HAS_VSNPRINTF;1
sv_pvn_nomg;1
IN_LOCALE_COMPILETIME;1
__amd64;1
INT_MIN;1
HAVE_UTIME;2
__cplusplus;394
TRACE_SORT;18
REG_MAX_STATES;1
NEED_grok_numeric_radix_GLOBAL;1
near;2
UV_MIN;4
bool;5
HAVE_SYS_UN_H;2
LDAP_API_FEATURE_X_OPENLDAP;2
PERL_SCAN_ALLOW_UNDERSCORES;1
CATALOG_VARLEN;30
remove;1
SIGSEGV;1
PERL_UCHAR_MIN;1
DISABLE_BARRIERS;1
FRONTEND;46
printf;1
HAVE_MEMMOVE;1
USE_POSIX_FADVISE;6
HAVE_LIBZ;47
grok_numeric_radix;2
pTHX_;1
PG_USE_INLINE;11
NEED_vnewSVpvf;2
TRY_WIN32_GENRAND;1
PERL_MAGIC_envelem;1
LLONG_MIN;1
YYLTYPE;6
YYSTACK_ALLOC_MAXIMUM;16
PERL_MAGIC_regdata;1
HAVE_POSIX_SIGNALS;1
ZeroD;2
G_METHOD;1
WARN_DIGIT;1
WARN_PROTOTYPE;1
vnewSVpvf;2
SvPV_force_flags;1
HAVE_FSEEKO;2
PIPE_BUF;2
__SUNPRO_C;1
PG_KRB_SRVNAM;1
IN_CONFIGURE;3
HAVE_SYS_POLL_H;3
PERL_SYS_INIT3;1
SIZEOF_DATUM;5
EADDRNOTAVAIL;1
WARN_PRECEDENCE;1
HAVE_UINT8;1
NEED_sv_2pvbyte_GLOBAL;1
SIGFPE;1
PERL_SIGNALS_UNSAFE_FLAG;1
CODESET;1
HAVE__STATIC_ASSERT;1
WARN_INPLACE;1
