branch;line;nd
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_XPATH_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED);634;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_XINCLUDE_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED) || defined(LIBXML_HTML_ENABLED);646;1
#ifdef LIBXML_TREE_ENABLED;685;1
#ifdef LIBXML_TREE_ENABLED;694;1
#ifdef LIBXML_TREE_ENABLED;719;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_XINCLUDE_ENABLED);730;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED);737;1
#ifdef LIBXML_OUTPUT_ENABLED;755;1
#ifdef LIBXML_TREE_ENABLED;761;1
#ifdef LIBXML_OUTPUT_ENABLED;766;1
#ifdef LIBXML_TREE_ENABLED;884;1
#ifdef __cplusplus;896;1
#ifndef __XML_PARSER_H__;899;1
#ifdef __cplusplus;5;1
#ifdef __cplusplus;61;1
#ifdef __cplusplus;9;1
#ifdef IN_LIBXML;20;1
#ifdef LIBXML_REGEXP_ENABLED;41;1
#else;44;1
#ifdef LIBXML_TREE_ENABLED;65;1
#ifdef LIBXML_OUTPUT_ENABLED;71;1
#ifdef LIBXML_OUTPUT_ENABLED;101;1
#ifdef LIBXML_TREE_ENABLED;113;1
#ifdef LIBXML_OUTPUT_ENABLED;119;1
#ifdef LIBXML_TREE_ENABLED;131;1
#ifdef LIBXML_TREE_ENABLED;145;1
#ifdef LIBXML_OUTPUT_ENABLED;151;1
#ifdef LIBXML_VALID_ENABLED;193;1
#if defined(LIBXML_VALID_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED);262;1
#ifdef LIBXML_VALID_ENABLED;290;2
#ifdef __cplusplus;329;1
#ifdef LIBXML_XINCLUDE_ENABLED;5;2
#ifdef LIBXML_XPTR_ENABLED;5;2
#ifdef __cplusplus;5;1
#ifdef LIBXML_OUTPUT_ENABLED;12;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;26;1
#ifdef LIBXML_OUTPUT_ENABLED;40;1
#ifdef LIBXML_OUTPUT_ENABLED;102;2
#ifdef LIBXML_HTTP_ENABLED;181;2
#ifdef LIBXML_FTP_ENABLED;198;1
#ifdef __cplusplus;210;1
#ifdef LIBXML_REGEXP_ENABLED;5;3
#ifndef __XML_ERROR_H__;2;2
#if defined(_WIN32) && defined(_MSC_VER);7;3
#if defined(_WIN32) && defined(__BORLANDC__);33;3
#if defined(_WIN32) && defined(__MINGW32__);55;3
#if defined(_WIN32) && defined(__CYGWIN__);77;3
#if !defined(LIBXML_DLL_IMPORT);96;1
#ifdef DEBUG;5;2
#ifdef DEBUG_MEMORY_LOCATION;10;1
#ifdef __cplusplus;12;1
#ifdef DEBUG_MEMORY_LOCATION;73;1
#ifdef __cplusplus;79;1
#ifndef __XML_GLOBALS_H;82;2
#ifdef LIBXML_MODULES_ENABLED;4;2
#ifdef LIBXML_SCHEMAS_ENABLED;6;1
#ifdef __cplusplus;10;1
#ifdef LIBXML_READER_ENABLED;19;2
#ifdef __cplusplus;312;1
#ifdef LIBXML_REGEXP_ENABLED;4;2
#ifdef LIBXML_OUTPUT_ENABLED;7;2
#ifdef LIBXML_SCHEMAS_ENABLED;4;2
#ifdef LIBXML_SCHEMAS_ENABLED;4;2
#ifdef __cplusplus;5;1
#ifdef __cplusplus;105;1
#ifdef LIBXML_UNICODE_ENABLED;4;2
#ifdef __cplusplus;3;1
#ifndef LIBXML2_COMPILING_MSCCDEF;6;1
#if 0;13;1
#else;15;1
#if 0;18;1
#if 1;21;1
#if 1;24;1
#if 1;27;1
#if 1;30;1
#if 1;33;1
#if 1;36;1
#if 1;39;1
#if 0;42;1
#if 1;45;1
#if 0;48;1
#if 1;51;1
#if 0;54;1
#ifndef LIBXML_DLL_IMPORT;57;2
#ifdef __GNUC__;64;2
#else;71;1
#ifdef _MSC_VER;74;2
#ifdef __cplusplus;79;1
#ifdef LIBXML_WRITER_ENABLED;4;2
#ifdef LIBXML_XPATH_ENABLED;4;1
#if defined(LIBXML_XPATH_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED);9;2
