feature;sd
ILL_PRVREG;1
ALLOCA_FLAG;2
YESSTR;2
ENABLE_TEST_CLASS;1
HAVE_LIMITS_H;9
LIST;1
P_SEP_BY_SPACE;2
ER_USER_LIMIT_REACHED;1
HAVE_SIGWAITINFO;4
ER_ACCESS_DENIED_ERROR;1
PHP_SIGNAL_H;1
USE_WINSOCK;21
No_leftright;2
HAVE_PRCTL;2
DBSETLDBNAME;2
strlcpy;1
HAVE_EMBEDDED_MYSQLI;6
HAVE_SHUTDOWN;9
NO_DH;2
HAVE_PWD_H;9
ER_SP_BADRETURN;1
ER_SIGNAL_EXCEPTION;1
SIZEOF_INT;10
NO_RSA;1
LOG_CRON;2
P_tmpdir;2
SEGV_ACCERR;1
ENOANO;1
timespec;1
HPUX;2
ER_OPERAND_COLUMNS;1
__OpenBSD__;6
SUPPORT_UCP;35
SM_MEDIACENTER;1
CDB_INCLUDE_FILE;1
HAVE_OPENSSL_CRYPTO_H;1
FIELD_TYPE_YEAR;1
INT16;1
HAVE_TTYNAME_R;2
HAVE_SHM_IPC;3
HAVE_EXIF;1
ER_NET_UNCOMPRESS_ERROR;1
HAVE_SIGSETJMP;1
slprintf;1
ONIG_ENCODING_KOI8;1
HAVE_IMAP_AUTH_GSS;2
MYSQL_HAS_SET_CHARSET;3
NUMBERED_CHAR_IS_NOT_CASE_AMBIG;1
ZEND_MM_CACHE;14
BUILTIN_DECOMPRESS;3
HAVE_ATOF_ACCEPTS_INF;1
LOG_LOCAL0;1
__APPLE__;17
PATHSEPARATOR;1
ONIG_ENCODING_ISO_8859_6;1
HAVE_ALLOCA;3
SQLITE_ENABLE_CEROD;1
ZEND_SEPARATE;1
HAVE_U_INT16_T;1
HAVE_LQ_SO_LISTENQ;2
PREG_OFFSET_CAPTURE;2
EX_CONFIG;1
PHP_5_4_X_API_NO;27
SIGIOT;1
HAVE_LIBRARYMANAGER_H;1
TCADB_INCLUDE_FILE;1
ECOMM;1
COMPILE_DL_WDDX;1
STREAM_DEBUG;5
MAX_PATH;2
EPROTONOSUPPORT;1
hpux;1
PS_USE_CHANGE_ARGV;4
HAVE_STRLCAT;2
DBA_NBBM;1
HAVE_GETHOSTNAME;4
HAVE_PQSENDPREPARE;4
timerclear;1
HAVE_INT32_T_LIBZIP;1
MAP_FAILED;5
LIBC_SCCS;5
EX_TEMPFAIL;1
HAVE_BCMATH;5
int8_t;1
setlocale;1
HAVE_PQPARAMETERSTATUS;10
_HPUX_SOURCE;1
GMP_42_OR_NEWER;2
HAVE_RES_NSEARCH;8
ER_NO_REFERENCED_ROW_2;1
HAVE_INTTYPES_H_LIBZIP;1
__arm__;7
HAVE_SEMUN;5
SIGTSTP;1
HAVE_SYMLINK;8
SIGSYS;3
MAXPATHLEN;5
MISSING_GMTIME_R_DECL;1
DBUG_ON;1
EWOULDBLOCK;6
OCI_ERROR_MAXMSG_SIZE2;1
CRAY2;4
ONIG_DEBUG_COMPILE;3
SIGLOST;1
_MSC_STDINT_H_;1
HAVE_PQEXECPARAMS;5
ER_SPATIAL_MUST_HAVE_GEOM_COL;1
DB_VERSION_MAJOR;5
EPFNOSUPPORT;1
DEFAULT_FONTPATH;1
_MSC_EXTENSIONS;1
ER_MIX_OF_GROUP_FUNC_AND_FIELDS;1
X_OK;2
SOCK_RAW;1
ER_WRONG_AUTO_KEY;1
emacs;4
__BORLANDC__;4
HAVE_POSIX_READDIR_R;2
HAVE_LIBDL;5
HAVE_OCI_INSTANT_CLIENT;5
ilia_0;4
HAVE_PGTRANSACTIONSTATUS;7
ER_OUTOFMEMORY;1
S_ISGID;1
HAVE_MOVEFILEEXA;1
ONIG_ESCAPE_REGEX_T_COLLISION;1
HAVE_INT8_T_LIBZIP;1
__ppc__;2
ER_SP_BAD_CURSOR_QUERY;1
HAVE_SQL_H;1
USE_CRNL_AS_LINE_TERMINATOR;11
SIGCANCEL;1
PHP_SIMPLEXML_EXPORTS;1
ER_ABORTING_CONNECTION;1
COMPILE_DL_MBSTRING;3
PTRACE_PEEKDATA;1
ER_KEY_COLUMN_DOES_NOT_EXITS;1
IPV6_HOPLIMIT;1
EISCONN;1
vsnprintf;1
NOSTR;2
UNICODE_TABLE_UHC_DEF;1
HAVE_ATOMIC_H;3
WORD;1
PT_READ_D;1
ONIG_ESCAPE_UCHAR_COLLISION;5
ER_SP_NO_RECURSIVE_CREATE;1
PHP_FILEINFO_UNCOMPRESS;4
ER_TOO_BIG_SELECT;1
UNIQUE_KEY_FLAG;1
M_SQRT1_2;1
ESC_f;1
CRAY;4
PDO_ODBC_TYPE;1
MBSTR_ENC_TRANS;1
HAVE_LIBICONV;4
M_LN2;1
ER_DUP_ENTRY_WITH_KEY_NAME;1
CURLOPT_PASSWDDATA;1
YYMAXFILL;2
COMPILE_DL_OCI8_12C;1
ER_FORCING_CLOSE;1
HAVE_EPOLL;3
USE_SSL;1
HAVE_GLOB;24
HAVE_ESOOB;1
COMPILE_DL_PDO_SQLITE;1
TCP_NODELAY;5
XtOffset;1
ZEND_ADD_TRAIT;1
POLL_OUT;1
HAVE_LANGINFO_H;2
PS_USE_PSTAT;1
EFTYPE;1
ER_ILLEGAL_VALUE_FOR_TYPE;1
HAVE_SYS_FILE_H;6
int32_t;1
DECIMAL_POINT;2
DNS_T_AAAA;1
__FreeBSD__;11
D_T_FMT;2
HAVE_STRUCT_FLOCK;2
COMPILE_DL_MSSQL;2
LATT_REFERRAL;1
ER_LOCK_DEADLOCK;1
__lint__;1
T_FMT_AMPM;2
COMPILE_DL_MYSQLI;1
RLIMIT_FSIZE;1
COMPILE_DL_ENCHANT;1
USE_UNICODE_PROPERTIES;5
ER_FOREIGN_DUPLICATE_KEY;1
c_plusplus;4
ER_DUP_ENTRY;1
PHP_APACHE_HAVE_CLIENT_FD;1
PI3WEB;6
__MATH_H__;1
DEBUG_ENCODING;1
ZIP_OPSYS_DEFAULT;3
HAVE_SYS_DIR_H;1
(;1
ER_DUP_KEYNAME;1
HAVE_PQUNESCAPEBYTEA;2
COMPILE_DL_SIMPLEXML;1
S_IFSOCK;4
__SYMBIAN32__;1
CURLOPT_FTPASCII;1
DLEXPORT;2
HAVE_ERRNO_H;3
LDAP_ADMINLIMIT_EXCEEDED;2
ONIG_DEBUG_MATCH;7
HAVE_MEMCPY;1
ENABLE_GD_TTF;9
SQLT_IBFLOAT;2
EVP_PKEY_EC;1
ICONV_SUPPORTS_ERRNO;22
ER_OUT_OF_SORTMEMORY;1
HAVE_SYS_VARARGS_H;1
alloc_size;1
HAVE_ALIGNOF;2
NETSNMP_WITH_OPAQUE_SPECIAL_TYPES;1
HAVE_SOCKADDR_UN_SUN_LEN;1
ENOTUNIQ;1
PARSE_ENV;1
ABMON_1;2
HAVE_FREETDS;11
yytnamerr;2
WORDS_BIGENDIAN;15
ORIGINAL_LIB_JPEG;43
PHP_ICONV_EXPORTS;1
__MSC__;1
MATCH_LIMIT_RECURSION;1
HAVE_RAND_R;2
ER_NONEXISTING_TABLE_GRANT;1
YYSTACK_ALLOC;2
NORETURN;1
SIGTERM;1
DEFAULT_WARN_FUNCTION;1
LOG_AUTH;1
ETIMEDOUT;1
floorf;1
ESPIPE;2
HAVE_SYS_LOADAVG_H;1
FIELD_TYPE_TINY;2
PHP_OUTPUT_DEBUG;5
DNS_T_NS;1
HAVE_WDDX;4
COMPILE_DL_POSIX;1
snprintf;2
VOLUME_NAME_DOS;2
WCHAR_MIN;1
__EMX__;4
ULONG_MAX;2
ER_SP_WRONG_NO_OF_ARGS;1
DNS_T_MINFO;1
ENOTBLK;1
UINT16;1
NSAPI;7
RLIMIT_AS;1
COMPILE_DL_PDO_MYSQL;1
EINPROGRESS;2
HAVE_BZLIB_H;1
APACHE;3
SIGTTIN;1
WIFSIGNALED;1
DEBUG_FASTCGI;4
HAVE_SRANDOM;1
_STRING_H;4
Check_FLT_ROUNDS;2
PHAR_HASH_OK;8
ZEND_TEST_EXCEPTIONS;3
ZEND_MM_CACHE_STAT;13
SET_FLAG;1
COMPILE_DL_DOM;1
HAVE_IBMDB2;5
HAVE_UINT16;1
True_;1
ENONET;1
SNAMES;1
ER_SUBQUERY_NO_1_ROW;1
YYFAIL;1
PF_INET6;1
HAVE_STRLCPY;2
SQLDA_CURRENT_VERSION;2
GD_MAJOR_VERSION;1
ER_CANT_USE_OPTION_HERE;1
IS_BLOB;1
BOOL_AS_LONG;1
HAVE_OCI8_DTRACE;24
ONIG_ENCODING_ISO_8859_11;1
M_LOG10E;1
ENOLCK;1
HAVE_PQCMDTUPLES;6
REFRESH_BACKUP_LOG;1
HAVE_PQESCAPELITERAL;1
COMPILE_DL_GD;1
S_ISDIR;9
MYSQLND_PROFILING_DISABLED;8
__NetBSD__;7
BINARY_FLAG;1
DNS_T_TXT;1
TONY_20070307;1
PT_DETACH;1
HAVE_CLEARENV;2
ER_NO_PERMISSION_TO_CREATE_USER;1
HAVE_SHM_MMAP_ANON;4
DEBUG_SMIME;2
CRYPT_R_CRYPTD;1
RUBY_EXPORT;1
EX_SOFTWARE;1
USE_MATCH_RANGE_MUST_BE_INSIDE_OF_SPECIFIED_RANGE;6
RLIMIT_CORE;2
N_SIGN_POSN;2
ECHRNG;1
_MSC;2
HAVE_STRING;1
HAVE_AOLSERVER;1
DEFAULT_SLASH;1
SQL_WCHAR;1
XML_GLOBAL_NAMESPACE;1
ZEND_MM_SAFE_UNLINKING;4
PHP_OCI_CRED_EXT;1
PCRE_UCHAR32;1
PCNTL_DEBUG;1
DNS_T_MX;1
HOWMANY;2
EADDRINUSE;1
HAVE_GETPROTOBYNUMBER;3
MAXRESOURCERECORDS;1
EMLINK;1
__const;1
__ILP32__;1
ER_TOO_MANY_ROWS;1
PDO_DBLIB_IS_MSSQL;6
IS_DIRECTORY_UP;1
HAVE_STDARG_H;10
EAGAIN;2
SET_MAXLOGINTRIALS;2
MYSQLND_COMPRESSION_WANTED;1
HAVE_DCNGETTEXT;4
ZEND_INTENSIVE_DEBUGGING;1
SM_STARTER;1
VAR_ENTRIES_DBG;6
HAVE_IMAP_MUTF7;4
GLOB_NOSORT;2
HAVE_LOCALECONV;7
HAVE_SOCKADDR_STORAGE;1
INT32SZ;1
PHP_MYSQL_UNIX_SOCK_ADDR;4
ESTRPIPE;1
HAVE_RESOLV_H;1
ER_XAER_DUPID;1
__mc68020__;1
HAVE_ASPRINTF;1
DBA_DB2;4
SIG_IGN;7
XtOffsetOf;2
HAVE_GD_JPG;17
HAVE_LOCALE_H;25
YYMALLOC;4
SQLITE_OPEN_READONLY;1
SQLITE_OPEN_READWRITE;1
PHP_OCI8_DEF_SHARED_LIBADD;1
ER_UNKNOWN_CHARACTER_SET;1
_W64;1
MYSQLND_CORE_STATISTICS_DISABLED;1
POSIX_MISTAKE;1
HAVE_ZEND_LONG64;2
HAVE_SQLUCODE_H;1
CLD_DUMPED;1
UNICODE_TABLE_JIS_DEF;1
MON_DECIMAL_POINT;2
HAVE_FTOK;4
ER_REGEXP_ERROR;1
ELFSIZE;1
MYSQLND_STRING_TO_INT_CONVERSION;7
USE_TIMEOFDAY;1
DnsSectionAddtional;1
MAX;9
ESRCH;1
_PTRDIFF_T_DEFINED;1
ER_SP_CURSOR_NOT_OPEN;1
IEEE_LITTLE_ENDIAN;5
HAVE_GMP;2
HAVE_STRCASECMP;3
S_IFREG;1
HAVE_PG_LO_IMPORT_WITH_OID;1
HAVE_SYS_PARAM_H;2
SIZEOF_OFF_T;4
RLIMIT_STACK;1
major;1
YYSTACK_RELOCATE;2
P_CS_PRECEDES;2
OCI_SYSOPER;1
ER_WRONG_PARAMCOUNT_TO_NATIVE_FCT;1
ER_ROW_IS_REFERENCED_2;1
HAVE_PG_LO64;3
ER_NET_READ_ERROR_FROM_PIPE;1
IS_PRI_KEY;1
COMPILE_DL_SYSVMSG;1
MAX_NAME_COUNT;1
HAVE_STRTOK_R;3
ENOMEDIUM;1
YYTOKEN_TABLE;2
__hpux;8
GD_RELEASE_VERSION;1
__sun;2
__APPLE_CC__;9
ELFCORE;5
LOG_LOCAL4;1
_LONG_LONG;1
HAVE_LIBMCRYPT;2
HAVE_HUGE_VAL_NAN;1
__native_client__;3
ER_NON_GROUPING_FIELD_USED;1
HAVE_SETEGID;4
WSTOPSIG;1
M_LNPI;1
PF_UNIX;1
__IRIX__;1
HAVE_IMAP_KRB;2
ZEND_GENERATOR_RETURN;1
HAVE_STRTOQ;1
HENV;2
HAVE_PCRE;17
MAJOR_IN_MKDEV;1
THOUSEP;2
ER_TRUNCATED_WRONG_VALUE;1
PHP_CURL_NEED_OPENSSL_TSL;3
ulong;1
HAVE_SNI;3
CTL_CODE;1
SHORT_LIBZIP;2
M_2_PI;1
COMPILE_PCRE16;71
PHP_OUTPUT_NOINLINE;2
ENOBUFS;1
__linux;10
MAX_BASE;1
timerisset;1
PHAR_DIRSTREAM;1
HAVE_CLI0ENV_H;1
strcasestr;1
HAVE_DATE;2
OCI_STMT_CALL;1
UINT32_C;1
HAVE_IMAP2007d;1
SUPPORT_UTF;77
OPAQUE_SPECIAL_TYPES;1
HAVE_MALLOC_H;2
lint;24
COMPILE_DL_SYSVSEM;1
LDAP_API_VERSION;20
HAVE_LOG1P;1
ER_DATETIME_FUNCTION_OVERFLOW;1
HAVE_LIBZIP;1
LIBXML_EXPAT_COMPAT;6
__WRITE;1
__hppa__;1
mysql_errno;1
ZEND_WIN32_KEEP_INLINE;1
HAVE_CLASS_ISTDIOSTREAM;1
HAVE_TM_ISDST;1
MSG_ERRQUEUE;1
ER_SP_BAD_CURSOR_SELECT;1
HAVE_INT16_T_LIBZIP;1
A0;7
IS_CV;6
__arraycount;1
COMPILE_DL_RECODE;1
IEEE_Arith;6
HAVE_ODBC_H;1
M_SQRT2;1
HAVE_ZIP;1
__DragonFly__;2
_POSIX_SOURCE;1
EUSERS;1
MYSQLND_DUMP_HEADER_N_BODY;2
HAVE_ISQL_H;1
LATT_HASCHILDREN;1
PV_;1
PCRE_SPTR32;1
EBCDIC;14
ZEND_MM_COOKIES;5
HAVE_INTTYPES_H;11
ENXIO;1
ER_MASTER_NET_WRITE;1
PTHREADS;11
FIELD_TYPE_BIT;1
SIZE_T_LIBZIP;4
NETWARE;155
RTLD_DEFAULT;2
EBADFD;1
SIGCHLD;3
COMPILE_DL_INTERBASE;2
_REGEX_H;1
HAVE_FNMATCH;6
HAVE_SETENV;6
HAVE_STRERROR;5
HAVE_U_INT32_T;1
MAP_ANON;3
COMPILE_DL_IMAP;1
SUPPORT_PCRE16;1
SOCK_SEQPACKET;1
PHP_SYBASE_DEBUG;1
ER_RESIGNAL_WITHOUT_ACTIVE_HANDLER;1
HAVE_SYS_UTIME_H;2
ONIG_ENCODING_ISO_8859_2;1
FPE_FLTUND;1
alloca;3
HAVE_STRPTIME_DECL_FAILS;1
DBA_QDBM;4
YYINITDEPTH;2
EIO;2
COMPILE_DL_FILEINFO;1
YYSTYPE_IS_TRIVIAL;2
INT_MAX;1
APR_HAS_LARGE_FILES;1
__clang__;2
MYSQLND_LL_SPEC;1
DBA_GDBM;6
EINVAL;2
ER_NONEXISTING_GRANT;1
HAVE_UNIXODBC;4
DEFAULT_VERB_WARN_FUNCTION;1
ER_MASTER_NET_READ;1
HAVE_ICONV_H;2
ENOTSOCK;1
zend_parse_parameters_none;1
NSAPI_VERSION;1
DBA_FLATFILE;4
PHP_PROG_SENDMAIL;2
HAVE_HASH_EXT;9
ER_SP_NORETURN;1
MYSQL_HAS_TINY;1
SQL_WVARCHAR;1
DB268K;2
mt_lock_interpreter;1
HAVE_SIGTIMEDWAIT;4
__ia64__;1
mpir_version;2
strcasecmp;2
ER_TABLE_CANT_HANDLE_AUTO_INCREMENT;1
ONIG_ENCODING_UTF16_LE;1
HAVE_ASINH;1
ZEND_SIGNALS;33
YYTYPE_INT8;2
TIOCNOTTY;1
HAVE_CLOCK_GETTIME;2
EBADSLT;1
ROTATE_PI;1
MYSQL_OPT_LOCAL_INFILE;1
HAVE_FABSF;2
DEBUG_BLOCKPASS;3
EOPNOTSUPP;1
HAVE_XMLRPC;2
free;4
HAVE_MMAP;12
EBADF;1
MYSQLND_VERSION_ID;2
QFIXEDSZ;1
ARG_UNUSED;1
MSG_FIN;1
NO_DSA;3
LOG_LOCAL3;1
HAVE_STDLIB_H;10
IS_DIR_OK;1
CLIENT_CAN_HANDLE_EXPIRED_PASSWORDS;2
COMPILE_DL_PDO_SQLITE_EXTERNAL;1
COMPILE_DL_OCI8;1
CWD_REALPATH;1
CLIB_STAT_PATCH;2
AM_STR;2
HAVE_ODBC_ROUTER;2
MREMAP_MAYMOVE;1
IEEE_ARITHMETIC;1
ZEND_MODULE_API_NO;36
HAVE_SIGPROCMASK;6
A_OSF;1
CONST;1
HAVE_CAUDIUM;1
TYPEDEF_D2I_OF;1
SIGFREEZE;1
SQLUNIQUE;3
S_ISUID;1
_Windows;1
_RX_H;1
ER_SP_NOT_VAR_ARG;1
COMPILE_DL_SHMOP;1
HAVE_ST_BLKSIZE;5
COMPILE_DL_CURL;2
DEBUG_COMPACT_LITERALS;2
ER_UNKNOWN_STORAGE_ENGINE;1
IS_ABSOLUTE_PATH;1
PHP_OCI8_VERSION;1
XMLRPC_DEBUG_REFCOUNT;5
_SC_GETPW_R_SIZE_MAX;12
PCRECPP_EXP_DEFN;2
HAVE_UTIME_NULL;1
HAVE_SCANDIR;4
_WIN32;109
ENODATA;1
makedev;1
ER_COLLATION_CHARSET_MISMATCH;1
HAVE_GETGRNAM_R;4
ONIG_ENCODING_UTF32_BE;1
DEBUG_MALLOC;1
USE_SUBEXP_CALL;41
HAVE_MAKEDEV;1
ODBCVER;9
ESRMNT;1
FRAC_DIGITS;2
PHP_DBLIB_IS_MSSQL;4
PS_USE_SETPROCTITLE;1
HAVE_CLI0CORE_H;1
S_ISFIFO;2
ENOTDIR;2
VPCOMPAT;3
HAVE_GETRUSAGE;4
S_ISVTX;1
GLOB_NOESCAPE;2
GLOB_NOMATCH;5
ER_SP_BADSTATEMENT;1
HAVE_SIGNAL_H;23
HAVE__FILENO;1
HAVE_STRNLEN;1
HAVE_ISQLEXT_H;1
ESOCKTNOSUPPORT;1
MYSQL_REPORT_DATA_TRUNCATION;1
ER_WRONG_FK_DEF;1
HAVE_UNIX_H;2
SQLITE_TEXT;1
HAVE_STRTOULL;1
HAVE_SYS_TIMES_H;1
EMSGSIZE;1
MYSQLI_USE_MYSQLND;108
DBA_TCADB;4
si_stime;1
