branch;line;nd
#ifdef HAVE_WINDOW_SYSTEM;1453;1
#ifdef HAVE_X_WINDOWS;1483;1
#ifdef HAVE_WINDOW_SYSTEM;1540;1
#ifdef MSDOS;1545;1
#ifdef HAVE_WINDOW_SYSTEM;1590;1
#ifdef HAVE_WINDOW_SYSTEM;1607;1
#ifdef HAVE_WINDOW_SYSTEM;1624;1
#ifdef HAVE_WINDOW_SYSTEM;1641;1
#ifdef FRAME_TOOLBAR_WIDTH;1656;1
#ifdef HAVE_WINDOW_SYSTEM;1672;1
#ifdef HAVE_WINDOW_SYSTEM;1694;1
#ifdef HAVE_WINDOW_SYSTEM;1715;1
#ifdef HAVE_WINDOW_SYSTEM;1739;1
#ifdef HAVE_NTGUI;1785;1
#ifdef HAVE_X_WINDOWS;2969;1
#ifdef HAVE_NS;2996;1
#ifdef HAVE_WINDOW_SYSTEM;3012;1
#else;3034;1
#ifdef HAVE_WINDOW_SYSTEM;3057;1
#else;3059;1
#if 0;3083;1
#ifdef HAVE_WINDOW_SYSTEM;3109;1
#ifndef FRAME_INLINE;5;1
#if defined (USE_GTK) || defined (HAVE_NS);84;1
#if defined (USE_X_TOOLKIT) || defined (HAVE_NTGUI)     || defined (HAVE_NS) || defined (USE_GTK);126;1
#ifndef HAVE_NTGUI;270;1
#else;272;1
#ifndef MSDOS;275;1
#else;277;1
#ifndef HAVE_NS;280;1
#else;282;1
#ifdef HAVE_X_WINDOWS;285;1
#ifdef HAVE_NTGUI;288;1
#ifdef HAVE_NS;291;1
#ifndef FRAME_WINDOW_P;294;1
#ifdef HAVE_WINDOW_SYSTEM;297;1
#else;299;1
#if defined (USE_GTK) || defined (HAVE_NS);310;1
#else;312;1
#if defined (USE_X_TOOLKIT) || defined (HAVE_NTGUI)      || defined (HAVE_NS) || defined (USE_GTK);318;1
#else;320;1
#ifdef HAVE_WINDOW_SYSTEM;382;1
#ifdef HAVE_WINDOW_SYSTEM;397;1
#else;403;1
#ifdef HAVE_LIBOTF;25;1
#ifdef FC_FONTFORMAT;99;1
#ifdef HAVE_LIBOTF;376;1
#ifdef HAVE_OTF_GET_VARIATION_GLYPHS;417;1
#ifdef HAVE_LIBOTF;443;1
#else;445;1
#if defined (HAVE_M17N_FLT) && defined (HAVE_LIBOTF);451;1
#else;453;1
#ifdef HAVE_OTF_GET_VARIATION_GLYPHS;457;1
#else;459;1
#ifdef HAVE_LIBOTF;520;1
#ifdef FC_CAPABILITY;788;1
#ifdef FC_FONTFORMAT;791;1
#if 0;802;1
#ifdef FC_CAPABILITY;835;1
#ifdef HAVE_LIBOTF;845;1
#ifdef HAVE_LIBOTF;1052;1
#ifdef FC_DUAL;1080;1
#ifdef HAVE_LIBOTF;1136;1
#ifdef FT_LOAD_TARGET_MONO;1241;1
#else;1243;1
#ifdef FC_FONTFORMAT;2257;1
#ifdef FT_BDF_H;6;1
#if defined HAVE_XFT || !defined HAVE_FREETYPE;14;1
# ifdef _SC_PAGESIZE;3;1
#ifdef HAVE_PTHREAD;2;1
#ifdef USE_PTHREAD;9;1
#ifdef WINDOWSNT;12;1
#ifdef __cplusplus;15;1
#ifdef MSDOS;24;1
#ifdef USE_PTHREAD;28;1
#ifdef USE_PTHREAD;88;1
#else;95;1
#ifdef __cplusplus;135;1
#ifdef CYGWIN;139;1
#if defined GC_MALLOC_CHECK && defined GC_PROTECT_MALLOC_STATE;161;1
#else;185;1
#ifdef USE_PTHREAD;239;1
#ifdef GC_MCHECK;277;1
#ifdef CYGWIN;280;1
#if 0;389;1
#ifdef GC_MALLOC_CHECK;420;1
#elif defined (USE_PTHREAD);423;1
#else;425;1
#ifndef _LIBC;540;1
#ifdef CYGWIN;575;1
#if defined (GC_MALLOC_CHECK) || defined (USE_PTHREAD);704;1
#else;706;1
#ifdef weak_alias;752;1
#else;754;1
#ifndef min;761;1
#ifdef CYGWIN;764;1
#ifdef CYGWIN;796;1
#if !defined (__GNU_LIBRARY__) || defined (__UCLIBC__);900;1
#else;902;1
#if defined (CYGWIN);909;1
#ifndef ENOMEM;972;1
#ifndef EINVAL;975;1
#if defined _SC_PAGESIZE || !defined HAVE_GETPAGESIZE;993;1
#elif !defined getpagesize;995;1
#ifdef HAVE_GNUTLS;3;1
#ifdef USE_GTK;3;1
#ifdef HAVE_SYS_STAT_H;25;1
#ifdef HAVE_SYS_TYPES_H;28;1
#ifdef HAVE_WINDOW_SYSTEM;31;1
#ifdef HAVE_X_WINDOWS;34;1
#ifdef HAVE_NS;58;1
#ifdef COLOR_TABLE_SUPPORT;76;1
#ifdef HAVE_NS;80;1
#if defined (HAVE_X_WINDOWS) || defined (HAVE_NTGUI);110;1
#ifdef HAVE_X_WINDOWS;117;1
#ifdef HAVE_X_WINDOWS;149;1
#ifdef HAVE_NTGUI;156;1
#ifdef HAVE_NS;165;1
#ifdef HAVE_NS;171;1
#ifdef HAVE_X_WINDOWS;179;1
#ifdef HAVE_NTGUI;184;1
#ifdef HAVE_NTGUI;195;1
#ifdef HAVE_NS;198;1
#ifdef HAVE_X_WINDOWS;213;1
#ifdef HAVE_X_WINDOWS;255;1
#ifdef HAVE_NTGUI;260;1
#ifdef HAVE_NS;263;1
#ifdef HAVE_X_WINDOWS;300;1
#ifdef WINDOWSNT;385;1
#else;388;1
#if defined HAVE_NTGUI && defined WINDOWSNT;404;1
#ifdef HAVE_NTGUI;729;1
#else;732;1
#ifdef HAVE_NTGUI;775;1
#elif defined (HAVE_NS);778;1
#else;781;1
#ifdef HAVE_NTGUI;791;1
#ifndef HAVE_NTGUI;796;1
#else;799;1
#ifdef HAVE_NTGUI;821;1
#ifndef HAVE_NTGUI;826;1
#else;829;1
#ifdef HAVE_X_WINDOWS;865;1
#ifdef WINDOWSNT;1220;1
#ifdef HAVE_X_WINDOWS;1227;1
#else;1248;1
#ifdef HAVE_X_WINDOWS;1256;1
#ifdef HAVE_NTGUI;1290;1
#ifdef HAVE_NS;1347;1
#ifdef HAVE_X_WINDOWS;1365;1
#ifdef HAVE_NTGUI;1370;1
#ifdef HAVE_NS;1374;1
#ifdef HAVE_X_WINDOWS;1382;1
#ifdef HAVE_NS;1396;1
#ifdef HAVE_NTGUI;1638;1
#else;1696;1
#ifdef HAVE_NTGUI;1704;1
#elif defined (HAVE_NS);1709;1
#else;1711;1
#ifdef HAVE_NTGUI;1993;1
#if defined (HAVE_XPM) || defined (HAVE_NS);2023;1
#if defined HAVE_XPM && defined HAVE_X_WINDOWS && !defined USE_GTK;2249;1
#ifdef HAVE_NTGUI;3092;1
#ifndef HAVE_NTGUI;3099;1
#else;3102;1
#if defined (HAVE_X_WINDOWS) || defined (HAVE_NTGUI);3111;1
#else;3117;1
#ifdef HAVE_NTGUI;3133;1
#ifdef COLOR_TABLE_SUPPORT;3187;1
#ifdef HAVE_NTGUI;3281;1
#else;3283;1
#else;3326;1
#ifndef HAVE_NTGUI;3356;1
#else;3358;1
#else;3383;1
#ifdef HAVE_NTGUI;3405;1
#else;3429;1
#ifdef COLOR_TABLE_SUPPORT;3714;1
#ifdef HAVE_X_WINDOWS;5897;1
#ifdef GLYPH_DEBUG;6093;1
#if defined (HAVE_XPM) || defined (HAVE_NS);6123;1
#if defined (HAVE_JPEG) || defined (HAVE_NS);6127;1
#if defined (HAVE_TIFF) || defined (HAVE_NS);6131;1
#if defined (HAVE_GIF) || defined (HAVE_NS);6135;1
#if defined (HAVE_PNG) || defined (HAVE_NS);6139;1
#if defined (HAVE_RSVG);6143;1
#if defined (HAVE_IMAGEMAGICK);6147;1
#ifdef HAVE_GHOSTSCRIPT;6151;1
#ifdef HAVE_GHOSTSCRIPT;6198;1
#if defined (HAVE_XPM) || defined (HAVE_NS);6219;1
#if defined (HAVE_JPEG) || defined (HAVE_NS);6223;1
#if defined (HAVE_TIFF) || defined (HAVE_NS);6227;1
#if defined (HAVE_GIF) || defined (HAVE_NS);6231;1
#if defined (HAVE_PNG) || defined (HAVE_NS);6235;1
#if defined (HAVE_IMAGEMAGICK);6239;1
#ifdef HAVE_IMAGEMAGICK;6253;1
#ifdef GLYPH_DEBUG;6261;1
#ifdef HAVE_IMAGEMAGICK;6274;1
#if 0;117;1
#if 0;440;1
#ifdef HAVE_WINDOW_SYSTEM;715;1
#ifdef HAVE_WINDOW_SYSTEM;721;1
#ifdef HAVE_WINDOW_SYSTEM;1112;1
#ifdef MARKER_DEBUG;19;1
#else;37;1
#if defined USE_MMAP_FOR_BUFFERS || defined REL_ALLOC || defined DOUG_LEA_MALLOC;258;1
#if defined USE_MMAP_FOR_BUFFERS || defined REL_ALLOC || defined DOUG_LEA_MALLOC;302;1
#ifdef BYTE_COMBINING_DEBUG;426;1
#ifdef BYTE_COMBINING_DEBUG;510;1
#ifdef BYTE_COMBINING_DEBUG;591;1
#ifdef BYTE_COMBINING_DEBUG;718;1
#ifdef BYTE_COMBINING_DEBUG;757;1
#ifdef BYTE_COMBINING_DEBUG;874;1
#ifdef BYTE_COMBINING_DEBUG;947;1
#ifdef BYTE_COMBINING_DEBUG;1095;1
#ifdef CLASH_DETECTION;1177;1
#else;1182;1
#if 0;166;1
#if 0;1055;1
#ifdef HAVE_PTHREAD;27;1
#ifdef MSDOS;30;1
#else;33;1
#if defined USABLE_FIONREAD && defined USG5_4;36;1
#ifdef HAVE_WINDOW_SYSTEM;43;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);120;1
#ifdef HAVE_NTGUI;125;1
#ifdef HAVE_DBUS;130;1
#ifdef HAVE_WINDOW_SYSTEM;159;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);175;1
#ifdef USABLE_SIGIO;191;1
#if 0;401;1
#ifdef HAVE_WINDOW_SYSTEM;426;1
#ifdef SIGDANGER;443;1
#if 0;564;1
#ifdef HAVE_WINDOW_SYSTEM;595;1
#ifdef HAVE_WINDOW_SYSTEM;710;1
#ifdef HAVE_WINDOW_SYSTEM;790;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);839;1
#ifdef HAVE_WINDOW_SYSTEM;936;1
#ifdef HAVE_WINDOW_SYSTEM;954;1
#if 0;1081;1
#if 0;1099;1
#if 0;1123;1
#ifdef POLL_FOR_INPUT;1211;1
#ifdef POLL_FOR_INPUT;1230;1
#ifdef POLL_FOR_INPUT;1251;1
#else;1253;1
#ifdef POLL_FOR_INPUT;1260;1
#ifdef POLL_FOR_INPUT;1268;1
#ifdef POLL_FOR_INPUT;1284;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);1328;1
#if 0;1376;1
#if 0;1805;1
#if 0;1928;1
#ifdef USE_TOOLKIT_SCROLL_BARS;2069;1
#ifdef USE_TOOLKIT_SCROLL_BARS;2081;1
#ifdef USE_TOOLKIT_SCROLL_BARS;2085;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);2102;1
#ifdef subprocesses;2136;1
#ifdef subprocesses;2227;1
#ifdef HAVE_GPM;2298;1
#ifdef subprocesses;2332;1
#ifndef HAVE_DBUS;2339;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);2355;1
#ifdef USABLE_SIGIO;2361;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);2366;1
#ifdef HAVE_X11;2411;1
#else;2417;1
#if defined (HAVE_NS);2421;1
#if defined (HAVE_X11) || defined (HAVE_NTGUI)     || defined (HAVE_NS);2433;1
#if defined (HAVE_X11) || defined (HAVE_NTGUI)     || defined (HAVE_NS);2441;1
#if defined (USE_X_TOOLKIT) || defined (HAVE_NTGUI)     || defined (HAVE_NS) || defined (USE_GTK);2460;1
#ifdef HAVE_NTGUI;2469;1
#ifdef HAVE_DBUS;2514;1
#if defined (USE_X_TOOLKIT) || defined (HAVE_NTGUI)     || defined (HAVE_NS) || defined (USE_GTK);2545;1
#ifdef HAVE_NS;2552;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);2562;1
#ifdef HAVE_X11;2612;1
#else;2637;1
#ifdef XK_dead_circumflex;2841;1
#else;2843;1
#ifdef XK_dead_grave;2846;1
#else;2848;1
#ifdef XK_dead_tilde;2851;1
#else;2853;1
#ifdef XK_dead_diaeresis;2856;1
#else;2858;1
#ifdef XK_dead_macron;2861;1
#else;2863;1
#ifdef XK_dead_degree;2866;1
#else;2868;1
#ifdef XK_dead_acute;2871;1
#else;2873;1
#ifdef XK_dead_cedilla;2876;1
#else;2878;1
#ifdef XK_dead_breve;2881;1
#else;2883;1
#ifdef XK_dead_ogonek;2886;1
#else;2888;1
#ifdef XK_dead_caron;2891;1
#else;2893;1
#ifdef XK_dead_doubleacute;2896;1
#else;2898;1
#ifdef XK_dead_abovedot;2901;1
#else;2903;1
#ifdef XK_dead_abovering;2906;1
#else;2908;1
#ifdef XK_dead_iota;2911;1
#else;2913;1
#ifdef XK_dead_belowdot;2916;1
#else;2918;1
#ifdef XK_dead_voiced_sound;2921;1
#else;2923;1
#ifdef XK_dead_semivoiced_sound;2926;1
#else;2928;1
#ifdef XK_dead_hook;2931;1
#else;2933;1
#ifdef XK_dead_horn;2936;1
#else;2938;1
#ifdef HAVE_NTGUI;2965;1
#ifdef HAVE_WINDOW_SYSTEM;3453;1
#ifdef HAVE_NS;3517;1
#ifdef ISO_FUNCTION_KEY_OFFSET;3541;1
#ifdef HAVE_NTGUI;3572;1
#if defined (USE_X_TOOLKIT) || defined (HAVE_NTGUI)     || defined (HAVE_NS) || defined (USE_GTK);3898;1
#ifdef HAVE_DBUS;3923;1
#ifdef HAVE_GPM;3933;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);3991;1
#ifdef HAVE_WINDOW_SYSTEM;4261;1
#ifdef USABLE_SIGIO;4429;1
#ifdef subprocesses;4534;1
#ifdef WINDOWSNT;4544;1
#ifdef USABLE_SIGIO;4678;1
#ifdef USABLE_SIGIO;4716;1
#ifdef USABLE_SIGIO;4775;1
#if !defined (USE_GTK) && !defined (HAVE_NS);5351;1
#ifdef HAVE_MENUS;5495;1
#ifdef HAVE_MENUS;5507;1
#if 0;5640;1
#if defined (GOBBLE_FIRST_EVENT);5838;1
#if defined (GOBBLE_FIRST_EVENT);5846;1
#if defined (GOBBLE_FIRST_EVENT);5871;1
#ifdef HAVE_WINDOW_SYSTEM;6511;1
#ifdef HAVE_WINDOW_SYSTEM;6557;1
#ifdef HAVE_WINDOW_SYSTEM;6564;1
#ifdef SIGTSTP;6849;1
#ifdef SIGTSTP;6921;1
#else;6923;1
#ifdef MSDOS;6927;1
#ifdef MSDOS;6937;1
#else;6939;1
#ifdef MSDOS;6948;1
#ifdef MSDOS;6955;1
#else;6957;1
#ifdef MSDOS;6964;1
#else;6966;1
#ifndef HAVE_NS;7000;1
#else;7034;1
#ifdef POLL_FOR_INPUT;7039;1
#ifndef DOS_NT;7042;1
#else;7046;1
#ifdef POLL_FOR_INPUT;7049;1
#ifndef DOS_NT;7067;1
#ifndef DOS_NT;7071;1
#ifndef DOS_NT;7095;1
#ifndef DOS_NT;7099;1
#ifndef DOS_NT;7116;1
#ifndef DOS_NT;7120;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);7263;1
#ifndef DOS_NT;7280;1
#ifdef USABLE_SIGIO;7284;1
#ifdef INTERRUPT_INPUT;7292;1
#else;7294;1
#ifdef POLL_FOR_INPUT;7301;1
#ifdef HAVE_NTGUI;7354;1
#ifdef HAVE_DBUS;7357;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);7375;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);7469;1
#if 0;7604;1
#ifdef HAVE_DBUS;7732;1
#if defined (WINDOWSNT);7738;1
#ifndef KEYBOARD_INLINE;4;1
#if defined USE_GTK || defined USE_MOTIF;98;1
#else;128;1
#if defined HAVE_WINDOW_SYSTEM && !defined USE_GTK && !defined HAVE_NS;182;1
#ifdef HAVE_NTGUI;238;1
#ifndef LISP_INLINE;13;1
#ifdef PRIdMAX;46;1
#else;51;1
#if PTRDIFF_MAX == INT_MAX;57;1
#elif PTRDIFF_MAX == LONG_MAX;59;1
#elif PTRDIFF_MAX == LLONG_MAX;61;1
#else;63;1
#ifndef ENABLE_CHECKING;66;1
#else;68;1
#if GCALIGNMENT != 1 << GCTYPEBITS;85;1
#ifdef USE_LSB_TAG;98;1
#else;102;1
#ifdef _MSC_VER;115;1
#else;117;1
#ifdef CHECK_LISP_OBJECT_TYPE;148;1
#else;165;1
#ifndef DATA_SEG_BITS;198;1
#if USE_LSB_TAG;212;1
#else;225;1
#ifndef XFASTINT;238;1
#ifndef XUNTAG;242;1
#ifdef GC_CHECK_STRING_BYTES;341;1
#else;345;1
#ifdef __GNUC__;388;1
#else;390;1
#ifndef _UCHAR_T;633;1
#ifdef _MSC_VER;759;1
#else;761;1
#ifdef HAVE__SETJMP;793;1
#elif defined HAVE_SIGSETJMP;797;1
#else;801;1
#ifdef DEBUG_GCPRO;864;1
#ifndef GC_MARK_STACK;872;1
#if GC_MARK_STACK == GC_MAKE_GCPROS_NOOPS;876;1
#ifdef HAVE_WINDOW_SYSTEM;1177;1
#if (defined PROFILING      && (defined __FreeBSD__ || defined GNU_LINUX || defined __MINGW32__));1230;1
#if defined REL_ALLOC && !defined SYSTEM_MALLOC;1295;1
#ifdef GC_CHECK_CONS_LIST;1367;1
#else;1369;1
#ifdef REL_ALLOC;1372;1
#if BYTE_MARK_STACK;1454;1
#if BYTE_MARK_STACK;1501;1
#ifdef USABLE_SIGIO;1612;1
#if HAVE_NS;1637;1
#if defined (HAVE_X_WINDOWS) || defined (HAVE_NS);1645;1
#ifdef WINDOWSNT;1653;1
#if HAVE_SETLOCALE;1656;1
#else;1660;1
#if __GNUC__ == 3 || (__GNUC__ == 4 && __GNUC_MINOR__ <= 5);1681;1
#else;1683;1
#ifdef HAVE_GPM;1688;1
#ifndef DOS_NT;1696;1
#if BYTE_MARK_STACK;1712;1
#ifndef HAVE_GET_CURRENT_DIR_NAME;1742;1
#ifdef HAVE_WINDOW_SYSTEM;1791;1
#ifdef HAVE_X_WINDOWS;1808;1
#ifdef HAVE_WINDOW_SYSTEM;1814;1
#ifdef HAVE_LIBXML2;1817;1
#ifdef HAVE_MENUS;1821;1
#ifdef HAVE_DBUS;1824;1
#ifdef DOS_NT;1830;1
#if !defined (eabs);1845;1
#ifdef MSDOS;22;1
#ifdef HAVE_NS;25;1
#ifdef HAVE_SETLOCALE;29;1
#ifdef HAVE_FSEEKO;33;1
#else;36;1
#ifdef EINTR;304;1
#ifdef HAVE_WINDOW_SYSTEM;405;1
#ifdef DOS_NT;667;1
#ifdef DOS_NT;721;1
#ifdef DOS_NT;773;1
#ifdef WINDOWSNT;812;1
#else;821;1
#ifndef WINDOWSNT;909;1
#ifndef WINDOWSNT;1009;1
#ifdef WINDOWSNT;1015;1
#else;1017;1
#ifdef NOTDEF;2779;1
#ifdef MARKER_DEBUG;9;1
#else;30;1
#ifdef MARKER_DEBUG;391;1
#ifdef MSDOS;1;1
#ifdef HAVE_SYS_RESOURCE_H;6;1
#if USE_LSB_TAG || UINTPTR_MAX <= VAL_MAX;15;1
#else;17;1
#ifdef USE_X_TOOLKIT;12;1
#ifdef HAVE_WINDOW_SYSTEM;15;1
#if defined (USE_X_TOOLKIT) || defined (USE_GTK) || defined (HAVE_NTGUI);27;1
#if ! (defined USE_GTK || defined USE_MOTIF);31;1
#ifdef HAVE_NS;73;1
#if (defined USE_X_TOOLKIT || defined USE_GTK || defined HAVE_NS      || defined HAVE_NTGUI);116;1
#ifndef HAVE_BOXES;188;1
#if defined (USE_X_TOOLKIT) || defined (USE_GTK) || defined (HAVE_NS) || defined (HAVE_NTGUI);292;1
#ifdef HAVE_NS;684;1
#ifdef HAVE_NS;867;1
#if defined (USE_X_TOOLKIT) || defined (USE_GTK) || defined (HAVE_NTGUI)   || defined (HAVE_NS);13;1
#ifdef HAVE_X_WINDOWS;21;1
#ifdef HAVE_WINDOW_SYSTEM;245;1
#if 0;540;1
#ifdef NOTDEF;656;1
#if __DJGPP__ == 2 && __DJGPP_MINOR__ < 4;21;1
#ifndef HAVE_X_WINDOWS;24;1
#ifdef WINDOWSNT;2;1
#else;4;1
#ifndef __OBJC__;33;1
#ifdef __OBJC__;44;1
#else;46;1
#ifdef __OBJC__;54;1
#else;56;1
#ifdef __OBJC__;59;1
#else;61;1
#ifdef __OBJC__;65;1
#else;67;1
#ifdef WINDOWSNT;362;1
#if defined (GNU_LINUX);377;1
#ifdef HAVE_GNUTLS;73;1
#ifdef HAVE_WINDOW_SYSTEM;76;1
#if defined (USE_GTK) || defined (HAVE_GCONF) || defined (HAVE_GSETTINGS);79;1
#ifdef WINDOWSNT;82;1
#ifndef WNOHANG;86;1
#ifndef WUNTRACED;90;1
#if (__GNUC__ == 4 && 3 <= __GNUC_MINOR__) || 4 < __GNUC__;93;1
#else;4696;1
#ifdef subprocesses;4827;1
#ifdef subprocesses;4837;1
#ifdef subprocesses;4851;1
#ifndef DOS_NT;4878;1
#ifdef subprocesses;4900;1
#ifdef subprocesses;4920;1
#else;4923;1
#ifdef subprocesses;4930;1
#else;4944;1
#ifdef subprocesses;4952;1
#else;4954;1
#ifdef HAVE_SYS_TYPES_H;1;1
#ifdef HAVE_GNUTLS;5;1
#ifndef PROCESS_INLINE;9;1
#ifdef HAVE_GNUTLS;32;1
#ifdef HAVE_GNUTLS;49;1
#ifdef HAVE_GNUTLS;65;1
#ifdef PROFILER_CPU_SUPPORT;345;1
#ifndef SYSTEM_PURESIZE_EXTRA;1;1
#ifndef SITELOAD_PURESIZE_EXTRA;4;1
#ifndef BASE_PURESIZE;7;1
#ifdef ENABLE_CHECKING;21;1
#else;23;1
#ifndef PURESIZE;26;1
#else;14;1
#ifndef SYSTEM_MALLOC;34;1
#ifdef emacs;553;1
#if defined (emacs) && defined (DOUG_LEA_MALLOC);604;1
#ifndef SYSTEM_MALLOC;721;1
#ifdef DOUG_LEA_MALLOC;732;1
#ifndef SYSTEM_MALLOC;741;1
#if defined _AIX && !defined REGEX_MALLOC;1;1
#ifdef emacs;16;1
#if defined _LIBC;19;1
#else;21;1
#if WIDE_CHAR_SUPPORT;24;1
#ifdef _LIBC;28;1
#else;48;1
#if HAVE_LIBINTL_H || defined _LIBC;51;1
#else;53;1
#ifndef gettext_noop;56;1
#ifndef RE_TRANSLATE;153;1
#ifdef emacs;159;1
#ifdef REGEX_MALLOC;228;1
#if defined REL_ALLOC && defined REGEX_MALLOC;246;1
#ifdef _MSC_VER;271;1
#else;273;1
#ifdef emacs;315;1
#else;638;1
#ifdef lint;649;1
#else;651;1
#if defined REGEX_MALLOC && defined emacs;692;1
#ifndef INIT_FAILURE_ALLOC;695;1
# if defined MATCH_MAY_ALLOCATE;698;1
# else;700;1
#ifdef MATCH_MAY_ALLOCATE;717;1
#else;719;1
#ifndef TRANSLATE;761;1
#if __BOUNDED_POINTERS__;773;1
#else;777;1
#ifdef emacs;802;1
#else;804;1
#ifdef emacs;829;1
#if ! WIDE_CHAR_SUPPORT;835;1
#ifndef MATCH_MAY_ALLOCATE;1065;1
#ifdef AIX;1093;1
#else;1095;1
#ifdef DEBUG;1111;1
#if !defined emacs && !defined SYNTAX_TABLE;1135;1
#ifndef emacs;1392;1
#else;1400;1
#ifdef emacs;1436;1
#ifndef emacs;1451;1
#else;1458;1
#ifdef emacs;1744;1
#ifdef DEBUG;1898;1
#ifndef MATCH_MAY_ALLOCATE;1907;1
#ifdef emacs;2046;1
#ifndef emacs;2084;1
#else;2091;1
#ifdef emacs;2247;1
#ifdef emacs;2258;1
#if 0;2415;1
#ifdef MATCH_MAY_ALLOCATE;2419;1
#else;2422;1
#ifdef emacs;2449;1
#ifdef emacs;2614;1
#ifndef emacs;2625;1
#ifdef emacs;2636;1
#ifdef emacs;2645;1
#ifdef MATCH_MAY_ALLOCATE;2673;1
#ifdef DEBUG;2676;1
#if defined REL_ALLOC && defined REGEX_MALLOC;2679;1
#ifdef MATCH_MAY_ALLOCATE;2683;1
#ifdef MATCH_MAY_ALLOCATE;2687;1
#ifdef DEBUG;2691;1
#ifdef MATCH_MAY_ALLOCATE;2696;1
#ifndef emacs;2876;1
#else;2900;1
#ifdef emacs;3032;1
#ifdef emacs;3266;1
#ifdef emacs;3273;1
#ifdef emacs;3298;1
#ifdef emacs;3311;1
#ifdef emacs;3329;1
#ifdef emacs;3342;1
#ifdef emacs;3359;1
#ifdef emacs;3372;1
#ifdef emacs;3389;1
#ifdef emacs;3402;1
#ifdef emacs;3418;1
#ifdef emacs;3435;1
#ifndef emacs;3590;1
#ifdef __cplusplus;3;1
#if !defined _POSIX_C_SOURCE && !defined _POSIX_SOURCE && defined VMS;6;1
#ifdef emacs;35;1
#ifdef RE_DUP_MAX;52;1
#ifdef _XOPEN_SOURCE;64;1
#ifndef RE_TRANSLATE_TYPE;86;1
#ifdef emacs;108;1
#ifndef RE_NREGS;122;1
#ifndef __restrict_arr;171;1
#ifdef __cplusplus;184;1
#if WIDE_CHAR_SUPPORT;187;1
#else;202;1
#ifdef GLYPH_DEBUG;140;1
#ifdef GLYPH_DEBUG;171;1
#if 0;658;1
#ifdef CYGWIN;17;1
#ifndef __GNUC__;28;1
#ifdef SYNTAX_ENTRY_VIA_PROPERTY;25;1
#else;28;1
#ifdef __GNUC__;33;1
#else;37;1
#ifdef HAVE_PWD_H;5;1
#ifdef BSD_SYSTEM;19;1
#ifdef __FreeBSD__;23;1
#ifdef HAVE_SYS_SYSTEMINFO_H;39;1
#ifdef MSDOS;42;1
#ifdef HAVE_SYS_UTSNAME_H;50;1
#ifdef WINDOWSNT;63;1
#ifndef ULLONG_MAX;74;1
#ifdef DOS_NT;194;1
#else;196;1
#if defined (SIGTSTP) && !defined (MSDOS);313;1
#else;318;1
#ifdef DOS_NT;325;1
#ifdef USABLE_SIGIO;338;1
#else;341;1
#ifdef DOS_NT;357;1
#else;361;1
#ifdef DOS_NT;369;1
#ifndef DOS_NT;381;1
#ifdef MSDOS;387;1
#ifndef MSDOS;416;1
#ifndef DOS_NT;420;1
#ifdef USABLE_SIGIO;446;1
#ifdef USABLE_SIGIO;452;1
#ifdef USABLE_SIGIO;461;1
#ifdef USABLE_SIGIO;500;1
#ifdef SIGTTOU;514;1
#ifndef DOS_NT;538;1
#ifndef DOS_NT;548;1
#ifdef F_SETOWN;575;1
#if defined (USG);578;1
#else;580;1
#ifdef MSDOS;712;1
#ifdef TCXONC;718;1
#ifdef TIOCSTART;721;1
#ifdef _IOFBF;748;1
#else;750;1
#else;793;1
#if defined TIOCGWINSZ;800;1
#elif defined TIOCGSIZE;809;1
#elif defined WINDOWSNT;818;1
#elif defined MSDOS;827;1
#else;830;1
#ifdef TIOCSWINSZ;838;1
#ifdef BSD_SYSTEM;897;1
#ifdef MSDOS;918;1
#ifdef HAVE_SOCKETS;937;1
#ifndef HAVE_GETHOSTNAME;949;1
#ifdef SA_RESTART;1054;1
#ifdef SIGCHLD;1065;1
#ifdef SIGDANGER;1068;1
#ifdef PROFILER_CPU_SUPPORT;1071;1
#ifdef SIGWINCH;1074;1
#ifdef USABLE_SIGIO;1081;1
#ifdef FORWARD_SIGNAL_TO_MAIN_THREAD;1090;1
#ifdef FORWARD_SIGNAL_TO_MAIN_THREAD;1098;1
#ifdef FORWARD_SIGNAL_TO_MAIN_THREAD;1120;1
#ifdef _sys_nsig;1143;1
#else;1145;1
#ifdef SIGDANGER;1174;1
#ifdef FORWARD_SIGNAL_TO_MAIN_THREAD;1206;1
#ifdef SIGUSR1;1381;1
#ifdef SIGUSR2;1384;1
#ifdef SIGPRE;1388;1
#ifdef SIGORE;1391;1
#ifdef SIGUME;1394;1
#ifdef SIGDLK;1397;1
#ifdef SIGCPULIM;1400;1
#ifdef SIGIOT;1403;1
#ifdef SIGEMT;1406;1
#ifdef SIGBUS;1409;1
