Class,Methods,Over-exposed methods
AbstractArtifactComponentTestCase in org::apache::maven::artifact (Class),24,1
LifecycleNotFoundException in org::apache::maven::lifecycle (Class),2,0
DefaultPluginManagementInjector in org::apache::maven::model::management (Class),3,0
SettingsWriter in org::apache::maven::settings::io (Class),4,0
InvalidPluginDescriptorException in org::apache::maven::plugin::descriptor (Class),2,0
VersionRangeTest in org::apache::maven::artifact::versioning (Class),11,0
AbstractModelInterpolatorTest in org::apache::maven::model::interpolation (Class),21,1
DefaultUpdateCheckManagerTest in org::apache::maven::repository::legacy (Class),9,0
UserLocalArtifactRepository in org::apache::maven::repository (Class),6,0
ProjectBuildingHelper in org::apache::maven::project (Class),5,0
LifecyclePluginResolver in org::apache::maven::lifecycle::internal (Class),3,0
ArtifactResolutionExceptionTest in org::apache::maven::artifact::resolver (Class),2,0
ArtifactMetadataRetrievalException in org::apache::maven::repository::legacy::metadata (Class),5,0
ArtifactDeployer in org::apache::maven::artifact::deployer (Class),3,0
DefaultArtifactVersionTest in org::apache::maven::artifact::versioning (Class),11,0
AbstractCoreMavenComponentTestCase in org::apache::maven (Class),14,4
anonymous(AbstractValueSource) in org::apache::maven::model::interpolation::AbstractStringBasedModelInterpolator.createValueSources() (Class),1,0
DefaultGraphConflictResolutionPolicyTest in org::apache::maven::repository::metadata (Class),2,0
UrlNormalizingPostProcessor in org::apache::maven::model::interpolation (Class),3,0
DefaultProjectRealmCache in org::apache::maven::project (Class),5,0
MavenExecutionResult in org::apache::maven::execution (Class),11,0
MavenPluginManager in org::apache::maven::plugin (Class),9,0
MetadataRepository in org::apache::maven::artifact::repository::metadata::MetadataBridge (Class),3,0
ModelValidationResult in org::apache::maven::project::validation (Class),8,1
App in org::apache::maven::lifecycle::test (Class),1,0
DependencyManagementTest in org::apache::maven::model (Class),4,0
DefaultBuildPluginManager in org::apache::maven::plugin (Class),7,0
ProjectInheritanceTest in org::apache::maven::project::inheritance::t10 (Class),1,0
DefaultArtifactFactory in org::apache::maven::artifact::factory (Class),15,0
ModelBuildingListener in org::apache::maven::model::building (Class),1,0
LifecycleMapping in org::apache::maven::lifecycle::mapping (Class),4,0
ChecksumFailedException in org::apache::maven::repository::legacy (Class),4,0
anonymous(BeanConfigurationValuePreprocessor) in org::apache::maven::configuration::DefaultBeanConfiguratorTest.testPreAndPostProcessing() (Class),1,0
TransformationManagerTest in org::apache::maven::artifact::transform (Class),1,0
ModelResolver in org::apache::maven::model::resolution (Class),4,0
PluginConfigurationTest in org::apache::maven::model (Class),4,0
OrganizationTest in org::apache::maven::model (Class),4,0
DefaultMavenExecutionTest in org::apache::maven::execution (Class),2,0
SettingsParseException in org::apache::maven::settings::io (Class),4,0
AbstractExecutionListener in org::apache::maven::execution (Class),18,0
WagonC in org::apache::maven::repository::legacy (Class),1,0
DefaultPluginDescriptorCache in org::apache::maven::plugin (Class),7,0
Context in org::apache::maven::eventspy::EventSpy (Class),1,0
MetadataGraphNode in org::apache::maven::repository (Class),6,0
AbstractStringBasedModelInterpolator in org::apache::maven::model::interpolation (Class),11,0
ProjectBuildFailureException in org::apache::maven (Class),3,0
ArtifactMetadataSource in org::apache::maven::artifact::metadata (Class),5,0
BuildAbort in org::apache::maven (Class),2,0
SettingsBuilder in org::apache::maven::settings::building (Class),1,0
ArtifactResolver in org::apache::maven::artifact::resolver (Class),11,0
ArtifactUtils in org::apache::maven::artifact (Class),12,0
ComparableVersion in org::apache::maven::artifact::versioning (Class),7,0
ArtifactTransformationManager in org::apache::maven::repository::legacy::resolver::transform (Class),6,0
CycleDetectedInPluginGraphException in org::apache::maven::plugin (Class),2,0
DefaultClasspathTransformation in org::apache::maven::repository::metadata (Class),1,0
ConcurrencyDependencyGraphTest in org::apache::maven::lifecycle::internal (Class),2,0
ManagedVersionMap in org::apache::maven::artifact::versioning (Class),2,0
BuildPluginManager in org::apache::maven::plugin (Class),6,0
ReportingTest in org::apache::maven::model (Class),4,0
AndArtifactFilter in org::apache::maven::artifact::resolver::filter (Class),7,0
EmptyLifecycleExecutor in org::apache::maven::project (Class),14,0
RequirementMatcher in org::apache::maven::toolchain (Class),1,0
App in org::apache::maven (Class),1,0
TransferListener in org::apache::maven::repository::legacy::DefaultWagonManagerTest.testUnnecessaryRepositoryLookup() (Class),3,0
SettingsBuildingRequest in org::apache::maven::settings::building (Class),12,2
DefaultProjectDependenciesResolver in org::apache::maven (Class),7,0
AbstractScopeArtifactFilter in org::apache::maven::artifact::resolver::filter (Class),2,0
AbstractVersionTransformation in org::apache::maven::repository::legacy::resolver::transform (Class),4,0
DefaultBeanConfigurator in org::apache::maven::configuration::internal (Class),2,0
anonymous(Runnable) in org::apache::maven::artifact::testutils::TestFileManager.initializeCleanupMonitoring() (Class),1,0
RepositoryMetadataStoreException in org::apache::maven::artifact::repository::metadata (Class),2,0
ArtifactClassRealmConstituent in org::apache::maven::classrealm (Class),9,0
LifecycleExecutorSubModulesTest in org::apache::maven::lifecycle (Class),4,0
AbstractRepositoryMetadata in org::apache::maven::artifact::repository::metadata (Class),16,2
DefaultRepositoryLayout in org::apache::maven::artifact::repository::layout (Class),9,1
PluginManager in org::apache::maven::plugin (Class),9,0
ProjectBuilderTest in org::apache::maven::project (Class),2,0
DefaultLifecyclesStub in org::apache::maven::lifecycle::internal::stub (Class),2,0
ExtensionDescriptorBuilder in org::apache::maven::project (Class),5,0
ArtifactMetadata in org::apache::maven::repository::legacy::metadata (Class),11,0
ArtifactDescriptorUtils in org::apache::maven::repository::internal (Class),5,0
ParentTest in org::apache::maven::model (Class),4,0
ObjectWithStringArrayField in org::apache::maven::model::interpolation::StringSearchModelInterpolatorTest (Class),1,0
ProjectInheritanceTest in org::apache::maven::project::inheritance::t01 (Class),1,0
LifecyclePhaseNotFoundException in org::apache::maven::lifecycle (Class),2,0
ToolchainFactory in org::apache::maven::toolchain (Class),3,1
ProjectArtifact in org::apache::maven::project::artifact (Class),4,0
BeanConfigurationException in org::apache::maven::configuration (Class),2,0
LifecycleStarter in org::apache::maven::lifecycle::internal (Class),2,0
TestArtifactHandler in org::apache::maven::repository (Class),9,1
ReportSetTest in org::apache::maven::model (Class),4,0
LegacyLocalRepositoryManager in org::apache::maven::project (Class),5,0
LicenseTest in org::apache::maven::model (Class),4,0
SettingsValidator in org::apache::maven::settings::validation (Class),2,0
FilterModelBuildingRequest in org::apache::maven::model::building (Class),31,0
DefaultProfileSelector in org::apache::maven::model::profile (Class),6,0
ExceptionSummary in org::apache::maven::exception (Class),6,0
ExecutionEventCatapult in org::apache::maven::lifecycle::internal (Class),2,0
StringWagon in org::apache::maven::repository::legacy (Class),9,1
SomeBean in org::apache::maven::configuration::DefaultBeanConfiguratorTest (Class),1,0
OperatingSystemProfileActivator in org::apache::maven::profiles::activation (Class),7,0
anonymous(ModelBuildingEventCatapult) in org::apache::maven::model::building::ModelBuildingEventCatapult.<Initializer>() (Class),1,0
ArtifactTransferListener in org::apache::maven::repository (Class),6,0
DefaultClassRealmRequest in org::apache::maven::classrealm (Class),7,1
ProjectInheritanceTest in org::apache::maven::project::inheritance::t08 (Class),1,0
SuperPomProvider in org::apache::maven::model::superpom (Class),2,0
EventSpyExecutionListener in org::apache::maven::eventspy::internal (Class),18,0
TestTransferListener in org::apache::maven::artifact::resolver (Class),3,0
ProjectDependenciesResolver in org::apache::maven::project (Class),1,0
DefaultLifecycleExecutor in org::apache::maven::lifecycle (Class),9,0
anonymous(Runnable) in org::apache::maven::lifecycle::internal::ExecutionPlanItemTest.testWaitUntilDone() (Class),1,0
FileProfileActivator in org::apache::maven::model::profile::activation (Class),3,0
DefaultUrlNormalizer in org::apache::maven::model::path (Class),2,0
DefaultPluginPrefixResult in org::apache::maven::plugin::prefix::internal (Class),11,0
ModelParseException in org::apache::maven::model::io (Class),4,0
EventSpyDispatcher in org::apache::maven::eventspy::internal (Class),8,0
anonymous(ModelCacheTag) in org::apache::maven::model::building::ModelCacheTag.<Initializer>() (Class),4,0
ReactorModelCache in org::apache::maven::project (Class),4,0
SnapshotMetadataGeneratorFactory in org::apache::maven::repository::internal (Class),3,0
CacheRecord in org::apache::maven::project::ProjectRealmCache (Class),3,0
ProjectRelocation in org::apache::maven::project::artifact::MavenMetadataSource (Class),1,0
NearestConflictResolver in org::apache::maven::repository::legacy::resolver::conflict (Class),1,0
