Class,Methods,Over-exposed methods
ObjectFactoryImpl in org::hibernate::internal::SessionFactoryRegistry (Class),1,0
AbstractUUIDGenerator in org::hibernate::id (Class),7,0
NonUniqueDiscoveredSqlAliasException in org::hibernate::loader::custom (Class),1,0
HelperId in org::hibernate::ejb::criteria::idclass (Class),8,2
Race in org::hibernate::ejb::test::emops (Class),2,1
ReturnMetadata in org::hibernate::engine::query::spi (Class),3,0
NoRowIdEntity in org::hibernate::metamodel::source::annotations::entity::RowIdBindingTests (Class),0,0
Issue in org::hibernate::test::typedescriptor (Class),7,1
TemporalTypeResolver in org::hibernate::metamodel::source::annotations::attribute::type (Class),4,0
ListOwningEntity in org::hibernate::envers::test::entities::manytomany (Class),12,0
NaturalIdLoadAccess in org::hibernate (Class),5,0
Any in org::hibernate::mapping (Class),12,0
StatefulInterceptor in org::hibernate::test::interceptor (Class),6,1
Being in org::hibernate::test::unionsubclass (Class),12,6
A in org::hibernate::test::annotations::cascade::circle::identity (Class),8,4
VerifyFetchProfileReferenceSecondPass in org::hibernate::cfg (Class),2,0
GlobalAnnotationMocker in org::hibernate::metamodel::source::annotations::xml::mocker (Class),19,0
BlobProxy in org::hibernate::engine::jdbc (Class),9,0
SQLProjection in org::hibernate::criterion (Class),11,0
SerializableProxy in org::hibernate::proxy::pojo::javassist (Class),3,0
AuditQueryCreator in org::hibernate::envers::query (Class),7,0
IJ2Test in org::hibernate::test::legacy (Class),2,0
Nationality in org::hibernate::test::annotations::embedded (Class),5,2
Instrumenter in org::hibernate::bytecode::buildtime::spi (Class),1,0
MultiPathCircleCascadeTest in org::hibernate::test::cascade::circle (Class),46,1
TestInjectFieldInterceptorExecutable in org::hibernate::test::instrument::cases (Class),2,0
DateTypeDescriptor in org::hibernate::type::descriptor::java (Class),8,1
Menu in org::hibernate::test::annotations::manytoonewithformula (Class),8,2
State in org::hibernate::test::cache::infinispan::functional (Class),5,1
CacheEntry in org::hibernate::cache::spi::entry (Class),9,0
anonymous(HqlExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testEntityWithJoinFetchedLazyManyToOneList() (Class),1,0
Formula in org::hibernate::mapping (Class),11,0
Account in org::hibernate::test::annotations::mappedsuperclass::intermediate (Class),2,0
UnversionedEntity in org::hibernate::envers::test::entities (Class),11,0
AnnotationBinder in org::hibernate::cfg (Class),62,0
DerivedIdentitySimpleParentSimpleDepTest in org::hibernate::test::annotations::derivedidentities::e4::a (Class),4,0
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testAliasToEntityMapMultiProjectionList() (Class),1,0
MapEntryBuilder in org::hibernate::hql::internal::ast::tree::MapEntryNode (Class),2,0
Child in org::hibernate::test::onetomany (Class),7,1
EmbeddableWithMany2OneTest in org::hibernate::test::annotations::embedded::many2one (Class),3,0
ManualFlush in org::hibernate::envers::test::integration::flush (Class),6,0
AbstractExecutable in org::hibernate::test::instrument::cases (Class),5,2
VMTimestamped in org::hibernate::test::annotations::various (Class),4,0
B in org::hibernate::metamodel::source::annotations::entity::EmbeddableBindingTest (Class),2,0
SortSpecification in org::hibernate::sql::ordering::antlr (Class),3,3
FetchTest2 in org::hibernate::ejb::test::cascade (Class),2,0
NamedParamTempHolder in org::hibernate::hql::internal::ast::ParameterTranslationsImpl.ParameterTranslationsImpl() (Class),2,0
AuditReaderImpl in org::hibernate::envers::reader (Class),19,1
anonymous(TestData) in org::hibernate::test::fetchprofiles::join::JoinFetchProfileTest.performWithStandardData() (Class),5,0
EJB3SaveOrUpdateEventListener in org::hibernate::ejb::event (Class),5,1
Product in org::hibernate::test::annotations::derivedidentities::bidirectional (Class),7,1
EntityElement in org::hibernate::internal::jaxb::mapping::hbm (Class),41,0
TrivialClass in org::hibernate::test::legacy (Class),1,1
AttributeBinding in org::hibernate::metamodel::binding (Class),15,1
Ejb3EntityNotFoundDelegate in org::hibernate::ejb::Ejb3Configuration (Class),2,0
Gate in org::hibernate::test::cfg::persister (Class),2,0
BigIntegerHolder in org::hibernate::id::IdentifierGeneratorHelper (Class),24,2
CachedNaturalId in org::hibernate::engine::internal::NaturalIdXrefDelegate (Class),5,1
Company in org::hibernate::test::dynamicentity (Class),4,2
anonymous(BasicExtractor) in org::hibernate::type::descriptor::sql::VarbinaryTypeDescriptor.getExtractor() (Class),1,0
CascadeStyle in org::hibernate::engine::spi (Class),6,0
Version in org::hibernate::test::annotations::indexcoll (Class),9,3
StoreCustomerPK in org::hibernate::test::annotations::idmanytoone (Class),3,0
StrategyTest in org::hibernate::test::annotations::strategy (Class),3,0
StatementExecutor in org::hibernate::hql::internal::ast::exec (Class),2,0
FieldAccessType in org::hibernate::envers::test::integration::accesstype (Class),4,0
ItemImpl in org::hibernate::test::interfaceproxy (Class),4,0
Person in org::hibernate::test::timestamp (Class),8,1
Lockable in org::hibernate::cache::ehcache::internal::strategy::AbstractReadWriteEhcacheAccessStrategy (Class),5,1
Person in org::hibernate::test::idprops (Class),8,0
RelationalModel in org::hibernate::mapping (Class),2,0
NonstopAwareNaturalIdRegionAccessStrategy in org::hibernate::cache::ehcache::internal::nonstop (Class),17,0
NonFlushedChanges in org::hibernate::engine::spi (Class),1,0
NotYetImplementedException in org::hibernate::cfg (Class),4,0
AbstractSerializableProxy in org::hibernate::proxy (Class),5,0
OnUpdateVisitor in org::hibernate::event::internal (Class),2,0
PersonName in org::hibernate::test::querycache (Class),10,0
Person in org::hibernate::envers::test::integration::entityNames::oneToManyAudited (Class),8,3
ParentWithBidirectionalManyToMany in org::hibernate::test::event::collection::association::bidirectional::manytomany (Class),9,0
DefaultEvictEventListener in org::hibernate::event::internal (Class),4,0
BatchingCollectionInitializer in org::hibernate::loader::collection (Class),7,0
HasChangedComponents in org::hibernate::envers::test::integration::modifiedflags (Class),8,0
GetLoadTest in org::hibernate::test::nonflushedchanges (Class),5,0
QueryParameterException in org::hibernate (Class),4,0
MiddleComponentMapper in org::hibernate::envers::entities::mapper::relation::component (Class),3,0
Category in org::hibernate::test::legacy (Class),11,4
IllegalIdentifierException in org::hibernate::metamodel::relational (Class),1,0
IntegerTypeDescriptor in org::hibernate::type::descriptor::java (Class),6,1
Listener in org::hibernate::envers::test::integration::reventity (Class),10,0
DynamicClassTest in org::hibernate::test::entitymode::map::basic (Class),3,0
BooleanTypeDescriptor in org::hibernate::type::descriptor::sql (Class),6,1
XmlDocument in org::hibernate::internal::util::xml (Class),3,0
Super in org::hibernate::property::BasicPropertyAccessorTest (Class),2,0
PathNode in org::hibernate::hql::internal::ast::tree (Class),1,1
Version in org::hibernate::test::schemaupdate (Class),6,0
Dress in org::hibernate::test::annotations::indexcoll (Class),5,2
ReadOnlyTestCase in org::hibernate::test::cache::infinispan::entity (Class),2,0
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testSingleAggregatedPropProjectionSingleResult() (Class),1,0
EmployerId in org::hibernate::test::annotations::derivedidentities (Class),4,0
SubselectFetchTest in org::hibernate::test::subselectfetch (Class),9,0
PostgreSQLDialect in org::hibernate::dialect (Class),1,0
JDBCConnectionException in org::hibernate::exception (Class),2,0
BigIntegerIncrementGeneratorTest in org::hibernate::test::idgen::biginteger::increment (Class),2,0
SubclassTest in org::hibernate::test::annotations::inheritance (Class),6,0
H in org::hibernate::test::annotations::cascade::circle::sequence (Class),4,1
Criteria in org::hibernate (Class),37,4
TestSharedPKOneToOneExecutable in org::hibernate::test::instrument::cases (Class),3,0
Address in org::hibernate::test::querycache (Class),20,0
A in org::hibernate::test::annotations::naturalid (Class),8,2
CollectionSubqueryFactory in org::hibernate::hql::internal (Class),2,0
MultiPathCircleCascadeCheckNullibilityFalseTest in org::hibernate::test::cascade::circle (Class),1,0
anonymous(Integrator) in org::hibernate::test::flush::TestCollectionInitializingDuringFlush.prepareBootstrapRegistryBuilder() (Class),4,0
CasimirParticle in org::hibernate::test::annotations::query (Class),3,1
SqlFragment in org::hibernate::hql::internal::ast::tree (Class),8,0
Employee in org::hibernate::ejb::test::xml::sequences (Class),9,1
JavaType in org::hibernate::metamodel::domain (Class),5,0
CollectionPropertyHolder in org::hibernate::cfg (Class),14,0
SingularIdentifierAttributeSourceImpl in org::hibernate::metamodel::source::hbm (Class),17,0
ResultSetProxyHandler in org::hibernate::engine::jdbc::internal::proxy (Class),6,1
DataDirectOracleCustomSQLTest in org::hibernate::test::sql::hand::custom::datadirect::oracle (Class),1,0
MixedTest in org::hibernate::test::mixed (Class),3,0
MappingReader in org::hibernate::internal::util::xml (Class),4,0
ContextProvidingValidationEventHandler in org::hibernate::metamodel::source::internal::JaxbHelper (Class),5,3
QueryAndSQLTest in org::hibernate::test::annotations::query (Class),18,0
RowIdEntity in org::hibernate::metamodel::source::annotations::entity::RowIdBindingTests (Class),0,0
Bug in org::hibernate::ejb::test::pack::spacepar (Class),7,0
F in org::hibernate::test::annotations::cascade::multicircle::jpa::sequence (Class),8,4
CustomRevEntityColumnMapping in org::hibernate::envers::test::entities::reventity (Class),6,0
SQLFunction in org::hibernate::dialect::function (Class),4,0
Distributor in org::hibernate::ejb::test (Class),7,1
SpaceShip in org::hibernate::test::annotations::query (Class),11,4
Contact in org::hibernate::test::annotations::interfaces (Class),2,0
BasicSet in org::hibernate::envers::test::integration::onetomany (Class),7,0
anonymous(MemberResolver) in org::hibernate::ejb::metamodel::AttributeFactory.<Initializer>() (Class),1,0
OverflowCondition in org::hibernate::test::keymanytoone::bidir::component::EagerKeyManyToOneTest (Class),1,0
Location in org::hibernate::test::unionsubclass (Class),10,3
OptimisticLockException in org::hibernate (Class),1,0
EntityNameInterceptor in org::hibernate::test::annotations::tuplizer (Class),2,1
anonymous(SQLExceptionConversionDelegate) in org::hibernate::dialect::PostgreSQL81Dialect.buildSQLExceptionConversionDelegate() (Class),1,0
MappedSubclassingMethodAuditedTest in org::hibernate::envers::test::integration::superclass::auditAtMethodSuperclassLevel::auditMethodSubclass (Class),6,0
D in org::hibernate::test::legacy (Class),8,3
One in org::hibernate::test::legacy (Class),9,3
FilterHelper in org::hibernate::internal (Class),4,0
ReadOnlyTestCase in org::hibernate::test::cache::infinispan::collection (Class),2,0
IlikeSupportingDialect in org::hibernate::test::criterion::CriterionTest (Class),2,0
NaturalIdTest in org::hibernate::test::annotations::naturalid (Class),10,0
KeyManyToOneKeyEntity in org::hibernate::test::hql (Class),3,0
NullableNaturalIdTest in org::hibernate::test::naturalid::nullable (Class),4,0
EntityWithInverseOneToManyJoinTest in org::hibernate::test::immutable::entitywithmutablecollection::inverse (Class),1,0
SessionImpl in org::hibernate::internal (Class),192,1
Antenna in org::hibernate::test::annotations::various (Class),1,1
PostCollectionUpdateEventListener in org::hibernate::event::spi (Class),1,0
Employee in org::hibernate::test::joinedsubclass (Class),9,2
A in org::hibernate::metamodel::source::annotations::util::EmbeddableHierarchyTest.testEmbeddableHierarchy() (Class),0,0
FetchingTest in org::hibernate::test::jpa::fetch (Class),3,0
ColumnCollectionAliases in org::hibernate::loader::custom (Class),10,0
TextTest in org::hibernate::test::lob (Class),1,0
Tomato in org::hibernate::test::annotations::inheritance (Class),2,0
anonymous(Value.DeferredInitializer) in org::hibernate::metamodel::domain::JavaType.JavaType() (Class),1,0
anonymous(Helper.ValueSourcesAdapter) in org::hibernate::metamodel::source::hbm::ManyToOneAttributeSourceImpl.ManyToOneAttributeSourceImpl() (Class),6,0
anonymous(EmptyInterceptor) in org::hibernate::test::interceptor::InterceptorTest.testPrepareStatementIntercept() (Class),1,0
WarehouseItem in org::hibernate::test::annotations::manytoone::referencedcolumnname (Class),9,1
BatchSizeBindingTest in org::hibernate::metamodel::source::annotations::entity (Class),2,0
ASTQueryTranslatorFactory in org::hibernate::hql::internal::ast (Class),4,0
CollectionChangeRevisionTest in org::hibernate::envers::test::integration::collection::norevision (Class),2,0
SimpleEntity in org::hibernate::test::ops (Class),6,3
TransactionAdapter in org::hibernate::service::jta::platform::internal::WebSphereExtendedJtaPlatform::TransactionManagerAdapter (Class),11,0
Troop2 in org::hibernate::ejb::test::cascade (Class),5,2
CollectionChangeNoRevisionTest in org::hibernate::envers::test::integration::collection::norevision (Class),2,0
AddressId in org::hibernate::test::typedmanytoone (Class),9,1
SelectParser in org::hibernate::hql::internal::classic (Class),9,1
CallbackTest in org::hibernate::test::events (Class),5,0
Employee in org::hibernate::test::ternary (Class),11,2
Room in org::hibernate::ejb::test::metadata (Class),4,0
OneToOneFormulaTest in org::hibernate::test::onetoone::formula (Class),4,0
AliasToEntityMapResultTransformer in org::hibernate::transform (Class),5,0
ProductId in org::hibernate::ejb::test::metagen::mappedsuperclass::embeddedid (Class),5,0
anonymous(BasicExtractor) in org::hibernate::type::descriptor::sql::IntegerTypeDescriptor.getExtractor() (Class),1,0
MetadataSources in org::hibernate::metamodel (Class),25,4
Mouse in org::hibernate::ejb::test::pack::defaultpar (Class),5,0
EmptyStringTest in org::hibernate::envers::test::integration::basic (Class),4,0
BigIntegerTypeDescriptor in org::hibernate::type::descriptor::java (Class),8,1
AbstractAuditQuery in org::hibernate::envers::query::impl (Class),22,1
TemplateTest in org::hibernate::sql (Class),17,0
Matcher in org::hibernate::testing::Skip (Class),1,1
ConfigurationException in org::hibernate::internal::util::config (Class),2,0
HibernateTypeDescriptor in org::hibernate::metamodel::binding (Class),12,1
MiddleComponentData in org::hibernate::envers::entities::mapper::relation (Class),3,1
SubclassPropertiesAudited2Test in org::hibernate::envers::test::integration::interfaces::hbm::propertiesAudited2::subclass (Class),1,0
OriginImpl in org::hibernate::internal::util::xml (Class),3,0
Competitor in org::hibernate::ejb::test::emops (Class),6,2
Principal in org::hibernate::test::naturalid::inheritance (Class),6,0
CriteriaQueryCacheIgnoreResultTransformerTest in org::hibernate::test::querycache (Class),2,0
anonymous(HibernateTransactionManagerLookup) in org::hibernate::test::cache::infinispan::InfinispanRegionFactoryTestCase.createRegionFactory()::anonymous(InfinispanRegionFactory).createTransactionManagerLookup() (Class),1,0
CleanupSynch in org::hibernate::context::internal::JTASessionContext (Class),3,0
MedicalHistory in org::hibernate::test::annotations::derivedidentities::e5::a (Class),2,0
NumericTypeDescriptor in org::hibernate::type::descriptor::sql (Class),3,1
EntityManagerTest in org::hibernate::ejb::test (Class),17,0
AbstractCompositeIdMapper in org::hibernate::envers::entities::mapper::id (Class),3,0
Container in org::hibernate::test::collection::set (Class),9,2
Competitor in org::hibernate::test::nonflushedchanges (Class),6,1
Citizen in org::hibernate::test::annotations::naturalid (Class),11,2
ManyToManyPluralAttributeElementSourceImpl in org::hibernate::metamodel::source::hbm (Class),13,0
Tiger in org::hibernate::test::annotations::onetomany (Class),5,1
JdbcCodes in org::hibernate::metamodel::relational::Value (Class),4,1
CurrencyTypeDescriptor in org::hibernate::type::descriptor::java (Class),6,1
FloatValueHandler in org::hibernate::ejb::criteria::ValueHandlerFactory (Class),4,1
Child2Entity in org::hibernate::envers::test::entities::manytomany::sametable (Class),13,0
anonymous(TranslationContext) in org::hibernate::sql::Template.renderOrderByStringTemplate() (Class),4,0
EventListenerRegistry in org::hibernate::event::service::spi (Class),8,0
ClassLoaderService in org::hibernate::service::classloading::spi (Class),5,0
DynamicEntityTuplizer in org::hibernate::test::annotations::tuplizer (Class),3,0
AttributeSourceContainer in org::hibernate::metamodel::source::binder (Class),3,1
ReadWriteCollectionRegionAccessStrategy in org::hibernate::testing::cache (Class),5,0
A in org::hibernate::metamodel::source::annotations::util::EntityHierarchyTest.testMultipleConflictingInheritanceDefinitions() (Class),0,0
IncidentStatus in org::hibernate::ejb::test::association (Class),5,0
Animal in org::hibernate::test::annotations::access::jpa (Class),2,0
AbstractEntityLoader in org::hibernate::loader::entity (Class),6,0
MedicalHistory in org::hibernate::test::annotations::derivedidentities::e4::a (Class),2,0
CachedPropertyRefCollectionTest in org::hibernate::test::propertyref::cachedcollections (Class),2,0
GenericsInheritanceTest in org::hibernate::test::annotations::genericsinheritance (Class),2,0
ProgrammaticConfTest in org::hibernate::ejb::test::ejb3configuration (Class),3,1
SpecialOneToOneType in org::hibernate::type (Class),9,0
Group in org::hibernate::test::insertordering (Class),4,0
StateType in org::hibernate::test::annotations::generics (Class),11,0
CategorizedStatistics in org::hibernate::stat::internal (Class),2,0
Employee in org::hibernate::test::annotations::manytomany (Class),11,6
Value in org::hibernate::mapping (Class),15,0
QueryCacheFactory in org::hibernate::cache::spi (Class),1,0
AbstractSetEntity in org::hibernate::envers::test::integration::inheritance::joined::relation::unidirectional (Class),6,2
CurrentSessionContext in org::hibernate::context::spi (Class),1,0
CollationSpecification in org::hibernate::sql::ordering::antlr (Class),0,0
anonymous(Callable) in org::hibernate::test::cache::infinispan::functional::BasicTransactionalTestCase.testEntityCache() (Class),1,0
B in org::hibernate::metamodel::source::annotations::util::EntityHierarchyTest.testMultipleConflictingInheritanceDefinitions() (Class),0,0
CompositePropertyRefTest in org::hibernate::test::cuk (Class),3,0
HasChangedAPITest in org::hibernate::envers::test::integration::modifiedflags (Class),3,0
ComponentCollectionCriteriaInfoProvider in org::hibernate::loader::criteria (Class),6,1
NamingHelper in org::hibernate::ejb::util (Class),3,0
EvictVisitor in org::hibernate::event::internal (Class),5,0
anonymous(ClassFilter) in org::hibernate::ejb::instrument::InterceptFieldClassFileTransformer.InterceptFieldClassFileTransformer() (Class),1,0
ImmutableEntityNaturalIdTest in org::hibernate::test::naturalid::immutable (Class),4,0
NamedQueryDefinition in org::hibernate::engine::spi (Class),15,0
TableStructure in org::hibernate::id::enhanced (Class),11,0
Cloneable in org::hibernate::internal::util (Class),6,0
CheckConstraint in org::hibernate::metamodel::relational (Class),6,0
Code in org::hibernate::test::fetchprofiles::join::Course (Class),8,0
anonymous(ResultChecker) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testEntityWithUnaliasedJoinFetchedLazyOneToManySingleElementList() (Class),1,0
MessageHelper in org::hibernate::pretty (Class),10,0
VersionedBook in org::hibernate::test::annotations::lob (Class),4,2
AggregationResultTest in org::hibernate::ejb::criteria::basic (Class),9,0
BootstrapServiceRegistry in org::hibernate::service (Class),0,0
OneToManyTest in org::hibernate::test::annotations::onetomany (Class),14,0
EnumType in org::hibernate::type (Class),18,0
OrderedManyToManyTest in org::hibernate::test::manytomany::ordered (Class),5,0
EhCacheRegionFactoryImpl in org::hibernate::test::cache::ehcache (Class),2,0
JoinedSubclassEntityPersister in org::hibernate::persister::entity (Class),47,0
PropertyMocker in org::hibernate::metamodel::source::annotations::xml::mocker (Class),18,3
ASTUtil in org::hibernate::hql::internal::ast::util (Class),42,0
SingularAttributeSourceImpl in org::hibernate::metamodel::source::annotations::attribute (Class),18,0
NativeSQLQueryPlanEqualsTest in org::hibernate::test::queryplan (Class),3,0
JpaSpecVersionValueUpdatingTest in org::hibernate::jpa::version (Class),3,0
ObjectNameTests in org::hibernate::metamodel::relational (Class),2,0
DelWorkUnit in org::hibernate::envers::synchronization::work (Class),9,0
TableSourceImpl in org::hibernate::metamodel::source::annotations::entity (Class),8,0
User in org::hibernate::test::component::cascading::toone (Class),5,2
EntityRegionAccessStrategy in org::hibernate::cache::spi::access (Class),5,0
Options in org::hibernate::dialect::function::TrimFunctionTemplate (Class),6,3
JoinTableSchemaAware in org::hibernate::metamodel::source::annotations::xml::mocker::SchemaAware (Class),6,0
PreDeleteEvent in org::hibernate::event::spi (Class),2,0
Foo in org::hibernate::metamodel::source::annotations::util::JandexHelperTest.testTryingToRetrieveWrongType() (Class),0,0
DeleteOneToOneOrphansTest in org::hibernate::test::orphan::one2one::fk::bidirectional (Class),4,0
LocalDerbyDialect in org::hibernate::dialect::DerbyDialectTestCase (Class),2,0
Document in org::hibernate::test::annotations::inheritance::joined (Class),4,0
Bag in org::hibernate::test::annotations::referencedcolumnname (Class),8,1
Postman in org::hibernate::test::annotations::referencedcolumnname (Class),6,1
anonymous(HqlExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testMapValueList() (Class),1,0
UnionSubclassTest in org::hibernate::test::unionsubclass2 (Class),4,0
Item in org::hibernate::test::annotations::subselect (Class),5,1
DefaultValueComponent2 in org::hibernate::envers::test::entities::components (Class),10,1
MultiTypedBasicAttributesEntity in org::hibernate::ejb::criteria (Class),6,0
PreCollectionRemoveListener in org::hibernate::test::event::collection::CollectionListeners (Class),2,0
UnionSubclassPropertyRefTest in org::hibernate::test::propertyref::inheritence::union (Class),2,0
AggregatedAuditExpression in org::hibernate::envers::query::criteria (Class),3,0
Book in org::hibernate::test::annotations::generics::Classes (Class),1,1
CustomObjectInputStream in org::hibernate::internal::util::SerializationHelper (Class),3,0
Night in org::hibernate::test::annotations::query (Class),9,3
AuditReaderFactory in org::hibernate::envers (Class),3,0
DeskWithRawType in org::hibernate::ejb::test::metadata (Class),8,0
Table in org::hibernate::metamodel::relational (Class),21,1
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testEntityWithJoinFetchedLazyOneToManyMultiAndNullElementList() (Class),1,0
PropertyNameGetter in org::hibernate::envers::query::property (Class),1,0
BatchingBatch in org::hibernate::engine::jdbc::batch::internal (Class),7,0
InjectionException in org::hibernate::build::gradle::inject (Class),2,0
anonymous(QueryStatementPreparationTemplate) in org::hibernate::engine::jdbc::internal::StatementPreparerImpl.prepareQueryStatement() (Class),1,0
AuctionTest in org::hibernate::test::bidi (Class),2,0
OneToManyInComponent in org::hibernate::envers::test::integration::components::relations (Class),4,0
BulkOperationCleanupAction in org::hibernate::action::internal (Class),9,0
anonymous(LobMergeStrategy) in org::hibernate::dialect::Dialect.<Initializer>() (Class),3,0
Computer in org::hibernate::test::annotations::id::sequences::entities (Class),5,0
DoubleFlushAddDel in org::hibernate::envers::test::integration::flush (Class),4,0
Default in org::hibernate::metamodel::source::annotations::xml::mocker::EntityMappingsMocker (Class),16,6
anonymous(Callable) in org::hibernate::test::cache::infinispan::functional::BasicTransactionalTestCase.testCollectionCache() (Class),1,0
Ejb3XmlElementCollectionTest in org::hibernate::test::annotations::xml::ejb3 (Class),28,0
Animal in org::hibernate::ejb::test::ops (Class),4,0
DiscrimSubclassOneToOneTest in org::hibernate::test::onetoone::singletable (Class),3,0
BinderHelper in org::hibernate::cfg (Class),22,0
BaseTransactionalDataRegion in org::hibernate::cache::infinispan::impl (Class),3,0
OuterKey in org::hibernate::test::legacy (Class),7,3
SkipLog in org::hibernate::testing (Class),3,0
Ingres10Dialect in org::hibernate::dialect (Class),8,1
Musician in org::hibernate::ejb::test::exception (Class),7,1
ModifiedFlagPropertyName in org::hibernate::envers::query::property (Class),2,0
Tourist in org::hibernate::test::annotations::access::xml (Class),6,0
AssociationTableNameSource in org::hibernate::cfg::annotations::TableBinder (Class),3,0
User in org::hibernate::test::exception (Class),8,1
anonymous(Work) in org::hibernate::test::exception::SQLExceptionConversionTest.testIntegrityViolation() (Class),1,0
anonymous(HqlExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testJoinWithFetchJoinListHql() (Class),1,0
TransactionImpl in org::hibernate::ejb (Class),8,2
QueryMetadata in org::hibernate::engine::query::spi (Class),6,0
NonBatchingBatch in org::hibernate::engine::jdbc::batch::internal (Class),4,0
ListCollectionInitializor in org::hibernate::envers::entities::mapper::relation::lazy::initializor (Class),3,0
TableGenerator in org::hibernate::id (Class),8,1
FilterImpl in org::hibernate::internal (Class),11,1
ManagedDrivingTest in org::hibernate::test::transaction::jta (Class),3,0
DefaultValueComponent1 in org::hibernate::envers::test::entities::components (Class),10,1
anonymous(HqlExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testMultiSelectNewMapUsingAliasesList() (Class),1,0
ImportSqlCommandExtractorInitiator in org::hibernate::tool::hbm2ddl (Class),5,1
Price in org::hibernate::test::annotations::generics (Class),7,1
OrderingSpecification in org::hibernate::sql::ordering::antlr (Class),3,1
EnversPostUpdateEventListenerImpl in org::hibernate::envers::event (Class),2,0
HasChangedNullProperties in org::hibernate::envers::test::integration::modifiedflags (Class),5,0
JoinedPropertiesAuditedTest in org::hibernate::envers::test::integration::interfaces::hbm::propertiesAudited::joined (Class),1,0
PreprocessingParser in org::hibernate::hql::internal::classic (Class),5,0
Foo in org::hibernate::metamodel::source::annotations::util::JandexHelperTest.testGetMemberAnnotations() (Class),0,0
SubclassOfNoEntity in org::hibernate::metamodel::source::annotations::entity::MappedSuperclassTest (Class),0,0
PropertyHolder in org::hibernate::cfg (Class),25,11
OtherIncrementListener in org::hibernate::ejb::test::pack::defaultpar (Class),3,0
DerbyCaseFragment in org::hibernate::sql (Class),2,0
ValueContext in org::hibernate::ejb::metamodel::AttributeFactory (Class),4,4
FilterTranslator in org::hibernate::hql::spi (Class),1,0
Association in org::hibernate::engine::profile (Class),4,3
ReturnsHolder in org::hibernate::SQLQueryResultMappingBuilder (Class),1,0
MetadataBuilder in org::hibernate::metamodel (Class),6,1
AbstractContainedEntity in org::hibernate::envers::test::integration::inheritance::joined::relation::unidirectional (Class),5,1
TimeType in org::hibernate::type (Class),5,1
anonymous(HqlExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testSelectNewEntityConstructorList() (Class),1,0
Lighter in org::hibernate::ejb::test::xml::sequences (Class),0,0
Person in org::hibernate::test::join (Class),16,4
Point in org::hibernate::test::rowid (Class),10,0
PaginationTest in org::hibernate::test::pagination (Class),11,1
ConditionFragment in org::hibernate::sql (Class),7,0
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testAliasToBeanDtoOneArgList() (Class),1,0
Oracle10gDialect in org::hibernate::dialect (Class),2,0
ParentPk in org::hibernate::test::annotations::cid (Class),7,1
anonymous(Callable) in org::hibernate::test::cache::infinispan::functional::BasicTransactionalTestCase.testNaturalIdLoaderCached() (Class),1,0
Inherited in org::hibernate::envers::test::integration::reventity (Class),10,0
EntityStats in org::hibernate::cache::ehcache::management::impl (Class),18,8
AbstractPropertiesAuditedTest in org::hibernate::envers::test::integration::interfaces::hbm::propertiesAudited (Class),4,0
anonymous(WorkExecutorVisitable) in org::hibernate::internal::SessionImpl.doReturningWork() (Class),1,0
EmbeddableAttributesBuilder in org::hibernate::metamodel::source::annotations::xml::mocker (Class),13,0
ListIndexExpression in org::hibernate::ejb::criteria::expression (Class),6,0
ResultSetWrapper in org::hibernate::engine::jdbc::spi (Class),1,0
PropertiesTest in org::hibernate::connection (Class),1,0
ParameterInfo in org::hibernate::hql::internal::ast::ParameterTranslationsImpl (Class),4,2
LobCreatorBuilder in org::hibernate::engine::jdbc::internal (Class),4,0
AVG in org::hibernate::ejb::criteria::expression::function::AggregationFunction (Class),3,0
anonymous(CollectionSecondPass) in org::hibernate::cfg::annotations::CollectionBinder.getSecondPass() (Class),1,0
SchemaUpdate in org::hibernate::tool::hbm2ddl (Class),13,0
Pet in org::hibernate::ejb::test::emops (Class),6,1
AbstractAllAuditedTest in org::hibernate::envers::test::integration::interfaces::hbm::allAudited (Class),4,0
ResultColumnProcessor in org::hibernate::loader::custom::CustomLoader (Class),2,0
TypeDef in org::hibernate::mapping (Class),3,0
Parent in ee::estonia::entities (Class),13,0
ParentChildTest in org::hibernate::test::legacy (Class),24,0
NullPropertyQuery in org::hibernate::envers::test::integration::query (Class),7,0
MapCompositeElementTest in org::hibernate::test::mapcompelem (Class),3,0
Card in org::hibernate::test::annotations::idmanytoone (Class),7,0
SecondaryTestEntity in org::hibernate::envers::test::integration::secondary (Class),11,1
DirtyCollectionSearchVisitor in org::hibernate::event::internal (Class),5,0
Document in org::hibernate::test::extralazy (Class),8,0
TimestampVersioned in org::hibernate::test::hql (Class),6,2
InvalidMapping in org::hibernate::test::mappingexception (Class),0,0
