Class,Methods,Over-exposed methods
Adapter in org::apache::coyote (Class),5,1
TesterObject in org::apache::naming::resources (Class),3,0
MessageSender in chat::ChatServlet (Class),5,2
SystemExit in org::apache::catalina::tribes::demos::MapDemo (Class),2,0
TestWebSocket in org::apache::catalina::websocket (Class),4,0
RecoveryThread in org::apache::catalina::tribes::membership::McastServiceImpl (Class),6,2
BasicAuthenticator in org::apache::catalina::authenticator (Class),5,0
anonymous(ScopeMap) in javax::servlet::jsp::el::ImplicitObjectELResolver::ScopeManager.getInitParam() (Class),2,0
Node in org::apache::el::parser (Class),17,3
Role in org::apache::catalina (Class),5,2
ThresholdingOutputStream in org::apache::tomcat::util::http::fileupload (Class),13,3
TldLocationsCache in org::apache::jasper::compiler (Class),12,0
Status in org::apache::catalina::tribes::demos::CoordinationDemo (Class),7,2
Host in org::apache::catalina (Class),20,9
KeyAttachment in org::apache::tomcat::util::net::NioEndpoint (Class),31,2
ParamAction in org::apache::jasper::compiler::Node (Class),5,0
IncludeAction in org::apache::jasper::compiler::Node (Class),5,0
ValidateFunctionMapper in org::apache::jasper::compiler::Validator::ValidateVisitor.getFunctionMapper() (Class),4,0
RequestHeaderExample in <Default Package> (Class),3,0
JMXAccessorSetTask in org::apache::catalina::ant::jmx (Class),13,1
SSIExec in org::apache::catalina::ssi (Class),3,1
SimpleServlet in org::apache::catalina::connector::TestKeepAliveCount (Class),3,0
IncludeState in org::apache::jasper::compiler::Mark (Class),2,0
LockRecord in org::apache::catalina::realm::LockOutRealm (Class),6,3
Synthetic in org::apache::tomcat::util::bcel::classfile (Class),6,0
PooledParallelSender in org::apache::catalina::tribes::transport::nio (Class),6,0
RuntimeVisibleAnnotations in org::apache::tomcat::util::bcel::classfile (Class),4,0
Http11Processor in org::apache::coyote::http11 (Class),22,1
TldLocation in org::apache::jasper::compiler (Class),6,0
SetContentTypePrivilegedAction in org::apache::catalina::connector::ResponseFacade (Class),2,0
anonymous(java.security.PrivilegedExceptionAction) in org::apache::catalina::core::ApplicationFilterChain.doFilterEvent() (Class),1,0
anonymous(HttpServlet) in org::apache::catalina::filters::TestExpiresFilter.testUseContentTypeExpiresConfiguration() (Class),2,0
anonymous(ScopeMap) in javax::servlet::jsp::el::ImplicitObjectELResolver::ScopeManager.getHeaderValues() (Class),2,0
PerThreadData in org::apache::jasper::runtime::PerThreadTagHandlerPool (Class),1,0
VariableMapperFactory in org::apache::el::lang (Class),4,1
ServletRequestWrapper in javax::servlet (Class),41,3
WARResource in org::apache::naming::resources::WARDirContext (Class),2,0
anonymous(BaseSessionComparator) in org::apache::catalina::manager::HTMLManagerServlet.getComparator() (Class),1,0
FilterDef in org::apache::catalina::deploy (Class),21,0
PropertyNotFoundException in javax::el (Class),5,0
ServletResponseWrapper in javax::servlet (Class),20,3
SetSessionConfig in org::apache::catalina::startup (Class),3,1
BeanFactory in org::apache::naming::factory (Class),1,0
TrustAllCerts in org::apache::tomcat::util::net::TesterSupport (Class),3,0
JspTag in javax::servlet::jsp::tagext (Class),0,0
DecodeException in org::apache::tomcat::util::buf::UDecoder (Class),3,0
MethodKey in org::apache::tomcat::util::modeler::BaseModelMBean (Class),3,0
VersionRule in org::apache::catalina::startup (Class),2,1
anonymous(Thread) in org::apache::catalina::tribes::test::channel::TestDataIntegrity.testDataSendNO_ACK() (Class),1,0
MemberImpl in org::apache::catalina::tribes::membership (Class),47,12
Listener in org::apache::catalina::tribes::test::channel::TestMulticastPackages (Class),4,1
CoordinationMessage in org::apache::catalina::tribes::group::interceptors::NonBlockingCoordinator (Class),12,8
InternalAprOutputBuffer in org::apache::coyote::http11 (Class),9,0
TimeDateElementBenchmarkTest_LocalStruct_SBuilder in org::apache::catalina::valves::Benchmarks (Class),6,1
OrNode in org::apache::catalina::ssi::ExpressionParseTree (Class),4,0
SSIFilter in org::apache::catalina::ssi (Class),4,0
TestGCClose in org::apache::tomcat::jdbc::test (Class),3,0
ParameterAnnotations in org::apache::tomcat::util::bcel::classfile (Class),4,0
TestCookieHttpSepClient in org::apache::tomcat::util::http::TestCookiesAllowHttpSeps (Class),3,0
RemoteAddrElement in org::apache::catalina::valves::AccessLogValve (Class),2,1
JasperLoader in org::apache::jasper::servlet (Class),5,0
SavedRequest in org::apache::catalina::authenticator (Class),19,9
PooledSender in org::apache::catalina::tribes::transport (Class),14,1
InternalOutputBuffer in org::apache::coyote::http11 (Class),11,1
AbortedUploadServlet in org::apache::catalina::core::TestSwallowAbortedUploads (Class),3,0
anonymous(AccessLogElement) in org::apache::catalina::valves::ExtendedAccessLogValve.getServletRequestElement() (Class),1,0
TestDomainFilterInterceptor in org::apache::catalina::tribes::group::interceptors (Class),5,0
ServletRequest in javax::servlet (Class),36,3
ResponseReaderThread in org::apache::catalina::comet::TestCometProcessor (Class),5,2
TcpPingInterceptor in org::apache::catalina::tribes::group::interceptors (Class),13,2
anonymous(BaseSessionComparator) in org::apache::catalina::manager::HTMLManagerServlet.getComparator() (Class),1,0
VariableInfo in javax::servlet::jsp::tagext (Class),6,0
ExpressionTokenizer in org::apache::catalina::ssi (Class),7,4
MapperELVisitor in org::apache::jasper::compiler::Validator::ValidateVisitor.getFunctionMapper() (Class),2,0
EjbRef in org::apache::naming (Class),4,0
LoginConfig in org::apache::catalina::deploy (Class),14,0
FastNonSecureRandom in org::apache::catalina::startup (Class),6,0
ParserUtils in org::apache::jasper::xmlparser (Class),6,0
LocalTask in org::apache::catalina::loader::TestWebappClassLoaderMemoryLeak (Class),2,0
TestSuspectTimeout in org::apache::tomcat::jdbc::test (Class),2,0
Constant in org::apache::tomcat::util::bcel::classfile (Class),9,1
TestBug49158Servlet in org::apache::tomcat::util::http::TestBug49158 (Class),3,1
ReceiverThread in org::apache::catalina::tribes::membership::McastServiceImpl (Class),3,1
UpgradeOutbound in org::apache::coyote::http11::upgrade (Class),4,0
Bug51653ErrorPage in org::apache::catalina::core::TestStandardContextValve (Class),3,0
MapELResolver in javax::el (Class),9,0
RemoteAddrAndHostTrackerValve in org::apache::catalina::valves::TestRemoteIpValve (Class),7,5
Constants in org::apache::catalina::servlets (Class),1,0
SlowQueryReportJmxMBean in org::apache::tomcat::jdbc::pool::interceptor (Class),1,0
VoidInputFilter in org::apache::coyote::http11::filters (Class),9,0
Location in websocket::snake (Class),4,0
anonymous(PrivilegedExceptionAction) in org::apache::catalina::connector::CoyoteInputStream.read() (Class),1,0
AsyncStartRunnable in org::apache::catalina::core::TestAsyncContextImpl (Class),3,0
ELParserConstants in org::apache::el::parser (Class),1,0
RequestParameterElement in org::apache::catalina::valves::ExtendedAccessLogValve (Class),3,0
StackMapTable in org::apache::tomcat::util::bcel::classfile (Class),7,0
AstMediaType in org::apache::tomcat::util::http::parser (Class),6,0
InterceptorEvent in org::apache::catalina::tribes::ChannelInterceptor (Class),3,0
ServletRequestAttributeEvent in javax::servlet (Class),4,0
DataSender in org::apache::catalina::tribes::transport (Class),11,1
ResponseAllHeaderElement in org::apache::catalina::valves::ExtendedAccessLogValve (Class),2,0
Filter in javax::servlet (Class),3,0
TokenMgrError in org::apache::el::parser (Class),7,0
CGIServlet in org::apache::catalina::servlets (Class),5,0
DomUtil in org::apache::tomcat::util (Class),15,0
TestDirContextURLStreamHandlerFactory in org::apache::naming::resources (Class),1,0
HttpServletResponseWrapper in javax::servlet::http (Class),23,0
Acceptor in org::apache::tomcat::util::net::NioEndpoint (Class),2,1
AstNegative in org::apache::el::parser (Class),3,0
Id in org::apache::jasper::compiler::ELParser (Class),2,0
OppNode in org::apache::catalina::ssi::ExpressionParseTree (Class),2,1
UserConfig in org::apache::catalina::startup (Class),16,1
NioSenderTest in org::apache::catalina::tribes::test (Class),7,4
TesterAjpMessage in org::apache::coyote::ajp (Class),7,4
SetNextNamingRule in org::apache::catalina::startup (Class),4,0
SymbolTable in org::apache::jasper::xmlparser (Class),9,1
Function in org::apache::el::lang::FunctionMapperImpl (Class),7,1
SmapUtil in org::apache::jasper::compiler (Class),5,0
MapEntry in org::apache::catalina::tribes::tipis::AbstractReplicatedMap (Class),23,5
SystemLogHandler in org::apache::tomcat::util::log (Class),31,1
Registry in org::apache::tomcat::jni (Class),21,0
WebXml in org::apache::catalina::deploy (Class),92,26
StatementProxy in org::apache::tomcat::jdbc::pool::interceptor::AbstractQueryReport (Class),3,0
SSIExternalResolver in org::apache::catalina::ssi (Class),8,0
anonymous(TimerTask) in websocket::snake::SnakeWebSocketServlet.init() (Class),1,0
NamingRuleSet in org::apache::catalina::startup (Class),4,0
anonymous(UncaughtExceptionHandler) in org::apache::tomcat::util::threads::ThreadPoolExecutor.stopCurrentThreadIfNeeded() (Class),1,0
anonymous(PrivilegedExceptionAction) in org::apache::catalina::connector::CoyoteInputStream.close() (Class),1,0
DuplicateMappingParamFilter in org::apache::catalina::startup (Class),3,0
JspPropertyGroup in org::apache::jasper::compiler::JspConfig (Class),4,3
TestValueExpressionImpl in org::apache::el (Class),8,0
HostElement in org::apache::catalina::valves::AccessLogValve (Class),2,1
Token in org::apache::tomcat::util::http::parser (Class),8,1
TomcatCSS in org::apache::catalina::util (Class),1,0
anonymous(LinkedHashMap) in org::apache::catalina::authenticator::DigestAuthenticator.startInternal() (Class),4,0
B2CConverter in org::apache::tomcat::util::buf (Class),7,1
DeployDirectory in org::apache::catalina::startup::HostConfig (Class),2,0
AsyncErrorServlet in org::apache::catalina::core::TestAsyncContextImpl (Class),3,0
TagExtraInfo in javax::servlet::jsp::tagext (Class),7,0
ServletContextListener in javax::servlet (Class),2,0
ExtensionValidator in org::apache::catalina::util (Class),7,0
JSSESocketFactory in org::apache::tomcat::util::net::jsse (Class),26,5
TestCookieNameOnlyClient in org::apache::tomcat::util::http::TestCookiesAllowNameOnly (Class),3,0
GreaterThanNode in org::apache::catalina::ssi::ExpressionParseTree (Class),4,0
BufferPoolAPI in org::apache::catalina::tribes::io::BufferPool (Class),4,1
RemoteAddrFilter in org::apache::catalina::filters (Class),4,0
Struct in org::apache::catalina::valves::Benchmarks::TimeDateElementBenchmarkTest_LocalStruct_SBuilder (Class),2,0
anonymous(Thread) in org::apache::catalina::tribes::test::channel::TestUdpPackages.testDataSendASYNCM() (Class),1,0
Proc in org::apache::tomcat::jni (Class),8,0
TagHandlerPoolVisitor in org::apache::jasper::compiler::Generator.compileTagHandlerPoolList() (Class),3,0
Cookies in org::apache::tomcat::util::http (Class),14,0
AstValue in org::apache::el::parser (Class),14,0
PrivilegedInclude in org::apache::catalina::core::ApplicationDispatcher (Class),2,0
CGIRunner in org::apache::catalina::servlets::CGIServlet (Class),11,3
Constants in org::apache::naming::resources (Class),1,0
ConstructorInfo in org::apache::tomcat::util::modeler (Class),3,0
AndNode in org::apache::catalina::ssi::ExpressionParseTree (Class),4,0
MessageInbound in org::apache::catalina::websocket (Class),12,2
ShuffleSimpleTag in jsp2::examples::simpletag (Class),5,0
DeployUserDirectory in org::apache::catalina::startup::UserConfig (Class),2,0
ChannelInterceptorBase in org::apache::catalina::tribes::group (Class),22,5
SimpleServlet in org::apache::tomcat::util::net::TesterSupport (Class),4,1
MappingData in org::apache::tomcat::util::http::mapper (Class),3,0
anonymous(Thread) in org::apache::catalina::tribes::test::channel::TestMulticastPackages.testDataSendASYNCM() (Class),1,0
TestInterceptorShortName in org::apache::tomcat::jdbc::test (Class),2,0
UpgradeAprProcessor in org::apache::coyote::http11::upgrade (Class),6,0
Data in org::apache::catalina::tribes::test::channel::TestMulticastPackages (Class),7,1
StandardContext in org::apache::catalina::core (Class),306,53
Shutdown in org::apache::catalina::tribes::demos::LoadTest (Class),3,0
MemoryGroup in org::apache::catalina::users (Class),10,0
ExpressionBuilder in org::apache::el::lang (Class),9,0
ClusterValve in org::apache::catalina::ha (Class),2,0
anonymous(Thread) in org::apache::catalina::tribes::demos::CoordinationDemo.cmdStop() (Class),1,0
anonymous(ThreadLocal) in org::apache::catalina::valves::Benchmarks::TimeDateElementBenchmarkTest_Local.<Initializer>() (Class),1,0
PrivilegedStoreKeys in org::apache::catalina::session::PersistentManagerBase (Class),2,0
MultiCastSender in org::apache::catalina::ha::backend (Class),4,1
TagPluginContext in org::apache::jasper::compiler::tagplugin (Class),14,0
RpcMessage in org::apache::catalina::tribes::group (Class),6,0
Matcher in org::apache::tomcat::util::file (Class),14,0
WebappClassLoader in org::apache::catalina::loader (Class),85,6
HttpParserTokenManager in org::apache::tomcat::util::http::parser (Class),22,2
SecondPassVisitor in org::apache::jasper::compiler::PageDataImpl (Class),43,0
Http11ConnectionHandler in org::apache::coyote::http11::Http11Protocol (Class),9,0
EnclosingMethod in org::apache::tomcat::util::bcel::classfile (Class),5,0
MbrEntry in org::apache::catalina::tribes::membership::Membership (Class),4,2
SSL in org::apache::tomcat::jni (Class),17,0
Dynamic in javax::servlet::FilterRegistration (Class),0,0
ListELResolver in javax::el (Class),10,0
Handler in org::apache::tomcat::util::net::NioEndpoint (Class),4,0
RoleMBean in org::apache::catalina::mbeans (Class),2,0
TrackingListener in org::apache::catalina::core::TestAsyncContextImpl (Class),5,0
TestProxyDirContext in org::apache::naming::resources (Class),1,0
AstNot in org::apache::el::parser (Class),3,0
AbstractAjpProtocol in org::apache::coyote::ajp (Class),7,0
TestStandardContext in org::apache::catalina::core (Class),8,0
DataSource in org::apache::tomcat::jdbc::pool (Class),10,2
Data in org::apache::catalina::tribes::test::channel::TestRemoteProcessException (Class),4,1
SimpleCometServlet in org::apache::catalina::comet::TestCometProcessor (Class),5,1
LazyReplicatedMap in org::apache::catalina::tribes::tipis (Class),6,0
VoidOutputFilter in org::apache::coyote::http11::filters (Class),7,0
anonymous(LinkedHashMap) in org::apache::catalina::realm::LockOutRealm.startInternal() (Class),2,0
EngineConfig in org::apache::catalina::startup (Class),4,2
anonymous(FunctionMapper) in org::apache::jasper::el::ELContextImpl.<Initializer>() (Class),1,0
anonymous(ScopeMap) in javax::servlet::jsp::el::ImplicitObjectELResolver::ScopeManager.getCookie() (Class),2,0
EchoQueryStringServlet in org::apache::catalina::connector::TestRequest (Class),3,0
anonymous(ThreadLocal) in org::apache::catalina::filters::RequestDumperFilter.<Initializer>() (Class),1,0
AstInteger in org::apache::el::parser (Class),4,1
ChildInfo in org::apache::jasper::compiler::Node (Class),13,4
ErrorServlet in org::apache::catalina::core::TestAsyncContextImpl (Class),3,0
LifecycleBase in org::apache::catalina::util (Class),20,5
If in org::apache::jasper::tagplugins::jstl::core (Class),1,0
EchoAttributesTag in jsp2::examples::simpletag (Class),3,0
SingleThreadModel in javax::servlet (Class),0,0
anonymous(Runnable) in org::apache::catalina::tribes::group::interceptors::TestOrderInterceptor.testOrder2() (Class),1,0
ByteArrayServletOutputStream in org::apache::catalina::ssi (Class),4,2
GetDateBenchmarkTest_Local in org::apache::catalina::valves::Benchmarks (Class),5,1
TestVirtualContext in org::apache::catalina::loader (Class),5,0
TestSecurityConstraint in org::apache::catalina::deploy (Class),2,0
VirtualWebappLoader in org::apache::catalina::loader (Class),7,1
anonymous(Enumeration) in org::apache::catalina::loader::WebappClassLoader.findResources() (Class),2,0
LogValidationFilter in org::apache::catalina::loader::TestWebappClassLoaderThreadLocalMemoryLeak (Class),4,1
GroupChannel in org::apache::catalina::tribes::group (Class),32,3
anonymous(Thread) in org::apache::catalina::tribes::test::transport::SocketReceive.main() (Class),1,0
Constants in org::apache::catalina::ha::tcp (Class),1,0
DoubleDelegate in org::apache::el::lang::ELArithmetic (Class),9,1
anonymous(BaseSessionComparator) in org::apache::catalina::manager::HTMLManagerServlet.getComparator() (Class),1,0
DigestAuthenticator in org::apache::catalina::authenticator (Class),21,3
ExpiresConfiguration in org::apache::catalina::filters::ExpiresFilter (Class),4,2
AjpConnectionHandler in org::apache::coyote::ajp::AjpNioProtocol (Class),8,0
DeltaRequest in org::apache::catalina::ha::session (Class),19,5
JspPropertyNotFoundException in org::apache::jasper::el (Class),2,0
InternetAddress in javax::mail::internet (Class),1,0
ParserController in org::apache::jasper::compiler (Class),15,2
AstNotEqual in org::apache::el::parser (Class),2,0
SetAuthConstraintRule in org::apache::catalina::startup (Class),2,1
SimpleNode in org::apache::el::parser (Class),23,1
anonymous(Thread) in org::apache::catalina::tribes::demos::CoordinationDemo.cmdStart() (Class),1,0
SocketOutputBuffer in org::apache::coyote::http11::InternalAprOutputBuffer (Class),3,1
AstFloatingPoint in org::apache::el::parser (Class),4,1
TestELInJsp in org::apache::el (Class),15,0
Cookie in javax::servlet::http (Class),21,0
SimpleCharStream in org::apache::tomcat::util::http::parser (Class),37,8
Bug49711Servlet in org::apache::catalina::core::TestStandardContext (Class),3,0
AstIdentifier in org::apache::el::parser (Class),10,0
Catalina in org::apache::catalina::startup (Class),32,12
LogConfigurationException in org::apache::juli::logging (Class),6,0
TestThread in org::apache::tomcat::jdbc::test::CheckOutThreadTest (Class),3,1
NoopAccessLog in org::apache::catalina::core::StandardEngine (Class),4,1
Attribute in org::apache::tomcat::util::bcel::classfile (Class),9,2
UTF8Reader in org::apache::jasper::xmlparser (Class),13,0
ProxyConnection in org::apache::tomcat::jdbc::pool (Class),14,2
TaglibDirective in org::apache::jasper::compiler::Node (Class),2,0
SmapGenerator in org::apache::jasper::compiler (Class),9,2
MimeHeaderField in org::apache::tomcat::util::http (Class),5,4
CheckOutThreadTest in org::apache::tomcat::jdbc::test (Class),14,0
LinkObject in org::apache::catalina::tribes::transport::bio::util (Class),9,0
TesterResourceBundle in javax::el::TestResourceBundleELResolver (Class),3,0
anonymous(Runnable) in org::apache::catalina::tribes::membership::McastServiceImpl.checkExpired() (Class),1,0
anonymous(AccessLogElement) in org::apache::catalina::valves::ExtendedAccessLogValve.getServletRequestElement() (Class),1,0
AbstractRxTask in org::apache::catalina::tribes::transport (Class),13,5
FilterMap in org::apache::catalina::deploy (Class),14,0
PageInfo in org::apache::jasper::compiler (Class),85,11
TestResult in org::apache::tomcat::jdbc::test::AlternateUsernameTest (Class),1,0
NumberGuessBean in num (Class),12,1
TestOutputBuffer in org::apache::catalina::connector (Class),2,0
ClusterRuleSet in org::apache::catalina::ha (Class),4,0
anonymous(PrivilegedAction) in org::apache::juli::ClassLoaderLogManager.doSetParentLogger() (Class),1,0
SimpleAjpClient in org::apache::coyote::ajp (Class),11,5
AstGreaterThan in org::apache::el::parser (Class),2,0
FallBackAction in org::apache::jasper::compiler::Node (Class),3,0
ForceFileDeleteStrategy in org::apache::tomcat::util::http::fileupload::FileDeleteStrategy (Class),2,0
AstNull in org::apache::el::parser (Class),3,0
Address in org::apache::tomcat::jni (Class),9,0
Constants in org::apache::catalina::loader (Class),1,0
SecurityRoleRef in org::apache::catalina::deploy (Class),7,3
AsyncStockServlet in async (Class),9,0
TaskThread in org::apache::tomcat::util::threads (Class),3,1
PrivilegedStoreClear in org::apache::catalina::session::PersistentManagerBase (Class),2,0
X509UsernameRetriever in org::apache::catalina::realm (Class),1,0
anonymous(PrivilegedAction) in org::apache::jasper::runtime::ProtectedFunctionMapper.getMapForFunction() (Class),1,0
FileResourceAttributes in org::apache::naming::resources::FileDirContext (Class),11,0
MbeansDescriptorsIntrospectionSource in org::apache::tomcat::util::modeler::modules (Class),12,1
anonymous(ConcurrentLinkedQueue) in org::apache::tomcat::util::net::NioEndpoint.<Initializer>() (Class),5,0
DummyCart in sessions (Class),8,0
TestSlowQueryReport in org::apache::tomcat::jdbc::test (Class),5,0
Root in org::apache::jasper::compiler::ELNode (Class),4,0
FormAuthenticator in org::apache::catalina::authenticator (Class),14,0
ServiceMBean in org::apache::catalina::mbeans (Class),6,0
TestListener in org::apache::catalina::tribes::group::interceptors::TestOrderInterceptor (Class),4,0
OutputBuffer in org::apache::coyote (Class),2,1
LoggingBaseTest in org::apache::catalina::startup (Class),6,1
BioSender in org::apache::catalina::tribes::transport::bio (Class),11,4
SSISet in org::apache::catalina::ssi (Class),2,1
StandardWrapperValve in org::apache::catalina::core (Class),16,6
XMLEncodingDetector in org::apache::jasper::xmlparser (Class),25,7
TestNonLoginAndBasicAuthenticator in org::apache::catalina::authenticator (Class),12,0
TcclThreadFactory in org::apache::catalina::tribes::util (Class),3,0
TagData in javax::servlet::jsp::tagext (Class),8,1
SessionAttributeElement in org::apache::catalina::valves::ExtendedAccessLogValve (Class),2,0
Constants in org::apache::catalina::tribes::transport (Class),1,0
Redirect in org::apache::jasper::tagplugins::jstl::core (Class),1,0
Url in org::apache::jasper::tagplugins::jstl::core (Class),1,0
ChatMessageInbound in websocket::chat::ChatWebSocketServlet (Class),6,0
UpgradeBioProcessor in org::apache::coyote::http11::upgrade (Class),6,0
ResourceEnvFactory in org::apache::naming::factory (Class),1,0
ELParserTreeConstants in org::apache::el::parser (Class),1,0
CatalinaProperties in org::apache::catalina::startup (Class),8,0
SSLSocket in org::apache::tomcat::jni (Class),7,0
anonymous(PrivilegedExceptionAction) in org::apache::jasper::runtime::PageContextImpl.proprietaryEvaluate() (Class),1,0
ReflectionUtil in org::apache::el::util (Class),11,0
javaURLContextFactory in org::apache::naming::java (Class),3,0
TwoDataSources in org::apache::tomcat::jdbc::test (Class),2,0
TestMapperWelcomeFiles in org::apache::tomcat::util::http::mapper (Class),2,0
StringManager in org::apache::tomcat::util::res (Class),7,0
AstBracketSuffix in org::apache::el::parser (Class),2,0
anonymous(HttpServlet) in org::apache::catalina::filters::TestExpiresFilter.testSkipBecauseExpiresIsDefined() (Class),2,0
FeatureIterator in javax::el::CompositeELResolver (Class),5,1
JasperAntLogger in org::apache::jasper::compiler::AntCompiler (Class),8,2
SkipPageException in javax::servlet::jsp (Class),5,0
IntermediateOutputStream in org::apache::tomcat::util::buf (Class),9,0
Strftime in org::apache::catalina::util (Class),9,0
SetAllPropertiesRule in org::apache::catalina::startup (Class),4,1
CookieElement in org::apache::catalina::valves::AccessLogValve (Class),2,0
HttpSessionBindingEvent in javax::servlet::http (Class),6,0
InputBuffer in org::apache::coyote (Class),1,0
TestNonBlockingCoordinator in org::apache::catalina::tribes::group::interceptors (Class),5,0
GetHeadersPrivilegedAction in org::apache::catalina::connector::RequestFacade (Class),2,0
LineNumber in org::apache::tomcat::util::bcel::classfile (Class),6,1
ApplicationBufferHandler in org::apache::tomcat::util::net::SecureNioChannel (Class),3,0
UpgradeInbound in org::apache::coyote::http11::upgrade (Class),4,0
NamingContext in org::apache::naming (Class),38,3
FooBean in jsp2::examples (Class),3,0
AstParameter in org::apache::tomcat::util::http::parser (Class),3,0
ClusterMessage in org::apache::catalina::ha (Class),6,3
AsyncTimeout in org::apache::tomcat::util::net::AprEndpoint (Class),2,1
ObjectCreateRule in org::apache::tomcat::util::digester (Class),8,0
SessionEvent in org::apache::catalina (Class),6,2
Local in org::apache::tomcat::jni (Class),5,0
PoolExhaustedException in org::apache::tomcat::jdbc::pool (Class),8,0
MemoryUserDatabaseFactory in org::apache::catalina::users (Class),1,0
JspCompilationContext in org::apache::jasper (Class),53,26
anonymous(ThreadLocal) in org::apache::catalina::util::DateTool.<Initializer>() (Class),1,0
ValueExpression in javax::el (Class),8,1
ExpressionImpl in org::apache::jasper::el (Class),2,0
SessionIdGenerator in org::apache::catalina::util (Class),10,0
SocketInputBuffer in org::apache::coyote::http11::InternalAprInputBuffer (Class),2,1
StringNode in org::apache::catalina::ssi::ExpressionParseTree (Class),5,0
GetCharacterEncodingPrivilegedAction in org::apache::catalina::connector::RequestFacade (Class),2,0
Shutdown in org::apache::catalina::tribes::demos::EchoRpcTest (Class),3,0
Bean in org::apache::jasper::compiler::TestGenerator (Class),3,0
Acceptor in org::apache::tomcat::util::net::AbstractEndpoint (Class),4,2
CatalinaFactory in org::apache::catalina (Class),5,0
SessionIDMessage in org::apache::catalina::ha::session (Class),14,6
Streamable in org::apache::catalina::tribes::tipis (Class),3,0
NoMappingParamServlet in org::apache::catalina::startup (Class),2,0
AbstractRole in org::apache::catalina::users (Class),8,1
ContextHandler in org::apache::catalina::deploy (Class),16,0
SetPropertiesRule in org::apache::tomcat::util::digester (Class),7,1
FileItemStreamImpl in org::apache::tomcat::util::http::fileupload::FileUploadBase::FileItemIteratorImpl (Class),9,0
ContextEnvironmentMBean in org::apache::catalina::mbeans (Class),2,0
ASCIIReader in org::apache::jasper::xmlparser (Class),9,0
Clock2 in <Default Package> (Class),21,0
IntermediateInputStream in org::apache::tomcat::util::buf (Class),6,1
anonymous(PrivilegedAction) in org::apache::juli::ClassLoaderLogManager.addLogger() (Class),1,0
TestThreadCreateSession in org::apache::catalina::session::Benchmarks (Class),2,0
Error in org::apache::tomcat::jni (Class),7,0
TestCookiesStrictSysProps in org::apache::tomcat::util::http (Class),1,0
BeanProperties in javax::el::BeanELResolver (Class),4,0
Constants in org::apache::catalina::manager::host (Class),1,0
ParamServlet in org::apache::catalina::startup (Class),2,0
InternalNioOutputBuffer in org::apache::coyote::http11 (Class),10,0
StopChild in org::apache::catalina::core::ContainerBase (Class),2,0
McastService in org::apache::catalina::tribes::membership (Class),68,12
ClassLoaderFactory in org::apache::catalina::startup (Class),4,0
SocketTribesReceive in org::apache::catalina::tribes::test::transport (Class),3,0
BodyContent in javax::servlet::jsp::tagext (Class),7,1
anonymous(SpecialAttributeAdapter) in org::apache::catalina::connector::Request.<Initializer>() (Class),2,0
DummyProxySession in org::apache::catalina::manager (Class),35,0
ServletSecurityElement in javax::servlet (Class),9,0
IOUtils in org::apache::tomcat::util::http::fileupload (Class),5,0
CometEvent in org::apache::catalina::comet (Class),6,0
AstAnd in org::apache::el::parser (Class),2,0
Acceptor in org::apache::tomcat::util::net::AprEndpoint (Class),3,1
IdentityOutputFilter in org::apache::coyote::http11::filters (Class),8,0
TestCookiesDisallowEquals in org::apache::tomcat::util::http (Class),2,0
RemoteHostFilter in org::apache::catalina::filters (Class),4,0
ELResolver in javax::el (Class),10,0
PageContextPool in org::apache::jasper::runtime::JspFactoryImpl (Class),4,2
Entry in org::apache::catalina::valves::TesterAccessLogValve (Class),5,2
AccessLogListener in org::apache::catalina::core::StandardEngine (Class),7,1
GetHeaderNamesPrivilegedAction in org::apache::catalina::connector::RequestFacade (Class),2,0
MapDemo in org::apache::catalina::tribes::demos (Class),7,0
JMXProxyServlet in org::apache::catalina::manager (Class),9,0
InterceptorIterator in org::apache::catalina::tribes::group::GroupChannel (Class),4,1
TagLibraryValidator in javax::servlet::jsp::tagext (Class),5,0
TestContextConfigAnnotation in org::apache::catalina::startup (Class),10,0
Bug48692Client in org::apache::catalina::connector::TestRequest (Class),4,0
MBeanDumper in org::apache::catalina::mbeans (Class),4,0
HttpJspPage in javax::servlet::jsp (Class),1,0
RoleAllowServlet in org::apache::catalina::core::TestStandardWrapper (Class),1,0
ConnectThread in org::apache::catalina::connector::TestMaxConnections (Class),3,0
JspIdConsumer in javax::servlet::jsp::tagext (Class),1,0
PrivilegedStoreSave in org::apache::catalina::session::PersistentManagerBase (Class),2,0
CoyoteReader in org::apache::catalina::connector (Class),14,1
HttpSession in javax::servlet::http (Class),17,3
TestGroupChannelMemberArrival in org::apache::catalina::tribes::group (Class),4,0
TestELParser in org::apache::el::parser (Class),4,0
Bug46243Filter in org::apache::catalina::core::TestStandardContext (Class),3,0
TestFormAuthenticator in org::apache::catalina::authenticator (Class),6,0
FunctionInfo in javax::servlet::jsp::tagext (Class),4,0
ParamsAction in org::apache::jasper::compiler::Node (Class),3,0
Connection in org::apache::tomcat::jdbc::test::driver (Class),52,0
JspTagException in javax::servlet::jsp (Class),5,0
BeanELResolver in javax::el (Class),12,0
StandardServer in org::apache::catalina::core (Class),37,4
Inner$Class in org::apache::el::TesterFunctions (Class),2,0
Handler in org::apache::tomcat::util::net::AprEndpoint (Class),1,0
CustomTag in org::apache::jasper::compiler::Node (Class),45,0
FileItemIteratorImpl in org::apache::tomcat::util::http::fileupload::FileUploadBase (Class),5,1
