scenario,obfuscator,configuration,energy
DailyMoney-View_Lists,zkm,all,30.425218480832
DailyMoney-View_Lists,zkm,all,30.353456562868
DailyMoney-View_Lists,zkm,all,30.5810807942
DailyMoney-View_Lists,zkm,all,29.959454821004
DailyMoney-View_Lists,zkm,all,30.0088993533521
DailyMoney-View_Lists,zkm,all,30.248222596236
DailyMoney-View_Lists,zkm,all,30.3200898287161
DailyMoney-View_Lists,zkm,all,30.608540233204
DailyMoney-View_Lists,zkm,all,30.5008328264841
DailyMoney-View_Lists,zkm,all,30.171406016632
DailyMoney-View_Lists,zkm,all,30.208837152816
DailyMoney-View_Lists,zkm,all,30.3251019934521
DailyMoney-View_Lists,zkm,all,30.557082341896
DailyMoney-View_Lists,zkm,all,30.56399445256
DailyMoney-View_Lists,zkm,all,30.943795393
DailyMoney-View_Lists,zkm,all,30.868785691112
DailyMoney-View_Lists,zkm,cf,29.410555516312
DailyMoney-View_Lists,zkm,cf,29.508944511232
DailyMoney-View_Lists,zkm,cf,29.932151779088
DailyMoney-View_Lists,zkm,cf,29.692883553112
DailyMoney-View_Lists,zkm,cf,29.6808635987681
DailyMoney-View_Lists,zkm,cf,30.1232796543521
DailyMoney-View_Lists,zkm,cf,29.3871154070841
DailyMoney-View_Lists,zkm,cf,30.4660388612481
DailyMoney-View_Lists,zkm,cf,30.0202149842321
DailyMoney-View_Lists,zkm,cf,29.8420312657041
DailyMoney-View_Lists,zkm,cf,30.072536265516
DailyMoney-View_Lists,zkm,cf,29.719862136348
DailyMoney-View_Lists,zkm,cf,29.989068125088
DailyMoney-View_Lists,zkm,cf,30.0959111905161
DailyMoney-View_Lists,zkm,cf,29.687118239144
DailyMoney-View_Lists,zkm,cf,29.8117546598561
DailyMoney-View_Lists,zkm,cf,30.036518630268
DailyMoney-View_Lists,zkm,cf,30.1472313415001
DailyMoney-View_Lists,zkm,cf,29.588549988372
DailyMoney-View_Lists,zkm,cf,30.2416048044601
DailyMoney-View_Lists,zkm,cf,29.804425359016
DailyMoney-View_Lists,zkm,cf,29.776116212008
DailyMoney-View_Lists,zkm,cf,29.6061475133681
DailyMoney-View_Lists,zkm,cf,29.5135399423361
DailyMoney-View_Lists,zkm,cf,29.410202223072
DailyMoney-View_Lists,zkm,cf,29.384226991692
DailyMoney-View_Lists,zkm,cf,29.749768974576
DailyMoney-View_Lists,zkm,cf,30.0173641405241
DailyMoney-View_Lists,zkm,cf,30.079894572196
DailyMoney-View_Lists,zkm,cf,29.6702795925801
DailyMoney-View_Lists,zkm,opt,29.8822511075561
DailyMoney-View_Lists,zkm,opt,29.8849174956561
DailyMoney-View_Lists,zkm,opt,30.0390359136481
DailyMoney-View_Lists,zkm,opt,30.2699738801681
DailyMoney-View_Lists,zkm,opt,30.3398181222681
DailyMoney-View_Lists,zkm,opt,29.9342170960921
DailyMoney-View_Lists,zkm,opt,30.339585917688
DailyMoney-View_Lists,zkm,opt,29.879651660812
DailyMoney-View_Lists,zkm,opt,29.9937792660361
DailyMoney-View_Lists,zkm,opt,29.711481497916
DailyMoney-View_Lists,zkm,opt,29.986466457692
DailyMoney-View_Lists,zkm,opt,29.97025497336
DailyMoney-View_Lists,zkm,opt,29.852431063956
DailyMoney-View_Lists,zkm,opt,30.508991624296
DailyMoney-View_Lists,zkm,opt,30.0319525060601
DailyMoney-View_Lists,zkm,opt,29.9922914703641
DailyMoney-View_Lists,zkm,opt,29.513823210484
DailyMoney-View_Lists,zkm,opt,29.87010227576
DailyMoney-View_Lists,zkm,opt,30.7192975413
DailyMoney-View_Lists,zkm,opt,30.117788365756
DailyMoney-View_Lists,zkm,opt,30.5128551062121
DailyMoney-View_Lists,zkm,opt,29.6688015463801
DailyMoney-View_Lists,zkm,opt,30.0697463127681
DailyMoney-View_Lists,zkm,opt,30.138299739112
DailyMoney-View_Lists,zkm,opt,29.9377845237921
DailyMoney-View_Lists,zkm,opt,29.9805271037641
DailyMoney-View_Lists,zkm,opt,29.9314213529801
DailyMoney-View_Lists,zkm,opt,29.658418598896
DailyMoney-View_Lists,zkm,opt,30.0783114559441
DailyMoney-View_Lists,zkm,opt,30.0733763600641
DailyMoney-View_Lists,zkm,rename,30.126244923784
DailyMoney-View_Lists,zkm,rename,29.8857817597681
DailyMoney-View_Lists,zkm,rename,30.163247476672
DailyMoney-View_Lists,zkm,rename,30.2936163835081
DailyMoney-View_Lists,zkm,rename,30.695656255796
DailyMoney-View_Lists,zkm,rename,30.337656008504
DailyMoney-View_Lists,zkm,rename,30.172820889212
DailyMoney-View_Lists,zkm,rename,29.7769967306761
DailyMoney-View_Lists,zkm,rename,30.238768501884
DailyMoney-View_Lists,zkm,rename,30.2036557653961
DailyMoney-View_Lists,zkm,rename,29.942592077104
DailyMoney-View_Lists,zkm,rename,29.868336255228
DailyMoney-View_Lists,zkm,rename,30.3271993844641
DailyMoney-View_Lists,zkm,rename,30.103834223868
DailyMoney-View_Lists,zkm,rename,30.301384728108
DailyMoney-View_Lists,zkm,rename,30.501983395044
DailyMoney-View_Lists,zkm,rename,30.62494768148
DailyMoney-View_Lists,zkm,rename,29.944934881028
DailyMoney-View_Lists,zkm,rename,30.18743985566
DailyMoney-View_Lists,zkm,rename,29.887165109764
DailyMoney-View_Lists,zkm,rename,29.9813192623761
DailyMoney-View_Lists,zkm,rename,29.729285750876
DailyMoney-View_Lists,zkm,rename,30.1458755795679
DailyMoney-View_Lists,zkm,rename,29.994264916256
DailyMoney-View_Lists,zkm,rename,29.8163053063561
DailyMoney-View_Lists,zkm,rename,30.1373441009241
DailyMoney-View_Lists,zkm,rename,29.948360130672
DailyMoney-View_Lists,zkm,rename,30.880393806232
DailyMoney-View_Lists,zkm,rename,29.860368874928
DailyMoney-View_Lists,zkm,rename,30.171775031756
DailyMoney-View_Lists,zkm,se,29.489645669972
DailyMoney-View_Lists,zkm,se,29.768103281516
DailyMoney-View_Lists,zkm,se,29.860839637176
DailyMoney-View_Lists,zkm,se,29.980818886144
DailyMoney-View_Lists,zkm,se,30.1751057241441
DailyMoney-View_Lists,zkm,se,29.4437245656521
DailyMoney-View_Lists,zkm,se,30.214012487224
DailyMoney-View_Lists,zkm,se,29.433990311988
DailyMoney-View_Lists,zkm,se,29.746857012452
DailyMoney-View_Lists,zkm,se,29.69175067312
DailyMoney-View_Lists,zkm,se,29.661526329652
DailyMoney-View_Lists,zkm,se,29.708277633692
DailyMoney-View_Lists,zkm,se,29.967302204968
DailyMoney-View_Lists,zkm,se,29.5598769144641
DailyMoney-View_Lists,zkm,se,29.687639432088
DailyMoney-View_Lists,zkm,se,30.051003999936
DailyMoney-View_Lists,zkm,se,29.8688628312681
DailyMoney-View_Lists,zkm,se,29.832695592932
DailyMoney-View_Lists,zkm,se,29.678276218964
DailyMoney-View_Lists,zkm,se,29.597664832308
DailyMoney-View_Lists,zkm,se,29.9728891761641
DailyMoney-View_Lists,zkm,se,29.928069701276
DailyMoney-View_Lists,zkm,se,30.166435496596
DailyMoney-View_Lists,zkm,se,30.0982949498241
DailyMoney-View_Lists,zkm,se,29.793382859492
DailyMoney-View_Lists,zkm,se,30.2621608122561
DailyMoney-View_Lists,zkm,se,29.716949844292
DailyMoney-View_Lists,zkm,se,29.883978984128
DailyMoney-View_Lists,zkm,se,29.794550434932
DailyMoney-View_Lists,zkm,se,30.1701050368961
FrozenBubblePlus-Level_1,allatori,all,71.8978415016479
FrozenBubblePlus-Level_1,allatori,all,70.8216825254843
FrozenBubblePlus-Level_1,allatori,all,70.9280721479802
FrozenBubblePlus-Level_1,allatori,all,71.170472768388
FrozenBubblePlus-Level_1,allatori,all,70.6938137213482
FrozenBubblePlus-Level_1,allatori,all,71.2715075686961
FrozenBubblePlus-Level_1,allatori,all,70.3871866597401
FrozenBubblePlus-Level_1,allatori,all,70.7846898898401
FrozenBubblePlus-Level_1,allatori,all,70.5791334626402
FrozenBubblePlus-Level_1,allatori,all,71.3423781030442
FrozenBubblePlus-Level_1,allatori,all,71.2517272096762
FrozenBubblePlus-Level_1,allatori,all,70.8567668521844
FrozenBubblePlus-Level_1,allatori,all,70.7881453498642
FrozenBubblePlus-Level_1,allatori,all,70.6338088992363
FrozenBubblePlus-Level_1,allatori,all,71.0997180119842
FrozenBubblePlus-Level_1,allatori,all,70.7916872175121
FrozenBubblePlus-Level_1,allatori,all,71.0226710099121
FrozenBubblePlus-Level_1,allatori,all,71.1800562971203
FrozenBubblePlus-Level_1,allatori,all,70.697159743328
FrozenBubblePlus-Level_1,allatori,all,70.7712909343881
FrozenBubblePlus-Level_1,allatori,all,71.1738059271202
FrozenBubblePlus-Level_1,allatori,all,71.6235290726001
FrozenBubblePlus-Level_1,allatori,all,70.4554621306161
FrozenBubblePlus-Level_1,allatori,all,70.5777778582482
FrozenBubblePlus-Level_1,allatori,all,71.1060915571801
FrozenBubblePlus-Level_1,allatori,all,70.2466051315761
FrozenBubblePlus-Level_1,allatori,all,71.0299085219442
FrozenBubblePlus-Level_1,allatori,all,71.2339682139399
FrozenBubblePlus-Level_1,allatori,all,70.9408856521723
FrozenBubblePlus-Level_1,allatori,all,71.0999975072839
FrozenBubblePlus-Level_1,allatori,cf,71.2369322786123
FrozenBubblePlus-Level_1,allatori,cf,71.3905340616241
FrozenBubblePlus-Level_1,allatori,cf,71.1167408399081
FrozenBubblePlus-Level_1,allatori,cf,70.7130190587041
FrozenBubblePlus-Level_1,allatori,cf,70.6261462806841
FrozenBubblePlus-Level_1,allatori,cf,71.3637276061599
FrozenBubblePlus-Level_1,allatori,cf,70.458234955664
FrozenBubblePlus-Level_1,allatori,cf,70.920724869556
FrozenBubblePlus-Level_1,allatori,cf,70.7740851086121
FrozenBubblePlus-Level_1,allatori,cf,71.03909777842
FrozenBubblePlus-Level_1,allatori,cf,70.5809153403443
FrozenBubblePlus-Level_1,allatori,cf,71.005850171712
FrozenBubblePlus-Level_1,allatori,cf,71.0257525240921
FrozenBubblePlus-Level_1,allatori,cf,71.6185940273441
FrozenBubblePlus-Level_1,allatori,cf,71.1486357498843
FrozenBubblePlus-Level_1,allatori,cf,70.2546894079559
FrozenBubblePlus-Level_1,allatori,cf,70.5588600349201
FrozenBubblePlus-Level_1,allatori,cf,70.8622128420761
FrozenBubblePlus-Level_1,allatori,cf,70.7434423500999
FrozenBubblePlus-Level_1,allatori,cf,70.6526151404321
FrozenBubblePlus-Level_1,allatori,cf,70.7070843690359
FrozenBubblePlus-Level_1,allatori,cf,70.555353413752
FrozenBubblePlus-Level_1,allatori,cf,71.007890007996
FrozenBubblePlus-Level_1,allatori,cf,70.805710034632
FrozenBubblePlus-Level_1,allatori,cf,71.0339254855681
FrozenBubblePlus-Level_1,allatori,cf,71.0698396411438
FrozenBubblePlus-Level_1,allatori,cf,71.88415807508
FrozenBubblePlus-Level_1,allatori,cf,70.3299543938721
FrozenBubblePlus-Level_1,allatori,cf,71.0646863824041
FrozenBubblePlus-Level_1,allatori,cf,70.2755124331321
FrozenBubblePlus-Level_1,allatori,opt,70.6639538409481
FrozenBubblePlus-Level_1,allatori,opt,71.233945986636
FrozenBubblePlus-Level_1,allatori,opt,71.1750672209041
FrozenBubblePlus-Level_1,allatori,opt,70.8691963882962
FrozenBubblePlus-Level_1,allatori,opt,70.8013490412359
FrozenBubblePlus-Level_1,allatori,opt,70.7250876815281
FrozenBubblePlus-Level_1,allatori,opt,70.61778291326
FrozenBubblePlus-Level_1,allatori,opt,70.6729417457162
FrozenBubblePlus-Level_1,allatori,opt,71.1930140346879
FrozenBubblePlus-Level_1,allatori,opt,70.930788901572
FrozenBubblePlus-Level_1,allatori,opt,70.4246865613565
FrozenBubblePlus-Level_1,allatori,opt,70.9863157403003
FrozenBubblePlus-Level_1,allatori,opt,71.08663131112
FrozenBubblePlus-Level_1,allatori,opt,70.7800028770804
FrozenBubblePlus-Level_1,allatori,opt,70.6283034362801
FrozenBubblePlus-Level_1,allatori,opt,70.7223442931683
FrozenBubblePlus-Level_1,allatori,opt,71.0694712267963
FrozenBubblePlus-Level_1,allatori,opt,70.961792425536
FrozenBubblePlus-Level_1,allatori,opt,70.8795508610239
FrozenBubblePlus-Level_1,allatori,opt,70.7880373884162
FrozenBubblePlus-Level_1,allatori,opt,70.234699184972
FrozenBubblePlus-Level_1,allatori,opt,70.8662622039961
FrozenBubblePlus-Level_1,allatori,opt,70.7235713233003
FrozenBubblePlus-Level_1,allatori,opt,70.9274102161962
FrozenBubblePlus-Level_1,allatori,opt,70.5114222373323
FrozenBubblePlus-Level_1,allatori,opt,70.9250813439242
FrozenBubblePlus-Level_1,allatori,opt,70.4652787261122
FrozenBubblePlus-Level_1,allatori,opt,70.32189961764
FrozenBubblePlus-Level_1,allatori,opt,70.483810474588
FrozenBubblePlus-Level_1,allatori,opt,71.3639862269001
FrozenBubblePlus-Level_1,allatori,rename,70.4577494398801
FrozenBubblePlus-Level_1,allatori,rename,70.7418252290121
FrozenBubblePlus-Level_1,allatori,rename,70.5350131443399
FrozenBubblePlus-Level_1,allatori,rename,70.247751989696
FrozenBubblePlus-Level_1,allatori,rename,70.3195828036522
FrozenBubblePlus-Level_1,allatori,rename,71.0453715594243
FrozenBubblePlus-Level_1,allatori,rename,70.4925084644641
FrozenBubblePlus-Level_1,allatori,rename,70.7007335871001
FrozenBubblePlus-Level_1,allatori,rename,70.626644695004
FrozenBubblePlus-Level_1,allatori,rename,70.2274018604401
FrozenBubblePlus-Level_1,allatori,rename,70.4869441262522
FrozenBubblePlus-Level_1,allatori,rename,70.9219191328761
FrozenBubblePlus-Level_1,allatori,rename,70.347900561764
FrozenBubblePlus-Level_1,allatori,rename,70.692801551012
FrozenBubblePlus-Level_1,allatori,rename,70.3912525269404
FrozenBubblePlus-Level_1,allatori,rename,70.5105740651442
FrozenBubblePlus-Level_1,allatori,rename,71.0229554287679
FrozenBubblePlus-Level_1,allatori,rename,70.0685278151841
FrozenBubblePlus-Level_1,allatori,rename,71.1431636719643
FrozenBubblePlus-Level_1,allatori,rename,70.5280692140641
FrozenBubblePlus-Level_1,allatori,rename,71.162457928224
FrozenBubblePlus-Level_1,allatori,rename,70.5051407607961
FrozenBubblePlus-Level_1,allatori,rename,70.3748676558403
FrozenBubblePlus-Level_1,allatori,rename,71.2314788404599
FrozenBubblePlus-Level_1,allatori,rename,70.805501230384
FrozenBubblePlus-Level_1,allatori,rename,70.4628227429841
FrozenBubblePlus-Level_1,allatori,rename,70.0649696061243
FrozenBubblePlus-Level_1,allatori,rename,71.2064363250201
FrozenBubblePlus-Level_1,allatori,rename,70.3224530264761
FrozenBubblePlus-Level_1,allatori,rename,71.0616547648962
FrozenBubblePlus-Level_1,allatori,se,70.3972335330081
FrozenBubblePlus-Level_1,allatori,se,70.5568227828879
FrozenBubblePlus-Level_1,allatori,se,71.0021474740722
FrozenBubblePlus-Level_1,allatori,se,71.1803354333201
FrozenBubblePlus-Level_1,allatori,se,71.2412082257283
FrozenBubblePlus-Level_1,allatori,se,70.6012593915322
FrozenBubblePlus-Level_1,allatori,se,70.9151254510042
FrozenBubblePlus-Level_1,allatori,se,70.9104926937079
FrozenBubblePlus-Level_1,allatori,se,71.0873081192802
FrozenBubblePlus-Level_1,allatori,se,70.5721750596319
FrozenBubblePlus-Level_1,allatori,se,70.7371890187242
FrozenBubblePlus-Level_1,allatori,se,70.8684223737921
FrozenBubblePlus-Level_1,allatori,se,70.951169465828
FrozenBubblePlus-Level_1,allatori,se,70.6301901034321
FrozenBubblePlus-Level_1,allatori,se,70.5717278935482
FrozenBubblePlus-Level_1,allatori,se,70.852698508392
FrozenBubblePlus-Level_1,allatori,se,70.2437770659641
FrozenBubblePlus-Level_1,allatori,se,70.8486248999882
FrozenBubblePlus-Level_1,allatori,se,71.2668063280882
FrozenBubblePlus-Level_1,allatori,se,70.557623817976
FrozenBubblePlus-Level_1,allatori,se,70.5140905412202
FrozenBubblePlus-Level_1,allatori,se,70.7665909155763
FrozenBubblePlus-Level_1,allatori,se,70.5233243308201
FrozenBubblePlus-Level_1,allatori,se,70.5191903866682
FrozenBubblePlus-Level_1,allatori,se,70.8740528237
FrozenBubblePlus-Level_1,allatori,se,70.313782977232
FrozenBubblePlus-Level_1,allatori,se,70.4411928425003
FrozenBubblePlus-Level_1,allatori,se,71.0488546934401
FrozenBubblePlus-Level_1,allatori,se,70.7047165728641
FrozenBubblePlus-Level_1,allatori,se,70.745707567936
FrozenBubblePlus-Level_1,dasho,all,69.9822764410521
FrozenBubblePlus-Level_1,dasho,all,69.9565706226441
FrozenBubblePlus-Level_1,dasho,all,69.8327183940839
FrozenBubblePlus-Level_1,dasho,all,70.3378067986522
FrozenBubblePlus-Level_1,dasho,all,70.4915876640601
FrozenBubblePlus-Level_1,dasho,all,69.921932499028
FrozenBubblePlus-Level_1,dasho,all,70.1744756552642
FrozenBubblePlus-Level_1,dasho,all,69.7044936883601
FrozenBubblePlus-Level_1,dasho,all,69.9859287617959
FrozenBubblePlus-Level_1,dasho,all,69.98219836856
FrozenBubblePlus-Level_1,dasho,all,69.877305753424
FrozenBubblePlus-Level_1,dasho,all,69.9295259224559
FrozenBubblePlus-Level_1,dasho,all,70.1542687175883
FrozenBubblePlus-Level_1,dasho,all,70.429093852932
FrozenBubblePlus-Level_1,dasho,all,70.2372236422882
FrozenBubblePlus-Level_1,dasho,all,70.00553422414
FrozenBubblePlus-Level_1,dasho,all,69.9007729203681
FrozenBubblePlus-Level_1,dasho,all,70.2881975938961
FrozenBubblePlus-Level_1,dasho,all,69.8597387457841
FrozenBubblePlus-Level_1,dasho,all,70.1418684241361
FrozenBubblePlus-Level_1,dasho,all,70.525311251164
FrozenBubblePlus-Level_1,dasho,all,70.3767907035438
FrozenBubblePlus-Level_1,dasho,all,70.6199153963599
FrozenBubblePlus-Level_1,dasho,all,70.3700268314362
FrozenBubblePlus-Level_1,dasho,all,69.6573506816161
FrozenBubblePlus-Level_1,dasho,all,70.1030703526441
FrozenBubblePlus-Level_1,dasho,all,70.778567784272
FrozenBubblePlus-Level_1,dasho,all,70.1448516519562
FrozenBubblePlus-Level_1,dasho,all,69.65129349568
FrozenBubblePlus-Level_1,dasho,all,69.9564963185519
FrozenBubblePlus-Level_1,dasho,cf,70.6089527848284
FrozenBubblePlus-Level_1,dasho,cf,70.2925054989081
FrozenBubblePlus-Level_1,dasho,cf,70.6784243097282
FrozenBubblePlus-Level_1,dasho,cf,71.2386187685122
FrozenBubblePlus-Level_1,dasho,cf,70.4967342156883
FrozenBubblePlus-Level_1,dasho,cf,70.1149380648721
FrozenBubblePlus-Level_1,dasho,cf,70.4053280866482
FrozenBubblePlus-Level_1,dasho,cf,70.5360865545882
FrozenBubblePlus-Level_1,dasho,cf,69.9912528122559
FrozenBubblePlus-Level_1,dasho,cf,70.367601419944
FrozenBubblePlus-Level_1,dasho,cf,70.537830365632
FrozenBubblePlus-Level_1,dasho,cf,70.7143037927479
FrozenBubblePlus-Level_1,dasho,cf,70.4666705052122
FrozenBubblePlus-Level_1,dasho,cf,70.0249377964359
FrozenBubblePlus-Level_1,dasho,cf,70.5229682590441
FrozenBubblePlus-Level_1,dasho,cf,70.2153856400321
FrozenBubblePlus-Level_1,dasho,cf,71.1257770885521
FrozenBubblePlus-Level_1,dasho,cf,70.81326616882
FrozenBubblePlus-Level_1,dasho,cf,70.7522004663
FrozenBubblePlus-Level_1,dasho,cf,70.7850031458483
FrozenBubblePlus-Level_1,dasho,cf,70.7880120306961
FrozenBubblePlus-Level_1,dasho,cf,70.6734961702122
FrozenBubblePlus-Level_1,dasho,cf,70.5505620243041
FrozenBubblePlus-Level_1,dasho,cf,70.2957448468921
FrozenBubblePlus-Level_1,dasho,cf,70.9583807408001
FrozenBubblePlus-Level_1,dasho,cf,70.3469710151482
FrozenBubblePlus-Level_1,dasho,cf,70.3603098252243
FrozenBubblePlus-Level_1,dasho,cf,70.8173504426203
FrozenBubblePlus-Level_1,dasho,cf,70.1431129509321
FrozenBubblePlus-Level_1,dasho,cf,70.6944440226042
FrozenBubblePlus-Level_1,dasho,rename,70.9711269256001
FrozenBubblePlus-Level_1,dasho,rename,70.887963999476
FrozenBubblePlus-Level_1,dasho,rename,70.902369330568
FrozenBubblePlus-Level_1,dasho,rename,70.825946226564
FrozenBubblePlus-Level_1,dasho,rename,70.7661897342679
FrozenBubblePlus-Level_1,dasho,rename,69.952629260556
FrozenBubblePlus-Level_1,dasho,rename,70.6982625471282
FrozenBubblePlus-Level_1,dasho,rename,70.5983955492481
FrozenBubblePlus-Level_1,dasho,rename,70.7260913495922
FrozenBubblePlus-Level_1,dasho,rename,70.6530739550961
FrozenBubblePlus-Level_1,dasho,rename,70.643148353108
FrozenBubblePlus-Level_1,dasho,rename,70.2055884723442
FrozenBubblePlus-Level_1,dasho,rename,70.4618101723321
FrozenBubblePlus-Level_1,dasho,rename,71.166474686044
FrozenBubblePlus-Level_1,dasho,rename,70.2261319976362
FrozenBubblePlus-Level_1,dasho,rename,70.6006056953321
FrozenBubblePlus-Level_1,dasho,rename,70.3893386806561
FrozenBubblePlus-Level_1,dasho,rename,70.1351003337799
FrozenBubblePlus-Level_1,dasho,rename,70.5299305585881
FrozenBubblePlus-Level_1,dasho,rename,70.6826599233561
FrozenBubblePlus-Level_1,dasho,rename,70.6248878198121
FrozenBubblePlus-Level_1,dasho,rename,70.508263180964
FrozenBubblePlus-Level_1,dasho,rename,70.7214320963882
FrozenBubblePlus-Level_1,dasho,rename,70.5354490396679
FrozenBubblePlus-Level_1,dasho,rename,70.6073256927722
FrozenBubblePlus-Level_1,dasho,rename,70.4933569612842
FrozenBubblePlus-Level_1,dasho,rename,70.3882897109601
FrozenBubblePlus-Level_1,dasho,rename,70.6761009535963
FrozenBubblePlus-Level_1,dasho,rename,70.6504106966202
FrozenBubblePlus-Level_1,dasho,rename,70.29044738452
FrozenBubblePlus-Level_1,dasho,se,71.082399566008
FrozenBubblePlus-Level_1,dasho,se,70.5465347912998
FrozenBubblePlus-Level_1,dasho,se,70.4734349889363
FrozenBubblePlus-Level_1,dasho,se,70.9437228037961
FrozenBubblePlus-Level_1,dasho,se,70.8447495189963
FrozenBubblePlus-Level_1,dasho,se,70.4217563203962
FrozenBubblePlus-Level_1,dasho,se,70.1756322487283
FrozenBubblePlus-Level_1,dasho,se,70.1655042961359
FrozenBubblePlus-Level_1,dasho,se,70.3995220269683
FrozenBubblePlus-Level_1,dasho,se,70.3266615159882
FrozenBubblePlus-Level_1,dasho,se,70.5561258525682
FrozenBubblePlus-Level_1,dasho,se,70.5590195965162
FrozenBubblePlus-Level_1,dasho,se,70.8292499473681
FrozenBubblePlus-Level_1,dasho,se,70.6474063870363
FrozenBubblePlus-Level_1,dasho,se,70.8074393076362
FrozenBubblePlus-Level_1,dasho,se,70.688397593872
FrozenBubblePlus-Level_1,dasho,se,70.873974161828
FrozenBubblePlus-Level_1,dasho,se,71.0197059167161
FrozenBubblePlus-Level_1,dasho,se,70.7500803788319
FrozenBubblePlus-Level_1,dasho,se,70.643027874952
FrozenBubblePlus-Level_1,dasho,se,71.0958255917841
FrozenBubblePlus-Level_1,dasho,se,70.1915118453079
FrozenBubblePlus-Level_1,dasho,se,70.8476060624844
FrozenBubblePlus-Level_1,dasho,se,71.0066996263001
FrozenBubblePlus-Level_1,dasho,se,70.2367417611561
FrozenBubblePlus-Level_1,dasho,se,70.5998736250284
FrozenBubblePlus-Level_1,dasho,se,71.042683965596
FrozenBubblePlus-Level_1,dasho,se,70.4455061294999
FrozenBubblePlus-Level_1,dasho,se,70.640519007448
FrozenBubblePlus-Level_1,dasho,se,70.9163615638282
FrozenBubblePlus-Level_1,none,,70.243211276052
FrozenBubblePlus-Level_1,none,,70.1810389067801
FrozenBubblePlus-Level_1,none,,70.8656075853961
FrozenBubblePlus-Level_1,none,,70.7304671454
FrozenBubblePlus-Level_1,none,,71.2058507823041
FrozenBubblePlus-Level_1,none,,70.3320486328561
FrozenBubblePlus-Level_1,none,,71.2212664889443
FrozenBubblePlus-Level_1,none,,70.7056976207481
FrozenBubblePlus-Level_1,none,,70.3721326401321
FrozenBubblePlus-Level_1,none,,70.4828338344121
FrozenBubblePlus-Level_1,none,,70.379323230496
FrozenBubblePlus-Level_1,none,,70.5478420917201
FrozenBubblePlus-Level_1,none,,70.7186998475562
FrozenBubblePlus-Level_1,none,,70.5421646521202
FrozenBubblePlus-Level_1,none,,70.2616604138001
FrozenBubblePlus-Level_1,none,,70.070908020112
FrozenBubblePlus-Level_1,none,,70.9478465129441
FrozenBubblePlus-Level_1,none,,70.753443077208
FrozenBubblePlus-Level_1,none,,70.1997071609202
FrozenBubblePlus-Level_1,none,,70.505115472608
FrozenBubblePlus-Level_1,none,,70.4018865164322
FrozenBubblePlus-Level_1,none,,70.917273557792
FrozenBubblePlus-Level_1,none,,70.5405860489242
FrozenBubblePlus-Level_1,none,,70.413996885192
FrozenBubblePlus-Level_1,none,,70.3627470687801
FrozenBubblePlus-Level_1,none,,70.8669910315761
FrozenBubblePlus-Level_1,none,,70.5117762410121
FrozenBubblePlus-Level_1,none,,70.4873184524084
FrozenBubblePlus-Level_1,none,,70.4180561923441
FrozenBubblePlus-Level_1,none,,70.7030961890121
FrozenBubblePlus-Level_1,proguard,all,69.0211106937361
FrozenBubblePlus-Level_1,proguard,all,69.782218391304
FrozenBubblePlus-Level_1,proguard,all,70.1560362058802
FrozenBubblePlus-Level_1,proguard,all,70.1790938052239
FrozenBubblePlus-Level_1,proguard,all,70.1495251513879
FrozenBubblePlus-Level_1,proguard,all,70.02871332146
FrozenBubblePlus-Level_1,proguard,all,71.176550021592
FrozenBubblePlus-Level_1,proguard,all,69.0310814729002
FrozenBubblePlus-Level_1,proguard,all,70.4694271795039
FrozenBubblePlus-Level_1,proguard,all,70.4353465881039
FrozenBubblePlus-Level_1,proguard,all,69.0848033602642
FrozenBubblePlus-Level_1,proguard,all,68.7710971988561
FrozenBubblePlus-Level_1,proguard,all,70.2010824832682
FrozenBubblePlus-Level_1,proguard,all,69.7990401413481
FrozenBubblePlus-Level_1,proguard,all,70.128469390804
FrozenBubblePlus-Level_1,proguard,all,69.6773038364601
FrozenBubblePlus-Level_1,proguard,all,70.184426065804
FrozenBubblePlus-Level_1,proguard,all,70.3500563621161
FrozenBubblePlus-Level_1,proguard,all,70.5206350858163
FrozenBubblePlus-Level_1,proguard,all,68.517196575212
FrozenBubblePlus-Level_1,proguard,all,70.3378046424642
FrozenBubblePlus-Level_1,proguard,all,70.377695296512
FrozenBubblePlus-Level_1,proguard,all,69.4611308176481
FrozenBubblePlus-Level_1,proguard,all,69.7683723396803
FrozenBubblePlus-Level_1,proguard,all,69.006263702904
FrozenBubblePlus-Level_1,proguard,all,70.2404797704801
FrozenBubblePlus-Level_1,proguard,all,69.56637398798
FrozenBubblePlus-Level_1,proguard,all,69.649764257724
FrozenBubblePlus-Level_1,proguard,all,69.457853741132
FrozenBubblePlus-Level_1,proguard,all,70.0560204553039
FrozenBubblePlus-Level_1,proguard,opt,70.7012566499723
FrozenBubblePlus-Level_1,proguard,opt,70.1653508860561
FrozenBubblePlus-Level_1,proguard,opt,70.911387885756
FrozenBubblePlus-Level_1,proguard,opt,70.357198282324
FrozenBubblePlus-Level_1,proguard,opt,70.5716676166041
FrozenBubblePlus-Level_1,proguard,opt,70.636012849932
FrozenBubblePlus-Level_1,proguard,opt,70.6532372750241
FrozenBubblePlus-Level_1,proguard,opt,70.6603434889681
FrozenBubblePlus-Level_1,proguard,opt,70.65058855544
FrozenBubblePlus-Level_1,proguard,opt,70.2095820902561
FrozenBubblePlus-Level_1,proguard,opt,70.3352978766321
FrozenBubblePlus-Level_1,proguard,opt,71.29698805064
FrozenBubblePlus-Level_1,proguard,opt,70.910671649556
